,pnl,actual_loss,VaR_DN_full,VaR_DN_nodrift,mu_deltaV,sigma_deltaV,portfolio_value_linear,exception
2018-06-04,704.2574630409722,-704.2574630409722,14154.142852916311,14480.544592967355,326.40174005104325,6224.582640692859,1940933.8060790952,0
2018-06-05,4522.7163812194,-4522.7163812194,14173.909929945525,14502.831740564416,328.92181061889085,6234.162956623145,1941638.0635421358,0
2018-06-06,4963.733651694345,-4963.733651694345,14207.438926513174,14540.632350054164,333.19342354099064,6250.411863294222,1946160.7799233552,0
2018-06-07,2681.2896160917203,-2681.2896160917203,14260.901973656368,14596.219111199222,335.3171375428546,6274.306295320204,1951124.5135750494,0
2018-06-08,2396.513929279006,-2396.513929279006,14253.055768642898,14598.448821215952,345.3930525730547,6275.264754732751,1953805.8031911412,0
2018-06-11,1318.4124113495056,-1318.4124113495056,14234.667604472783,14558.250917577674,323.5833131048906,6257.985351214972,1956202.3171204203,0
2018-06-12,-1474.7241083033546,1474.7241083033546,14225.350111229463,14563.548346360436,338.19823513097214,6260.262495077192,1957520.7295317696,0
2018-06-13,-1554.6238963274427,1554.6238963274427,14184.407811788156,14533.924807422933,349.51699563477615,6247.528570255344,1956046.0054234667,0
2018-06-14,5248.613488932521,-5248.613488932521,14182.475386849108,14514.613400102995,332.1380132538865,6239.227401055574,1954491.3815271389,0
2018-06-15,-15175.903994512471,15175.903994512471,14208.019119210374,14554.874433877425,346.8553146670515,6256.5339415879225,1959739.9950160715,1
2018-06-18,-1712.3483338439933,1712.3483338439933,14190.519850131594,14515.807248544406,325.28739841281265,6239.740586746645,1944564.091021559,0
2018-06-19,-2297.8476637951862,2297.8476637951862,14174.885217748311,14492.996072231712,318.110854483401,6229.935012710518,1942851.742687715,0
2018-06-20,-3609.569200023335,3609.569200023335,14148.031084478262,14456.897945412627,308.8668609343657,6214.417932388226,1940553.8950239196,0
2018-06-21,-4452.196650427228,4452.196650427228,14103.464977547626,14420.92160162211,317.45662407448503,6198.953201514581,1936944.3258238966,0
2018-06-22,3276.1311733108196,-3276.1311733108196,14067.701644041465,14359.784409854194,292.08276581272844,6172.672870679227,1932492.1291734695,0
2018-06-25,-9888.66047871477,9888.66047871477,14089.231728010092,14390.793099441473,301.56137143138005,6186.002214038962,1935768.26034678,0
2018-06-26,-368.9392598475847,368.9392598475847,14000.587109850401,14292.645500919354,292.0583910689535,6143.812651756672,1925879.5998680654,0
2018-06-27,-8375.471499474894,8375.471499474894,13991.080420182716,14276.750015640318,285.6695954576031,6136.979845082997,1925510.6606082178,0
2018-06-28,3.495190133705819,-3.495190133705819,13932.688133714875,14178.765014577228,246.076880862353,6094.860176672059,1917135.1891087429,0
2018-06-29,2665.5791254280666,-2665.5791254280666,13950.223695520492,14195.898542827219,245.67484730672737,6102.22516642324,1917138.6842988767,0
2018-07-02,-2018.0711635397245,2018.0711635397245,13966.83909510791,14200.62651477258,233.7874196646695,6104.257524523298,1919804.2634243048,0
2018-07-03,3496.21094418655,-3496.21094418655,13936.404024180738,14166.623293200904,230.21926902016702,6089.640956661238,1917786.192260765,0
2018-07-04,355.33531002169906,-355.33531002169906,13965.297529337971,14201.917293442451,236.61976410447994,6104.812376479996,1921282.4032049514,0
2018-07-05,7612.311488384081,-7612.311488384081,13966.737988329409,14202.735490246378,235.99750191696805,6105.164085187475,1921637.738514973,0
2018-07-06,6058.88095526151,-6058.88095526151,14048.74540844522,14300.133445441264,251.38803699604375,6147.031407044936,1929250.0500033575,0
2018-07-09,7750.075135219652,-7750.075135219652,14062.861845901323,14344.658252755213,281.79640685388966,6166.17076612824,1935308.9309586189,0
2018-07-10,1269.4994009484462,-1269.4994009484462,14138.926855562417,14444.012308670483,305.08545310806505,6208.878934164472,1943059.0060938385,0
2018-07-11,-10998.371893269965,10998.371893269965,14154.054035822042,14455.085679666507,301.03164384446416,6213.638914870536,1944328.505494787,0
2018-07-12,7479.257245772798,-7479.257245772798,14114.160933316523,14385.66246729374,271.5015339772156,6183.796769098854,1933330.133601517,0
2018-07-13,-1397.7569590894018,1397.7569590894018,14200.50106575318,14492.320105489021,291.81903973584053,6229.644442778896,1940809.39084729,0
2018-07-16,-1359.9405437437051,1359.9405437437051,14182.74804146833,14474.940360215684,292.19231874735374,6222.173614590526,1939411.6338882004,0
2018-07-17,-2724.370803565009,2724.370803565009,14179.675862349774,14462.354750022654,282.67888767288036,6216.763585276566,1938051.6933444566,0
2018-07-18,137.43870727788885,-137.43870727788885,14154.985129360668,14437.717571741967,282.73244238129905,6206.173089093425,1935327.3225408918,0
2018-07-19,-4028.166543450299,4028.166543450299,14170.65753829017,14446.153889609815,275.49635131964567,6209.799510559444,1935464.7612481695,0
2018-07-20,1396.2703177372218,-1396.2703177372218,14137.189358719499,14392.531805336655,255.34244661715644,6186.749611242357,1931436.5947047193,0
2018-07-23,-1615.6003299005658,1615.6003299005658,14131.002102339444,14400.683210858062,269.68110851861763,6190.253560764424,1932832.8650224565,0
2018-07-24,3077.296911127886,-3077.296911127886,14120.451356416128,14390.496797359596,270.0454409434674,6185.874846122416,1931217.2646925556,0
2018-07-25,8644.389328963685,-8644.389328963685,14156.640699908517,14431.232877066019,274.5921771575005,6203.385589103286,1934294.5616036837,0
2018-07-26,-5370.6715377884975,5370.6715377884975,14193.637574928945,14509.358505494945,315.7209305660003,6236.968540862442,1942938.9509326476,0
2018-07-27,-5893.558969743598,5893.558969743598,14150.516952643186,14460.23324707312,309.71629442993515,6215.851639572655,1937568.279394859,0
2018-07-30,-4770.5543073946055,4770.5543073946055,14114.987222977126,14416.13296927432,301.145746297194,6196.894768035554,1931674.7204251154,0
2018-07-31,6676.51924292705,-6676.51924292705,14089.710764003117,14370.582033069426,280.8712690663082,6177.314318906176,1926904.166117721,0
2018-08-01,-6578.770251562609,6578.770251562609,14113.9330874382,14423.68730590858,309.75421847038047,6200.142062526011,1933580.6853606477,0
2018-08-02,988.4195224399382,-988.4195224399382,14072.803826011783,14378.372545507296,305.56871949551413,6180.663135531928,1927001.9151090852,0
2018-08-03,4398.557109378975,-4398.557109378975,14085.420859331518,14389.533573115126,304.1127137836084,6185.460796162297,1927990.334631525,0
2018-08-06,-412.3471605365062,412.3471605365062,14123.13854756851,14420.335037986006,297.19649041749733,6198.701062252587,1932388.8917409042,0
2018-08-07,2640.135344150661,-2640.135344150661,14121.509453855673,14421.638844527324,300.12939067165064,6199.26151434828,1931976.5445803676,0
2018-08-08,2513.6919227829944,-2513.6919227829944,14118.24453882717,14398.878020057662,280.6334812304914,6189.477584471048,1934616.679924518,0
2018-08-09,-448.1152905829264,448.1152905829264,14130.280685635342,14414.490076324582,284.20939068924116,6196.188556824381,1937130.3718473013,0
2018-08-10,-5041.9157811856785,5041.9157811856785,14082.43608466084,14379.024538762516,296.58845410167726,6180.943400260387,1936682.2565567181,0
2018-08-13,-13650.093020625285,13650.093020625285,13807.691128922967,14135.882499246121,328.19137032315456,6076.426770469306,1931640.3407755326,0
2018-08-14,4837.520113117515,-4837.520113117515,13783.659258652073,14065.888210249703,282.2289515976305,6046.339142656859,1917990.2477549075,0
2018-08-15,-14366.53755744973,14366.53755744973,13704.977245359227,14030.714247083044,325.7370017238179,6031.219321774025,1922827.7678680248,1
2018-08-16,5221.161045683017,-5221.161045683017,13677.79249434849,13969.30167198372,291.50917763523,6004.820615121158,1908461.230310575,0
2018-08-17,8123.220627010303,-8123.220627010303,13732.766707942026,14029.496828867861,296.7301209258342,6030.696004419485,1913682.3913562582,0
2018-08-20,6915.876582817803,-6915.876582817803,13801.76123401939,14122.57748405749,320.8162500381007,6070.707498929095,1921805.6119832685,0
2018-08-21,3781.200940125559,-3781.200940125559,13848.18321424606,14185.920627316607,337.7374130705458,6097.936076377012,1928721.4885660862,0
2018-08-22,3320.2328476648554,-3320.2328476648554,13882.329201023036,14225.161293265102,342.83209224206644,6114.80400330504,1932502.6895062118,0
2018-08-23,-5877.353467226071,5877.353467226071,13830.753036613401,14147.762539511323,317.009502897922,6081.533504676072,1935822.9223538765,0
