,VaR_MC_GARCH_T_COPULA,actual_loss,exception
2017-04-11,10345.833752437116,-5922.153679537694,0
2017-04-12,10179.473389741697,267.48367039888626,0
2017-04-13,9669.176108386613,1998.4709169842995,0
2017-04-17,10111.087621516492,-2505.098226638005,0
2017-04-18,10640.714285038937,3636.979521180196,0
2017-04-19,10116.569739943874,2622.764604451637,0
2017-04-20,9814.623023370841,-6057.688690735862,0
2017-04-21,11325.459645385063,-57.09856311256544,0
2017-04-24,10953.330342044383,-5530.747843868763,0
2017-04-25,11838.598852802766,-2023.44572366714,0
2017-04-26,12763.516853302073,-1805.2387711116237,0
2017-04-27,11954.203488915358,4012.6481377804553,0
2017-04-28,11902.1423695578,1285.0646650049946,0
2017-05-01,11058.039587292442,318.0323626135014,0
2017-05-02,11235.579936467899,2573.2176261259283,0
2017-05-03,11348.553826163383,5794.355704063858,0
2017-05-04,11296.91963536813,4296.827436320666,0
2017-05-05,11814.260919048364,-6150.967490830344,0
2017-05-08,12661.334378271506,521.8387877365208,0
2017-05-09,12503.771644163613,2905.745678127066,0
2017-05-10,12573.643151200655,471.23725041097646,0
2017-05-11,12910.069140761894,1819.5699856526933,0
2017-05-12,12889.102459337122,3664.918964816136,0
2017-05-15,13260.748024613504,-12940.794233499562,0
2017-05-16,15484.55448333996,-2680.907294218571,0
2017-05-17,11571.979875356676,-1136.9561171631267,0
2017-05-18,10335.237118418821,1745.3240984135423,0
2017-05-19,9786.487987467732,-2192.4278928173508,0
2017-05-22,9826.929474858687,-7082.52702152834,0
2017-05-23,11033.997838165807,-539.7484373366237,0
2017-05-24,10232.208897835004,349.9786461102476,0
2017-05-25,10198.537596151185,-2717.280938208959,0
2017-05-26,10217.46087225734,-4322.340875253488,0
2017-05-30,10464.980133806428,5749.698644863818,0
2017-05-31,10842.593887252091,-2962.178481445338,0
2017-06-01,10562.742782085914,-6837.038094192999,0
2017-06-02,12001.717367180245,-2322.09408114507,0
2017-06-05,12558.413088855748,-3355.858320783019,0
2017-06-06,11671.724741158396,-1096.041060579354,0
2017-06-07,11480.122218990697,-1301.8525567266695,0
2017-06-08,11166.57212707895,3876.816923484271,0
2017-06-09,11143.910652913864,6415.01685444985,0
2017-06-12,11466.734852864154,584.1209331457708,0
2017-06-13,11441.239437640588,-3828.50878244016,0
2017-06-14,12209.85876298909,7381.897037773943,0
2017-06-15,13152.47886189126,3895.079309941432,0
2017-06-16,12943.770394310743,1429.5804897515025,0
2017-06-19,12956.561508997018,-5981.274643541065,0
2017-06-20,14812.10368001886,10720.5768420586,0
2017-06-21,16687.648272429495,-838.4860079459979,0
2017-06-22,15203.564061748868,-1222.6074021024183,0
2017-06-23,15641.959104280177,-3063.4171323253963,0
2017-06-26,14690.624271468761,4014.819982011705,0
2017-06-27,15682.417187170264,-6753.416803922253,0
2017-06-28,13421.490574632639,-8842.460076766783,0
2017-06-29,12250.586496813907,3499.609025003296,0
2017-06-30,12299.551233146174,-3132.3927643714364,0
2017-07-03,12393.647475477284,6499.513525217921,0
2017-07-05,11781.081985275267,-1470.7217885830069,0
2017-07-06,11173.552563682946,2328.693268629313,0
2017-07-07,11863.26742561227,429.1647526040274,0
2017-07-10,11072.313508452582,-517.4394932970333,0
2017-07-11,10807.019741093687,589.4329511138966,0
2017-07-12,10691.603810937177,-5577.135587415954,0
2017-07-13,11340.252434018712,23.083925828930205,0
2017-07-14,10811.713835578941,-6257.486676450872,0
2017-07-17,11618.280101054894,-2534.586994199892,0
2017-07-18,11225.63792522606,-2053.3477721048803,0
2017-07-19,10875.400555440841,-5962.802650602632,0
2017-07-20,12321.401348710864,-568.4683325263197,0
2017-07-21,11551.144179362578,-3800.316709953864,0
2017-07-24,12064.943189913978,-2515.169315503661,0
2017-07-25,11039.99746506856,-3375.1167263129555,0
2017-07-26,11657.66097009203,-2299.8624168685774,0
2017-07-27,11113.923361241272,-2423.7712786353904,0
2017-07-28,10785.416605377017,-1051.6211448393988,0
2017-07-31,10401.290916770058,-868.4230527254404,0
2017-08-01,10199.95636331762,-532.3040836338655,0
2017-08-02,10480.576329265998,570.7432527466858,0
2017-08-03,10643.669391134152,1611.592856501241,0
2017-08-04,10175.751756212705,420.5071418079442,0
2017-08-07,10566.409268415062,1663.3568349786349,0
2017-08-08,10508.435906362005,-1873.3758176493463,0
2017-08-09,10650.045364381775,-4595.018464032883,0
2017-08-10,10132.236950230266,595.7267013553856,0
2017-08-11,8174.720286530431,-2392.271855407792,0
2017-08-14,8454.60907207387,-650.2211148301831,0
2017-08-15,8769.883749593027,2824.9370722187523,0
2017-08-16,8717.204337341564,-1119.9450262649216,0
2017-08-17,8998.083071407948,3713.287593557741,0
2017-08-18,8645.422211097624,4375.983133434889,0
2017-08-21,8568.768470059787,-1471.623863457928,0
2017-08-22,8380.058334423427,-4768.276655548147,0
2017-08-23,10378.167287692833,3330.491316537722,0
2017-08-24,9631.686717055101,999.1461719983336,0
2017-08-25,9114.4203564811,-788.514127846699,0
2017-08-28,8574.759140166343,-11559.876202065992,0
2017-08-29,11271.29268725559,2154.8167570176547,0
2017-08-30,11355.833217075617,-3225.7548347894426,0
2017-08-31,11674.720376293128,-6017.14778258196,0
2017-09-01,12462.32874059499,-4160.541086324915,0
2017-09-05,12999.410224963638,1700.1735113856348,0
2017-09-06,12180.317593590938,-511.9162571470597,0
2017-09-07,12604.7488361079,-3030.4434254505986,0
2017-09-08,12670.542465749648,-1221.4049519640348,0
2017-09-11,11261.771371530935,-2228.8868510886896,0
2017-09-12,14053.629469005946,-4518.73264772318,0
2017-09-13,14185.15060491323,2275.541011113952,0
2017-09-14,13926.418682480064,-244.2111649232104,0
2017-09-15,13247.391069492067,1021.3176276997184,0
2017-09-18,12519.641530625182,2434.79997831728,0
2017-09-19,12717.245406030655,-2879.2306498159182,0
2017-09-20,12170.706501300412,971.7898471477574,0
2017-09-21,12577.277499689942,5563.19118559185,0
2017-09-22,13900.741283477792,-3870.5744962239114,0
2017-09-25,11182.522417848646,-2517.2841792160743,0
2017-09-26,10896.800554060974,6428.235928102333,0
2017-09-27,11437.308598391219,715.6398144816412,0
2017-09-28,10975.176251805016,-515.6364474424759,0
2017-09-29,10690.66943779525,-1287.8711867893217,0
2017-10-02,10562.912641667172,-217.8137996853843,0
2017-10-03,10945.283376206518,-50.68126354710296,0
2017-10-04,10956.1567370132,-2646.551643853445,0
2017-10-05,10756.456629515487,-3189.440398318904,0
2017-10-06,10460.332785547203,-2123.933926613704,0
2017-10-09,10103.765466231554,-4583.02671675347,0
2017-10-10,10031.139244543818,-1793.757088644839,0
2017-10-11,9927.531900130483,-4964.932430458475,0
2017-10-12,10492.526611205709,1455.525178360671,0
2017-10-13,10819.632661542459,-1365.146058637385,0
2017-10-16,10133.011932413978,2054.5339795105792,0
2017-10-17,9982.083570969979,3871.737721987016,0
2017-10-18,10245.721367139035,-584.310916609028,0
2017-10-19,10021.45622475637,-3497.564676465169,0
2017-10-20,10004.603534381227,-6207.670141147352,0
2017-10-23,11460.75011309021,5539.455609972647,0
2017-10-24,12541.572327017297,-1846.0383518589829,0
2017-10-25,12000.948853521415,4094.322996779521,0
2017-10-26,13140.408503460701,1169.5954767576077,0
2017-10-27,12164.66927583186,-5197.701185543659,0
2017-10-30,14258.031767031853,6688.583348441373,0
2017-10-31,14985.38659062358,-1101.8771157570036,0
2017-11-01,13935.132692971965,-2814.207555812758,0
2017-11-02,13580.087220556707,2962.1724763787934,0
2017-11-03,12852.1904196684,1024.2980034998343,0
2017-11-06,8254.866964335471,-3826.0047919075305,0
2017-11-07,8288.202884794524,2104.498722109972,0
2017-11-08,8390.083145812638,-2109.0646177670824,0
2017-11-09,8513.02207040731,-953.6016273560454,0
2017-11-10,8269.171562856653,-874.3265130843874,0
2017-11-13,7633.538602496602,-1549.2810851325023,0
2017-11-14,8089.189714547492,1732.2397473273663,0
2017-11-15,7374.155169437708,2986.668665313551,0
2017-11-16,7531.419504970071,-6444.681226548348,0
2017-11-17,9765.160470827383,-2617.0501275717834,0
2017-11-20,8904.319972752435,6984.9308283039645,0
2017-11-21,9766.23169315947,-4137.665325418515,0
2017-11-22,10810.647383508822,-2098.419543673679,0
2017-11-24,10290.847295520402,-2254.3956334201275,0
2017-11-27,10205.55830754397,-1832.2465652786143,0
2017-11-28,10261.851141478974,-10291.954953408513,0
2017-11-29,14585.748035629853,3953.4880286342686,0
2017-11-30,13292.504880968247,-7513.764438378353,0
2017-12-01,16455.528514268684,1961.1288093607009,0
2017-12-04,15039.706601776506,4326.626213334339,0
2017-12-05,14178.773402052459,8484.2658168908,0
2017-12-06,14934.446026900396,3903.140156808646,0
2017-12-07,14275.155304130243,2266.111885357016,0
2017-12-08,14443.705837002164,-5688.302115025694,0
2017-12-11,14215.266986824829,-1684.6314097995237,0
2017-12-12,15388.476777177235,-3306.1699105104294,0
2017-12-13,15629.876201994151,-2053.2376989754075,0
2017-12-14,13998.765471925066,4957.054127976113,0
2017-12-15,14911.320697539395,-3398.8003863989006,0
2017-12-18,17221.346907165695,-9243.289573858134,0
2017-12-19,11589.947870063485,-3073.961947567041,0
2017-12-20,11031.873481751802,-3114.721579154473,0
2017-12-21,10718.360516296449,-2167.258515449299,0
2017-12-22,10476.856639490274,-2596.946129253686,0
2017-12-26,10408.976446623246,-2781.2434495132056,0
2017-12-27,10076.818152284006,426.524705220128,0
2017-12-28,9956.81269633023,-5150.384367511583,0
2017-12-29,10598.721437488031,-450.26794154545496,0
2018-01-02,9856.607418389014,-15058.37749703581,0
2018-01-03,13258.729424388728,-2859.2182977391685,0
2018-01-04,14842.287304070618,-7334.807364343062,0
2018-01-05,15316.680003658857,-7508.05242554988,0
2018-01-08,16432.69466875923,-2756.340092332323,0
2018-01-09,16488.178927718425,-1679.2572318935026,0
2018-01-10,15841.626652499745,1501.4534810300015,0
2018-01-11,14453.897580239915,-9805.760331251067,0
2018-01-12,18124.97871705937,-16958.705741608872,0
2018-01-16,21878.36403919243,1932.8426425164291,0
2018-01-17,19337.485942471896,-7849.856042667073,0
2018-01-18,22307.150379406117,2109.340752978498,0
2018-01-19,21057.792348515955,-9633.131603250156,0
2018-01-22,20967.0887636779,-12767.817155417562,0
2018-01-23,24022.325705661635,-4092.057073971271,0
2018-01-24,22344.848317222328,-8834.557709369314,0
2018-01-25,21598.28214516473,2716.4292297014445,0
2018-01-26,19905.807659720525,-15859.266179342903,0
2018-01-29,24706.155693815348,8389.457076019833,0
2018-01-30,25087.069178548172,14485.544000252765,0
2018-01-31,27301.46292242684,4194.258351741671,0
2018-02-01,26081.178326609926,-3948.175382525949,0
2018-02-02,16087.056842113469,12026.32658800174,0
2018-02-05,17577.623714545956,2559.0028276309718,0
2018-02-06,18211.936048161653,6774.75643626127,0
2018-02-07,17848.299275380585,5203.985055973428,0
2018-02-08,17030.198248485834,12129.223622486206,0
2018-02-09,17989.90726932109,1836.2363124813876,0
2018-02-12,17909.434288214205,-7753.643367641038,0
2018-02-13,18386.765034500553,-2568.2491201212943,0
2018-02-14,18615.271111711554,-16039.845630353466,0
2018-02-15,19015.722375939222,-7583.783010142604,0
2018-02-16,20929.664144616178,2807.2426213571566,0
2018-02-20,19824.89349991917,10424.883009640622,0
2018-02-21,18799.736190941232,3166.632246565221,0
2018-02-22,17649.594052814977,-31.756991474577266,0
2018-02-23,17139.75693838962,-3216.937373044515,0
2018-02-26,17772.488540289065,-4404.906217865402,0
2018-02-27,18898.817249832107,8382.477343215392,0
2018-02-28,17660.525926101982,8083.4003920252,0
2018-03-01,15827.00465925913,9980.020462005014,0
2018-03-02,17429.827812087566,-7749.372947312884,0
2018-03-05,16544.17517289517,-4247.677258028383,0
2018-03-06,18039.60506982165,-7059.063210503762,0
2018-03-07,16969.070662592556,2045.8299180593071,0
2018-03-08,16544.34029513235,2348.1191577977124,0
2018-03-09,15731.986325581394,-6481.965461264763,0
2018-03-12,17664.31092446479,2513.0453475401746,0
2018-03-13,17517.7498047353,3224.868115853651,0
2018-03-14,16330.51964798902,2732.031693751668,0
2018-03-15,14008.180189195316,-6321.323206675224,0
2018-03-16,14320.867821990383,1300.209599979421,0
2018-03-19,17281.65389632777,5322.600262137868,0
2018-03-20,15824.387263685969,-797.7267007755263,0
2018-03-21,15484.875539352837,-6684.365859165278,0
2018-03-22,14364.965622498274,12263.927265630004,0
2018-03-23,15379.076278524984,1976.8781362423824,0
2018-03-26,15758.277714879227,-13531.766471357563,0
2018-03-27,20023.52332627401,12303.04458234572,0
2018-03-28,19820.070751051277,11613.914782230917,0
2018-03-29,19248.307764120687,874.6343436855568,0
2018-04-02,19656.21533798711,-317.7211746025632,0
2018-04-03,17782.88743950173,-1595.1515827270114,0
2018-04-04,17528.271627911206,-3378.7717369740803,0
2018-04-05,17445.991809569095,-1721.5367667875398,0
2018-04-06,17112.574538012806,9117.225409547487,0
2018-04-09,16387.176425902268,-4945.675870813089,0
2018-04-10,16236.41642108918,-8587.655623357814,0
2018-04-11,17370.401392862273,-2194.464130016124,0
2018-04-12,16779.81273643399,3050.752529238561,0
2018-04-13,16282.199801767296,-316.38973084031204,0
2018-04-16,15535.769305968548,-3962.601739062792,0
2018-04-17,15498.801119084408,-4735.2209504145085,0
2018-04-18,16040.236289321245,-2877.509048258656,0
2018-04-19,15468.850855793542,975.43623808117,0
2018-04-20,14128.444614619619,6672.037168387924,0
2018-04-23,12959.304770933584,5556.996563032336,0
2018-04-24,12695.986759280811,720.7678621179903,0
2018-04-25,12216.300264271642,1093.0584397397088,0
2018-04-26,11452.764974835756,2783.2191129793846,0
2018-04-27,11474.58827120861,-5752.507771165187,0
2018-04-30,10976.81858226919,9326.377387649154,0
2018-05-01,15030.67863521441,3690.009296137948,0
2018-05-02,14880.511546192198,6099.124040051156,0
2018-05-03,14432.62996120641,1104.679715803484,0
2018-05-04,13940.902638722833,-9439.967328788867,0
2018-05-07,16970.531752340343,-1221.510388030757,0
2018-05-08,16899.643034720073,-245.9906602191388,0
2018-05-09,15431.320905671091,-4615.920416724657,0
2018-05-10,16756.797908336463,-9415.275963451624,0
2018-05-11,19563.77423945082,-2684.5334692148285,0
2018-05-14,19106.85650598628,-350.63617593658773,0
2018-05-15,17702.90664399782,10644.451932093029,0
2018-05-16,16249.0890569396,823.1957026789264,0
2018-05-17,16659.151630630276,-563.8098653283687,0
2018-05-18,15891.787613885246,5482.748363244081,0
2018-05-21,16415.579214831276,-6575.489725897964,0
2018-05-22,18302.981079646783,2948.423946879326,0
2018-05-23,16514.656007736245,-240.4149139424508,0
2018-05-24,17295.31791042092,582.004476181864,0
2018-05-25,15950.31992980525,6504.991709319475,0
2018-05-29,15498.474641519235,19081.90053678226,1
2018-05-30,17959.77370579187,-13394.74847513866,0
2018-05-31,25011.791547421537,5876.904619278464,0
2018-06-01,23107.820627989244,-9882.698396314408,0
2018-06-04,27258.504747232833,-6607.874370175305,0
2018-06-05,27349.871833520927,-2934.875068229981,0
2018-06-06,25810.531081964582,-13157.035529487384,0
2018-06-07,27976.871596705743,860.5292066506026,0
2018-06-08,25021.804141360375,-3790.819057434733,0
2018-06-11,24090.746293692773,-47.40609934759141,0
2018-06-12,23939.029599991893,1711.0099642198434,0
2018-06-13,13607.726984727982,-535.065414054181,0
2018-06-14,13388.502689930083,-548.4133843432737,0
2018-06-15,13183.110758901626,16552.121757580964,1
2018-06-18,15539.215667673187,2500.2280052673427,0
2018-06-19,14619.269978215714,3892.66871918354,0
2018-06-20,14741.126963503257,1197.7030223059028,0
2018-06-21,14127.870506734042,4969.475704680564,0
2018-06-22,14668.070426225842,-1823.853765906124,0
2018-06-25,13667.547446323746,7612.673885405749,0
2018-06-26,14074.769006975395,1630.148348735835,0
2018-06-27,14237.450960528697,9795.15854026928,0
2018-06-28,14795.109696340121,1547.7843922683817,0
2018-06-29,15531.939738213488,-2194.859849414947,0
2018-07-02,14774.676633696912,1495.1779367204442,0
2018-07-03,14403.133772327063,-713.2150050304231,0
2018-07-05,13461.733467032973,-5679.086766763121,0
2018-07-06,14019.762213374926,-1616.9260266301544,0
2018-07-09,15459.728586353074,-10104.029616843172,0
2018-07-10,17497.244394292327,-1908.7912718948944,0
2018-07-11,17245.148496810365,12898.1631274251,0
2018-07-12,18515.562222608878,-6802.0064694983375,0
2018-07-13,20014.790366459118,3791.888865159896,0
2018-07-16,20228.198300028354,-27.710489431194446,0
2018-07-17,18679.7805047472,1996.47421004776,0
2018-07-18,18935.14884528831,-1943.986720906784,0
2018-07-19,18604.539500530333,8969.183406635602,0
2018-07-20,18086.549604228636,-4605.453904576838,0
2018-07-23,18408.964075870445,-4158.463031513916,0
2018-07-24,17952.649406515015,-13801.053636183517,0
2018-07-25,17916.13296914764,-8023.66780439211,0
2018-07-26,14198.646027936076,2686.797861277707,0
2018-07-27,13771.926740245608,7197.683424836459,0
2018-07-30,14228.32018168836,1845.0335536354369,0
2018-07-31,12779.895300037224,-2848.1817052428414,0
2018-08-01,13181.739726451231,3122.8729783149656,0
2018-08-02,12190.3908248997,2009.289067663487,0
2018-08-03,13305.723035507353,-1261.1337526771258,0
2018-08-06,12285.441617773233,1472.013976646504,0
2018-08-07,12501.99030654208,-6043.7245492872935,0
2018-08-08,13220.828861514578,-339.5435003553566,0
2018-08-09,12565.898929384946,3205.286650858675,0
2018-08-10,12639.543410923434,9645.76770823849,0
2018-08-13,13145.440871869634,11842.976498394864,0
2018-08-14,13756.03811538806,-4362.21526437527,0
2018-08-15,14160.32792424091,16757.454376107864,1
2018-08-16,16265.692818721178,-5198.339249861756,0
2018-08-17,18742.8918339829,-7595.320083435345,0
2018-08-20,17548.58275150961,-2496.719998687965,0
2018-08-21,17530.69515314958,-6786.293609748654,0
2018-08-22,17444.110707845768,243.22367003238924,0
2018-08-23,18064.766351918923,6590.245961799348,0
2018-08-24,17404.6755440501,-14169.089083356872,0
2018-08-27,19486.927835564435,-14636.578023825816,0
2018-08-28,22721.7658085089,1532.181246950233,0
2018-08-29,22130.528638849537,-9749.754783357012,0
2018-08-30,24960.0940603514,9159.7451513629,0
2018-08-31,24520.24968448888,1566.3021440699133,0
2018-09-04,24405.66349468458,2194.4654760920457,0
2018-09-05,22607.707883451596,-4256.603003462811,0
2018-09-06,21751.703421205435,387.7008847631382,0
2018-09-07,15173.391325579054,25.61210256047161,0
2018-09-10,15526.497994522328,1395.254642138393,0
2018-09-11,14030.407821385608,-3822.760959883743,0
2018-09-12,15043.248768408761,-3872.453671321357,0
2018-09-13,13894.617376699107,-2185.6134713066176,0
2018-09-14,15128.908191226405,1821.2068430743884,0
2018-09-17,15144.947519844864,1178.2709575290664,0
2018-09-18,13368.477965809141,-6352.453656217247,0
2018-09-19,14438.650032119933,-3511.615844879961,0
2018-09-20,15405.472929222893,-8072.93017859126,0
2018-09-21,17570.756499669307,2727.965707921305,0
2018-09-24,17054.078914097237,3218.1625874654023,0
2018-09-25,16469.553415017253,-1140.748567682558,0
2018-09-26,16166.327625594693,7221.289064930508,0
2018-09-27,15531.311894148424,3394.1708112965853,0
2018-09-28,15491.93737746529,178.69445812163983,0
2018-10-01,14918.310385319593,-3535.3006352179304,0
2018-10-02,15015.550208793424,-2301.641779996414,0
2018-10-03,14416.073164699952,-2436.035682719208,0
2018-10-04,13156.207546221927,4924.184969311729,0
2018-10-05,12613.767007281987,31.4026814735239,0
2018-10-08,12122.612644231816,5772.605808277379,0
2018-10-09,12445.34656276522,2892.837702752785,0
2018-10-10,11509.793264229887,11542.846035708231,1
2018-10-11,12356.140912791028,-2413.9890327454414,0
2018-10-12,10751.316088678035,-1754.0853484120016,0
2018-10-15,11138.072506481443,-2462.319474335067,0
2018-10-16,10152.858683329638,-4381.683691586008,0
2018-10-17,10513.578379562372,-12109.50439626453,0
2018-10-18,9881.376716126266,8904.429020128968,0
2018-10-19,16380.157183414129,-547.5916507625029,0
2018-10-22,15338.88606498242,3917.6210196250686,0
2018-10-23,13964.74352547163,1285.5419418091928,0
2018-10-24,12889.620449630964,13673.024903363545,1
2018-10-25,13568.548850542782,-6820.08973847935,0
2018-10-26,16462.941630245732,10973.9053654828,0
2018-10-29,15867.531571620417,4107.926366417214,0
2018-10-30,13708.839303237057,-4380.464691626346,0
2018-10-31,15492.608114695133,-444.5924609979402,0
2018-11-01,15913.331751766387,-9094.457225659626,0
2018-11-02,16438.05600418761,-2780.954537438518,0
2018-11-05,14679.073860103545,69.49792957989575,0
2018-11-06,14393.920993573985,-2906.697005426835,0
2018-11-07,14411.31748167975,-10589.14958113133,0
2018-11-08,21190.752721317916,1771.671443961049,0
2018-11-09,19002.000848817264,16768.249373686827,0
2018-11-12,19751.66573601754,12061.521957045685,0
2018-11-13,17836.35192167012,7300.1854252002995,0
2018-11-14,16591.159809327608,-2492.510853763187,0
2018-11-15,14674.650204102427,-3244.3561214212914,0
2018-11-16,16039.19197871234,-2588.121755503801,0
2018-11-19,15510.81699152993,5079.202133091332,0
2018-11-20,14302.436578443901,4225.902302017885,0
2018-11-21,13136.739125751985,447.76721183773657,0
2018-11-23,12253.67017651243,2229.3747033784884,0
2018-11-26,12056.130668044174,-2706.184369991508,0
2018-11-27,11991.985225356573,3049.58415007152,0
2018-11-28,12189.063367525809,-6232.830907269221,0
2018-11-29,15398.10879991192,-14860.481721492111,0
2018-11-30,13251.687656363376,-1927.585128126449,0
2018-12-03,18406.917451173264,-9871.948723897984,0
2018-12-04,20365.07163013732,20301.000489472863,0
2018-12-06,19116.84301467323,3012.212681548657,0
2018-12-07,17760.167673575703,6956.466401477683,0
2018-12-10,15979.144275552904,1259.3500056044657,0
2018-12-11,15434.222379805087,490.8323458266973,0
2018-12-12,14437.52090505559,-2806.8196729516467,0
2018-12-13,13760.837240647093,1373.0509405797015,0
2018-12-14,12287.691026549957,11526.370320830543,0
2018-12-17,13637.291575207564,4495.007888786979,0
2018-12-18,13243.894341372272,257.5287561327,0
2018-12-19,11887.15845105564,10776.5468282663,0
2018-12-20,13649.16308211677,-6259.127742468992,0
2018-12-21,12257.70816667442,5517.529056298765,0
2018-12-24,13008.509430431866,3876.480879103605,0
2018-12-26,12351.066310398577,-12693.91030554309,0
2018-12-27,17543.440236305745,-2361.584916606871,0
2018-12-28,15496.076817233243,-737.0474736848919,0
2018-12-31,13974.697186368041,-1420.821534007342,0
2019-01-02,13840.200310217711,2199.443094812709,0
2019-01-03,13095.970803083022,8032.659708557418,0
2019-01-04,12525.50016674399,-9469.414887853549,0
2019-01-07,13522.479724391396,-5403.873473017653,0
2019-01-08,13282.67762439178,-3303.5460004504857,0
2019-01-09,12739.48615025386,-5218.140369643851,0
2019-01-10,12560.317029806392,865.1483349281677,0
2019-01-11,11359.080639032638,1176.266187680329,0
2019-01-14,11259.065472818718,1108.7428377295978,0
2019-01-15,10328.89409387282,-4377.595221046131,0
2019-01-16,10392.832609593568,-3154.745665335391,0
2019-01-17,16745.753862845948,-3776.9002835791616,0
2019-01-18,17533.534863076282,-6915.91385363754,0
2019-01-22,20322.888749291964,8688.152104469948,0
2019-01-23,17775.20646717087,-274.25488242224696,0
2019-01-24,17946.726297075213,3243.0746215127187,0
2019-01-25,16556.492451610804,-14138.914351612855,0
2019-01-28,18537.34877221329,1843.4501140704751,0
2019-01-29,16763.01582490008,-1001.9910011644938,0
2019-01-30,16028.195307363916,-14096.912873454414,0
2019-01-31,21676.105889621733,-4257.817834220972,0
2019-02-01,21830.689750817364,-1666.092796261497,0
2019-02-04,21175.075673978776,-5922.833197550486,0
2019-02-05,22156.797500129895,-4285.890894932392,0
2019-02-06,21794.82812989189,6814.500354705592,0
2019-02-07,19949.001584601818,12477.71145408795,0
2019-02-08,20018.062210422424,-1078.5213789088994,0
2019-02-11,19582.179555582938,1704.0362927759602,0
2019-02-12,19449.60945492886,-16068.835806327996,0
2019-02-13,24913.271275771403,-3992.871364720116,0
2019-02-14,23196.64010182394,3188.139366208214,0
2019-02-15,21832.50110138511,-16271.190119055254,0
2019-02-19,26036.790409361067,-11124.391632776573,0
2019-02-20,25654.334199465575,-1894.936528454533,0
2019-02-21,23287.66141668279,8822.693643917759,0
2019-02-22,23176.6531783376,-7293.273894200475,0
2019-02-25,23635.211079309385,-2065.513336375996,0
2019-02-26,21334.21967914258,736.8185295318358,0
2019-02-27,18866.108629551356,1395.175636613753,0
2019-02-28,18568.51417339513,16055.81742017792,0
2019-03-01,17659.386045947747,6007.224049752968,0
2019-03-04,10944.977979318068,5407.47539753336,0
2019-03-05,10867.559347611494,1044.819367100613,0
2019-03-06,10457.387663282581,6079.372862012124,0
2019-03-07,10738.60845626675,8207.61575100911,0
2019-03-08,11872.466341780153,-436.7346659807272,0
2019-03-11,10802.128091942237,-6567.633928593157,0
2019-03-12,13746.638482809476,-4435.993239314631,0
2019-03-13,13051.871940243194,-9050.044211173115,0
2019-03-14,14775.442140045665,5504.253155220659,0
2019-03-15,13583.51871675875,-3322.7446571813643,0
2019-03-18,13961.072616682164,-4068.780866178998,0
2019-03-19,14095.883335455244,-2817.493599117709,0
2019-03-20,14025.77716423481,1854.270586821864,0
2019-03-21,12713.699187997057,-9341.78175071533,0
2019-03-22,17351.443815338233,21425.634173156534,1
2019-03-25,20009.64466365311,-1777.6250133875506,0
2019-03-26,16392.281460949875,307.0115418513551,0
2019-03-27,17828.80619984759,9132.134512677192,0
2019-03-28,16843.870568081922,6486.048058795654,0
2019-03-29,16308.7402732922,-6157.755241005357,0
2019-04-01,18273.376235303953,-13922.883147969902,0
2019-04-02,23675.553479665927,-1873.9124216065447,0
2019-04-03,21134.76644133871,-2958.720668109678,0
2019-04-04,20452.983728258343,-4877.542538540128,0
2019-04-05,20300.60132982771,-4088.397849087016,0
2019-04-08,21913.72840290785,-4317.052994184753,0
2019-04-09,21568.76002563099,2840.475379483148,0
2019-04-10,20161.57363337811,-4618.699783052038,0
2019-04-11,19432.57818874182,6720.633199612648,0
2019-04-12,19351.93938470557,-5276.5325020767,0
2019-04-15,12385.209568875222,889.7898920046099,0
2019-04-16,11966.841386782064,2153.4642422143243,0
2019-04-17,11791.276666412807,4123.886017528849,0
2019-04-18,11009.786127950172,-636.5193365079235,0
2019-04-22,10978.207076315266,-2146.7194869925324,0
2019-04-23,11469.864888683067,-5829.369010449513,0
2019-04-24,12613.807053486495,2408.7187947516263,0
2019-04-25,12184.381861868962,1471.7675920171023,0
2019-04-26,11691.755381232399,-5463.474948243433,0
2019-04-29,12392.541254950973,-1068.074983219855,0
2019-04-30,11883.319034183547,-842.4213278327711,0
2019-05-01,11319.69615557008,8455.077363116252,0
2019-05-02,12101.567601030414,3873.4908632449433,0
2019-05-03,11551.065567376405,-10017.465694289393,0
2019-05-06,15195.193076192363,2872.4714912141594,0
2019-05-07,13374.586437503767,12965.477763079583,0
2019-05-08,14347.2206752206,571.2294268045448,0
2019-05-09,13759.08081075076,4067.842034835696,0
2019-05-10,12216.456024916486,-3451.589210959837,0
2019-05-13,12890.011209846463,10787.179374611243,0
2019-05-14,12565.536399023702,-2647.87065797013,0
2019-05-15,12157.90138755419,2451.8515554449505,0
2019-05-16,12207.690413026567,-2252.2282674230983,0
2019-05-17,13364.76778470909,10194.464711673798,0
2019-05-20,12534.719961581504,3409.861599999842,0
2019-05-21,11163.095778924842,-3316.295022483157,0
2019-05-22,11507.998179983842,5628.30877490133,0
2019-05-23,10560.847442648623,5012.687116420076,0
2019-05-24,9841.02242862089,-14895.602848577735,0
2019-05-28,8467.344495206122,10900.995731825333,1
2019-05-29,15206.700105833814,5732.085560460722,0
2019-05-30,14008.20767634234,-2653.8895220104496,0
2019-05-31,13255.045026812937,3628.582171809008,0
2019-06-03,13092.458886411958,-3341.874884589217,0
2019-06-04,12467.209652862166,-15098.361818979432,0
2019-06-05,18490.603732929947,-6395.661836575553,0
2019-06-06,20350.497171100782,-5831.334572247482,0
