date,manual_linear,ref_linear,abs_err_linear,manual_irs,ref_irs,abs_err_irs,manual_straddle,ref_straddle,abs_err_straddle,manual_total,ref_total,abs_err_total
2007-09-24,-874.8449721837958,-874.8449721837958,0.0,-723.0670476673695,-723.0670476673695,0.0,-291.48527816845126,-291.48527816845126,0.0,-1889.3972980196165,-1889.3972980196165,0.0
2007-09-25,1278.8924990003125,1278.8924990003125,0.0,0.0,0.0,0.0,-701.3178106624673,-701.3178106624673,0.0,577.5746883378451,577.5746883378451,0.0
2007-09-26,-222.9051382065395,-222.9051382065395,0.0,0.0,0.0,0.0,138.23468108733323,138.23468108733323,0.0,-84.67045711920628,-84.67045711920628,0.0
2007-09-27,6386.888449526907,6386.888449526907,0.0,-3626.216304266549,-3626.216304266549,0.0,512.9108710068103,512.9108710068103,0.0,3273.583016267168,3273.583016267168,0.0
2007-09-28,5214.714452211194,5214.714452211194,0.0,726.6967785905435,726.6967785905435,0.0,-445.6874349366881,-445.6874349366881,0.0,5495.723795865049,5495.723795865049,0.0
2007-10-01,5059.484653390822,5059.484653390822,0.0,-2182.276315118783,-2182.276315118783,0.0,1605.6894200089719,1605.6894200089719,0.0,4482.897758281011,4482.897758281011,0.0
2007-10-02,-8888.556142235677,-8888.556142235677,0.0,-1458.4996218291053,-1458.4996218291053,0.0,-293.3861770800231,-293.3861770800231,0.0,-10640.441941144805,-10640.441941144805,0.0
2007-10-03,-4023.7752371802376,-4023.7752371802376,0.0,729.6152305407595,729.6152305407595,0.0,-470.87440376791164,-470.87440376791164,0.0,-3765.0344104073897,-3765.0344104073897,0.0
2007-10-04,6265.083440002889,6265.083440002889,0.0,-729.6152305407595,-729.6152305407595,0.0,55.58549543767549,55.58549543767549,0.0,5591.053704899805,5591.053704899805,0.0
2007-10-05,3797.6221474249237,3797.6221474249237,0.0,7985.706046346051,7985.706046346051,0.0,2102.4728042548904,2102.4728042548904,0.0,13885.800998025865,13885.800998025865,0.0
2007-10-08,-6564.132132599843,-6564.132132599843,0.0,0.0,0.0,0.0,-1179.7685075935078,-1179.7685075935078,0.0,-7743.900640193351,-7743.900640193351,0.0
2007-10-09,5973.988264076982,5973.988264076982,0.0,1442.5197731120716,1442.5197731120716,0.0,1898.6288111791946,1898.6288111791946,0.0,9315.136848368249,9315.136848368249,0.0
2007-10-10,1707.5547504691704,1707.5547504691704,0.0,-1442.5197731120716,-1442.5197731120716,0.0,-413.61991419213336,-413.61991419213336,0.0,-148.58493683503457,-148.58493683503457,0.0
2007-10-11,2358.029118038662,2358.029118038662,0.0,721.6208336496784,721.6208336496784,0.0,-1087.0913128292868,-1087.0913128292868,0.0,1992.5586388590536,1992.5586388590536,0.0
2007-10-12,3802.951651932805,3802.951651932805,0.0,2879.2724600779475,2879.2724600779475,0.0,1154.4338490634273,1154.4338490634273,0.0,7836.657961074179,7836.657961074179,0.0
2007-10-15,447.628419873462,447.628419873462,0.0,-718.7380963248725,-718.7380963248725,0.0,-1913.8772041565844,-1913.8772041565844,0.0,-2184.986880607995,-2184.986880607995,0.0
2007-10-16,-2418.910313294813,-2418.910313294813,0.0,-2160.534363753075,-2160.534363753075,0.0,-1788.4493266672253,-1788.4493266672253,0.0,-6367.894003715113,-6367.894003715113,0.0
2007-10-17,513.0195930074667,513.0195930074667,0.0,-6520.672887952911,-6520.672887952911,0.0,1652.8532774933792,1652.8532774933792,0.0,-4354.800017452065,-4354.800017452065,0.0
2007-10-18,8566.15230222165,8566.15230222165,0.0,-3648.0802486098983,-3648.0802486098983,0.0,-266.55588511422866,-266.55588511422866,0.0,4651.516168497523,4651.516168497523,0.0
2007-10-19,-7237.455775596899,-7237.455775596899,0.0,-8090.452215075682,-8090.452215075682,0.0,2929.032018441674,2929.032018441674,0.0,-12398.875972230908,-12398.875972230908,0.0
2007-10-22,-6350.672336155108,-6350.672336155108,0.0,739.1910533067712,739.1910533067712,0.0,-1186.5004532095463,-1186.5004532095463,0.0,-6797.981736057883,-6797.981736057883,0.0
2007-10-23,7005.951910416348,7005.951910416348,0.0,-739.1910533067712,-739.1910533067712,0.0,-1145.845035835251,-1145.845035835251,0.0,5120.915821274326,5120.915821274326,0.0
2007-10-24,2283.7800446725723,2283.7800446725723,0.0,-3707.1079446416843,-3707.1079446416843,0.0,52.40751944535259,52.40751944535259,0.0,-1370.9203805237594,-1370.9203805237594,0.0
2007-10-25,4215.711966132618,4215.711966132618,0.0,742.9113956894726,742.9113956894726,0.0,-89.97777470460642,-89.97777470460642,0.0,4868.645587117484,4868.645587117484,0.0
2007-10-26,12152.781411472377,12152.781411472377,0.0,2964.1965489522117,2964.1965489522117,0.0,-1196.6142260194065,-1196.6142260194065,0.0,13920.363734405182,13920.363734405182,0.0
2007-10-29,3804.9100300353416,3804.9100300353416,0.0,-1480.610139060329,-1480.610139060329,0.0,-34.86112088964546,-34.86112088964546,0.0,2289.438770085367,2289.438770085367,0.0
2007-10-30,-5054.398408681394,-5054.398408681394,0.0,740.6766860605276,740.6766860605276,0.0,342.56303402885715,342.56303402885715,0.0,-3971.1586885920096,-3971.1586885920096,0.0
2007-10-31,8044.642356105755,8044.642356105755,0.0,5898.726972566976,5898.726972566976,0.0,-1411.353471025137,-1411.353471025137,0.0,12532.015857647595,12532.015857647595,0.0
2007-11-01,-9332.208409689403,-9332.208409689403,0.0,-8865.901464208859,-8865.901464208859,0.0,2248.421659127218,2248.421659127218,0.0,-15949.688214771044,-15949.688214771044,0.0
2007-11-02,11294.877422476493,11294.877422476493,0.0,-3725.7724155703036,-3725.7724155703036,0.0,-407.2179627287369,-407.2179627287369,0.0,7161.8870441774525,7161.8870441774525,0.0
2007-11-05,-3245.9255879914735,-3245.9255879914735,0.0,2982.114443101498,2982.114443101498,0.0,664.5611859387791,664.5611859387791,0.0,400.7500410488037,400.7500410488037,0.0
2007-11-06,13322.332431397355,13322.332431397355,0.0,2228.735024538022,2228.735024538022,0.0,-2137.77126125028,-2137.77126125028,0.0,13413.296194685097,13413.296194685097,0.0
2007-11-07,-2412.8030445618087,-2412.8030445618087,0.0,-2973.1404122846434,-2973.1404122846434,0.0,3488.3927812422407,3488.3927812422407,0.0,-1897.5506756042114,-1897.5506756042114,0.0
2007-11-08,225.74573220308002,225.74573220308002,0.0,-4482.175133221346,-4482.175133221346,0.0,122.32193857791208,122.32193857791208,0.0,-4134.107462440354,-4134.107462440354,0.0
2007-11-09,-2826.4169392149583,-2826.4169392149583,0.0,-3755.854384973194,-3755.854384973194,0.0,2026.9550178504123,2026.9550178504123,0.0,-4555.31630633774,-4555.31630633774,0.0
2007-11-12,-23847.521168167936,-23847.521168167936,0.0,0.0,0.0,0.0,1678.6254596652343,1678.6254596652343,0.0,-22168.8957085027,-22168.8957085027,0.0
2007-11-13,13372.225086333536,13372.225086333536,0.0,2255.7785057669244,2255.7785057669244,0.0,-5792.781573268656,-5792.781573268656,0.0,9835.222018831804,9835.222018831804,0.0
2007-11-14,5423.443504471256,5423.443504471256,0.0,1500.0758792062697,1500.0758792062697,0.0,510.24489505380916,510.24489505380916,0.0,7433.764278731335,7433.764278731335,0.0
2007-11-15,-14357.43932313528,-14357.43932313528,0.0,-8287.888514099046,-8287.888514099046,0.0,2109.0385163465835,2109.0385163465835,0.0,-20536.289320887743,-20536.289320887743,0.0
2007-11-16,-161.25157434476472,-161.25157434476472,0.0,-1516.7703984494583,-1516.7703984494583,0.0,-909.3783930482587,-909.3783930482587,0.0,-2587.4003658424817,-2587.4003658424817,0.0
2007-11-19,-3804.388614186407,-3804.388614186407,0.0,-6097.726703348002,-6097.726703348002,0.0,2296.1321983190755,2296.1321983190755,0.0,-7605.983119215332,-7605.983119215332,0.0
2007-11-20,14952.65891468282,14952.65891468282,0.0,-765.6776667021477,-765.6776667021477,0.0,-1306.0171391913773,-1306.0171391913773,0.0,12880.964108789294,12880.964108789294,0.0
2007-11-21,-3831.0088916099044,-3831.0088916099044,0.0,-4610.312384165503,-4610.312384165503,0.0,3979.118579418644,3979.118579418644,0.0,-4462.202696356764,-4462.202696356764,0.0
2007-11-23,11860.216138401574,11860.216138401574,0.0,770.3238514788391,770.3238514788391,0.0,-3425.410893756227,-3425.410893756227,0.0,9205.129096124187,9205.129096124187,0.0
2007-11-26,-2396.6075778996455,-2396.6075778996455,0.0,-13985.49336314069,-13985.49336314069,0.0,4473.322593892568,4473.322593892568,0.0,-11908.778347147767,-11908.778347147767,0.0
2007-11-27,-4230.798514225928,-4230.798514225928,0.0,9351.871383189704,9351.871383189704,0.0,-2277.825724197399,-2277.825724197399,0.0,2843.2471447663775,2843.2471447663775,0.0
2007-11-28,5852.688339003938,5852.688339003938,0.0,6171.940918269465,6171.940918269465,0.0,-6443.917474255355,-6443.917474255355,0.0,5580.711783018049,5580.711783018049,0.0
2007-11-29,-6070.860271579959,-6070.860271579959,0.0,-6946.942468591355,-6946.942468591355,0.0,3701.769602122624,3701.769602122624,0.0,-9316.03313804869,-9316.03313804869,0.0
2007-11-30,-2447.0114580833188,-2447.0114580833188,0.0,2322.6600871978735,2322.6600871978735,0.0,-579.9198774656143,-579.9198774656143,0.0,-704.2712483510595,-704.2712483510595,0.0
2007-12-03,3102.950573253046,3102.950573253046,0.0,-6209.425965713861,-6209.425965713861,0.0,-20.514173436367855,-20.514173436367855,0.0,-3126.9895658971827,-3126.9895658971827,0.0
2007-12-04,4836.544656603091,4836.544656603091,0.0,0.0,0.0,0.0,-256.160960687992,-256.160960687992,0.0,4580.383695915099,4580.383695915099,0.0
2007-12-05,-3175.893471307896,-3175.893471307896,0.0,2334.4138046797307,2334.4138046797307,0.0,-552.7359919370701,-552.7359919370701,0.0,-1394.2156585652356,-1394.2156585652356,0.0
2007-12-06,7578.350107951692,7578.350107951692,0.0,7730.522909272011,7730.522909272011,0.0,-171.84766532589856,-171.84766532589856,0.0,15137.025351897804,15137.025351897804,0.0
2007-12-07,-5561.736180120667,-5561.736180120667,0.0,7652.954820379149,7652.954820379149,0.0,-275.2225873135503,-275.2225873135503,0.0,1815.9960529449318,1815.9960529449318,0.0
2007-12-10,9420.244922192076,9420.244922192076,0.0,2280.890777194785,2280.890777194785,0.0,431.48312480673303,431.48312480673303,0.0,12132.618824193594,12132.618824193594,0.0
2007-12-11,-11040.299749608159,-11040.299749608159,0.0,-13016.697598746774,-13016.697598746774,0.0,-639.2726685424186,-639.2726685424186,0.0,-24696.270016897353,-24696.270016897353,0.0
2007-12-12,9435.345552830302,9435.345552830302,0.0,5386.8433764702495,5386.8433764702495,0.0,-414.6890158768165,-414.6890158768165,0.0,14407.499913423735,14407.499913423735,0.0
2007-12-13,-13859.123124128279,-13859.123124128279,0.0,9903.865362148383,9903.865362148383,0.0,-317.27628953062595,-317.27628953062595,0.0,-4272.534051510522,-4272.534051510522,0.0
2007-12-14,-8570.401066143357,-8570.401066143357,0.0,4527.475980052695,4527.475980052695,0.0,-334.07703088802555,-334.07703088802555,0.0,-4377.002116978687,-4377.002116978687,0.0
2007-12-17,-4959.953502470041,-4959.953502470041,0.0,-3015.2791265368287,-3015.2791265368287,0.0,347.4366207408093,347.4366207408093,0.0,-7627.79600826606,-7627.79600826606,0.0
2007-12-18,7470.800161007372,7470.800161007372,0.0,-4545.739368091556,-4545.739368091556,0.0,-1196.9971635429029,-1196.9971635429029,0.0,1728.063629372913,1728.063629372913,0.0
2007-12-19,1585.3525334940068,1585.3525334940068,0.0,-6103.872995346319,-6103.872995346319,0.0,-683.1655852067943,-683.1655852067943,0.0,-5201.686047059106,-5201.686047059106,0.0
2007-12-20,-2321.183441491374,-2321.183441491374,0.0,-1533.6727599880687,-1533.6727599880687,0.0,-765.7928857600364,-765.7928857600364,0.0,-4620.649087239479,-4620.649087239479,0.0
2007-12-21,10141.331576696328,10141.331576696328,0.0,10671.088269910077,10671.088269910077,0.0,-681.5958521089833,-681.5958521089833,0.0,20130.82399449742,20130.82399449742,0.0
2007-12-24,1814.719632315736,1814.719632315736,0.0,3774.793387703452,3774.793387703452,0.0,319.6247516279982,319.6247516279982,0.0,5909.137771647186,5909.137771647186,0.0
2007-12-26,7711.264392674028,7711.264392674028,0.0,5252.917008369957,5252.917008369957,0.0,-39.69713172074353,-39.69713172074353,0.0,12924.484269323242,12924.484269323242,0.0
2007-12-27,820.3442682544323,820.3442682544323,0.0,-6760.5557191146945,-6760.5557191146945,0.0,-653.0029217400815,-653.0029217400815,0.0,-6593.214372600344,-6593.214372600344,0.0
2007-12-28,10426.509010901233,10426.509010901233,0.0,-7583.886345841936,-7583.886345841936,0.0,-271.8148994388803,-271.8148994388803,0.0,2570.807765620416,2570.807765620416,0.0
2007-12-31,-5900.715323851332,-5900.715323851332,0.0,-5354.356601026855,-5354.356601026855,0.0,55.09565133850447,55.09565133850447,0.0,-11199.976273539682,-11199.976273539682,0.0
2008-01-02,13097.83828620275,13097.83828620275,0.0,-10044.643667357304,-10044.643667357304,0.0,-78.17831661024866,-78.17831661024866,0.0,2975.016302235197,2975.016302235197,0.0
2008-01-03,4364.939183894005,4364.939183894005,0.0,0.0,0.0,0.0,-589.7049600719411,-589.7049600719411,0.0,3775.2342238220635,3775.2342238220635,0.0
2008-01-04,-8380.6388302042,-8380.6388302042,0.0,-2336.772511296178,-2336.772511296178,0.0,2097.1968271447786,2097.1968271447786,0.0,-8620.214514355599,-8620.214514355599,0.0
2008-01-07,-2913.8143061577166,-2913.8143061577166,0.0,-1561.7869167108292,-1561.7869167108292,0.0,-204.9935292170394,-204.9935292170394,0.0,-4680.594752085585,-4680.594752085585,0.0
2008-01-08,23860.06414938123,23860.06414938123,0.0,0.0,0.0,0.0,2554.415740299859,2554.415740299859,0.0,26414.47988968109,26414.47988968109,0.0
2008-01-09,-17392.46143743033,-17392.46143743033,0.0,-3133.0584683014895,-3133.0584683014895,0.0,-2079.5597571350663,-2079.5597571350663,0.0,-22605.079662866887,-22605.079662866887,0.0
2008-01-10,11948.721163577246,11948.721163577246,0.0,7031.617896308497,7031.617896308497,0.0,-1383.097284241464,-1383.097284241464,0.0,17597.24177564428,17597.24177564428,0.0
2008-01-11,813.3106172278003,813.3106172278003,0.0,-7031.617896308497,-7031.617896308497,0.0,1502.4844928942175,1502.4844928942175,0.0,-4715.822786186479,-4715.822786186479,0.0
2008-01-14,8601.427315165438,8601.427315165438,0.0,-785.2457924708142,-785.2457924708142,0.0,3807.274656279693,3807.274656279693,0.0,11623.456178974317,11623.456178974317,0.0
2008-01-15,-13164.315683788973,-13164.315683788973,0.0,-7103.061771003209,-7103.061771003209,0.0,189.49971208149873,189.49971208149873,0.0,-20077.877742710683,-20077.877742710683,0.0
2008-01-16,-11928.097387165293,-11928.097387165293,0.0,1584.0515978989351,1584.0515978989351,0.0,644.6765864282479,644.6765864282479,0.0,-9699.36920283811,-9699.36920283811,0.0
2008-01-17,-6365.36518049756,-6365.36518049756,0.0,-6355.4924932513895,-6355.4924932513895,0.0,3314.0550297305617,3314.0550297305617,0.0,-9406.802644018388,-9406.802644018388,0.0
2008-01-18,644.9859174202957,644.9859174202957,0.0,0.0,0.0,0.0,164.98350553846467,164.98350553846467,0.0,809.9694229587603,809.9694229587603,0.0
2008-01-22,4661.623900877443,4661.623900877443,0.0,-11246.802191281036,-11246.802191281036,0.0,2234.898079097042,2234.898079097042,0.0,-4350.280211306552,-4350.280211306552,0.0
2008-01-23,3413.7064788277366,3413.7064788277366,0.0,-809.468462210265,-809.468462210265,0.0,-3069.3938796932853,-3069.3938796932853,0.0,-465.1558630758136,-465.1558630758136,0.0
2008-01-24,12904.45381691765,12904.45381691765,0.0,13649.972573954168,13649.972573954168,0.0,-1373.7841712414975,-1373.7841712414975,0.0,25180.642219630325,25180.642219630325,0.0
2008-01-25,-2315.4616192508865,-2315.4616192508865,0.0,-5592.109878177471,-5592.109878177471,0.0,1426.9795233070472,1426.9795233070472,0.0,-6480.59197412131,-6480.59197412131,0.0
2008-01-28,12602.691208670945,12602.691208670945,0.0,0.0,0.0,0.0,-2041.2821674444003,-2041.2821674444003,0.0,10561.409041226545,10561.409041226545,0.0
2008-01-29,-2958.552168125644,-2958.552168125644,0.0,6387.751364596654,6387.751364596654,0.0,-775.3457469527384,-775.3457469527384,0.0,2653.853449518271,2653.853449518271,0.0
2008-01-30,3334.976150338942,3334.976150338942,0.0,7124.652727219596,7124.652727219596,0.0,378.0105002027922,378.0105002027922,0.0,10837.63937776133,10837.63937776133,0.0
2008-01-31,4129.661695840106,4129.661695840106,0.0,-8716.741712006398,-8716.741712006398,0.0,-1977.9465284425733,-1977.9465284425733,0.0,-6565.026544608865,-6565.026544608865,0.0
2008-02-01,-5528.190445533842,-5528.190445533842,0.0,-3994.3596228522147,-3994.3596228522147,0.0,-1735.6887393396082,-1735.6887393396082,0.0,-11258.238807725664,-11258.238807725664,0.0
2008-02-04,-5826.296848006046,-5826.296848006046,0.0,4790.807121219834,4790.807121219834,0.0,916.3653686594844,916.3653686594844,0.0,-119.12435812672811,-119.12435812672811,0.0
2008-02-05,-16126.320620900122,-16126.320620900122,0.0,-5592.109878177471,-5592.109878177471,0.0,2492.721455342242,2492.721455342242,0.0,-19225.70904373535,-19225.70904373535,0.0
2008-02-06,2809.286061189364,2809.286061189364,0.0,0.0,0.0,0.0,790.5853409646897,790.5853409646897,0.0,3599.8714021540536,3599.8714021540536,0.0
2008-02-07,-129.2806746252013,-129.2806746252013,0.0,10353.900450965994,10353.900450965994,0.0,-1318.3983835825547,-1318.3983835825547,0.0,8906.221392758238,8906.221392758238,0.0
2008-02-08,28788.151232812612,28788.151232812612,0.0,-7952.425761383842,-7952.425761383842,0.0,590.3946121498939,590.3946121498939,0.0,21426.120083578666,21426.120083578666,0.0
2008-02-11,-18612.491233639834,-18612.491233639834,0.0,-1600.1719326245147,-1600.1719326245147,0.0,-945.2688351970974,-945.2688351970974,0.0,-21157.932001461446,-21157.932001461446,0.0
2008-02-12,-5833.7918779441625,-5833.7918779441625,0.0,3197.105200756967,3197.105200756967,0.0,-1613.1116883877694,-1613.1116883877694,0.0,-4249.798365574965,-4249.798365574965,0.0
2008-02-13,1564.772229035469,1564.772229035469,0.0,3184.1797920055396,3184.1797920055396,0.0,-1702.3147624377925,-1702.3147624377925,0.0,3046.6372586032157,3046.6372586032157,0.0
2008-02-14,-954.6499774105778,-954.6499774105778,0.0,11826.549435415596,11826.549435415596,0.0,839.4853775623324,839.4853775623324,0.0,11711.38483556735,11711.38483556735,0.0
2008-02-15,-1411.9640648800448,-1411.9640648800448,0.0,-7074.387396899503,-7074.387396899503,0.0,-313.15015262102315,-313.15015262102315,0.0,-8799.501614400571,-8799.501614400571,0.0
2008-02-19,11244.899602425563,11244.899602425563,0.0,10197.963010483189,10197.963010483189,0.0,-561.4808904295969,-561.4808904295969,0.0,20881.381722479153,20881.381722479153,0.0
2008-02-20,8226.018805407735,8226.018805407735,0.0,3110.9816314542986,3110.9816314542986,0.0,-838.8571731319771,-838.8571731319771,0.0,10498.143263730057,10498.143263730057,0.0
2008-02-21,2615.1211158539973,2615.1211158539973,0.0,-12519.718561922658,-12519.718561922658,0.0,1116.0970657382022,1116.0970657382022,0.0,-8788.500380330459,-8788.500380330459,0.0
2008-02-22,1770.3034212509438,1770.3034212509438,0.0,1576.0594912620581,1576.0594912620581,0.0,-1272.3435354547655,-1272.3435354547655,0.0,2074.0193770582364,2074.0193770582364,0.0
2008-02-25,-1277.8713068106504,-1277.8713068106504,0.0,9389.738953336455,9389.738953336455,0.0,-2369.3727174146425,-2369.3727174146425,0.0,5742.4949291111625,5742.4949291111625,0.0
2008-02-26,10718.816980978721,10718.816980978721,0.0,-2336.772511296178,-2336.772511296178,0.0,-1600.795394012548,-1600.795394012548,0.0,6781.249075669995,6781.249075669995,0.0
2008-02-27,7968.269019102174,7968.269019102174,0.0,-2343.8646164176607,-2343.8646164176607,0.0,8021.062551224344,8021.062551224344,0.0,13645.466953908857,13645.466953908857,0.0
2008-02-28,7941.784709944637,7941.784709944637,0.0,-11032.51724206021,-11032.51724206021,0.0,190.44443883200438,190.44443883200438,0.0,-2900.2880932835687,-2900.2880932835687,0.0
2008-02-29,-2298.4218798515763,-2298.4218798515763,0.0,-14416.366451065216,-14416.366451065216,0.0,1869.3892778781264,1869.3892778781264,0.0,-14845.399053038665,-14845.399053038665,0.0
2008-03-03,3748.9601183332084,3748.9601183332084,0.0,807.8279178030352,807.8279178030352,0.0,-242.12144048550363,-242.12144048550363,0.0,4314.66659565074,4314.66659565074,0.0
2008-03-04,-11644.572651691054,-11644.572651691054,0.0,7233.712604526736,7233.712604526736,0.0,-375.90714018984545,-375.90714018984545,0.0,-4786.767187354164,-4786.767187354164,0.0
2008-03-05,13787.848225271082,13787.848225271082,0.0,5580.793735380059,5580.793735380059,0.0,-970.3887981757834,-970.3887981757834,0.0,18398.253162475357,18398.253162475357,0.0
2008-03-06,-6809.27910235413,-6809.27910235413,0.0,-6381.284992762507,-6381.284992762507,0.0,2390.3340310936874,2390.3340310936874,0.0,-10800.23006402295,-10800.23006402295,0.0
2008-03-07,-4697.816964765925,-4697.816964765925,0.0,-4820.0212251659395,-4820.0212251659395,0.0,663.7511070256805,663.7511070256805,0.0,-8854.087082906184,-8854.087082906184,0.0
2008-03-10,-2306.1865780443404,-2306.1865780443404,0.0,-8098.83017886406,-8098.83017886406,0.0,1773.6059452259742,1773.6059452259742,0.0,-8631.410811682426,-8631.410811682426,0.0
2008-03-11,6760.174619225216,6760.174619225216,0.0,11315.433471969343,11315.433471969343,0.0,-4429.944326576204,-4429.944326576204,0.0,13645.663764618357,13645.663764618357,0.0
2008-03-12,9781.374641473154,9781.374641473154,0.0,-8877.150376189631,-8877.150376189631,0.0,810.9402387568207,810.9402387568207,0.0,1715.1645040403437,1715.1645040403437,0.0
2008-03-13,6987.20012356659,6987.20012356659,0.0,5660.547083084348,5660.547083084348,0.0,-395.2082953864119,-395.2082953864119,0.0,12252.538911264526,12252.538911264526,0.0
2008-03-14,555.4358583491403,555.4358583491403,0.0,-9728.48235508061,-9728.48235508061,0.0,2427.947213956564,2427.947213956564,0.0,-6745.099282774905,-6745.099282774905,0.0
2008-03-17,3691.9701503862075,3691.9701503862075,0.0,-8198.1041003803,-8198.1041003803,0.0,1109.2733642492767,1109.2733642492767,0.0,-3396.8605857448165,-3396.8605857448165,0.0
2008-03-18,-5587.714839172493,-5587.714839172493,0.0,11454.103115590475,11454.103115590475,0.0,-5927.853741361936,-5927.853741361936,0.0,-61.46546494395443,-61.46546494395443,0.0
2008-03-19,-20870.740318941323,-20870.740318941323,0.0,-8164.862662722906,-8164.862662722906,0.0,3136.442711440566,3136.442711440566,0.0,-25899.160270223663,-25899.160270223663,0.0
2008-03-20,-13225.335175763517,-13225.335175763517,0.0,-3289.240452867569,-3289.240452867569,0.0,-2897.1084499727913,-2897.1084499727913,0.0,-19411.684078603877,-19411.684078603877,0.0
2008-03-24,842.8490973487706,842.8490973487706,0.0,17926.58645546091,17926.58645546091,0.0,-1883.2453057227303,-1883.2453057227303,0.0,16886.190247086954,16886.190247086954,0.0
2008-03-25,17371.728738145106,17371.728738145106,0.0,-4039.144227568395,-4039.144227568395,0.0,-376.3622486678614,-376.3622486678614,0.0,12956.22226190885,12956.22226190885,0.0
2008-03-26,6275.092725272146,6275.092725272146,0.0,0.0,0.0,0.0,534.8196322975709,534.8196322975709,0.0,6809.912357569717,6809.912357569717,0.0
2008-03-27,-3065.1857542283497,-3065.1857542283497,0.0,4039.144227568395,4039.144227568395,0.0,-102.05887024582807,-102.05887024582807,0.0,871.8996030942171,871.8996030942171,0.0
2008-03-28,-9973.10082085543,-9973.10082085543,0.0,-7285.244060253666,-7285.244060253666,0.0,673.9940529307951,673.9940529307951,0.0,-16584.3508281783,-16584.3508281783,0.0
2008-03-31,-5510.3982282687,-5510.3982282687,0.0,-1627.9985712364069,-1627.9985712364069,0.0,-693.5627055350797,-693.5627055350797,0.0,-7831.959505040187,-7831.959505040187,0.0
2008-04-01,-9786.764198676723,-9786.764198676723,0.0,9718.616687643917,9718.616687643917,0.0,-3608.180501713512,-3608.180501713512,0.0,-3676.3280127463186,-3676.3280127463186,0.0
2008-04-02,8879.34788391027,8879.34788391027,0.0,2411.22923695144,2411.22923695144,0.0,-265.4293922730212,-265.4293922730212,0.0,11025.147728588689,11025.147728588689,0.0
2008-04-03,1180.7881152406715,1180.7881152406715,0.0,802.1151751030193,802.1151751030193,0.0,-575.7914929381795,-575.7914929381795,0.0,1407.1117974055112,1407.1117974055112,0.0
2008-04-04,7312.722387908337,7312.722387908337,0.0,-8868.152824631012,-8868.152824631012,0.0,-667.0981835944758,-667.0981835944758,0.0,-2222.528620317151,-2222.528620317151,0.0
2008-04-07,1841.516520102088,1841.516520102088,0.0,5654.808412576553,5654.808412576553,0.0,-601.3144106240984,-601.3144106240984,0.0,6895.010522054543,6895.010522054543,0.0
2008-04-08,-6752.306391004136,-6752.306391004136,0.0,804.5579523404376,804.5579523404376,0.0,-664.8644723092334,-664.8644723092334,0.0,-6612.612910972932,-6612.612910972932,0.0
2008-04-09,13977.98562658876,13977.98562658876,0.0,-7270.479091578629,-7270.479091578629,0.0,-191.34313884468656,-191.34313884468656,0.0,6516.163396165444,6516.163396165444,0.0
2008-04-10,-4941.179730574754,-4941.179730574754,0.0,4854.355998845625,4854.355998845625,0.0,8769.87944781095,8769.87944781095,0.0,8683.05571608182,8683.05571608182,0.0
2008-04-11,-4700.457244138957,-4700.457244138957,0.0,-4854.355998845625,-4854.355998845625,0.0,678.5050683978698,678.5050683978698,0.0,-8876.308174586713,-8876.308174586713,0.0
2008-04-14,-2512.5830756392916,-2512.5830756392916,0.0,3239.519043302964,3239.519043302964,0.0,67.38974798096751,67.38974798096751,0.0,794.3257156446398,794.3257156446398,0.0
2008-04-15,1070.4298676683475,1070.4298676683475,0.0,5637.631332886667,5637.631332886667,0.0,-788.9378360160754,-788.9378360160754,0.0,5919.123364538939,5919.123364538939,0.0
2008-04-16,16574.425365440857,16574.425365440857,0.0,9571.964028170078,9571.964028170078,0.0,-1362.800254187874,-1362.800254187874,0.0,24783.58913942306,24783.58913942306,0.0
2008-04-17,-4784.3849798636975,-4784.3849798636975,0.0,2374.8760970104777,2374.8760970104777,0.0,-232.46989594653678,-232.46989594653678,0.0,-2641.9787787997566,-2641.9787787997566,0.0
2008-04-18,-9977.673299469472,-9977.673299469472,0.0,1579.2509181735295,1579.2509181735295,0.0,158.3362644734916,158.3362644734916,0.0,-8240.086116822451,-8240.086116822451,0.0
2008-04-21,2133.6399935625577,2133.6399935625577,0.0,-1579.2509181735295,-1579.2509181735295,0.0,-6.449087009572395,-6.449087009572395,0.0,547.9399883794558,547.9399883794558,0.0
2008-04-22,649.7597022768614,649.7597022768614,0.0,-790.8244991115425,-790.8244991115425,0.0,-284.7506159392451,-284.7506159392451,0.0,-425.81541277392625,-425.81541277392625,0.0
2008-04-23,-8057.545264017579,-8057.545264017579,0.0,2370.075417285072,2370.075417285072,0.0,-559.0512816679766,-559.0512816679766,0.0,-6246.521128400484,-6246.521128400484,0.0
2008-04-24,-14423.457404847368,-14423.457404847368,0.0,7848.526925187347,7848.526925187347,0.0,-70.46818467560297,-70.46818467560297,0.0,-6645.398664335624,-6645.398664335624,0.0
2008-04-25,1495.9989994885473,1495.9989994885473,0.0,3117.271519411166,3117.271519411166,0.0,269.3405041192909,269.3405041192909,0.0,4882.611023019004,4882.611023019004,0.0
2008-04-28,2894.2609235547443,2894.2609235547443,0.0,-3898.559428007007,-3898.559428007007,0.0,-172.82133595253435,-172.82133595253435,0.0,-1177.1198404047973,-1177.1198404047973,0.0
