,VaR,VaR_nodrift,ES,ES_nodrift,actual_loss,exception,mu_deltaV,sigma_deltaV
2018-06-29,6508.321942240102,6607.74730209872,7470.8362809401515,7570.261640798769,-2194.859849414947,0,99.42535985861787,2840.395185876107
2018-07-02,6508.361359622677,6607.546433934618,7470.846438958029,7570.03151326997,1495.1779367204442,0,99.18507431194118,2840.3088410235837
2018-07-03,6505.950930050334,6607.1153264224595,7468.37321231688,7569.5376086890055,-713.2150050304231,0,101.16439637212494,2840.123525870605
2018-07-05,6495.253282331167,6589.543080864433,7455.11591188409,7549.405710417356,-5679.086766763121,0,94.28979853326666,2832.5699498323393
2018-07-06,6479.9530816547995,6586.771857563921,7439.412042295984,7546.230818205106,-1616.9260266301544,0,106.81877590912157,2831.3787164267787
2018-07-09,6461.953462879741,6581.119212225661,7420.589033651289,7539.754782997209,-10104.029616843172,0,119.16574934591985,2828.948879771076
2018-07-10,6463.21950304092,6583.20267151444,7422.158559909601,7542.141728383121,-1908.7912718948944,0,119.98316847352031,2829.8444720907064
2018-07-11,6460.047480937664,6582.44126188721,7418.87562743851,7541.269408388056,12898.1631274251,1,122.39378094954623,2829.517173823871
2018-07-12,6480.678500668067,6597.717656409794,7441.731875843586,7558.771031585313,-6802.0064694983375,0,117.03915574172684,2836.083859182088
2018-07-13,6479.258965773163,6600.938420095547,7440.781491944835,7562.460946267219,3791.888865159896,0,121.67945432238383,2837.468331264571
2018-07-16,6482.729624373039,6600.614096492841,7444.204908102814,7562.0893802226165,-27.710489431194446,0,117.88447211980215,2837.328918064024
2018-07-17,6458.408216770774,6584.120576486031,7417.480979826499,7543.193339541755,1996.47421004776,0,125.71235971525657,2830.239041184105
2018-07-18,6459.76009084733,6576.01268845607,7417.651822285376,7533.904419894116,-1943.986720906784,0,116.25259760874003,2826.75379801801
2018-07-19,6460.295021123323,6576.232508611299,7418.2187725587555,7534.156260046731,8969.183406635602,1,115.93748748797586,2826.8482895416905
2018-07-20,6443.045527867866,6564.074967775292,7399.198356953671,7520.227796861096,-4605.453904576838,0,121.02943990742551,2821.622269404432
2018-07-23,6443.2441554590405,6561.983993919304,7399.092403841886,7517.83224230215,-4158.463031513916,0,118.73983846026405,2820.7234468855295
2018-07-24,6435.383625938435,6544.458134072743,7388.678978360051,7497.753486494358,-13801.053636183517,0,109.07450813430759,2813.189810131488
2018-07-25,6435.854919584982,6542.637405054446,7388.8850563881915,7495.667541857656,-8023.66780439211,0,106.78248546946477,2812.407154605797
2018-07-26,6431.834523761202,6536.5499790332215,7383.977938575308,7488.693393847328,2686.797861277707,0,104.71545527201962,2809.790423854067
2018-07-27,6439.378640629741,6538.140112078343,7391.75368141052,7490.515152859121,7197.683424836459,1,98.76147144860212,2810.4739557810267
2018-07-30,6454.34398754802,6547.075114723834,7408.02054119989,7500.751668375705,1845.0335536354369,0,92.73112717581418,2814.314741050158
2018-07-31,6461.30260338333,6549.131439000102,7415.278690523761,7503.107526140532,-2848.1817052428414,0,87.8288356167711,2815.1986691587667
2018-08-01,6462.742347308531,6557.635472642527,7417.95717042711,7512.850295761106,3122.8729783149656,0,94.89312533399601,2818.8541988142065
2018-08-02,6452.767541365338,6550.014523962915,7406.872262652951,7504.1192452505275,2009.289067663487,0,97.24698259757712,2815.5782705815236
2018-08-03,6448.06162778895,6547.932603616347,7401.863087148709,7501.734062976106,-1261.1337526771258,0,99.87097582739588,2814.683339789014
2018-08-06,6447.9053946434715,6545.648111737268,7401.374084590339,7499.116801684136,1472.013976646504,0,97.74271709379653,2813.7013319368907
2018-08-07,6451.092253313396,6543.4297128443495,7404.237801250472,7496.575260781426,-6043.7245492872935,0,92.33745953095311,2812.747734705078
2018-08-08,6449.452498038067,6543.753614053817,7402.645226889331,7496.946342905081,-339.5435003553566,0,94.30111601575041,2812.8869663363753
2018-08-09,6445.561364341399,6545.260258372613,7398.9735578140935,7498.6724518453075,3205.286650858675,0,99.69889403121424,2813.534609939298
2018-08-10,6446.655645769561,6543.700444498667,7399.840629703099,7496.885428432205,9645.76770823849,1,97.04479872910655,2812.864110960469
2018-08-13,6457.558792370466,6549.635080122329,7411.608242153193,7503.684529905056,11842.976498394864,1,92.07628775186284,2815.41516348786
2018-08-14,6520.9264842329285,6591.78963757789,7481.1163573910535,7551.979510736015,-4362.21526437527,0,70.8631533449619,2833.535650937718
2018-08-15,6519.4693930590165,6588.456660151238,7479.17376966029,7548.161036752512,16757.454376107864,1,68.98726709222117,2832.1029428445545
2018-08-16,6561.200422572495,6621.412036103008,7525.705228191499,7585.916841722013,-5198.339249861756,0,60.211613530513475,2846.269085543809
2018-08-17,6557.234225750031,6622.775888753024,7521.937696310581,7587.479359313574,-7595.320083435345,0,65.54166300299349,2846.8553489591973
2018-08-20,6562.596476500889,6634.081223580805,7528.946733231983,7600.431480311899,-2496.719998687965,0,71.4847470799156,2851.7150412493893
2018-08-21,6540.3726573142885,6629.028644472364,7505.98693253505,7594.642919693126,-6786.293609748654,0,88.65598715807587,2849.5431480579964
2018-08-22,6533.92622322422,6630.098496253887,7499.696337891152,7595.868610920819,243.22367003238924,0,96.17227302966724,2850.0030327525687
2018-08-23,6530.3157241352565,6634.319855266415,7496.7007410362785,7600.704872167437,6590.245961799348,1,104.00413113115914,2851.817619066006
2018-08-24,6542.32700469611,6639.762032652477,7509.504753753546,7606.9397817099125,-14169.089083356872,0,97.43502795636729,2854.1569843203556
2018-08-27,6537.25648105722,6650.924017596895,7506.060135293255,7619.72767183293,-14636.578023825816,0,113.6675365396747,2858.9550564698275
2018-08-28,6534.614002641308,6662.302024253744,7505.075028754982,7632.763050367418,1532.181246950233,0,127.68802161243622,2863.8459873507218
2018-08-29,6542.1023814925475,6663.2311622735615,7512.698750049844,7633.827530830858,-9749.754783357012,0,121.1287807810143,2864.245385063414
2018-08-30,6537.976802604318,6656.4302702651,7507.582522491983,7626.0359901527645,9159.7451513629,1,118.45346766078204,2861.3219650176197
2018-08-31,6526.914186136976,6630.770111218492,7492.7821312753185,7596.638056356835,1566.3021440699133,0,103.85592508151564,2850.291732036154
2018-09-04,6532.071543046134,6630.55012846301,7497.907444502001,7596.386029918877,2194.4654760920457,0,98.47858541687606,2850.197170617401
2018-09-05,6522.624416398568,6623.979183984768,7487.503164381406,7588.8579319676055,-4256.603003462811,0,101.35476758619922,2847.372595431735
2018-09-06,6450.279099787549,6567.161014742759,7406.881456423407,7523.763371378617,387.7008847631382,0,116.88191495520974,2822.948832384072
2018-09-07,6448.489701214972,6562.360248941864,7404.392756605058,7518.263304331949,25.61210256047161,0,113.8705477268914,2820.8851832392183
2018-09-10,6415.0514816469395,6535.990318368275,7367.1133737589535,7488.052210480289,1395.254642138393,0,120.93883672133562,2809.549849058186
2018-09-11,6418.78319795662,6536.446137646775,7370.911486765019,7488.574426455174,-3822.760959883743,0,117.66293969015521,2809.7457867696457
2018-09-12,6418.935882603251,6535.079748412469,7370.8651369797735,7487.00900278899,-3872.453671321357,0,116.143865809217,2809.158432982384
2018-09-13,6414.05218628738,6537.786948470318,7366.375783660732,7490.11054584367,-2185.6134713066176,0,123.73476218293798,2810.322145464106
2018-09-14,6405.845081262802,6535.736381862543,7357.86998383561,7487.761284435351,1821.2068430743884,0,129.8913005997415,2809.44069233723
2018-09-17,6409.292160779851,6535.49174809022,7361.281428891651,7487.48101620202,1178.2709575290664,0,126.19958731036951,2809.3355344736738
2018-09-18,6395.117179816188,6506.223500526813,7342.843102696936,7453.949423407561,-6352.453656217247,0,111.10632071062558,2796.7543346067046
2018-09-19,6390.239730173284,6495.401211256372,7336.389229482711,7441.550710565799,-3511.615844879961,0,105.16148108308792,2792.102283470585
2018-09-20,6386.851201139406,6495.553840398757,7333.022933099589,7441.72557235894,-8072.93017859126,0,108.70263925935093,2792.1678923780437
2018-09-21,6384.708293361725,6500.709768922396,7331.631061175191,7447.632536735861,2727.965707921305,0,116.00147556067117,2794.384211175921
2018-09-24,6384.803880182914,6500.6868115953575,7331.723303928358,7447.6062353408015,3218.1625874654023,0,115.88293141244318,2794.374342777779
2018-09-25,6389.98926440978,6503.194406164824,7337.27395571441,7450.479097469453,-1140.748567682558,0,113.20514175504366,2795.452253178647
2018-09-26,6380.672644492533,6498.378009005654,7327.255757617092,7444.961122130213,7221.289064930508,1,117.70536451312127,2793.381884764312
2018-09-27,6384.396635392815,6499.467169986575,7331.138400628806,7446.208935222566,3394.1708112965853,0,115.07053459375989,2793.8500696789906
2018-09-28,6386.135377164348,6500.50498706508,7333.028315526874,7447.397925427606,178.69445812163983,0,114.36960990073175,2794.2961839897894
2018-10-01,6244.6549114432655,6381.323356626585,7174.18731482131,7310.85576000463,-3535.3006352179304,0,136.6684451833199,2743.064967984473
2018-10-02,6247.593266003883,6382.195633126512,7177.252729119551,7311.85509624218,-2301.641779996414,0,134.6023671226282,2743.4399232994797
2018-10-03,6235.461263486616,6381.064899659726,7164.956018854656,7310.559655027765,-2436.035682719208,0,145.6036361731097,2742.9538681056697
2018-10-04,6245.365162348718,6387.929278082564,7175.859814104463,7318.42392983831,4924.184969311729,0,142.56411573384688,2745.9045783151946
2018-10-05,6268.781568264559,6397.730664588608,7200.703934280536,7329.653030604585,31.4026814735239,0,128.94909632404958,2750.1177858992432
2018-10-08,6228.593456142204,6368.306975726301,7156.229834644943,7295.943354229041,5772.605808277379,0,139.71351958409772,2737.4697682959263
2018-10-09,6236.76828235221,6373.4146382876825,7165.148666070012,7301.7950220054845,2892.837702752785,0,136.6463559354728,2739.6653395681237
2018-10-10,6235.289494432809,6372.843766163234,7163.58672233665,7301.140994067076,11542.846035708231,1,137.55427173042477,2739.4199454330424
2018-10-11,6288.862044904977,6414.743928614027,7223.2626398579705,7349.144523567021,-2413.9890327454414,0,125.88188370904989,2757.4310790723175
2018-10-12,6283.037101606985,6416.691817996107,7217.721434931731,7351.376151320853,-1754.0853484120016,0,133.6547163891219,2758.2683955389625
2018-10-15,6276.400701876406,6407.066771526635,7209.683007427697,7340.349077077926,-2462.319474335067,0,130.6660696502297,2754.1309891876276
2018-10-16,6278.988965591877,6406.122881766141,7212.1337798943205,7339.267696068585,-4381.683691586008,0,127.13391617426478,2753.725250316401
2018-10-17,6288.107047274192,6429.529886114767,7224.661431628507,7366.084270469081,-12109.50439626453,0,141.42283884057497,2763.7869459939125
2018-10-18,6289.549279257657,6430.112215016397,7226.18848827188,7366.75142403062,8904.429020128968,1,140.56293575874082,2764.037264920041
2018-10-19,6314.015393283633,6447.406590173273,7253.1737791528885,7386.5649760425285,-547.5916507625029,0,133.39119688963962,2771.4713960531612
2018-10-22,6318.8693920864325,6448.333464765185,7258.162790698171,7387.626863376924,3917.6210196250686,0,129.46407267875267,2771.8698208125256
2018-10-23,6311.830828783853,6444.358699671227,7250.5452451462725,7383.073116033647,1285.5419418091928,0,132.52787088737472,2770.161234947827
2018-10-24,6310.636301918263,6444.046260781677,7249.305207019824,7382.715165883238,13673.024903363545,1,133.4099588634144,2770.0269304901676
2018-10-25,6350.4625990752165,6472.132862408187,7293.222725519682,7414.892988852653,-6820.08973847935,0,121.67026333297044,2782.1001900142146
2018-10-26,6348.513362544306,6467.7749729809775,7290.6386991173695,7409.900309554041,10973.9053654828,1,119.26161043667159,2780.2269149654403
2018-10-29,6361.457443045357,6475.629223888649,7304.72686530644,7418.8986461497325,4107.926366417214,0,114.1717808432923,2783.6031301030453
2018-10-30,6367.903911907569,6472.216855263128,7310.676273130929,7414.989216486489,-4380.464691626346,0,104.31294335555984,2782.1362950421335
2018-10-31,6367.844172564807,6473.357073406927,7310.78262311672,7416.29552395884,-444.5924609979402,0,105.5129008421203,2782.6264273033153
2018-11-01,6369.097712721457,6472.981915633228,7311.98151609636,7415.86571900813,-9094.457225659626,0,103.8842029117701,2782.465162611183
2018-11-02,6381.315858139995,6496.31587294724,7327.598591205538,7442.5986060127825,-2780.954537438518,0,115.00001480724467,2792.4954584127654
2018-11-05,6376.81166458117,6493.78122721676,7322.725189693142,7439.694752328733,69.49792957989575,0,116.96956263559035,2791.4059198451405
2018-11-06,6367.197773960364,6489.995157112624,7312.559802988128,7435.357186140387,-2906.697005426835,0,122.79738315225994,2789.778446092662
2018-11-07,6310.92098634881,6449.3348742044345,7250.360254785789,7388.774142641413,-10589.14958113133,0,138.41388785562413,2772.300284996504
2018-11-08,6263.718474422459,6428.587002185051,7200.135514041785,7365.004041804377,1771.671443961049,0,164.868527762592,2763.3816394874193
2018-11-09,6237.600824851875,6409.327852728149,7171.212489710947,7342.939517587221,16768.249373686827,1,171.72702787627446,2755.1029337651107
2018-11-12,6279.13209866726,6434.612199413422,7216.426795748451,7371.906896494613,12061.521957045685,1,155.48010074616226,2765.9716206745
2018-11-13,6326.861211667616,6471.940383286218,7269.59330073318,7414.672472351782,7300.1854252002995,1,145.0791716186022,2782.017451261289
2018-11-14,6330.219590094335,6474.061619886693,7273.260668071004,7417.102697863362,-2492.510853763187,0,143.84202979235755,2782.9292824728395
2018-11-15,6288.282554873764,6448.971579728235,7227.668904195267,7388.357929049738,-3244.3561214212914,0,160.68902485447177,2772.144119841562
2018-11-16,6290.271337157535,6452.871908827776,7230.2258260449635,7392.826397715205,-2588.121755503801,0,162.60057167024115,2773.8207087743967
2018-11-19,6294.046277396034,6459.898395630481,7235.024276110502,7400.8763943449485,5079.202133091332,0,165.85211823444632,2776.8411026205245
2018-11-20,6258.4160157038195,6432.387933271147,7195.386716125158,7369.3586336924855,4225.902302017885,0,173.97191756732727,2765.015501356708
2018-11-21,6278.6739349120635,6445.617511477863,7217.571715492002,7384.515292057802,447.76721183773657,0,166.94357656580019,2770.702345682246
2018-11-23,6276.902563746529,6435.092847091119,7214.267274140956,7372.457557485546,2229.3747033784884,0,158.19028334459023,2766.1782310800463
2018-11-26,6281.200941825047,6437.0142171280995,7218.845527663553,7374.658802966605,-2706.184369991508,0,155.81327530305234,2767.0041479854326
2018-11-27,6247.430746086613,6417.4419088361265,7182.224341033489,7352.235503783002,3049.58415007152,0,170.0111627495133,2758.5908283308895
2018-11-28,6228.938254517752,6405.30288865797,7161.963624917734,7338.328259057951,-6232.830907269221,0,176.36463414021716,2753.372769452588
2018-11-29,6238.781422987448,6418.30316009339,7173.700471685268,7353.22220879121,-14860.481721492111,0,179.52173710594153,2758.961044353555
2018-11-30,6230.9663473411365,6419.006424102714,7165.987836653271,7354.027913414849,-1927.585128126449,0,188.0400767615775,2759.2633482424835
2018-12-03,6221.776844148448,6404.54482277653,7154.69179124572,7337.4597698738025,-9871.948723897984,0,182.76797862808243,2753.0469085227164
2018-12-04,6224.220963321442,6407.9537156622,7157.63246516446,7341.365217505218,20301.000489472863,1,183.73275234075857,2754.5122495079186
2018-12-06,6260.077580414364,6433.14766653482,7197.158947016845,7370.229033137301,3012.212681548657,0,173.07008612045598,2765.3420790247133
2018-12-07,6218.604419351591,6403.952256258347,7151.433050531455,7336.780887438211,6956.466401477683,1,185.34783690675613,2752.792188871887
2018-12-10,6226.780839668632,6409.076325651263,7160.355865956797,7342.6513519394275,1259.3500056044657,0,182.29548598263023,2754.994812757203
2018-12-11,6224.839309800118,6401.39536092016,7157.295492047986,7333.851543168028,490.8323458266973,0,176.55605112004196,2751.693086125166
2018-12-12,6156.750080493693,6345.898428444168,7081.122328713841,7270.270676664316,-2806.8196729516467,0,189.14834795047472,2727.8372677003854
2018-12-13,6113.146168764933,6314.709779753589,7032.9753374457305,7234.538948434387,1373.0509405797015,0,201.5636109886568,2714.430567421977
2018-12-14,6109.579550535764,6313.987967268034,7029.303576747361,7233.711993479631,11526.370320830543,1,204.40841673227018,2714.120290316128
2018-12-17,6145.144042039366,6331.196488774583,7067.374739275235,7253.427186010452,4495.007888786979,0,186.0524467352168,2721.5175165429423
2018-12-18,6155.092346997531,6338.547936066799,7078.393889274147,7261.849478343414,257.5287561327,0,183.45558906926743,2724.6775973607123
2018-12-19,6152.348261695168,6340.645762784922,7075.955382893612,7264.252883983367,10776.5468282663,1,188.29750108975452,2725.5793656394517
2018-12-20,6173.486342700287,6354.50984437903,7099.112968688663,7280.136470367406,-6259.127742468992,0,181.02350167874283,2731.538956528164
2018-12-21,6175.708669992342,6352.941098590168,7101.1067853784625,7278.339213976288,5517.529056298765,0,177.2324285978256,2730.8646180913515
2018-12-24,6205.437852739322,6369.985680672763,7133.318758992223,7297.866586925664,3876.480879103605,0,164.54782793344074,2738.191373592019
2018-12-26,6239.1630072163925,6394.029901370911,7170.546303334821,7325.413197489339,-12693.91030554309,0,154.866894154518,2748.5269820220615
2018-12-27,6309.858367070668,6480.226842490416,7253.797499238283,7424.165974658032,-2361.584916606871,0,170.36847541974822,2785.5794547331966
2018-12-28,6312.423427246792,6485.1860146237095,7257.084934842544,7429.847522219461,-737.0474736848919,0,172.76258737691745,2787.7111961587293
2018-12-31,6315.977658738572,6491.597300111983,7261.573063157225,7437.192704530636,-1420.821534007342,0,175.61964137341025,2790.4671405984304
2019-01-02,6320.421419023417,6500.069861709628,7267.250975059924,7446.8994177461345,2199.443094812709,0,179.64844268621113,2794.1091417334233
2019-01-03,6292.95183136124,6458.736748993451,7233.760619375975,7399.545537008186,8032.659708557418,1,165.78491763221172,2776.34175914314
2019-01-04,6325.526703265408,6480.61959485524,7269.523045517704,7424.615937107536,-9469.414887853549,0,155.09289158983222,2785.748282606795
2019-01-07,6341.169006624718,6506.992702593727,7289.006974955286,7454.830670924294,-5403.873473017653,0,165.82369596900836,2797.0849825186083
2019-01-08,6341.64020531322,6507.999465509156,7289.624823280566,7455.984083476502,-3303.5460004504857,0,166.35926019593586,2797.5177479388894
2019-01-09,6342.62183679271,6512.266466525629,7291.2280054147395,7460.872635147658,-5218.140369643851,0,169.64462973291813,2799.351953847682
2019-01-10,6343.479844259153,6514.939293379158,7292.4753489217055,7463.9347980417115,865.1483349281677,0,171.4594491200055,2800.500890721378
2019-01-11,6343.436119095927,6515.4879032606095,7292.511536753501,7464.563320918183,1176.266187680329,0,172.05178416468237,2800.7367152459783
2019-01-14,6341.183051425608,6507.17556616874,7289.047656491046,7455.040171234178,1108.7428377295978,0,165.99251474313252,2797.1635879486275
2019-01-15,6346.325138136153,6510.2755901552455,7294.641306707414,7458.591758726506,-4377.595221046131,0,163.95045201909235,2798.496159066257
2019-01-16,6325.7481162272725,6502.043530551992,7272.865165788239,7449.160580112959,-3154.745665335391,0,176.29541432472013,2794.9575397156805
2019-01-17,6326.369495349022,6497.942163515525,7272.88912124949,7444.461789415993,-3776.9002835791616,0,171.5726681665032,2793.1945329520604
2019-01-18,6322.859888845964,6488.773493915341,7268.043964890556,7433.957569959933,-6915.91385363754,0,165.91360506937656,2789.2533039972272
2019-01-22,6323.627557971412,6488.603363315271,7268.786852023817,7433.762657367676,8688.152104469948,1,164.97580534385918,2789.180171942487
2019-01-23,6321.870769523198,6487.525793333237,7266.873099861458,7432.528123671497,-274.25488242224696,0,165.6550238100388,2788.716969515172
2019-01-24,6315.661954855774,6484.614198659042,7260.240169153534,7429.192412956802,3243.0746215127187,0,168.95224380326772,2787.4653963060728
2019-01-25,6310.2895060401615,6483.745838079806,7254.741231011006,7428.19756305065,-14138.914351612855,0,173.45633203964493,2787.092124282174
2019-01-28,6312.865063009633,6493.037509192942,7258.670254792689,7438.842700975998,1843.4501140704751,0,180.1724461833088,2791.08622646131
2019-01-29,6306.4270358120875,6480.751977648806,7250.442661540457,7424.767603377176,-1001.9910011644938,0,174.32494183671832,2785.805188452667
2019-01-30,6306.868684690651,6483.356939458486,7251.263760930512,7427.752015698346,-14096.912873454414,0,176.4882547678344,2786.9249529723024
2019-01-31,6324.7658141230795,6511.7452197158245,7273.296055578784,7460.275461171529,-4257.817834220972,0,186.97940559274502,2799.1278915672206
2019-02-01,6332.448999348024,6523.812408557439,7282.737002073467,7474.100411282882,-1666.092796261497,0,191.36340920941566,2804.315073147529
2019-02-04,6336.8128824708465,6513.883655036237,7285.654618080939,7462.725390646329,-5922.833197550486,0,177.07077256539014,2800.047115791712
2019-02-05,6333.29344674046,6512.7857404675215,7281.975255151957,7461.467548879018,-4285.890894932392,0,179.49229372706083,2799.575168074448
2019-02-06,6333.38259646499,6513.54671794377,7282.175252295256,7462.339373774036,6814.500354705592,1,180.1641214787802,2799.9022805775867
2019-02-07,6337.986165046057,6516.514884288524,7287.211177402058,7465.739896644524,12477.71145408795,1,178.52871924246648,2801.1781715902225
2019-02-08,6346.740594957019,6520.011596783599,7296.474954260013,7469.745956086593,-1078.5213789088994,0,173.27100182657955,2802.681262565607
2019-02-11,6339.251319426712,6517.795413017356,7288.662859385279,7467.206952975923,1704.0362927759602,0,178.54409359064385,2801.7286175244362
2019-02-12,6345.745116068203,6520.952814833541,7295.616577446608,7470.824276211946,-16068.835806327996,0,175.2076987653386,2803.0858529798115
2019-02-13,6346.580264174793,6523.6430763150265,7296.843601200434,7473.906413340667,-3992.871364720116,0,177.06281214023352,2804.2422842734736
2019-02-14,6345.61938520059,6517.90620181795,7295.04706315661,7467.333879773971,3188.139366208214,0,172.28681661736027,2801.7762410126643
2019-02-15,6346.185783898558,6515.942691493212,7295.327448065713,7465.084355660367,-16271.190119055254,0,169.7569075946539,2800.9322097537765
2019-02-19,6354.932266163428,6531.73589744013,7306.374440093286,7483.178071369988,-11124.391632776573,0,176.8036312767027,2807.7210508050875
2019-02-20,6360.420962436112,6549.261788323065,7314.416036848099,7503.256862735052,-1894.936528454533,0,188.84082588695304,2815.254700900373
2019-02-21,6357.824243854455,6541.493592075681,7310.687767689202,7494.357115910428,8822.693643917759,1,183.66934822122556,2811.9154770748787
2019-02-22,6380.757733958143,6548.052654714874,7334.576680503539,7501.87160126027,-7293.273894200475,0,167.29492075673082,2814.7349447531155
2019-02-25,6370.952347853554,6549.413441170786,7324.969512704803,7503.430606022035,-2065.513336375996,0,178.46109331723233,2815.319890139443
2019-02-26,6372.1576273914,6549.617649231869,7326.204538111835,7503.664559952304,736.8185295318358,0,177.46002184046955,2815.4076706744872
2019-02-27,6372.061790491688,6550.567754939077,7326.247097903864,7504.753062351253,1395.175636613753,0,178.5059644473888,2815.8160815221554
2019-02-28,6334.860539990604,6521.3771270856305,7284.793808609517,7471.310395704544,16055.81742017792,1,186.51658709502706,2803.26824713368
2019-03-01,6346.895726660749,6528.5473988682525,7297.873449476777,7479.525121684281,6007.224049752968,0,181.65167220750433,2806.3504481504037
2019-03-04,6367.092114061984,6541.054252822496,7319.891641755321,7493.853780515833,5407.47539753336,0,173.96213876051195,2811.726623439493
2019-03-05,6345.88875965911,6526.5667180019345,7296.577967547576,7477.2559258904,1044.819367100613,0,180.67795834282452,2805.4990359912767
2019-03-06,6332.997501595363,6518.39882687142,7282.496937543312,7467.898262819369,6079.372862012124,0,185.40132527605732,2801.9879999928958
2019-03-07,6330.278418653168,6516.655793531375,7279.523956486385,7465.901331364592,8207.61575100911,1,186.3773748782066,2801.238742601301
2019-03-08,6334.934982726908,6513.315762530605,7283.693996547786,7462.074776351483,-436.7346659807272,0,178.3807798036973,2799.8030024705836
2019-03-11,6335.970310645947,6510.035311535843,7284.251479147459,7458.316480037354,-6567.633928593157,0,174.06500088989563,2798.392873301439
2019-03-12,6322.369615649111,6508.227187638363,7270.387404651089,7456.244976640341,-4435.993239314631,0,185.85757198925165,2797.6156361918665
2019-03-13,6289.909236153308,6467.1590845534065,7231.944859634228,7409.194708034326,-9050.044211173115,0,177.24984840009847,2779.9621701977107
2019-03-14,6293.690209946625,6473.217394353339,7236.608314216251,7416.135498622964,5504.253155220659,0,179.52718440671356,2782.5663850993324
2019-03-15,6305.891510478527,6477.222502490729,7249.393016902327,7420.724008914529,-3322.7446571813643,0,171.330992012202,2784.2880141738497
2019-03-18,6306.9039414153585,6482.1646164467,7251.125338496084,7426.386013527425,-4068.780866178998,0,175.26067503134206,2786.4124229998547
2019-03-19,6304.589243089502,6482.461900755473,7248.853943946352,7426.726601612323,-2817.493599117709,0,177.87265766597136,2786.5402131348083
2019-03-20,6301.264095896868,6474.217054595477,7244.327815195776,7417.280773894385,1854.270586821864,0,172.95295869860908,2782.996097376371
2019-03-21,6297.1636790988005,6478.891760566086,7240.908337198816,7422.636418666102,-9341.78175071533,0,181.72808146728627,2785.0055586537546
2019-03-22,6299.059696550367,6486.926373244141,7243.974712649103,7431.841389342877,21425.634173156534,1,187.86667669377385,2788.4593037998316
2019-03-25,6316.67575937601,6490.7952390562805,7262.154331956015,7436.273811636285,-1777.6250133875506,0,174.1194796802701,2790.1223679766517
2019-03-26,6316.007953125472,6490.952337625023,7261.5094093930775,7436.453793892628,307.0115418513551,0,174.9443844995501,2790.1898981042373
2019-03-27,6315.685295340233,6491.2034406243965,7261.2233284057,7436.741473689864,9132.134512677192,1,175.51814528416344,2790.2978368188965
2019-03-28,6313.74852752522,6489.804704794519,7259.082814407493,7435.138991676792,6486.048058795654,1,176.05617726929867,2789.69657857825
2019-03-29,6324.760994217938,6497.1022802422185,7271.158278924587,7443.499564948867,-6157.755241005357,0,172.34128602428072,2792.8335021351827
2019-04-01,6324.8483573118365,6495.643613622538,7271.033166045565,7441.828422356267,-13922.883147969902,0,170.795256310702,2792.206482145629
2019-04-02,6325.408834123689,6495.604045130283,7271.587879131989,7441.783090138583,-1873.9124216065447,0,170.1952110065937,2792.189473299834
2019-04-03,6323.845564343896,6496.240879128368,7270.117373470813,7442.512688255285,-2958.720668109678,0,172.39531478447253,2792.463221695416
2019-04-04,6324.633677049441,6496.569277380817,7270.953322150152,7442.888922481528,-4877.542538540128,0,171.9356003313759,2792.6043864180756
2019-04-05,6320.711218638753,6499.838089660943,7267.5070137110515,7446.633884733242,-4088.397849087016,0,179.1268710221902,2794.0095125888442
2019-04-08,6316.983360976714,6499.044579494155,7263.663569771493,7445.724788288934,-4317.052994184753,0,182.06121851744123,2793.6684156378496
2019-04-09,6307.411462790635,6481.296269266435,7251.506372496198,7425.391178971999,2840.475379483148,0,173.88480647580047,2786.039156735615
2019-04-10,6307.32108494889,6480.368303434175,7251.280822956968,7424.328041442253,-4618.699783052038,0,173.04721848528476,2785.640262897503
2019-04-11,6308.19891031493,6482.737651734296,7252.503778305737,7427.042519725103,6720.633199612648,1,174.53874141936666,2786.658746988623
2019-04-12,6329.015049755532,6494.3993643275635,7275.018615513013,7440.402930085044,-5276.5325020767,0,165.38431457203131,2791.6716312280773
2019-04-15,6329.311764064332,6489.234104823156,7274.562934775695,7434.485275534518,889.7898920046099,0,159.92234075882322,2789.451301430438
2019-04-16,6323.466423264774,6487.489108054174,7268.463409859471,7432.486094648871,2153.4642422143243,0,164.02268478939988,2788.70120004257
2019-04-17,6338.870915655485,6493.765292559455,7284.78211965325,7439.67649655722,4123.886017528849,0,154.89437690397006,2791.399070200045
2019-04-18,6344.125143384981,6495.9884536380305,7290.360183074025,7442.223493327075,-636.5193365079235,0,151.8633102530494,2792.3547144970066
2019-04-22,6337.3484007369825,6483.892851964596,7281.82154041478,7428.365991642394,-2146.7194869925324,0,146.54445122761393,2787.1553194244098
2019-04-23,6325.764362360452,6477.599393919029,7269.320768493227,7421.155800051804,-5829.369010449513,0,151.8350315585779,2784.450024091844
2019-04-24,6324.043684950731,6474.499043506701,7267.148480029023,7417.603838584992,2408.7187947516263,0,150.45535855596955,2783.117312657357
2019-04-25,6320.26296078484,6473.418730787514,7263.210392629498,7416.366162632171,1471.7675920171023,0,153.15577000267334,2782.6529312416446
2019-04-26,6325.816319060529,6476.348452680921,7269.190507438371,7419.722641058763,-5463.474948243433,0,150.5321336203916,2783.9122965868273
2019-04-29,6322.925631046204,6482.075711208685,7267.134077788113,7426.284157950594,-1068.074983219855,0,159.150080162481,2786.374206343177
2019-04-30,6326.861137982334,6482.922031682827,7271.192863589831,7427.253757290324,-842.4213278327711,0,156.06089370049295,2786.738004244422
