,VaR_MC_GARCH_COPULA,actual_loss,exception
2016-02-23,10305.663034007168,3003.9903930831306,0
2016-02-24,10586.619494926133,-4639.516957268395,0
2016-02-25,11336.900387142347,-5017.800499649502,0
2016-02-26,10857.63695235802,2690.962893505475,0
2016-02-29,9809.598902288431,1483.805852526119,0
2016-03-01,11389.343577670432,-15933.64721889171,0
2016-03-02,13074.908500595857,-7655.757955306322,0
2016-03-03,13272.950551288257,-12212.673185094944,0
2016-03-04,14045.838029287426,-6721.116396609436,0
2016-03-07,13357.9102323694,-5536.644983500084,0
2016-03-08,11912.09316950756,11605.206128220312,0
2016-03-09,13768.950033277419,-1710.0649733049822,0
2016-03-10,13356.116095365438,-9842.612898667909,0
2016-03-11,15084.43304784188,-4268.757412133208,0
2016-03-14,16974.066441416053,8735.928306518294,0
2016-03-15,16697.862649854535,2282.8712512191646,0
2016-03-16,16393.64139773843,-13490.78817679163,0
2016-03-17,17875.0274683196,-952.8222825560812,0
2016-03-18,17365.94885465651,-429.7377305701612,0
2016-03-21,16036.834130259367,1603.385791292183,0
2016-03-22,16084.67326583541,-1366.4159337485603,0
2016-03-23,14907.601927171976,20786.63761144108,1
2016-03-24,17344.141172734,448.91708561170526,0
2016-03-28,17175.15238606201,-230.7097415203232,0
2016-03-29,16748.488880760913,-11513.880921697788,0
2016-03-30,17056.799774683095,1761.8345064601615,0
2016-03-31,16458.657225050938,1651.5271652058236,0
2016-04-01,15731.37969372274,-3134.289921255374,0
2016-04-04,16044.291565287174,6318.942117681212,0
2016-04-05,15876.11532730184,3136.157335720519,0
2016-04-06,9765.168369465042,-5782.554903798414,0
2016-04-07,9312.924999587836,3801.450446468012,0
2016-04-08,9221.21912031624,-1080.475425153126,0
2016-04-11,8604.766991488557,-7216.075845721553,0
2016-04-12,9343.417690440581,-10841.857686831125,0
2016-04-13,10828.84323077481,13.93857646806373,0
2016-04-14,10695.546267249058,8171.348944285588,0
2016-04-15,10573.492850692826,-106.47828572145954,0
2016-04-18,10977.291101105353,-7277.557033827083,0
2016-04-19,11581.021062856098,-7223.07580012186,0
2016-04-20,11533.095618503397,-2025.23394406328,0
2016-04-21,11367.253268472798,-744.1801185338172,0
2016-04-22,11088.600584093909,7911.658310046363,0
2016-04-25,10471.399295760102,-1523.6515160899246,0
2016-04-26,10593.988724925044,-5244.139402135289,0
2016-04-27,11162.733603481744,1413.3490165568164,0
2016-04-28,10405.47084928985,-6480.300180043351,0
2016-04-29,9543.356897204505,-8314.286445186284,0
2016-05-02,9987.870723429229,-6180.710479247239,0
2016-05-03,10435.992073101104,7468.773151090181,0
2016-05-04,10062.142699983244,7210.279338460716,0
2016-05-05,10479.475229399623,3014.6706125474666,0
2016-05-06,10412.71194708399,-5560.798501559708,0
2016-05-09,10411.479449769116,13425.11159492986,1
2016-05-10,11881.773081806592,-5696.164157950351,0
2016-05-11,11095.124941406399,1715.0708228180983,0
2016-05-12,11077.537840135445,3059.7147407561706,0
2016-05-13,9791.077832223402,3650.475671487216,0
2016-05-16,11024.753390293452,-4360.273987019309,0
2016-05-17,8716.131365191875,816.626126106104,0
2016-05-18,10649.170034464058,3066.665562795313,0
2016-05-19,9759.801903664318,5686.290781555841,0
2016-05-20,10398.534071925948,-275.7557164637328,0
2016-05-23,9887.499668662964,2507.3727950776533,0
2016-05-24,10514.459349447556,5358.274034104755,0
2016-05-25,11026.639610935832,255.44729583139133,0
2016-05-26,10689.68706071674,4575.005145887661,0
2016-05-27,11084.010997362224,1422.4777717193615,0
2016-05-31,10429.342752908009,-637.4914899260084,0
2016-06-01,9996.504213470154,-12455.36200488634,0
2016-06-02,10465.376999836375,1776.6165716716305,0
2016-06-03,9998.020424623192,-6778.459299174268,0
2016-06-06,9924.511075806116,-7812.073870990398,0
2016-06-07,11037.528469628773,-489.1926540276272,0
2016-06-08,10795.126905159383,-9394.14356089972,0
2016-06-09,11367.165504183591,-1353.9853312993346,0
2016-06-10,10282.787567500067,5438.205454480984,0
2016-06-13,10223.592876593393,-703.6625812834382,0
2016-06-14,9691.471910125087,166.47759750644968,0
2016-06-15,9791.016368826744,-746.2258161990176,0
2016-06-16,9961.19005559196,7157.120082904579,0
2016-06-17,9927.154304272655,-8471.082220882374,0
2016-06-20,10661.652575410973,-3325.6824291675503,0
2016-06-21,11421.042741638796,7731.1875323222175,0
2016-06-22,11230.183564188617,1647.921974721451,0
2016-06-23,12616.646159189944,-4418.777385478567,0
2016-06-24,9892.611622594468,-5034.26023665617,0
2016-06-27,7079.498445382647,17128.695478309968,1
2016-06-28,10907.722495019161,4182.555397606163,0
2016-06-29,14802.400293286673,-10448.517293272776,0
2016-06-30,12251.559742985106,-9499.123929506104,0
2016-07-01,12556.708972451408,-7122.248887727537,0
2016-07-05,11461.972633470587,5070.2602002818185,0
2016-07-06,12183.184843892885,-5224.028514446252,0
2016-07-07,12105.409622874287,1184.636143481921,0
2016-07-08,12794.24937410396,-9525.549160544258,0
2016-07-11,13113.201957625155,110.82539806234126,0
2016-07-12,13543.132351396689,-3512.6765711085154,0
2016-07-13,13548.450383831252,-1627.9451645247736,0
2016-07-14,13580.533337816527,-5215.340739595869,0
2016-07-15,13902.752586238277,-2003.4539261963992,0
2016-07-18,13640.226906587346,240.7027148106404,0
2016-07-19,13181.692494207833,1792.85435362586,0
2016-07-20,12811.703726621196,5794.12399057081,0
2016-07-21,12684.567310167995,-6681.088518249409,0
2016-07-22,12776.247830980396,2894.049764231849,0
2016-07-25,12313.095679122063,5868.061479444567,0
2016-07-26,12366.403743062241,-2387.041228731469,0
2016-07-27,12308.473398182463,-5429.241590771648,0
2016-07-28,12563.706113249433,-580.0887473771304,0
2016-07-29,12797.07850515389,-2189.4109491873805,0
2016-08-01,12003.056408054315,-5965.946536167711,0
2016-08-02,12038.533668239146,-4721.139312594745,0
2016-08-03,11938.562584020925,744.6542425732791,0
2016-08-04,12202.276195588196,3274.1174427211263,0
2016-08-05,12640.910133763622,2281.061169139766,0
2016-08-08,13764.396633391834,2293.2742498175094,0
2016-08-09,13180.978788035965,-190.27215074586456,0
2016-08-10,13191.805127583442,1921.3755257897697,0
2016-08-11,12859.668792144354,-4544.932900824504,0
2016-08-12,9289.619922857457,7557.905159077985,0
2016-08-15,10185.271441384968,-7106.549705640131,0
2016-08-16,10099.959615463084,-943.7060258907422,0
2016-08-17,10424.161446343212,-2467.989899838676,0
2016-08-18,10104.275390099723,-2163.5852841841506,0
2016-08-19,9869.394661067776,2412.470323220265,0
2016-08-22,9712.044649009113,4149.581514459684,0
2016-08-23,9585.518478511021,-1461.7882828630134,0
2016-08-24,9434.018706751503,10799.234467724533,1
2016-08-25,9413.608738879657,-9985.263634872086,0
2016-08-26,9528.361255111715,-659.4816834132289,0
2016-08-29,9446.55656875596,1983.7705729862591,0
2016-08-30,9329.932907095194,7149.078045803879,0
2016-08-31,9308.901919342636,3058.868253046634,0
2016-09-01,9585.905296399307,-2112.9654739546154,0
2016-09-02,9289.071032863365,-9518.339816475558,0
2016-09-06,10053.7973879178,-8650.375517487024,0
2016-09-07,9921.742409995833,1091.4968624812211,0
2016-09-08,9855.995737551659,-103.57257436589498,0
2016-09-09,8536.135692663032,7675.821326863566,0
2016-09-12,8261.51076199736,-4335.153545435595,0
2016-09-13,8247.310611363093,5550.546429307518,0
2016-09-14,7990.255973388335,697.3835947638286,0
2016-09-15,7772.983658120291,-520.3834013109886,0
2016-09-16,8040.3775204424455,4684.520208982908,0
2016-09-19,8016.430289627619,1524.99060886685,0
2016-09-20,7952.830098858691,-648.429582893496,0
2016-09-21,7701.761253883543,-8969.113378269709,0
2016-09-22,7799.619827208934,-2865.017188383837,0
2016-09-23,6635.696857446118,3222.316909424999,0
2016-09-26,7047.957079590726,4443.259720846564,0
2016-09-27,7236.22208354344,4710.9941287373695,0
2016-09-28,7989.847925576257,-10.52509167021617,0
2016-09-29,7683.7646581707295,5365.144944286715,0
2016-09-30,7597.70779644592,-3335.1410965018777,0
2016-10-03,7608.621511051684,966.5435742529808,0
2016-10-04,7648.361612772259,19930.63347605824,1
2016-10-05,7884.917061751235,-1895.4036482417791,0
2016-10-06,7734.008093732955,3996.5963600675977,0
2016-10-07,7400.237661778264,-6991.543891864393,0
2016-10-10,7955.2642358205585,-4498.541033020265,0
2016-10-11,7551.344126877061,5456.373540499475,0
2016-10-12,7161.810877841497,-2109.5367653954427,0
2016-10-13,7084.27318420302,3798.706910461495,0
2016-10-14,7232.26647674229,-517.0720695268687,0
2016-10-17,7513.6820795704525,3993.3634901429778,0
2016-10-18,8202.058355153098,-5350.442492056833,0
2016-10-19,8137.678030988706,-3931.0456725746462,0
2016-10-20,7737.939871583888,3984.731154530608,0
2016-10-21,7912.277871797126,2335.4004979792658,0
2016-10-24,8214.603588096732,-1709.064270915344,0
2016-10-25,7860.4572211014,-2360.752537881784,0
2016-10-26,7800.967022675321,2707.88353635353,0
2016-10-27,7838.350535959226,-4987.352427152213,0
2016-10-28,8320.369651637859,-2345.357791314919,0
2016-10-31,8318.26792059843,-2121.4908591910657,0
2016-11-01,8135.449435946807,33.94295377863364,0
2016-11-02,7556.573886094338,-3131.4984830391704,0
2016-11-03,8086.7796856284995,-3956.895602104802,0
2016-11-04,7740.326714658499,1650.0466258049023,0
2016-11-07,8222.745984579375,2428.01463041806,0
2016-11-08,8143.100309075992,-1378.725909793539,0
2016-11-09,8257.291163946062,-13200.983057085454,0
2016-11-10,9275.839916088453,4500.354756506164,0
2016-11-11,9186.369567818118,16275.871627304574,1
2016-11-14,10026.586411679877,1095.1685432619524,0
2016-11-15,10678.17087560305,-8009.920318328513,0
2016-11-16,10436.375756525873,4575.84446831479,0
2016-11-17,10901.13702147342,-5309.956902311132,0
2016-11-18,11028.413452537903,-1342.9230626868894,0
2016-11-21,11670.559865729409,-4463.742284646679,0
2016-11-22,11783.711215528148,-519.8458465703916,0
2016-11-23,11740.765619669586,7719.374934396681,0
2016-11-25,11639.784407338151,906.3006180070416,0
2016-11-28,10884.691869717404,-2389.42999304299,0
2016-11-29,11314.756858608835,2916.026028089459,0
2016-11-30,10863.23712953901,4495.433879654524,0
2016-12-01,10108.99751068594,-1575.9049084014289,0
2016-12-02,10382.584667523637,-1751.1444662053982,0
2016-12-05,10621.91592239428,3703.362245422728,0
2016-12-06,10498.233811314421,-4928.342955827042,0
2016-12-07,12420.530851908534,-7778.547835124651,0
2016-12-08,13361.892087241045,-5456.053700036697,0
2016-12-09,13730.030471536624,-218.83253502489788,0
2016-12-12,12760.35668703946,-1484.5206578076968,0
2016-12-13,12268.49872861122,-5238.445951215364,0
2016-12-14,12630.835715019995,13310.092992360816,1
2016-12-15,13517.459835101543,1981.056816657605,0
2016-12-16,13050.582214268687,147.57228434941044,0
2016-12-19,12374.153348871923,-1513.4254368732982,0
2016-12-20,10613.885318721706,-511.7941721958623,0
2016-12-21,10737.239016047968,3828.8196828955006,0
2016-12-22,10498.842627530037,2302.838957058044,0
2016-12-23,10190.300915782429,-3477.760014170756,0
2016-12-27,10635.616831698819,-6462.961633960846,0
2016-12-28,10581.703478102398,10114.085118048702,0
2016-12-29,10726.40690406507,-5002.607088468168,0
2016-12-30,10150.01284030652,5743.378310097727,0
2017-01-03,10051.610187639608,-9565.633710146269,0
2017-01-04,10384.820962994881,-4602.121644530463,0
2017-01-05,10644.055795086984,-3537.641807773236,0
2017-01-06,9644.090570481008,-2405.415360637059,0
2017-01-09,9684.521631366431,1148.6196715645174,0
2017-01-10,10090.750078181101,-2942.5850746581573,0
2017-01-11,10199.008540189607,-2616.614565231982,0
2017-01-12,9466.19144639386,158.68682410153065,0
2017-01-13,9648.233586084118,-5342.451224970402,0
2017-01-17,9774.834842736014,-1258.9663286816383,0
2017-01-18,9453.394872801882,-4030.356407224641,0
2017-01-19,9569.051081997895,1162.0589185928893,0
2017-01-20,9853.21227878255,-3842.9629487704983,0
2017-01-23,9470.914626577262,1040.5678935702929,0
2017-01-24,9961.676755092396,-5292.780482874683,0
2017-01-25,12140.959625377202,-3572.889052941708,0
2017-01-26,12115.275302983,6861.908586111738,0
2017-01-27,11849.250701477928,3042.000887667552,0
2017-01-30,10751.42776182163,809.8130524693579,0
2017-01-31,10854.686112123849,-4882.12921686886,0
2017-02-01,10829.736561477048,-2000.7365475331244,0
2017-02-02,10319.670340416891,-2560.2304243388294,0
2017-02-03,9753.584368073109,-6418.225923538498,0
2017-02-06,9842.921702482086,-2087.361859433575,0
2017-02-07,9546.325236561988,3358.395545470152,0
2017-02-08,9342.37072766854,936.6440219022423,0
2017-02-09,9644.286251844114,-3313.29362075831,0
2017-02-10,10390.088169324375,-4707.450817820751,0
2017-02-13,10694.146690053625,-1625.5903921555782,0
2017-02-14,11297.18420517245,-6058.765316616072,0
2017-02-15,11708.087938834873,-9890.114410669288,0
2017-02-16,12732.97115324202,1907.3022475903863,0
2017-02-17,12346.479711019194,1642.7560655699294,0
2017-02-21,12598.164127178414,-4396.879626622109,0
2017-02-22,12975.361900826058,1502.505415891519,0
2017-02-23,13120.964620826078,-2804.95758374475,0
2017-02-24,12939.522060497613,-217.9922712633797,0
2017-02-27,12069.009388769142,-1063.451499376938,0
2017-02-28,12173.668230089428,355.3892198492638,0
2017-03-01,12583.268756844289,-14534.44049319575,0
2017-03-02,16991.431804242682,11911.052067862338,0
2017-03-03,17461.636687584476,905.280615478748,0
2017-03-06,16432.388067838856,3776.281834508119,0
2017-03-07,16140.321443912146,5464.37013104842,0
2017-03-08,15455.908702132916,1790.8359553100136,0
2017-03-09,15468.669468175072,837.8508473439001,0
2017-03-10,14584.436133644218,-2707.5305230584163,0
2017-03-13,15300.013847231334,-4787.344247293469,0
2017-03-14,15369.35086256305,7537.14308636932,0
2017-03-15,17027.54889869635,-10779.060269218744,0
2017-03-16,16530.06585800232,-3354.912417456977,0
2017-03-17,15699.23392585524,1232.3556430934725,0
2017-03-20,10071.369394641992,1047.1878289380688,0
2017-03-21,8938.006776387905,6196.675865819105,0
2017-03-22,8807.23750022078,-2185.302072609321,0
2017-03-23,8786.525031887608,1786.2700237560784,0
2017-03-24,8986.533165628885,983.9716674943476,0
2017-03-27,8492.472096520358,-2346.8785374608315,0
2017-03-28,8638.729967887492,-3945.533812531079,0
2017-03-29,8579.389535175844,925.6700612466192,0
2017-03-30,8886.466686505773,1492.5660587220364,0
2017-03-31,8704.667343499226,-6596.825405214473,0
2017-04-03,8612.552230827501,1107.7122808212312,0
2017-04-04,8433.60868034266,-1097.2989371124677,0
2017-04-05,8290.388432163027,1606.163600185978,0
2017-04-06,8199.34402244663,1645.3400968394162,0
2017-04-07,8206.333700109766,-2699.4910606684207,0
2017-04-10,8803.810535260245,157.0307043764808,0
2017-04-11,8467.902778648126,-5922.153679537694,0
2017-04-12,8102.601032313196,267.48367039888626,0
2017-04-13,7528.70872181942,1998.4709169842995,0
2017-04-17,7497.553763896997,-2505.098226638005,0
2017-04-18,7420.784280246886,3636.979521180196,0
2017-04-19,7280.377348193827,2622.764604451637,0
2017-04-20,7675.673533156572,-6057.688690735862,0
2017-04-21,7645.786824821066,-57.09856311256544,0
2017-04-24,8641.126656687307,-5530.747843868763,0
2017-04-25,9970.469330455906,-2023.44572366714,0
2017-04-26,9964.449403817996,-1805.2387711116237,0
2017-04-27,10366.40519959762,4012.6481377804553,0
2017-04-28,9982.291786005075,1285.0646650049946,0
2017-05-01,10058.329025112458,318.0323626135014,0
2017-05-02,8732.837472375197,2573.2176261259283,0
2017-05-03,8662.109814446047,5794.355704063858,0
2017-05-04,8290.379477066595,4296.827436320666,0
2017-05-05,8783.618571276294,-6150.967490830344,0
2017-05-08,8959.303858924468,521.8387877365208,0
2017-05-09,8772.421136247081,2905.745678127066,0
2017-05-10,8834.19548438059,471.23725041097646,0
2017-05-11,8300.273038760335,1819.5699856526933,0
2017-05-12,8273.71953813393,3664.918964816136,0
2017-05-15,9154.848265792623,-12940.794233499562,0
2017-05-16,9468.652560641252,-2680.907294218571,0
2017-05-17,8079.253875670934,-1136.9561171631267,0
2017-05-18,6896.242157438733,1745.3240984135423,0
2017-05-19,7414.518459040829,-2192.4278928173508,0
2017-05-22,7628.651081981104,-7082.52702152834,0
2017-05-23,9163.249084745077,-539.7484373366237,0
2017-05-24,9294.492328754211,349.9786461102476,0
2017-05-25,10203.801464338168,-2717.280938208959,0
2017-05-26,10512.894918656613,-4322.340875253488,0
2017-05-30,10044.330907077503,5749.698644863818,0
2017-05-31,10678.830237836997,-2962.178481445338,0
2017-06-01,11932.208229869879,-6837.038094192999,0
2017-06-02,13493.829153052886,-2322.09408114507,0
2017-06-05,12438.401250244871,-3355.858320783019,0
2017-06-06,12046.027225746198,-1096.041060579354,0
2017-06-07,13058.505348349918,-1301.8525567266695,0
2017-06-08,12889.994677718529,3876.816923484271,0
2017-06-09,13334.302958749084,6415.01685444985,0
2017-06-12,13789.428662257964,584.1209331457708,0
2017-06-13,14204.760843883429,-3828.50878244016,0
2017-06-14,8744.914817421335,7381.897037773943,0
2017-06-15,9124.467463755018,3895.079309941432,0
2017-06-16,9297.249319578721,1429.5804897515025,0
2017-06-19,9624.950712242051,-5981.274643541065,0
2017-06-20,9387.338055453745,10720.5768420586,1
2017-06-21,10245.553227316825,-838.4860079459979,0
2017-06-22,9809.137802697474,-1222.6074021024183,0
2017-06-23,10260.586361263038,-3063.4171323253963,0
2017-06-26,10049.796228840421,4014.819982011705,0
2017-06-27,9523.727110781054,-6753.416803922253,0
2017-06-28,9827.142350136339,-8842.460076766783,0
2017-06-29,10337.239028538035,3499.609025003296,0
2017-06-30,10097.275634812444,-3132.3927643714364,0
2017-07-03,10010.121951343792,6499.513525217921,0
2017-07-05,9843.5090136832,-1470.7217885830069,0
2017-07-06,9702.962910370856,2328.693268629313,0
2017-07-07,9470.627824068728,429.1647526040274,0
2017-07-10,9412.979040090728,-517.4394932970333,0
2017-07-11,9023.959385844855,589.4329511138966,0
2017-07-12,9416.341659567268,-5577.135587415954,0
2017-07-13,9259.042015194318,23.083925828930205,0
2017-07-14,9427.37364591808,-6257.486676450872,0
2017-07-17,9785.331520112763,-2534.586994199892,0
2017-07-18,9384.3305145814,-2053.3477721048803,0
2017-07-19,9829.689937598356,-5962.802650602632,0
2017-07-20,10491.294874451756,-568.4683325263197,0
2017-07-21,10732.394797615822,-3800.316709953864,0
2017-07-24,10273.063683101234,-2515.169315503661,0
2017-07-25,11364.260272767471,-3375.1167263129555,0
2017-07-26,11504.41588608921,-2299.8624168685774,0
2017-07-27,8232.628957572992,-2423.7712786353904,0
2017-07-28,8579.178909742066,-1051.6211448393988,0
2017-07-31,8231.228533970761,-868.4230527254404,0
2017-08-01,8572.225571826568,-532.3040836338655,0
2017-08-02,8035.8321490342205,570.7432527466858,0
2017-08-03,7958.562245852523,1611.592856501241,0
2017-08-04,8073.632139429806,420.5071418079442,0
2017-08-07,7950.701915079516,1663.3568349786349,0
2017-08-08,8035.323803893272,-1873.3758176493463,0
2017-08-09,8346.424896978942,-4595.018464032883,0
2017-08-10,8782.41961196925,595.7267013553856,0
2017-08-11,7922.7399008309585,-2392.271855407792,0
2017-08-14,7969.816447372961,-650.2211148301831,0
2017-08-15,7797.0854715359665,2824.9370722187523,0
2017-08-16,7622.698909959998,-1119.9450262649216,0
2017-08-17,7242.392935919479,3713.287593557741,0
2017-08-18,6934.942459686268,4375.983133434889,0
2017-08-21,7004.906484568504,-1471.623863457928,0
2017-08-22,7291.225047723377,-4768.276655548147,0
2017-08-23,7330.249754866886,3330.491316537722,0
2017-08-24,7533.604161761218,999.1461719983336,0
2017-08-25,7230.239517461419,-788.514127846699,0
2017-08-28,7297.274306027446,-11559.876202065992,0
2017-08-29,8678.35453031754,2154.8167570176547,0
2017-08-30,8842.0058212371,-3225.7548347894426,0
2017-08-31,9660.232648276791,-6017.14778258196,0
2017-09-01,9348.61106030747,-4160.541086324915,0
2017-09-05,9197.658428404222,1700.1735113856348,0
2017-09-06,8968.600963007015,-511.9162571470597,0
2017-09-07,7932.731692643514,-3030.4434254505986,0
2017-09-08,8303.150492107017,-1221.4049519640348,0
2017-09-11,9204.406870410514,-2228.8868510886896,0
2017-09-12,9891.515206349866,-4518.73264772318,0
2017-09-13,10160.262792423318,2275.541011113952,0
2017-09-14,9725.128966228045,-244.2111649232104,0
2017-09-15,10082.84140206722,1021.3176276997184,0
2017-09-18,10076.457465377793,2434.79997831728,0
2017-09-19,10184.459727571417,-2879.2306498159182,0
2017-09-20,10653.89538041569,971.7898471477574,0
2017-09-21,9783.29009192251,5563.19118559185,0
2017-09-22,11194.145344883867,-3870.5744962239114,0
2017-09-25,10853.88210712974,-2517.2841792160743,0
2017-09-26,10842.323478579396,6428.235928102333,0
2017-09-27,11574.663036422893,715.6398144816412,0
2017-09-28,11180.249115320683,-515.6364474424759,0
2017-09-29,11949.055757462504,-1287.8711867893217,0
2017-10-02,12648.796493052947,-217.8137996853843,0
2017-10-03,13171.819894432625,-50.68126354710296,0
2017-10-04,12901.67694664387,-2646.551643853445,0
2017-10-05,13450.003077918142,-3189.440398318904,0
2017-10-06,14204.547306301574,-2123.933926613704,0
2017-10-09,13592.502211326333,-4583.02671675347,0
2017-10-10,14240.669327686106,-1793.757088644839,0
2017-10-11,13783.348008047373,-4964.932430458475,0
2017-10-12,14012.880646124604,1455.525178360671,0
2017-10-13,14089.94124362634,-1365.146058637385,0
2017-10-16,13582.682824219792,2054.5339795105792,0
2017-10-17,13089.372906231685,3871.737721987016,0
2017-10-18,13137.318121823731,-584.310916609028,0
2017-10-19,13144.312487306734,-3497.564676465169,0
2017-10-20,8323.45934936652,-6207.670141147352,0
2017-10-23,8635.403119335837,5539.455609972647,0
2017-10-24,9298.423552183343,-1846.0383518589829,0
2017-10-25,8677.41063977727,4094.322996779521,0
2017-10-26,8432.8937452976,1169.5954767576077,0
2017-10-27,8801.690333501054,-5197.701185543659,0
2017-10-30,8877.58089088615,6688.583348441373,0
2017-10-31,8923.767428876414,-1101.8771157570036,0
2017-11-01,9191.491897060123,-2814.207555812758,0
2017-11-02,8742.09397057812,2962.1724763787934,0
2017-11-03,9495.42819568145,1024.2980034998343,0
2017-11-06,9483.8071321418,-3826.0047919075305,0
2017-11-07,8879.266637988005,2104.498722109972,0
2017-11-08,9397.58555637756,-2109.0646177670824,0
2017-11-09,8956.88935513911,-953.6016273560454,0
2017-11-10,8816.661797584886,-874.3265130843874,0
2017-11-13,9118.967971323673,-1549.2810851325023,0
2017-11-14,8739.738078844684,1732.2397473273663,0
2017-11-15,8648.022778024424,2986.668665313551,0
2017-11-16,8809.097540628709,-6444.681226548348,0
2017-11-17,9232.530736501183,-2617.0501275717834,0
2017-11-20,9298.91331524936,6984.9308283039645,0
2017-11-21,10473.959878741434,-4137.665325418515,0
2017-11-22,10044.025577227289,-2098.419543673679,0
2017-11-24,10611.029679533947,-2254.3956334201275,0
2017-11-27,10627.440926746918,-1832.2465652786143,0
2017-11-28,12446.891215950012,-10291.954953408513,0
2017-11-29,14557.717550909072,3953.4880286342686,0
2017-11-30,15998.0684156782,-7513.764438378353,0
2017-12-01,16719.93055772935,1961.1288093607009,0
2017-12-04,9180.892904972414,4326.626213334339,0
2017-12-05,8763.09723707081,8484.2658168908,0
2017-12-06,9024.440079354566,3903.140156808646,0
2017-12-07,9386.768920677563,2266.111885357016,0
2017-12-08,9704.637152383108,-5688.302115025694,0
2017-12-11,10148.322256061145,-1684.6314097995237,0
2017-12-12,10473.082440451642,-3306.1699105104294,0
2017-12-13,10450.029758328496,-2053.2376989754075,0
2017-12-14,9550.568485676922,4957.054127976113,0
2017-12-15,10283.907688306059,-3398.8003863989006,0
2017-12-18,9289.313987063308,-9243.289573858134,0
2017-12-19,9470.097834871422,-3073.961947567041,0
2017-12-20,9699.564907792332,-3114.721579154473,0
2017-12-21,10179.986237540703,-2167.258515449299,0
2017-12-22,9275.233413092346,-2596.946129253686,0
2017-12-26,9114.255281907912,-2781.2434495132056,0
2017-12-27,9579.710309194474,426.524705220128,0
2017-12-28,9769.121662920554,-5150.384367511583,0
2017-12-29,9112.41308237957,-450.26794154545496,0
2018-01-02,9742.577197322955,-15058.37749703581,0
2018-01-03,13072.97951281506,-2859.2182977391685,0
2018-01-04,14054.43387688659,-7334.807364343062,0
2018-01-05,14417.211534137678,-7508.05242554988,0
2018-01-08,15696.65477605429,-2756.340092332323,0
2018-01-09,15048.305620984214,-1679.2572318935026,0
2018-01-10,14174.483267312942,1501.4534810300015,0
2018-01-11,13971.740406303721,-9805.760331251067,0
2018-01-12,15017.356203970752,-16958.705741608872,0
2018-01-16,16269.481906193112,1932.8426425164291,0
2018-01-17,16020.792160996061,-7849.856042667073,0
2018-01-18,10345.93127955274,2109.340752978498,0
2018-01-19,9622.809444549765,-9633.131603250156,0
2018-01-22,10446.33207830548,-12767.817155417562,0
2018-01-23,11431.654245930744,-4092.057073971271,0
2018-01-24,11050.01899807387,-8834.557709369314,0
2018-01-25,11512.315076331484,2716.4292297014445,0
2018-01-26,12027.706902924429,-15859.266179342903,0
2018-01-29,11933.370637029193,8389.457076019833,0
2018-01-30,10934.922132187752,14485.544000252765,1
2018-01-31,10981.76221254971,4194.258351741671,0
2018-02-01,10490.039123803439,-3948.175382525949,0
2018-02-02,9769.852401080605,12026.32658800174,1
2018-02-05,11720.814471064892,2559.0028276309718,0
2018-02-06,11582.292119650561,6774.75643626127,0
2018-02-07,10317.949264015942,5203.985055973428,0
2018-02-08,10679.327492107697,12129.223622486206,1
2018-02-09,9277.83952824359,1836.2363124813876,0
2018-02-12,8561.747426773938,-7753.643367641038,0
2018-02-13,8583.756346419224,-2568.2491201212943,0
2018-02-14,7815.506563359227,-16039.845630353466,0
2018-02-15,9311.782641881857,-7583.783010142604,0
2018-02-16,9131.064780942257,2807.2426213571566,0
2018-02-20,9048.714602418791,10424.883009640622,1
2018-02-21,9090.666050356345,3166.632246565221,0
2018-02-22,8919.651850108377,-31.756991474577266,0
2018-02-23,8510.759576560295,-3216.937373044515,0
2018-02-26,9300.873353919864,-4404.906217865402,0
2018-02-27,8951.762185688369,8382.477343215392,0
2018-02-28,8983.674502294487,8083.4003920252,0
2018-03-01,9118.685564842675,9980.020462005014,1
2018-03-02,10138.628085415887,-7749.372947312884,0
2018-03-05,10529.390376316818,-4247.677258028383,0
2018-03-06,11221.416392427216,-7059.063210503762,0
2018-03-07,11434.175168285466,2045.8299180593071,0
2018-03-08,11626.299258364996,2348.1191577977124,0
2018-03-09,13398.806011231629,-6481.965461264763,0
2018-03-12,14139.29209891272,2513.0453475401746,0
2018-03-13,12611.680772594662,3224.868115853651,0
2018-03-14,11812.365124065873,2732.031693751668,0
2018-03-15,11624.216995433711,-6321.323206675224,0
2018-03-16,11600.25046507373,1300.209599979421,0
2018-03-19,9704.23344593171,5322.600262137868,0
2018-03-20,9926.68164916204,-797.7267007755263,0
2018-03-21,9617.851212947113,-6684.365859165278,0
2018-03-22,8142.191207851909,12263.927265630004,1
2018-03-23,7417.584815668476,1976.8781362423824,0
2018-03-26,7849.419433005117,-13531.766471357563,0
2018-03-27,7191.474509604867,12303.04458234572,1
2018-03-28,7394.59850992176,11613.914782230917,1
2018-03-29,8309.259768895943,874.6343436855568,0
2018-04-02,8178.592455564863,-317.7211746025632,0
2018-04-03,8087.294125653477,-1595.1515827270114,0
2018-04-04,8081.343262102561,-3378.7717369740803,0
2018-04-05,8797.646836884953,-1721.5367667875398,0
2018-04-06,7708.569689916099,9117.225409547487,1
2018-04-09,7675.725679148453,-4945.675870813089,0
2018-04-10,8434.182066142099,-8587.655623357814,0
2018-04-11,7843.263311620528,-2194.464130016124,0
2018-04-12,8467.093860488689,3050.752529238561,0
2018-04-13,6731.914283779721,-316.38973084031204,0
2018-04-16,9258.1773053546,-3962.601739062792,0
