,VaR_MC,actual_loss,exception
2011-06-09,15847.205167741484,-3855.1064232898634,False
2011-06-10,15523.732499429007,10945.7203242067,False
2011-06-13,15524.4078202139,10397.397498765808,False
2011-06-14,15739.747738393526,-14194.818092851938,False
2011-06-15,14944.178196422981,6794.972716567472,False
2011-06-16,15614.00615094629,8938.007073149654,False
2011-06-17,14935.149952522394,-5582.694524252701,False
2011-06-20,15609.824189812321,-4385.703133379814,False
2011-06-21,15350.753822382052,-7537.003908706834,False
2011-06-22,15011.33785521548,-2336.102700869339,False
2011-06-23,14757.614903636239,19327.100100251395,True
2011-06-24,14922.718456973007,15132.665075386582,True
2011-06-27,14907.620361461386,-1136.9501173268873,False
2011-06-28,17033.38562931208,-12362.072194381635,False
2011-06-29,17619.87342944602,-11735.136652042676,False
2011-06-30,18108.230536909316,-864.1664546822071,False
2011-07-01,18883.15893756853,-1796.4071230126983,False
2011-07-05,18353.600505884122,-9586.31112040998,False
2011-07-06,18568.26513258983,-803.6439093122535,False
2011-07-07,19084.981576022146,-5783.252940829524,False
2011-07-08,19567.535348953385,5657.543220963107,False
2011-07-11,17362.288134952025,8315.10589146066,False
2011-07-12,17731.888711670377,-8627.001182957592,False
2011-07-13,17869.343007936277,-6415.996061737824,False
2011-07-14,17188.384449144676,-8661.508882886208,False
2011-07-15,18384.249721299748,-430.2885972738659,False
2011-07-18,17161.445107506537,-3606.0849140914897,False
2011-07-19,18009.034266836414,6554.241073551811,False
2011-07-20,17934.971803723005,-9737.367975443434,False
2011-07-21,19288.391288209714,-4383.8163062593485,False
2011-07-22,19429.290671266965,-7201.72423545343,False
2011-07-25,18807.733567193463,-5879.907234439608,False
2011-07-26,18966.837006158064,1380.5900086606594,False
2011-07-27,17447.170304776646,4302.48223050732,False
2011-07-28,17097.377193214157,4810.652502405634,False
2011-07-29,17180.54011487942,7203.401075646994,False
2011-08-01,17015.225854768363,7032.429712114406,False
2011-08-02,15532.884593317342,-4245.68261333991,False
2011-08-03,15725.296818218547,3133.380685425033,False
2011-08-04,15051.607143342037,16019.44007757553,True
2011-08-05,14993.719029791995,-4486.788997234811,False
2011-08-08,15496.022124550207,-14164.783956237388,False
2011-08-09,15430.32454138389,8505.675232285648,False
2011-08-10,15910.296216704555,-30955.144924337663,False
2011-08-11,17317.16124831544,9716.106702986075,False
2011-08-12,17431.265502524464,7769.197753027385,False
2011-08-15,18632.098850455415,-14427.748809412651,False
2011-08-16,18514.412396420314,-8756.685860562424,False
2011-08-17,18306.04034423545,1397.955122578901,False
2011-08-18,16815.645398286677,-6312.481699399472,False
2011-08-19,16485.539530026104,-6548.366844946248,False
2011-08-22,17078.44753505913,-24954.454736074666,False
2011-08-23,17118.466910770425,32299.50824255139,True
2011-08-24,18346.319097080952,14495.410447214012,False
2011-08-25,17493.272913162247,3101.603122533644,False
2011-08-26,18671.911830989484,-22462.50040751189,False
2011-08-29,19425.95338031212,1485.8543094097913,False
2011-08-30,19606.42849400194,-20316.938911312915,False
2011-08-31,19560.685479421325,5313.420672587366,False
2011-09-01,19538.374169710558,8690.899917406852,False
2011-09-02,18310.073471931002,-6809.418116983514,False
2011-09-06,18088.42086452546,7944.008198980859,False
2011-09-07,20266.36807693798,17593.074371436014,False
2011-09-08,19656.52081604054,-17881.396636449732,False
2011-09-09,18356.42857451562,19989.835610968265,True
2011-09-12,18753.857548655702,24186.44632487322,True
2011-09-13,19898.746216637915,-16076.958534110663,False
2011-09-14,20966.212406252544,-237.9589173408026,False
2011-09-15,22136.023627965948,4724.001339725921,False
2011-09-16,22659.644421507328,-11561.624713249072,False
2011-09-19,22428.943162309333,26984.974596971133,True
2011-09-20,22275.06050201433,-7495.117295158954,False
2011-09-21,20674.89429019738,22070.73915713287,True
2011-09-22,16518.064654971724,42893.284943382096,True
2011-09-23,16813.427703605743,36706.10229213702,True
2011-09-26,18005.742857648453,-553.3339766559357,False
2011-09-27,17590.70818341284,-21918.50995230995,False
2011-09-28,17307.164664226257,22209.409821778183,True
2011-09-29,17164.10963559467,-3000.240414916208,False
2011-09-30,17542.049971345015,7525.588424643004,False
2011-10-03,16973.528765503666,3717.179345416285,False
2011-10-04,17318.790855221967,18621.98993997145,True
2011-10-05,18272.659026584726,-37377.325837398006,False
2011-10-06,19000.281116026523,-14816.578902516883,False
2011-10-07,18455.523710657544,115.11525697069736,False
2011-10-10,19281.14905597953,-22674.530699238,False
2011-10-11,19740.70680478161,-8397.927725122187,False
2011-10-12,20429.538341954274,-12038.315022116269,False
2011-10-13,20543.283115631228,5752.4277557283685,False
2011-10-14,21091.312099946867,-13791.843947605284,False
2011-10-17,20112.914044561632,11148.881631150422,False
2011-10-18,20781.08425819145,-217.8654948697167,False
2011-10-19,20790.677541265846,13440.276070840408,False
2011-10-20,21278.024293367336,6887.972805468746,False
2011-10-21,22482.988131359776,-16644.176973175956,False
2011-10-24,22243.224615632793,-14642.475742978084,False
2011-10-25,21840.834012908548,-8370.662579692056,False
2011-10-26,22724.564237734012,-17103.491535936653,False
2011-10-27,22449.394912593045,-37176.74980974755,False
2011-10-28,22527.11820326246,-1278.617885938549,False
2011-10-31,23705.33209122637,33005.03001927685,True
2011-11-01,23568.3146512161,27357.968721090976,True
2011-11-02,23602.37395717946,-10647.51492903244,False
2011-11-03,17531.54650156875,-24683.5596887168,False
2011-11-04,17166.17233255455,5799.0518694113525,False
2011-11-07,17957.946823770937,-19902.80009951525,False
2011-11-08,18536.576529628288,-2400.9161992502177,False
2011-11-09,17129.506948227732,28680.480060429458,True
2011-11-10,17504.673512285037,4858.754728234575,False
2011-11-11,18141.778660813605,-21897.22943713241,False
2011-11-14,17602.878655288216,2019.464548425108,False
2011-11-15,17605.97777661668,-1049.4420299077278,False
2011-11-16,17381.466301067205,19242.92508265286,True
2011-11-17,17124.761523372716,30251.87682818677,True
2011-11-18,17141.00906552641,-4243.533292840983,False
2011-11-21,17278.13275753162,25091.82645083773,True
2011-11-22,16864.350897847307,-4331.421394913015,False
2011-11-23,16217.914435398177,8837.593194748722,False
2011-11-25,16430.64511021326,2475.2045177087584,False
2011-11-28,16956.52057375569,-19416.100072841797,False
2011-11-29,16486.141273476846,-3054.356024838221,False
2011-11-30,17883.644682649414,-29635.23117436188,False
2011-12-01,18036.49593274658,-2321.4287974623767,False
2011-12-02,17763.312650182284,3056.40163867258,False
2011-12-05,18392.75186296405,10729.98341090058,False
2011-12-06,18444.529407364327,-6027.448003699405,False
2011-12-07,19309.88809868025,-3475.984397686505,False
2011-12-08,17617.918773221932,23585.274594795,True
2011-12-09,18554.360949574737,-8807.079634300579,False
2011-12-12,17175.9492818218,27721.85906987697,True
2011-12-13,16582.74175551536,28640.392303686054,True
2011-12-14,15946.523728907337,34215.11548480536,True
2011-12-15,16233.29954575027,3425.6177361700084,False
2011-12-16,18325.32837448873,-10425.04982151047,False
2011-12-19,17952.69813789688,6534.222655773823,False
2011-12-20,19453.546772944308,-23678.78038391277,False
2011-12-21,19222.428882964952,-4786.1522754234775,False
2011-12-22,20532.156001172483,4218.575907900542,False
2011-12-23,20701.701984143983,-8691.198912627406,False
2011-12-27,20834.574858670716,7077.65268913862,False
2011-12-28,20123.77315308052,29479.716429453096,True
2011-12-29,20752.67423805468,4044.395043362281,False
2011-12-30,20073.530306238703,-14490.533652173672,False
2012-01-03,20516.360350137864,-27660.311675559984,False
2012-01-04,21362.871823134486,-7645.142766110159,False
2012-01-05,22504.87962620362,-4736.216484967563,False
2012-01-06,21451.49081896393,9277.747248136562,False
2012-01-09,21367.977474789484,4789.31199905623,False
2012-01-10,23652.715735635746,-15856.164765849546,False
2012-01-11,22359.30439131034,-135.87385861911025,False
2012-01-12,22843.3324361287,-3349.1211128706022,False
2012-01-13,22579.76935793368,8223.979185413355,False
2012-01-17,22087.01357536888,-6433.70882744943,False
2012-01-18,23570.01679568143,-13953.708000579363,False
2012-01-19,23891.14653209157,-8594.34465717831,False
2012-01-20,23803.982296958322,-9543.09295918238,False
2012-01-23,24690.416043883048,-5170.378694825298,False
2012-01-24,24386.250611404477,3545.0533237979485,False
2012-01-25,23784.22953418919,-19828.564841458443,False
2012-01-26,23803.759439640467,-287.13790738067473,False
2012-01-27,24292.68939859279,-5686.795201315164,False
2012-01-30,23672.849190403125,7973.253893668176,False
2012-01-31,23624.406042512244,-1926.5121634035825,False
2012-02-01,18200.359682981198,-6155.621340392987,False
2012-02-02,18404.59960920546,-9174.92002247043,False
2012-02-03,18753.425083335213,2521.220314830027,False
2012-02-06,19177.825504396114,5453.059922060362,False
2012-02-07,19291.929954503757,-17104.712898344766,False
2012-02-08,18770.74039313911,382.2189178485478,False
2012-02-09,19263.899713715058,-300.11635563296204,False
2012-02-10,18281.6177909868,12683.243782697831,False
2012-02-13,19539.0152772046,-7232.186188840649,False
2012-02-14,19019.40449856133,13734.176508690614,False
2012-02-15,18268.730039047783,-4695.200889851392,False
2012-02-16,19492.477699490642,-4005.680795956349,False
2012-02-17,20213.93830468154,239.4715460759085,False
2012-02-21,19577.90228970874,-19343.27910589195,False
2012-02-22,19985.246320030306,-6317.598382671802,False
2012-02-23,20331.369011458868,97.54957302047433,False
2012-02-24,20703.709083303063,1071.3557252630644,False
2012-02-27,20919.22083216614,4112.576224744408,False
2012-02-28,20341.036674283492,-10020.37880289747,False
2012-02-29,20328.87400455302,41018.24585683757,True
2012-03-01,20871.668019466226,-12296.333206985331,False
2012-03-02,21935.56145176727,4780.117300723144,False
2012-03-05,21345.708529593194,7304.2642806372705,False
2012-03-06,19232.75743373446,19056.119628862,False
2012-03-07,20101.861634117075,-4542.652083430904,False
2012-03-08,21952.99997217326,-14397.849149689886,False
2012-03-09,22504.42788164609,-9541.39744377014,False
2012-03-12,23251.6106139459,10072.663785502811,False
2012-03-13,24974.17092661439,-1907.696325951832,False
2012-03-14,24344.268175393307,5816.990978746919,False
2012-03-15,17713.293561271606,-8493.851558104561,False
2012-03-16,18002.17715259546,-4425.499128779645,False
2012-03-19,18756.294483467806,-10327.008940385122,False
2012-03-20,17593.616941364053,8080.02759556034,False
2012-03-21,18444.65144745892,4844.131010198913,False
2012-03-22,17761.382116477926,8565.176014650342,False
2012-03-23,18455.78897072494,-8256.830363771493,False
2012-03-26,19023.635099198058,-23020.88175253655,False
2012-03-27,18161.660642636947,8956.60042609362,False
2012-03-28,17556.094908006053,11051.18645493498,False
2012-03-29,17851.190339445806,3009.654057213199,False
2012-03-30,19024.799982702643,-7622.773322954042,False
2012-04-02,18867.717009270844,-7255.836186952174,False
2012-04-03,19012.452733047947,11977.033539101432,False
2012-04-04,17743.670148276167,20528.99775154009,True
2012-04-05,17555.676667724976,523.5227031429886,False
2012-04-09,16850.106242374255,5227.9606115191045,False
2012-04-10,16058.874282996261,-2308.922972546302,False
2012-04-11,16754.99367464362,-2820.04730378157,False
2012-04-12,17476.742369321684,-12506.132793719617,False
2012-04-13,16578.07062900383,12782.282628105717,False
2012-04-16,16788.676094061368,6967.341225850673,False
2012-04-17,17529.57817241249,-6013.137304212817,False
2012-04-18,16794.578957464964,7391.232309784472,False
2012-04-19,16428.690060280496,3206.316017014148,False
2012-04-20,16365.033983178204,-1863.1070914923007,False
2012-04-23,15572.950597454039,4658.849249105734,False
2012-04-24,15592.525294330899,-3065.019871940817,False
2012-04-25,16168.640571872713,-5569.6254814633685,False
2012-04-26,16558.34820207639,-7381.802314148092,False
2012-04-27,17911.95430264942,456.0699421687623,False
2012-04-30,17543.43233988895,-1606.2833799992022,False
2012-05-01,18344.824410520992,-893.8023025345033,False
2012-05-02,17644.36235011149,5830.93625621513,False
2012-05-03,17148.56026325148,11982.469209087212,False
2012-05-04,16712.42551094889,4055.50549425845,False
2012-05-07,16644.660656890774,5063.81772696957,False
2012-05-08,16787.919180813493,16264.986600855584,False
2012-05-09,15948.592501570083,9870.468193193909,False
2012-05-10,16313.617076087367,-5801.949699543423,False
2012-05-11,16285.708774696694,9723.699503619267,False
2012-05-14,15555.906063714272,17583.50860168782,True
2012-05-15,15032.097591437334,12436.546749402303,False
2012-05-16,15783.995273262466,4068.733975016005,False
2012-05-17,15525.71625534753,-8605.810906472732,False
2012-05-18,15597.398046381168,-6481.644087351482,False
2012-05-21,15471.758902021564,-6982.609349505026,False
2012-05-22,15074.639706355436,7906.380680045575,False
2012-05-23,15364.005723481025,10128.04132899709,False
2012-05-24,14764.017360014846,236.74867497551625,False
2012-05-25,15135.95863445773,-3792.971491515369,False
2012-05-29,15182.656788532146,7677.844908486904,False
2012-05-30,15223.264050724387,6174.170740365214,False
2012-05-31,15255.934228635095,6648.315363644019,False
2012-06-01,14761.321270521776,-14814.198136926898,False
2012-06-04,15303.606046927656,-3139.7788170280905,False
2012-06-05,14810.407839122603,-4611.49241504663,False
2012-06-06,14844.536811073536,-8633.484879381404,False
2012-06-07,14712.797476977621,9744.26116323102,False
2012-06-08,15241.239398870293,-1577.3548031979717,False
2012-06-11,17854.948848076598,1571.9143762694143,False
2012-06-12,17729.5143445466,-7949.019410037043,False
2012-06-13,17200.148146515305,1210.567876609783,False
2012-06-14,18091.273844875413,-7428.351280876713,False
2012-06-15,18423.86142667486,-1314.654431853064,False
2012-06-18,18765.316983551755,-346.1346410150122,False
2012-06-19,19781.223077378236,10.323367815272375,False
2012-06-20,19577.917950264524,5047.138513430713,False
2012-06-21,18134.393863732203,24544.523001512476,True
2012-06-22,18182.569081796028,-12489.153189197456,False
2012-06-25,17288.701178544434,2241.6378624748013,False
2012-06-26,17548.45691439297,3195.086876342906,False
2012-06-27,18545.190108151735,-2493.3123193511783,False
2012-06-28,17997.641197035104,13179.512621446367,False
2012-06-29,19802.86025317703,-30465.97338903349,False
2012-07-02,21139.384859773007,-821.5041060142594,False
2012-07-03,20884.118448740523,-14946.449426346226,False
