,pnl,actual_loss,VaR_HistSim,ES_HistSim,tail_scenarios,snapshot_date,current_portfolio_value,exception
2016-11-17,5309.956902311416,-5309.956902311416,22002.184188751038,24415.06608152897,5,2016-11-16,1679722.4819700946,0
2016-11-18,1342.9230626865756,-1342.9230626865756,12091.436083827633,14240.771967607177,5,2016-11-17,1685032.438872406,0
2016-11-21,4463.742284646723,-4463.742284646723,18747.6738412017,20328.91118635498,5,2016-11-18,1686375.3619350926,0
2016-11-22,519.8458465705626,-519.8458465705626,19238.108043178217,21156.143470568022,5,2016-11-21,1690839.1042197393,0
2016-11-23,-7719.3749343967065,7719.3749343967065,19637.001013522735,21447.034960139124,5,2016-11-22,1691358.95006631,0
2016-11-25,-2746.80229489645,2746.80229489645,19479.937900391407,21408.818021452193,5,2016-11-23,1683639.5751319132,0
2016-11-28,2389.429993042955,-2389.429993042955,20408.852652791422,22055.999242524336,5,2016-11-25,1680892.7728370167,0
2016-11-29,-2916.026028089458,2916.026028089458,19493.84033056791,21292.888424259098,5,2016-11-28,1683282.2028300597,0
2016-11-30,-4495.433879654622,4495.433879654622,19630.174479993293,21599.17635472901,5,2016-11-29,1680366.1768019702,0
2016-12-01,1575.904908401426,-1575.904908401426,19271.349402908236,21162.622058708548,5,2016-11-30,1675870.7429223156,0
2016-12-02,1751.1444662055,-1751.1444662055,18893.23608320323,20591.793898599084,5,2016-12-01,1677446.647830717,0
2016-12-05,-3703.362245423021,3703.362245423021,19098.347714505624,20738.220414279727,5,2016-12-02,1679197.7922969225,0
2016-12-06,4928.3429558270145,-4928.3429558270145,20071.057391522452,21823.75616782666,5,2016-12-05,1675494.4300514995,0
2016-12-07,7778.547835124889,-7778.547835124889,21151.138728064252,22604.44666536981,5,2016-12-06,1680422.7730073265,0
2016-12-08,5456.053700036602,-5456.053700036602,23269.460502045462,25385.75964193698,5,2016-12-07,1688201.3208424514,0
2016-12-09,218.83253502496518,-218.83253502496518,23584.349266987294,25835.82895661071,5,2016-12-08,1693657.374542488,0
2016-12-12,1484.5206578078214,-1484.5206578078214,24448.526722562267,27473.283607629826,5,2016-12-09,1693876.207077513,0
2016-12-13,5238.4459512149915,-5238.4459512149915,24164.429062549025,27025.7992320837,5,2016-12-12,1695360.7277353208,0
2016-12-14,-13310.092992360704,13310.092992360704,24998.442552199587,28465.952120146667,5,2016-12-13,1700599.1736865358,0
2016-12-15,-1981.0568166575395,1981.0568166575395,24111.897065359633,26789.278844798497,5,2016-12-14,1687289.080694175,0
2016-12-16,-147.5722843494732,147.5722843494732,24676.465196421603,27891.26753959232,5,2016-12-15,1685308.0238775176,0
2016-12-19,1513.4254368736874,-1513.4254368736874,24583.382890028646,27943.34200894679,5,2016-12-16,1685160.451593168,0
2016-12-20,511.7941721957177,-511.7941721957177,25055.33742381027,28879.398158724605,5,2016-12-19,1686673.8770300418,0
2016-12-21,-3828.8196828954387,3828.8196828954387,25511.176567537244,29930.739674983175,5,2016-12-20,1687185.6712022375,0
2016-12-22,-2302.838957058266,2302.838957058266,25428.568683499238,29751.64732571929,5,2016-12-21,1683356.851519342,0
2016-12-23,3477.760014170781,-3477.760014170781,25412.7366344959,29645.5861884431,5,2016-12-22,1681054.0125622838,0
2016-12-27,6818.916124490788,-6818.916124490788,25649.60507912864,30266.499875345315,5,2016-12-23,1684531.7725764546,0
2016-12-28,-10114.085118048592,10114.085118048592,26156.460140213836,30977.172757797875,5,2016-12-27,1691350.6887009453,0
2016-12-29,5002.607088468038,-5002.607088468038,25384.17859861115,29518.24273740859,5,2016-12-28,1681236.6035828968,0
2016-12-30,-5743.378310097847,5743.378310097847,25545.911103887483,30002.58647742793,5,2016-12-29,1686239.2106713648,0
