,VaR_MC,actual_loss,exception
2017-12-28,14499.05192306736,-5150.384367511583,False
2017-12-29,14879.371580344447,-450.26794154545496,False
2018-01-02,14123.581410434066,-15058.37749703581,False
2018-01-03,15324.581235537995,-2859.2182977391685,False
2018-01-04,16591.029513724676,-7334.807364343062,False
2018-01-05,16999.039684710795,-7508.05242554988,False
2018-01-08,18438.236044589623,-2756.340092332323,False
2018-01-09,18661.751617011985,-1679.2572318935026,False
2018-01-10,18598.525094141987,1501.4534810300015,False
2018-01-11,18422.37797547336,-9805.760331251067,False
2018-01-12,20251.2964277647,-16958.705741608872,False
2018-01-16,21700.126040676252,1932.8426425164291,False
2018-01-17,19879.814297742727,-7849.856042667073,False
2018-01-18,21498.736368745536,2109.340752978498,False
2018-01-19,21192.671112329084,-9633.131603250156,False
2018-01-22,22372.889240524622,-12767.817155417562,False
2018-01-23,22903.916698349134,-4092.057073971271,False
2018-01-24,23158.716259168265,-8834.557709369314,False
2018-01-25,22811.36478358949,2716.4292297014445,False
2018-01-26,23382.71351115601,-15859.266179342903,False
2018-01-29,23813.4723742437,8389.457076019833,False
2018-01-30,23386.04586570637,14485.544000252765,False
2018-01-31,23836.04676646466,4194.258351741671,False
2018-02-01,22887.903070274395,-3948.175382525949,False
2018-02-02,14545.231070719665,12026.32658800174,False
2018-02-05,13219.12694366262,2559.0028276309718,False
2018-02-06,12937.67004879345,6774.75643626127,False
2018-02-07,12620.430273777763,5203.985055973428,False
2018-02-08,12437.19905182281,12129.223622486206,False
2018-02-09,12165.889321765502,1836.2363124813876,False
2018-02-12,12514.496778946188,-7753.643367641038,False
2018-02-13,12243.77605016299,-2568.2491201212943,False
2018-02-14,12509.540781322825,-16039.845630353466,False
2018-02-15,12515.545205915761,-7583.783010142604,False
2018-02-16,13033.939368855024,2807.2426213571566,False
2018-02-20,12996.172363668444,10424.883009640622,False
2018-02-21,12938.565796377661,3166.632246565221,False
2018-02-22,12311.950277489943,-31.756991474577266,False
2018-02-23,12426.718503487587,-3216.937373044515,False
2018-02-26,13022.192222772846,-4404.906217865402,False
2018-02-27,13934.325196254975,8382.477343215392,False
2018-02-28,12755.79938511646,8083.4003920252,False
2018-03-01,12695.583924751056,9980.020462005014,False
2018-03-02,12170.4206865637,-7749.372947312884,False
2018-03-05,12515.673751502824,-4247.677258028383,False
2018-03-06,12320.016309208655,-7059.063210503762,False
2018-03-07,12710.161694178312,2045.8299180593071,False
2018-03-08,12087.711888327582,2348.1191577977124,False
2018-03-09,12361.30848892333,-6481.965461264763,False
2018-03-12,13656.320612245738,2513.0453475401746,False
2018-03-13,13862.040362616592,3224.868115853651,False
2018-03-14,12753.780172749133,2732.031693751668,False
2018-03-15,11743.963891990928,-6321.323206675224,False
2018-03-16,11740.228430632218,1300.209599979421,False
2018-03-19,15000.83589592149,5322.600262137868,False
2018-03-20,13506.346847961984,-797.7267007755263,False
2018-03-21,13797.26647249529,-6684.365859165278,False
2018-03-22,13719.396067335985,12263.927265630004,False
2018-03-23,12967.273705090789,1976.8781362423824,False
2018-03-26,12153.681735991611,-13531.766471357563,False
2018-03-27,13207.636592160152,12303.04458234572,False
2018-03-28,12552.678917764233,11613.914782230917,False
2018-03-29,12283.726197733522,874.6343436855568,False
2018-04-02,12806.133529514174,-317.7211746025632,False
2018-04-03,12366.243689941524,-1595.1515827270114,False
2018-04-04,12180.04128719393,-3378.7717369740803,False
2018-04-05,12471.705892034344,-1721.5367667875398,False
2018-04-06,12664.733654275376,9117.225409547487,False
2018-04-09,12233.630699681635,-4945.675870813089,False
2018-04-10,12438.500474922266,-8587.655623357814,False
2018-04-11,12708.07082092589,-2194.464130016124,False
2018-04-12,12884.578778801671,3050.752529238561,False
2018-04-13,13066.925460227661,-316.38973084031204,False
2018-04-16,12473.147009338478,-3962.601739062792,False
2018-04-17,12692.965061612134,-4735.2209504145085,False
2018-04-18,13566.405190644398,-2877.509048258656,False
2018-04-19,13717.309446866322,975.43623808117,False
2018-04-20,12530.499513180506,6672.037168387924,False
2018-04-23,12106.629744175756,5556.996563032336,False
2018-04-24,12111.687207107343,720.7678621179903,False
