,pnl,actual_loss,VaR_HS_VolAdj,ES_HS_VolAdj,tail_scenarios,snapshot_date,current_portfolio_value,avg_vol_ratio,exception
2015-11-27,-6743.138940351084,6743.138940351084,18396.641707710223,19799.28743762453,5,2015-11-25,1573473.9432293216,1.0202918537753114,0
2015-11-30,-740.1697735686321,740.1697735686321,18551.74938068539,19977.804381788243,5,2015-11-27,1566730.8042889705,1.0055274663380727,0
2015-12-01,3491.2886986464728,-3491.2886986464728,17854.196374749532,18918.579678862774,5,2015-11-30,1565990.634515402,1.0054203377144033,0
2015-12-02,-11848.380556404358,11848.380556404358,20100.147748976015,21817.842155053142,5,2015-12-01,1569481.9232140484,1.0020883098642899,0
2015-12-03,6812.1905958915595,-6812.1905958915595,17471.35810518288,18293.06438018754,5,2015-12-02,1557633.542657644,0.9936274942448163,0
2015-12-04,23104.491549762664,-23104.491549762664,14723.421977494145,16279.602098208805,5,2015-12-03,1564445.7332535356,1.0242027117828663,0
2015-12-07,-15235.846495958744,15235.846495958744,19984.35222667316,21360.79132677079,5,2015-12-04,1587550.2248032982,1.0816472798124666,0
2015-12-08,11031.899415901862,-11031.899415901862,5557.687823338434,6917.869041454792,5,2015-12-07,1572314.3783073395,1.0856748724894565,0
2015-12-09,-3200.2183945870493,3200.2183945870493,16960.672819076804,17430.79717669473,5,2015-12-08,1583346.2777232414,1.0876525214413872,0
2015-12-10,3765.8039380256087,-3765.8039380256087,16041.820817959728,16527.6233123661,5,2015-12-09,1580146.0593286543,1.0760178432588827,0
2015-12-11,-10330.038394942647,10330.038394942647,16275.678064311622,16713.6225070206,5,2015-12-10,1583911.86326668,1.07583189523339,0
2015-12-14,983.843852202408,-983.843852202408,14746.784792852122,15856.477558002807,5,2015-12-11,1573581.8248717373,1.0967274091219068,0
2015-12-15,5267.691737842746,-5267.691737842746,14962.057231532875,15899.995641324622,5,2015-12-14,1574565.6687239397,1.0959765716826066,0
2015-12-16,9692.533973085927,-9692.533973085927,15785.899190933676,16420.25054283114,5,2015-12-15,1579833.3604617824,1.088591158256089,0
2015-12-17,-22770.44930502237,22770.44930502237,17180.26508558821,17690.417314199127,5,2015-12-16,1589525.8944348684,1.0868305925364912,1
2015-12-18,-2977.0408013700508,2977.0408013700508,16327.991428773152,17802.92946760929,5,2015-12-17,1566755.445129846,1.1030456753918239,0
2015-12-21,8294.501989304787,-8294.501989304787,15048.857555881608,17040.988225494,5,2015-12-18,1563778.404328476,1.1069477759010018,0
2015-12-22,2775.607105945004,-2775.607105945004,15870.451114805415,17586.897723001057,5,2015-12-21,1572072.9063177807,1.110072990949646,0
2015-12-23,6016.566287763417,-6016.566287763417,16479.028890324757,17755.56678934335,5,2015-12-22,1574848.5134237257,1.0882668566241573,0
2015-12-24,524.9690708613489,-524.9690708613489,17654.24480112968,18802.30762170227,5,2015-12-23,1580865.0797114891,1.0882658179873332,0
2015-12-28,-3972.7623714327347,3972.7623714327347,17460.497396567604,18523.323543053168,5,2015-12-24,1581390.0487823505,1.081585691265915,0
2015-12-29,9691.2391867619,-9691.2391867619,17105.3827466988,18307.04261358478,5,2015-12-28,1577417.2864109178,1.0814356728460057,0
2015-12-30,-8841.031968363328,8841.031968363328,17822.571800700855,19245.67402402945,5,2015-12-29,1587108.5255976797,1.0712763515346382,0
2015-12-31,-7542.759198230691,7542.759198230691,17011.12966310908,18100.467344452765,5,2015-12-30,1578267.4936293163,1.0612094662076237,0
2016-01-04,-559.1701542481314,559.1701542481314,16114.076296493644,17382.237835476128,5,2015-12-31,1570724.7344310856,1.061491312759417,0
2016-01-05,1071.7178320784587,-1071.7178320784587,15050.773184484802,16818.69797199946,5,2016-01-04,1570165.5642768375,1.0727022604669771,0
2016-01-06,-2453.7496188119985,2453.7496188119985,15131.994265516289,16840.259836842677,5,2016-01-05,1571237.282108916,1.0695247050326522,0
2016-01-07,1480.7814590854105,-1480.7814590854105,14432.234416600782,16516.565274247063,5,2016-01-06,1568783.532490104,1.0801616964840823,0
2016-01-08,-3037.991658654064,3037.991658654064,14176.908963354072,16395.69858678542,5,2016-01-07,1570264.3139491894,1.0976845874654955,0
2016-01-11,-2272.8519504053984,2272.8519504053984,14161.528862298233,16300.27682543695,5,2016-01-08,1567226.3222905353,1.1037597106368502,0
2016-01-12,-5918.138353133574,5918.138353133574,13606.239224340767,15809.418868363462,5,2016-01-11,1564953.47034013,1.0953334334307463,0
2016-01-13,-3906.132428500103,3906.132428500103,13585.31844344316,15770.679305744217,5,2016-01-12,1559035.3319869963,1.0905118521669845,0
2016-01-14,-3803.285506919259,3803.285506919259,13535.737607460935,15704.261641337444,5,2016-01-13,1555129.1995584962,1.101390298815207,0
2016-01-15,-3261.7280075030867,3261.7280075030867,13791.806990758982,15883.989065689733,5,2016-01-14,1551325.914051577,1.1116213921602232,0
2016-01-19,2725.676072299946,-2725.676072299946,13913.842488080729,16062.739414038184,5,2016-01-15,1548064.186044074,1.124468395564164,0
2016-01-20,2599.0558364489116,-2599.0558364489116,13900.246136187343,15995.5098141992,5,2016-01-19,1550789.8621163738,1.1211760161522755,0
2016-01-21,464.3005684935488,-464.3005684935488,14162.18867781735,16285.464266519808,5,2016-01-20,1553388.9179528228,1.1210030458185314,0
2016-01-22,-1963.4640228410717,1963.4640228410717,25976.406510422938,27049.284463185213,5,2016-01-21,1553853.2185213163,1.094970687149847,0
2016-01-25,-4183.816325908061,4183.816325908061,16931.72025639657,18256.234392825794,5,2016-01-22,1551889.7544984752,1.109140397738032,0
2016-01-26,9564.732152664568,-9564.732152664568,16152.838095274288,17780.05534026241,5,2016-01-25,1547705.9381725672,1.1162365559961256,0
2016-01-27,-1375.3988580608275,1375.3988580608275,17327.80613541277,18636.79236192615,5,2016-01-26,1557270.6703252317,1.1143459291689692,0
2016-01-28,-4479.174049780471,4479.174049780471,16380.488473108271,17901.087960029534,5,2016-01-27,1555895.271467171,1.1002652050277366,0
2016-01-29,9044.051402172074,-9044.051402172074,16862.585954809794,18197.526167722186,5,2016-01-28,1551416.0974173904,1.1008714876388268,0
2016-02-01,4017.430765779456,-4017.430765779456,19421.699120655656,21073.471959911054,5,2016-01-29,1560460.1488195625,1.1111710986655514,0
2016-02-02,-12827.461415388389,12827.461415388389,19440.54722683993,21133.86936401632,5,2016-02-01,1564477.579585342,1.112142612628751,0
2016-02-03,8700.823594207177,-8700.823594207177,17964.801739455666,19137.727573824395,5,2016-02-02,1551650.1181699536,1.1261317841555063,0
2016-02-04,10356.223853753181,-10356.223853753181,18551.362820187816,19908.807141382807,5,2016-02-03,1560350.9417641608,1.125163968312964,0
2016-02-05,2003.4786203987896,-2003.4786203987896,18732.157913396833,20103.769813925213,5,2016-02-04,1570707.165617914,1.1197781976766212,0
2016-02-08,-5295.1834688256495,5295.1834688256495,17481.475306511857,18979.506876470474,5,2016-02-05,1572710.6442383127,1.1177748559089495,0
2016-02-09,-1218.1183048947714,1218.1183048947714,17007.23218690767,18814.4866634144,5,2016-02-08,1567415.460769487,1.133795124536683,0
2016-02-10,3705.0957249673083,-3705.0957249673083,17010.008402856998,18830.823635535828,5,2016-02-09,1566197.3424645923,1.1327134325936898,0
2016-02-11,11853.727118511684,-11853.727118511684,17004.394723708276,18962.414956173765,5,2016-02-10,1569902.4381895596,1.1305500649061058,0
