,VaR_full,VaR_diagonal,ES_full,ES_diagonal,diversif_benefit,sigma_full,sigma_diagonal
2021-07-08,11652.574394747313,11344.169130342472,13408.252663047302,13054.923693853394,-308.40526440484064,5181.034609792602,5048.464039480973
2021-07-09,11662.021975503285,11353.267021700292,13418.12330503242,13064.393709102047,-308.75495380299253,5182.283070236546,5049.5621830260325
2021-07-12,11644.228817782448,11340.49062328227,13399.80215881502,13051.820086023,-303.738194500178,5180.72496775065,5050.160576289888
2021-07-13,11645.435362742828,11333.706949679205,13400.759009524292,13043.622826817504,-311.7284130636235,5179.988116027754,5045.989062600652
2021-07-14,11649.418156512738,11342.587931876595,13403.315449290767,13051.790947277363,-306.8302246361436,5175.778922583233,5043.885396228044
2021-07-15,11624.36735721859,11325.452995629244,13376.675835543776,13034.220256967856,-298.9143615893463,5171.0903057578425,5042.599479031169
2021-07-16,11621.19244700779,11323.080980063618,13373.544296603519,13032.008565935834,-298.1114669441722,5171.218295069905,5043.0725992903845
2021-07-19,11642.82555628806,11335.186347725403,13396.99257369794,13044.541247502719,-307.6392085626576,5176.574884279612,5044.333609448994
2021-07-20,11649.074240675645,11348.093389966152,13403.32750234033,13058.5044204986,-300.9808507094931,5176.829392452953,5047.450268174909
2021-07-21,11631.642514869594,11338.711459620983,13385.130732759562,13049.530015970206,-292.9310552486113,5174.57173605521,5048.652883368834
2021-07-22,11636.119457198978,11346.137213748589,13389.476587599836,13057.254219863707,-289.98224345038943,5174.184894781235,5049.533613394547
2021-07-23,11635.427216404903,11343.711357909971,13388.87356866088,13054.665059676969,-291.71585849493204,5174.448189900657,5049.0516996551005
2021-07-26,11634.782563149978,11345.481268261296,13388.247721397762,13056.80549226869,-289.3012948886826,5174.503686682831,5050.145116704142
2021-07-27,11611.472118264703,11326.294895406912,13362.981122473237,13036.26369634767,-285.1772228577902,5168.7310448711605,5046.145241586959
2021-07-28,11610.759958991173,11311.286484817745,13361.127712843092,13018.031578816928,-299.47347417342826,5165.363196841803,5036.632030916369
2021-07-29,11600.792152857934,11301.588767141495,13350.83219577054,13008.045492506802,-299.2033857164388,5164.396116626011,5035.781050472243
2021-07-30,11593.958378941534,11259.666237183606,13344.421054908227,12961.434408798636,-334.2921417579273,5165.643313518519,5021.9450534740035
2021-08-02,11583.632334571052,11273.337689668104,13329.547303563853,12974.053738168583,-310.29464490294777,5152.22295760688,5018.840221359455
2021-08-03,11587.317391699278,11274.511959662006,13332.783424498819,12974.41333936661,-312.8054320372721,5150.898139730574,5016.4361207317
2021-08-04,11581.971253653133,11273.453275197093,13325.492084157167,12972.0339824739,-308.5179784560405,5145.157816689594,5012.538795304737
2021-08-05,11573.256878957016,11268.253262047605,13316.0776561931,12966.645833844075,-305.003616909411,5143.091948315279,5011.983604497541
2021-08-06,11578.469729118242,11266.364154400031,13321.349533467523,12963.781250034788,-312.10557471821085,5143.26613826905,5009.104958764935
2021-08-09,11623.434726533993,11297.060127006578,13370.209098753894,12996.293299862991,-326.37459952741483,5154.759070255623,5014.464231650722
2021-08-10,11638.892442669356,11281.730349818134,13387.341043671564,12978.15310602143,-357.16209285122204,5159.699746131414,5006.170647222042
2021-08-11,11642.523745619237,11286.114584429717,13390.491880070836,12982.166549511461,-356.4091611895201,5158.28188166701,5005.076436700415
2021-08-12,11641.903226511675,11277.769941636494,13390.733647453877,12973.559062440147,-364.13328487518083,5160.826502872407,5004.30077903787
2021-08-13,11635.278860139537,11264.340771363006,13383.881503529405,12958.910896120693,-370.938088776531,5160.154327677619,5000.703502237564
2021-08-16,11637.339656990138,11257.69632785715,13387.536852882864,12952.592960460135,-379.6433291329886,5164.859877580245,5001.66703210372
2021-08-17,11636.522375447177,11251.619591566234,13387.394405040277,12946.424941918542,-384.9027838809434,5166.851322607851,5001.397656724093
2021-08-18,11640.762076196515,11255.029551348605,13391.950119533145,12950.030051624808,-385.7325248479101,5167.783884212085,5001.973547266261
2021-08-19,11658.098463433727,11235.311175876219,13410.632949262212,12926.260554422384,-422.78728755750853,5171.757257509661,4990.018622340222
2021-08-20,11660.218133548742,11239.59855279937,13411.953737309188,12930.064807249093,-420.6195807493714,5169.399743767886,4988.592915415616
2021-08-23,11660.502180338663,11237.695655158035,13412.198135714973,12927.80370101289,-422.80652518062743,5169.282740753075,4987.535836131189
2021-08-24,11663.546298500296,11232.423993157128,13417.112799752675,12923.191270762678,-431.1223053431677,5174.8027515079475,4989.48123955612
2021-08-25,11663.88833110448,11227.712321292769,13417.446308191591,12917.734929297681,-436.1760098117102,5174.777596560106,4987.283707671478
2021-08-26,11666.886250216414,11230.903792844565,13420.650980564917,12921.161347834106,-435.9824573718488,5175.387728736539,4987.977039975468
2021-08-27,11671.73988886247,11230.9014118178,13425.410241268199,12920.357239090066,-440.83847704467007,5175.109217920097,4985.6111286773485
2021-08-30,11675.802685278062,11232.202404621316,13430.494731203014,12922.27762861546,-443.6002806567467,5178.124251812853,4987.438978296034
2021-08-31,11659.723580236516,11199.636412499567,13413.466882912942,12886.361338753208,-460.0871677369487,5175.324495334018,4977.552196156002
2021-09-01,11655.158110894134,11194.913300512684,13408.638267611626,12881.352117867256,-460.2448103814495,5174.547947406489,4976.707884225392
2021-09-02,11644.339324311964,11186.712803301818,13397.190619053375,12872.904150544664,-457.62652101014646,5172.692165671479,4975.977595973331
2021-09-03,11629.123698096713,11174.244007807596,13381.056306184519,12859.916784175195,-454.8796902891172,5169.981106684293,4974.447285038352
2021-09-07,11629.034253054875,11176.346422590472,13380.857698392621,12862.22931241717,-452.6878304644033,5169.658965665418,4975.067333211889
2021-09-08,11667.991379342357,11202.592617170163,13423.439682418562,12890.24883297001,-465.3987621721935,5180.355978744426,4980.300446480542
2021-09-09,11656.626585241309,11192.904684281815,13411.1815890884,12879.911860036118,-463.7219009594937,5177.719838452379,4978.385118940282
2021-09-10,11659.138634787152,11197.038163018857,13413.262157745177,12883.85004258886,-462.1004717682954,5176.446531457539,4977.808796781327
2021-09-13,11675.137493142309,11206.468702543487,13430.44969490208,12893.512489905917,-468.66879059882194,5179.954341585944,4978.493160380594
2021-09-14,11673.154940864772,11202.013552237644,13428.545199182747,12888.775226353462,-471.1413886271275,5180.184687735854,4977.660639684193
2021-09-15,11671.29810081664,11201.582910823581,13426.727416031306,12888.591388375471,-469.71518999305954,5180.299945261767,4978.388960565755
2021-09-16,11673.82714108192,11205.836793563925,13428.594179420645,12892.434242590993,-467.99034751799445,5178.345555623606,4977.176008824442
2021-09-17,11710.6595869118,11236.20666876979,13468.571647489627,12925.007772788378,-474.45291814200937,5187.626566480526,4983.6790298991245
2021-09-20,11731.420217027375,11246.086772031824,13490.985818272451,12934.956509996755,-485.33344499555096,5192.506191398373,4983.881569770941
2021-09-21,11719.260139758162,11240.1576144331,13477.743958057306,12928.853193374738,-479.10252532506274,5189.313832647711,4983.367623711699
2021-09-22,11712.490584563846,11234.429418750235,13470.802253593329,12923.104537555539,-478.0611658136113,5188.80581740353,4983.307245522608
2021-09-23,11699.053637168576,11225.842694968462,13456.73210553223,12914.591118602242,-473.210942200114,5186.937232125786,4983.52356924219
2021-09-24,11702.766784136578,11230.115712083845,13460.749931298951,12919.250367732597,-472.65107205273307,5187.836344126853,4984.663346086907
2021-09-27,11695.65856514908,11219.981718116307,13453.299080428029,12908.332993821696,-475.67684703277337,5186.8252319666735,4982.351579362634
2021-09-28,11699.487956746922,11208.886942680545,13457.29251414347,12895.228338876956,-490.6010140663766,5187.309322875638,4976.420392831737
2021-09-29,11757.261895271353,11251.001159923919,13519.352483261591,12939.347520931087,-506.2607353474341,5199.95746761006,4982.3370760097
2021-09-30,11760.88734840682,11256.550552455235,13522.113167335614,12944.312394109464,-504.3367959515854,5197.405520298452,4980.612150063776
2021-10-01,11745.976047070992,11261.469496056989,13506.098129727745,12951.016164548468,-484.506551014003,5194.148376931829,4985.87920256608
2021-10-04,11739.255196646835,11244.558214012772,13499.99652720847,12933.239746079133,-494.6969826340628,5195.975787389182,4983.326171158408
2021-10-05,11746.9916688231,11255.266024500139,13507.883071905,12944.530447655452,-491.72564432296167,5196.418653793294,4985.046292071295
2021-10-06,11741.028379767771,11249.523796527576,13501.729199798185,12938.629837387905,-491.50458324019564,5195.856240164553,4984.578903389268
2021-10-07,11738.803040606965,11242.40344186196,13499.553875690626,12930.846467691892,-496.3995987450053,5196.003835385482,4982.622335445508
2021-10-08,11744.45623368331,11250.95646572628,13505.188319352035,12939.803144600937,-493.4997679570297,5195.948505562556,4983.813522027259
2021-10-11,11745.283237310943,11247.244812900619,13506.052631765364,12935.46767934749,-498.0384244103243,5196.058604384997,4981.972641589916
2021-10-12,11757.661462334307,11257.189471801075,13518.948046241252,12945.575043459414,-500.4719905332313,5197.584838719459,4982.4527872675335
2021-10-13,11758.098532799651,11259.166018798396,13519.293942172553,12947.684663032695,-498.9325140012552,5197.3157812133495,4982.8454865645035
2021-10-14,11758.714899004786,11256.205128835696,13521.550755783153,12945.84314117304,-502.5097701690902,5202.15676770656,4986.148759714085
2021-10-15,11764.112111800918,11249.195331267294,13529.647486095151,12939.72559991176,-514.9167805336238,5210.123087010027,4988.781822326677
2021-10-18,11778.687818328208,11266.123658949113,13545.201473969806,12957.97490237204,-512.5641593790951,5213.010010890291,4992.680039995277
2021-10-19,11780.669109548377,11268.197358943096,13547.176692600746,12960.05599045647,-512.4717506052802,5212.992090582489,4992.701842368183
2021-10-20,11780.674938447106,11268.916991825025,13547.178448028017,12960.87552578149,-511.75794662208136,5212.980069703155,4992.996656073291
2021-10-21,11778.918114689575,11264.517607917172,13546.04366769518,12956.7132580426,-514.4005067724029,5214.81572978412,4993.696389674898
2021-10-22,11771.33148676237,11256.614717393673,13538.052019661198,12948.359279173059,-514.716769368697,5213.620508980424,4992.365220761368
2021-10-25,11768.608683532773,11254.73722563351,13535.361778738346,12946.637481609041,-513.871457899264,5213.716600867683,4992.824676820797
2021-10-26,11768.595158779304,11255.058605914423,13535.342254388432,12947.001646074568,-513.5365528648817,5213.698895962751,4992.950933632906
2021-10-27,11776.457685668829,11264.96324325445,13542.535188870574,12956.534154045667,-511.4944424143796,5211.722918074464,4991.852773921896
2021-10-28,11778.028706513654,11267.646768957378,13543.907380545275,12959.180903064569,-510.38193755627617,5211.136170017919,4991.744245339969
2021-10-29,11773.297725579127,11263.69346354802,13539.217837751554,12955.382315528066,-509.6042620311073,5211.258454633248,4992.200820253774
2021-11-01,11738.252727800002,11244.382911205617,13501.057296294473,12935.2481699489,-493.86981659438425,5202.064435481073,4989.770383458433
2021-11-02,11742.360563369557,11250.515063430368,13505.285114846893,12941.795176270318,-491.8454999391888,5202.418507179762,4990.994624523357
2021-11-03,11715.766930603813,11227.630184871437,13476.896116524684,12917.655166056064,-488.13674573237586,5197.12035474874,4987.290710962711
2021-11-04,11712.87076364048,11227.571463195452,13473.776868034534,12917.786677958924,-485.29930044502726,5196.462037600262,4987.852093292119
2021-11-05,11713.352844215646,11218.30471731127,13476.331412913043,12909.172338251825,-495.04812690437575,5202.577912858876,4989.777354340307
2021-11-08,11713.96286609558,11219.411179710298,13477.777061701101,12911.186741328871,-494.55168638528266,5205.043861210593,4992.456701781916
2021-11-09,11715.47956029245,11221.424140591873,13479.248056346922,12913.226291107792,-494.05541970057675,5204.90900110558,4992.535166042637
2021-11-10,11715.631839998832,11223.387388064139,13479.231691161525,12915.284687438538,-492.24445193469364,5204.411327336499,4992.815951843637
2021-11-11,11721.81197425941,11234.63452308442,13485.579874736522,12927.43795400648,-487.17745117499,5204.907243547279,4995.489960512663
2021-11-12,11730.06688450437,11245.586407795712,13493.918609778077,12938.866517005317,-484.4804767086571,5205.154611860801,4996.8966457522665
2021-11-15,11728.888118693307,11244.757931971795,13492.916713094924,12938.265935132133,-484.13018672151156,5205.676555482054,4997.569164440583
2021-11-16,11733.980443271432,11247.915147561014,13498.235283697555,12941.36752002394,-486.06529571041756,5206.344211113756,4997.404997364039
2021-11-17,11735.219222922571,11250.377129384879,13499.576580663637,12944.110196320036,-484.84209353769256,5206.646741347463,4998.233331234586
2021-11-18,11732.031069121475,11249.813702005591,13496.453915645769,12943.994587238203,-482.21736711588346,5206.839999792687,4999.554850182505
2021-11-19,11731.253057709724,11247.084568970027,13495.66046931512,12940.965810089048,-484.16848873969684,5206.794451100508,4998.670595617664
2021-11-22,11735.877051416608,11254.588664911409,13500.171085248978,12948.776056966795,-481.288386505199,5206.459871481547,4999.574051920432
2021-11-23,11804.94503528706,11291.72245968989,13576.510390429243,12988.529494731067,-513.2225755971704,5227.9176567974955,5007.304660209969
2021-11-24,11820.342644692926,11301.692270765992,13592.929518042838,12998.730186376817,-518.6503739269338,5230.932173343233,5007.98599245841
2021-11-26,11807.211526970857,11290.594204337765,13579.124509372918,12987.254372441488,-516.617322633092,5228.943510393371,5006.871253531918
2021-11-29,11818.3816548693,11318.123087972062,13589.891537109335,13016.763046214977,-500.25856689723696,5227.753955377305,5012.713645852018
2021-11-30,11817.071011852524,11315.07353613763,13589.445333537013,13014.324636506839,-501.9974757148939,5230.304929983896,5014.517136027299
2021-12-01,11840.32395568382,11339.646510385988,13614.611687326244,13041.00330231015,-500.6774452978316,5235.951433328943,5020.731065436087
2021-12-02,11840.409178331982,11339.131596653999,13614.700280198325,13040.404340224362,-501.2775816779831,5235.961378913558,5020.483037401689
2021-12-03,11832.594825810305,11338.653117807933,13606.721197288238,13040.829707507246,-493.94170800237225,5235.475256906438,5023.150301763594
2021-12-06,11831.21820373341,11342.203608308419,13605.379046929813,13045.132375214514,-489.01459542499106,5235.576983498192,5025.369988713883
2021-12-07,11831.285874843552,11350.776817673139,13604.571614663158,13054.069436349195,-480.50905717041314,5232.9945394569395,5026.44372109813
2021-12-08,11830.728144389337,11349.490272178482,13605.215103130007,13053.877947282605,-481.23787221085513,5236.539355677735,5029.675250106564
2021-12-09,11833.572750779047,11356.095649015228,13607.282413742754,13060.253839164192,-477.4771017638195,5234.2455434256835,5028.998036338772
2021-12-10,11834.237660619987,11358.016722193981,13607.982958271212,13062.393525460042,-476.2209384260059,5234.35070195767,5029.643167138806
2021-12-13,11831.924630611262,11356.932072965537,13605.947533740899,13061.765413206685,-474.99255764572445,5235.169920158123,5030.990415043668
2021-12-14,11831.125490005694,11359.549493547036,13605.126981985864,13064.859094383903,-471.57599645865776,5235.106735514084,5032.395867668023
2021-12-15,11856.326581299802,11375.827249038404,13632.205273662043,13081.714236831298,-480.4993322613973,5240.646383822448,5034.099745796737
2021-12-16,11856.811078276216,11377.387569422817,13633.480985617198,13084.222481494728,-479.42350885339874,5242.981271861255,5036.897085483469
2021-12-17,11853.634522345508,11379.0910633302,13630.507832015457,13086.840227848066,-474.54345901530905,5243.581515382586,5039.595059053064
2021-12-20,11861.663499240742,11390.722351788558,13638.310147789403,13098.769584169684,-470.94114745218394,5242.912634793649,5040.4746620780015
2021-12-21,11893.372048170895,11414.20707069286,13671.805783446176,13122.843469547752,-479.1649774780344,5248.186356265566,5042.213301751698
2021-12-22,11892.138827539691,11415.616255790868,13671.475749828196,13125.54074642104,-476.5225717488229,5250.851675566445,5046.014481152736
2021-12-23,11893.992644810232,11408.69488578673,13674.904594016176,13118.916169892518,-485.2977590235023,5255.499605154652,5046.890323439384
2021-12-27,11892.277085223332,11405.741470599176,13673.488761632512,13116.082170266365,-486.53561462415564,5256.384104918365,5047.242720668274
2021-12-28,11890.033559254038,11409.221481315246,13670.57219966418,13119.722861207076,-480.81207793879184,5254.397964936105,5047.716890577425
2021-12-29,11896.21338265926,11407.585102877276,13676.732332964299,13116.928249374696,-488.628279781984,5254.339859121473,5044.298925332305
2021-12-30,11903.024326979836,11414.05652679099,13683.238191231108,13123.045131157567,-488.967800188846,5253.439545304267,5043.2526658417755
2021-12-31,11901.559522994421,11411.017983734004,13682.20053332222,13120.20449623072,-490.54153926041727,5254.700060198066,5043.836695894622
2022-01-03,11894.737070372914,11405.694455893958,13675.002256169642,13114.723484018336,-489.04261447895624,5253.590996004563,5043.371956996654
2022-01-04,11908.087489842896,11420.666498791588,13689.35843731906,13130.937501593527,-487.4209910513073,5256.559014783655,5047.037044105786
2022-01-05,11910.165718453758,11424.30195317901,13691.382467143272,13134.745589739494,-485.8637652747475,5256.399073298639,5047.546489084393
2022-01-06,11947.624935248494,11447.670213582725,13732.330867719667,13159.550481526554,-499.9547216657684,5266.695710364269,5051.786011241174
2022-01-07,11960.455043325057,11459.519755170002,13745.98382822995,13172.080041800611,-500.9352881550549,5269.123961038001,5053.792757246481
2022-01-10,11966.175130077409,11467.10959801895,13751.49429778289,13179.73262457438,-499.0655320584592,5268.505377334736,5053.977903766655
2022-01-11,11966.206599451485,11466.26183876891,13751.518700944314,13178.749726696235,-499.94476068257427,5268.484524828341,5053.579107516795
2022-01-12,11968.141496671959,11462.9218276947,13755.084866484636,13176.272616957353,-505.21966897725906,5273.298423693294,5056.125543138806
2022-01-13,11966.868525423346,11460.096151426611,13754.020184562864,13173.429055984821,-506.77237399673504,5273.913088823399,5056.0727650903555
2022-01-14,11972.45554035326,11471.66885828932,13759.902108271332,13186.168574568035,-500.7866820639392,5274.783369338917,5059.516045112778
2022-01-18,11981.35172443708,11480.54279084923,13769.009078911864,13195.250052427107,-500.80893358785033,5275.405403834262,5060.128514605331
2022-01-19,12014.762559798632,11499.846678252701,13805.549762052013,13215.628905806927,-514.9158815459305,5284.64163461588,5063.300756369874
2022-01-20,12010.65371010017,11498.06605702256,13801.274978411711,13214.021490917114,-512.5876530776113,5284.151960903373,5063.811891046473
2022-01-21,12017.824901839083,11500.899011588775,13808.917829114895,13216.694177212416,-516.9258902503079,5285.543834039825,5063.338936819353
2022-01-24,12042.766912692085,11527.810567059409,13835.34146525239,13245.374250738787,-514.956345632676,5289.916133917487,5068.557861846938
2022-01-25,12041.681543522307,11525.148684927344,13834.645527716697,13242.872158236962,-516.5328585949628,5291.065352889304,5069.029403597786
2022-01-26,12047.56529118834,11521.127428402686,13840.983770737668,13237.862589386717,-526.4378627856549,5292.4065759404975,5066.11287814059
2022-01-27,12086.248426290755,11543.97212699791,13882.884561481404,13261.617845372713,-542.2762992928438,5301.901929127402,5068.799947543316
2022-01-28,12102.427057097002,11545.415363427663,13900.477433145883,13262.328898512596,-557.0116936693394,5306.075376486967,5066.63926296117
2022-01-31,12102.888530908578,11556.300166979514,13901.609306220123,13275.402410649991,-546.5883639290641,5308.053735418074,5073.098176953103
2022-02-01,12107.740522639986,11554.815669914491,13908.54261442655,13275.076228461297,-552.9248527254949,5314.195733576681,5076.516382652664
2022-02-02,12105.330366186186,11548.927543149086,13906.713697070189,13269.262723917496,-556.4028230371005,5315.910979436227,5076.736594020414
2022-02-03,12107.54754255115,11545.058301222418,13910.010889001765,13265.586922358785,-562.4892413287325,5319.098122622291,5077.307439635702
2022-02-04,12137.309748958418,11571.925323285439,13942.666208658273,13294.925332033381,-565.384425672979,5327.63574602688,5084.600543948133
2022-02-07,12136.125974134873,11573.52542650271,13941.81148481528,13297.259998489613,-562.6005476321625,5328.60678072578,5086.768251798061
2022-02-08,12134.51664967969,11571.728102300782,13940.304057810317,13295.537186845046,-562.7885473789083,5328.907481728793,5086.988139544878
2022-02-09,12134.200106775781,11572.322998585067,13940.047289887696,13296.324622462429,-561.8771081907144,5329.083878653242,5087.556326191907
2022-02-10,12135.55394973265,11570.560029492222,13942.019679657096,13294.726191251122,-564.9939202404275,5330.909220175862,5088.0418801081705
2022-02-11,12181.755960236143,11600.36632175583,13992.226608934901,13326.149127862423,-581.3896384803138,5342.727799441649,5092.81262339773
2022-02-14,12180.849043565135,11621.78395409769,13991.51691182274,13351.015874478151,-559.0650894674454,5343.309797509614,5102.9910147059245
2022-02-15,12190.834291971085,11622.684030219509,14001.80067193054,13350.891075042404,-568.1502617515762,5344.190710309316,5099.966590567196
2022-02-16,12180.93428852545,11589.561520258785,13991.229211482269,13313.714412815527,-591.3727682666649,5342.209229970657,5088.002722480676
2022-02-17,12099.00184674984,11523.303346470544,13901.949698176977,13242.39235221953,-575.6985002792953,5320.527904546071,5073.059111635356
2022-02-18,12101.128638322074,11544.436700807431,13904.078178472426,13266.29597712061,-556.6919375146426,5320.53288799524,5081.23422431444
2022-02-22,12036.484332179685,11464.95724575701,13832.62466695817,13177.84636185427,-571.527086422675,5300.438814192647,5054.7631382543195
2022-02-23,12021.884829890496,11415.776908059568,13816.670688517122,13122.274347215814,-606.1079218309278,5296.441733436095,5035.901197519544
2022-02-24,11993.648662646301,11409.992967058826,13779.293313352815,13110.619691052487,-583.6556955874748,5269.465882869088,5018.57662331322
2022-02-25,11989.897183033929,11365.013867709435,13774.043707204315,13058.137063729362,-624.8833153244941,5265.044887534311,4996.4335924234565
2022-02-28,11957.965056990302,11351.257757460244,13734.837011877582,13039.75398481233,-606.7072995300587,5243.57751739729,4982.779333987078
2022-03-01,11951.518696541634,11294.786869824016,13729.30920602155,12976.914853030323,-656.7318267176179,5246.2881866704465,4963.986543805279
2022-03-02,11950.264891030827,11294.048722852736,13728.897158838145,12977.093577540065,-656.2161681780908,5248.7722289383855,4966.692246189181
2022-03-03,11844.524943083487,11085.457289818025,13610.782342854454,12741.145464267778,-759.0676532654616,5212.253795723381,4885.9622458929725
2022-03-04,11845.691049785784,10994.707847308508,13611.51851459136,12636.577252441142,-850.9832024772768,5210.985050773994,4845.182836937794
2022-03-07,11662.286277756057,10882.65925084146,13407.527692369269,12514.336668840417,-779.6270269145971,5150.23528787533,4815.106120129496
2022-03-08,11023.840658040956,10504.426067995706,12683.998712617224,12088.92384565888,-519.4145900452495,4899.152933535038,4675.878247989823
2022-03-09,11000.943970666842,10302.460523222824,12655.898767591469,11855.671064083668,-698.4834474440177,4883.798037103511,4583.549112495877
2022-03-10,10617.474643745845,9836.233610165911,12223.64369688118,11328.603563180892,-781.2410335799341,4739.830528021367,4404.007566074181
2022-03-11,10586.64303685489,9747.613390944924,12186.035052715837,11224.788556211985,-839.0296459099663,4719.8313827882,4359.167504753235
2022-03-14,10253.511613033203,9598.556027344932,11809.755823700103,11059.396447035075,-654.9555856882707,4592.501520544464,4310.963409672585
2022-03-15,10315.0050319541,9614.497213556155,11878.449218486652,11075.902265001721,-700.5078183979458,4613.748764315233,4312.629647000602
2022-03-16,10261.044587885435,9498.512492435928,11819.220057728455,10945.614090650104,-762.5320954495073,4598.200697217447,4270.419928073493
2022-03-17,10256.492981503086,9422.743572921847,11813.759294705686,10858.562178766259,-833.7494085812395,4595.517761451375,4237.123637388998
2022-03-18,9755.475448193787,9150.067571110028,11231.481949502651,10537.887624630552,-605.4078770837586,4355.718758747799,4095.479142893541
2022-03-21,9755.296471218086,9140.866834490269,11231.774333083684,10527.844098279887,-614.4296367278166,4357.109751278851,4092.9920569373944
2022-03-22,9597.739552911167,9076.63677065197,11044.653790106944,10447.644821226226,-521.1027822591968,4269.867022715845,4045.8666536936294
2022-03-23,9583.868072114697,9031.393762877084,11029.590508722165,10396.640294445671,-552.4743092376139,4266.350000145424,4028.8643190903495
2022-03-24,9533.792633820955,9028.3494387148,10969.423653696587,10390.35531821415,-505.44319510615423,4236.570068199185,4019.3011030773846
2022-03-25,9393.577044337018,8951.164639513114,10813.871336466871,10307.015141075106,-442.4124048239046,4191.311139677612,4001.1364844763502
2022-03-28,9344.56699418831,8858.91111684072,10759.446693894908,10203.0479863134,-485.6558773475899,4175.332590959824,3966.569369101689
2022-03-29,9338.57198140176,8867.59281983834,10749.363475359123,10209.779360320905,-470.97916156341853,4163.268230500862,3960.813917103041
2022-03-30,9316.329668499515,8840.804132791725,10726.608280854147,10181.815546264314,-475.52553570778946,4161.754708699939,3957.3460985285783
2022-03-31,9114.913449782427,8703.749243420129,10490.790714263048,10019.734471161053,-411.1642063622985,4060.2357816978165,3883.4934247397787
2022-04-01,9112.385343137152,8712.790302755611,10488.05163318501,10030.24977307256,-399.59504038154046,4059.6131927772435,3887.843938126842
2022-04-04,9118.35360260941,8699.143277643978,10491.292511711992,10011.01811600309,-419.21032496543194,4051.5646480485757,3871.363600026782
2022-04-05,9081.582900182995,8684.587618030157,10447.001937203235,9992.178527853852,-396.9952821528386,4029.373385433265,3858.721658499897
2022-04-06,9156.18919200082,8707.298491157453,10529.298635690953,10015.02048639997,-448.8907008433671,4052.0678983400558,3859.108493664413
2022-04-07,9148.602682486504,8709.404718685713,10516.607293304036,10013.433768943922,-439.1979638007906,4037.0034550034247,3848.210554035476
2022-04-08,9134.485052035214,8677.336012213716,10501.712939132165,9977.973503880232,-457.14903982149735,4034.7113308988987,3838.202010464619
2022-04-11,9136.33586929773,8678.8684154508,10503.669282345178,9979.56505144165,-457.4674538469317,4035.0227396641685,3838.3765463103273
2022-04-12,9153.528847722764,8659.867848701906,10522.245441265479,9956.675549805035,-493.66099902085807,4039.1045273965588,3826.90023734626
2022-04-13,9145.213716479802,8640.63741398477,10513.838692772835,9935.763525397564,-504.576302495032,4038.8341634295225,3821.9378393133065
2022-04-14,9079.317938641272,8581.341505019855,10441.890686014982,9871.376754244522,-497.9764336214175,4020.973939228102,3806.9146236896922
2022-04-18,9072.635599856872,8590.05657417269,10430.159792756735,9877.286124959133,-482.57902568418285,4006.0755743450195,3798.6349627885247
2022-04-19,9074.737205119865,8589.311040151873,10432.123361835527,9875.987827577115,-485.426164967992,4005.66822736086,3797.0037492814004
2022-04-20,9084.914248064284,8609.39841460898,10442.639433233227,9897.85781416983,-475.51583345530344,4006.6687057411414,3802.2642661637806
2022-04-21,9085.871271479551,8599.320048284319,10444.20614378899,9886.781670236753,-486.5512231952325,4008.4679022300893,3799.3198085057834
2022-04-22,9106.47737084497,8616.065093219891,10466.762702045371,9904.91475542327,-490.4122776250788,4014.22373756821,3803.4159374547908
2022-04-25,9162.677876208787,8661.69181183935,10526.021376505008,9952.059417568396,-500.9860643694374,4023.2484434121716,3807.8954130421994
2022-04-26,9129.976254601248,8650.652215246946,10489.873969396403,9940.729423949866,-479.32403935430193,4013.0798753656927,3807.038446780156
2022-04-27,9166.480122059145,8667.001676364403,10530.444885252902,9958.2101515415,-499.4784456947418,4025.0818001450266,3810.3768322129717
2022-04-28,9188.462052719002,8683.937382544718,10553.8309000834,9975.814886026094,-504.52467017428353,4029.225274957302,3812.351145423988
2022-04-29,9194.433992117785,8699.130691337468,10561.612207032025,9994.160788714724,-495.30330078031693,4034.5647474943994,3821.6545003609904
2022-05-02,9256.081891288788,8755.917619321997,10630.896524335829,10057.876063797692,-500.1642719667907,4057.0999393659686,3842.1001633015185
2022-05-03,9260.838525744559,8780.743369283717,10632.938415524342,10082.910428568115,-480.0951564608422,4049.088688626968,3842.7157889338014
2022-05-04,9260.603997679962,8772.738778474582,10632.318138210794,10073.38826605038,-487.8652192053796,4047.9503364324946,3838.2374105844947
2022-05-05,9309.638369921415,8780.217869932007,10692.624946690144,10086.08666371898,-529.4204999894082,4081.2154758032607,3853.63966657151
2022-05-06,9375.286644703556,8833.908017659229,10765.98108388216,10145.742799019139,-541.378627044327,4103.9615008775145,3871.245391182382
2022-05-09,9394.627085328726,8829.612907940163,10787.038019732445,10139.72132343058,-565.0141773885625,4109.026905701073,3866.1508579296196
2022-05-10,9471.01828911665,8904.246980318803,10870.14433215483,10220.814552740461,-566.7713087978464,4128.843298528757,3885.2119331932836
2022-05-11,9472.876570016366,8910.01324389582,10871.714967090986,10226.862424774574,-562.863326120545,4127.994450696282,3886.042964247758
2022-05-12,9474.799971987797,8900.162749221554,10872.285758940925,10213.944280976,-574.6372227662432,4124.002876625146,3876.990282688323
2022-05-13,9492.594769411668,8911.84118112545,10890.789728376132,10225.440947443934,-580.7535882862176,4126.095654556821,3876.453889983814
2022-05-16,9489.99836064446,8942.609158965193,10886.132064569123,10259.00767760235,-547.389201679267,4120.012858013947,3884.71305277525
