,VaR,actual_loss,exception,cvm_pvalue
2016-06-15,13254.142822121905,2082.424210273652,0,0.244
2016-06-16,13336.64006473446,4623.196507572169,0,0.244
2016-06-17,13249.991960079984,-5984.799043531347,0,0.244
2016-06-20,13523.22642780976,-4733.104495904732,0,0.244
2016-06-21,13253.762155859768,1660.0758812308086,0,0.244
2016-06-22,13501.73213778482,1836.6947266934897,0,0.244
2016-06-23,13042.539130549438,-4109.6503821244605,0,0.244
2016-06-24,13408.098316395175,4041.7085772933824,0,0.244
2016-06-27,13072.95957924457,16926.94954555469,1,0.244
2016-06-28,13239.904578485046,4861.881643286809,0,0.244
2016-06-29,13433.519788161802,-5708.610394894271,0,0.244
2016-06-30,13550.377320376867,-3762.164744109612,0,0.244
2016-07-01,13480.431476641097,-609.4432168752237,0,0.244
2016-07-05,13582.221266218738,7021.065021959034,0,0.244
2016-07-06,13689.64835747594,-1264.145101257791,0,0.244
2016-07-07,13614.12048091864,-724.0296441717717,0,0.244
2016-07-08,13239.146345927003,-2293.8149165485065,0,0.244
2016-07-11,13518.530280106148,-3187.275570748796,0,0.244
2016-07-12,13658.953964928245,-8303.532763674144,0,0.244
2016-07-13,13365.464368608167,2266.146900845468,0,0.244
2016-07-14,13524.532920276026,-6058.135149513489,0,0.244
2016-07-15,13683.342240547476,-4542.973131460467,0,0.244
2016-07-18,13539.319970380906,1492.0098504016862,0,0.244
2016-07-19,13375.753357442314,2558.242518227752,0,0.244
2016-07-20,13374.675688251955,1497.7997754210528,0,0.244
2016-07-21,13462.77793584505,-1924.0681369687725,0,0.244
2016-07-22,13284.459635821962,1201.7443290918127,0,0.244
2016-07-25,13556.384173555227,2754.901545656547,0,0.244
2016-07-26,13782.92375353926,-736.1227058082509,0,0.244
2016-07-27,13910.807851455033,791.7680354091972,0,0.244
2016-07-28,13288.282644663552,-1365.5655675988437,0,0.244
2016-07-29,13307.687923295336,2639.684974939606,0,0.244
2016-08-01,13820.707382257364,-6385.564292969259,0,0.244
2016-08-02,13456.179108124525,-3924.935404545421,0,0.244
2016-08-03,13248.7712252825,-228.93781152551333,0,0.244
2016-08-04,13335.511880557007,4778.392022619877,0,0.244
2016-08-05,13652.035865062142,-3419.783016241844,0,0.244
2016-08-08,13254.223023541374,1806.6194885806756,0,0.244
2016-08-09,13339.313113364256,2170.4445000252545,0,0.244
2016-08-10,13392.728077503403,3463.5513935193894,0,0.244
2016-08-11,13228.093218209331,-6967.07415605566,0,0.244
2016-08-12,13538.96531390311,7436.275095463907,0,0.244
2016-08-15,13357.21196446175,-5820.180953798905,0,0.244
2016-08-16,13448.073552123398,-986.8247325779464,0,0.244
2016-08-17,13436.147776634989,-1703.1289188866926,0,0.244
2016-08-18,13519.93418266599,477.7832936090703,0,0.244
2016-08-19,13358.235458477751,-1958.13139516356,0,0.244
2016-08-22,13600.629931115893,4113.080495232308,0,0.244
2016-08-23,13497.67168856524,-1008.3926629131728,0,0.244
2016-08-24,13636.1544065671,5183.142541330415,0,0.244
2016-08-25,13477.151468999631,489.9698871803869,0,0.244
2016-08-26,13545.703746681553,-2483.385869991185,0,0.244
2016-08-29,13513.720707791364,4901.105848235157,0,0.244
2016-08-30,13662.041249553766,3287.376171392901,0,0.244
2016-08-31,13542.756622474963,1500.0564971493131,0,0.244
2016-09-01,13359.622090179977,-403.57842697716274,0,0.244
2016-09-02,13722.38801232012,-5563.606215432986,0,0.244
2016-09-06,13638.903332696891,-1009.7362547126108,0,0.244
2016-09-07,13905.546238882756,-182.3616399251739,0,0.244
2016-09-08,13449.216721190785,-3594.522955611491,0,0.244
2016-09-09,13502.539596522343,-1801.9257908966172,0,0.244
2016-09-12,13739.508124109441,-997.9254741072218,0,0.244
2016-09-13,13308.745149911465,-1253.9173844958227,0,0.244
2016-09-14,13641.7598475796,2313.507343296995,0,0.244
2016-09-15,13588.00813647092,-227.80248339169972,0,0.244
2016-09-16,13697.772901476039,3170.941085534037,0,0.244
2016-09-19,13745.967982596207,2049.0083941702537,0,0.244
2016-09-20,13440.69529885717,-44.48104511076144,0,0.244
2016-09-21,13657.757417376575,-738.3720915770791,0,0.244
2016-09-22,13670.546680530415,99.17451711581656,0,0.244
2016-09-23,13434.403687048603,2167.917794793558,0,0.244
2016-09-26,13396.000106740292,2696.529054376741,0,0.244
2016-09-27,13874.235104051968,4058.526927909428,0,0.244
2016-09-28,13596.360342188937,34.77965469220953,0,0.244
2016-09-29,13218.479829228285,2826.753485531701,0,0.244
2016-09-30,13429.701842274226,-3271.656120302212,0,0.244
2016-10-03,13756.804184276118,-1076.2979145032796,0,0.244
2016-10-04,13235.723985991397,6079.229422122054,0,0.244
2016-10-05,13100.991085806887,-1978.7186667434291,0,0.244
2016-10-06,13518.843208880124,565.1419194571768,0,0.244
2016-10-07,13382.059507795795,4200.1436204644,0,0.244
2016-10-10,13340.939983490594,-2510.0078815552106,0,0.244
2016-10-11,12984.210892040746,114.59848113718247,0,0.244
2016-10-12,13053.415358861082,-1179.1240988573843,0,0.244
2016-10-13,13231.110799165592,4224.427757225043,0,0.244
2016-10-14,13491.249587003067,-2955.381849720126,0,0.244
2016-10-17,13227.772826958806,4505.954816145393,0,0.244
2016-10-18,13122.89361357037,-1278.7935637980731,0,0.244
2016-10-19,13328.973197230196,-1199.2776550391916,0,0.244
2016-10-20,13266.15021494219,2282.221076362282,0,0.244
2016-10-21,13321.293719129666,3059.912570709327,0,0.244
2016-10-24,13361.63753448448,-1416.3151794295463,0,0.244
2016-10-25,13172.240293506522,-1002.085088356599,0,0.244
2016-10-26,13484.921520460453,-232.61028966457295,0,0.244
2016-10-27,13196.06413470917,-6157.9623865501935,0,0.244
2016-10-28,13270.79932332627,-1715.6263972134311,0,0.244
2016-10-31,13200.936974745537,-1140.812282363879,0,0.244
2016-11-01,13024.162632074733,48.60715886834487,0,0.244
2016-11-02,13320.531703696379,-1955.033887632732,0,0.244
2016-11-03,13268.131169272616,-3755.879960359952,0,0.244
2016-11-04,13120.630540405902,2223.019301849066,0,0.244
2016-11-07,13460.992105343787,1690.2271922661662,0,0.244
2016-11-08,13373.44758037863,-2207.75805178842,0,0.244
2016-11-09,13199.29687674775,-13653.075633739012,0,0.244
2016-11-10,13207.389732526608,-825.8596499485329,0,0.244
2016-11-11,13562.676990840731,8306.423773146194,0,0.244
2016-11-14,13559.223480125416,-2614.2177039823923,0,0.244
