,VaR,VaR_raw,actual_loss,exception,sigma_hat,mu_hat,q_EVT,xi,xi_raw,xi_clamped,ks_pvalue,fallback_type,threshold_u,N_u,f_u_hat
2010-10-25,22880.692682982255,22880.692682982255,-6893.5148116259925,0,0.00889790759587448,0.0006186557062589066,2.6409971261262197,-0.011654711483808637,-0.011654711483808637,False,0.5328983676605503,none,1.338101301982446,50,0.9
2010-10-26,22529.920454696537,22529.920454696537,-5005.526265399796,0,0.008765089492887665,0.0006186557062589066,2.6409971261262197,-0.011654711483808637,-0.011654711483808637,False,0.5328983676605503,none,1.338101301982446,50,0.9
2010-10-27,21996.2659565749,21996.2659565749,4119.797385792224,0,0.008563023957547837,0.0006186557062589066,2.6409971261262197,-0.011654711483808637,-0.011654711483808637,False,0.5328983676605503,none,1.338101301982446,50,0.9
2010-10-28,21520.604653240553,21520.604653240553,-3242.926236998268,0,0.008382917247612852,0.0006186557062589066,2.6409971261262197,-0.011654711483808637,-0.011654711483808637,False,0.5328983676605503,none,1.338101301982446,50,0.9
2010-10-29,20903.835898933274,20903.835898933274,-2944.208335113268,0,0.008149380925969084,0.0006186557062589066,2.6409971261262197,-0.011654711483808637,-0.011654711483808637,False,0.5328983676605503,none,1.338101301982446,50,0.9
2010-11-01,20296.814242259516,20296.814242259516,-3031.8544394554438,0,0.007919535292791841,0.0006186557062589066,2.6409971261262197,-0.011654711483808637,-0.011654711483808637,False,0.5328983676605503,none,1.338101301982446,50,0.9
2010-11-02,19698.927756812573,19698.927756812573,-1791.7408689379454,0,0.0077010094432184385,0.0006186557062589066,2.6383013308681607,-0.005455821863748971,-0.005455821863748971,False,0.48455240758264784,none,1.335916844017409,50,0.9
2010-11-03,19095.45360610154,19095.45360610154,-3118.992011467583,0,0.007472273573039253,0.0006186557062589066,2.6383013308681607,-0.005455821863748971,-0.005455821863748971,False,0.48455240758264784,none,1.335916844017409,50,0.9
2010-11-04,18574.04449842358,18574.04449842358,-19078.524061381715,0,0.007274642960653373,0.0006186557062589066,2.6383013308681607,-0.005455821863748971,-0.005455821863748971,False,0.48455240758264784,none,1.335916844017409,50,0.9
2010-11-05,21779.696643263072,21779.696643263072,-7819.506998598062,0,0.008489686938887898,0.0006186557062589066,2.6383013308681607,-0.005455821863748971,-0.005455821863748971,False,0.48455240758264784,none,1.335916844017409,50,0.9
2010-11-08,21616.809638754003,21616.809638754003,-4476.892135303628,0,0.008427947590693175,0.0006186557062589066,2.6383013308681607,-0.005455821863748971,-0.005455821863748971,False,0.48455240758264784,none,1.335916844017409,50,0.9
2010-11-09,21079.75964945087,21079.75964945087,9517.23768608935,0,0.008224388587398273,0.0006186557062589066,2.6383013308681607,-0.005455821863748971,-0.005455821863748971,False,0.48455240758264784,none,1.335916844017409,50,0.9
2010-11-10,21490.579677638827,21490.579677638827,-1962.7189867772013,0,0.008380102426216212,0.0006186557062589066,2.6383013308681607,-0.005455821863748971,-0.005455821863748971,False,0.48455240758264784,none,1.335916844017409,50,0.9
2010-11-11,20820.90272882793,20820.90272882793,-176.2482825411937,0,0.008126273592877249,0.0006186557062589066,2.6383013308681607,-0.005455821863748971,-0.005455821863748971,False,0.48455240758264784,none,1.335916844017409,50,0.9
2010-11-12,20160.025773132085,20160.025773132085,18734.506073310204,0,0.007875780236427182,0.0006186557062589066,2.6383013308681607,-0.005455821863748971,-0.005455821863748971,False,0.48455240758264784,none,1.335916844017409,50,0.9
2010-11-15,23747.220509445662,23747.220509445662,-4035.521875203645,0,0.00909765715615069,0.0006186557062589066,2.678258346901041,-0.045351922085982446,-0.045351922085982446,False,0.46507529972710915,none,1.338101301982446,50,0.9
2010-11-16,23090.297399627536,23090.297399627536,16690.317352895938,0,0.008852377192558589,0.0006186557062589066,2.678258346901041,-0.045351922085982446,-0.045351922085982446,False,0.46507529972710915,none,1.338101301982446,50,0.9
2010-11-17,25360.56239008662,25360.56239008662,2492.151567385101,0,0.009648139011825886,0.0006186557062589066,2.692666229674175,-0.06488592470862774,-0.06488592470862774,False,0.4008829756452664,none,1.344959101002674,50,0.9
2010-11-18,24618.836263780366,24618.836263780366,-12431.143160289032,0,0.009372677419842388,0.0006186557062589066,2.692666229674175,-0.06488592470862774,-0.06488592470862774,False,0.4008829756452664,none,1.344959101002674,50,0.9
2010-11-19,25131.98068838212,25131.98068838212,-2119.1831819927675,0,0.009563248541857701,0.0006186557062589066,2.692666229674175,-0.06488592470862774,-0.06488592470862774,False,0.4008829756452664,none,1.344959101002674,50,0.9
2010-11-22,24329.20686766684,24329.20686766684,-2334.818376197561,0,0.009265115111182776,0.0006186557062589066,2.692666229674175,-0.06488592470862774,-0.06488592470862774,False,0.4008829756452664,none,1.344959101002674,50,0.9
2010-11-23,23564.19206306335,23564.19206306335,4549.319489582337,0,0.008981004590475551,0.0006186557062589066,2.692666229674175,-0.06488592470862774,-0.06488592470862774,False,0.4008829756452664,none,1.344959101002674,50,0.9
2010-11-24,23068.049436119538,23068.049436119538,-8320.575648482976,0,0.008796747581019221,0.0006186557062589066,2.692666229674175,-0.06488592470862774,-0.06488592470862774,False,0.4008829756452664,none,1.344959101002674,50,0.9
2010-11-26,22381.543171444424,22381.543171444424,12432.826212586622,0,0.008744327473422006,0.0006186557062589066,2.6302993509348105,-0.04269560180644876,-0.04269560180644876,False,0.3755198083628727,none,1.338101301982446,50,0.9
