,VaR_MC_GARCH_COPULA_V2,actual_loss,exception
2011-09-27,40867.996768034325,-21918.50995230995,0
2011-09-28,38745.90601122484,22209.409821778183,0
2011-09-29,40804.418637476665,-3000.240414916208,0
2011-09-30,38082.30542157747,7525.588424643004,0
2011-10-03,36361.16489178694,3717.179345416285,0
2011-10-04,36060.03801491222,18621.98993997145,0
2011-10-05,36810.83108549057,-37377.325837398006,0
2011-10-06,38916.95735910553,-14816.578902516883,0
2011-10-07,39584.91204283477,115.11525697069736,0
2011-10-10,38942.300321947834,-22674.530699238,0
2011-10-11,40643.58927867429,-8397.927725122187,0
2011-10-12,39486.99858632128,-12038.315022116269,0
2011-10-13,37906.39012957178,5752.4277557283685,0
2011-10-14,37980.53812565493,-13791.843947605284,0
2011-10-17,35556.317880031835,11148.881631150422,0
2011-10-18,36332.544190321605,-217.8654948697167,0
2011-10-19,35523.87892827769,13440.276070840408,0
2011-10-20,38688.187851594295,6887.972805468746,0
2011-10-21,37598.41679845274,-16644.176973175956,0
2011-10-24,43910.324487816666,-14642.475742978084,0
2011-10-25,39412.07841280223,-8370.662579692056,0
2011-10-26,40748.89812179741,-17103.491535936653,0
2011-10-27,41630.921697233694,-37176.74980974755,0
2011-10-28,47289.60290929306,-1278.617885938549,0
2011-10-31,45465.03414831971,33005.03001927685,0
2011-11-01,46935.90909358326,27357.968721090976,0
2011-11-02,51261.30969702438,-10647.51492903244,0
2011-11-03,38252.3514781458,-24683.5596887168,0
2011-11-04,41099.2109324819,5799.0518694113525,0
2011-11-07,37453.08956425498,-19902.80009951525,0
2011-11-08,40938.74051821153,-2400.9161992502177,0
2011-11-09,37365.78794939417,28680.480060429458,0
2011-11-10,37253.39251584523,4858.754728234575,0
2011-11-11,37926.73528669857,-21897.22943713241,0
2011-11-14,38034.97624118436,2019.464548425108,0
2011-11-15,36576.2219818558,-1049.4420299077278,0
2011-11-16,33316.03205832911,19242.92508265286,0
2011-11-17,33262.653221065,30251.87682818677,0
2011-11-18,37654.47796839682,-4243.533292840983,0
2011-11-21,35546.795849630085,25091.82645083773,0
2011-11-22,38615.59005781094,-4331.421394913015,0
2011-11-23,36319.639027869925,8837.593194748722,0
2011-11-25,33884.43787287956,2475.2045177087584,0
2011-11-28,35637.00219142948,-19416.100072841797,0
2011-11-29,36727.58077578151,-3054.356024838221,0
2011-11-30,37421.104045464286,-29635.23117436188,0
2011-12-01,39933.425943181755,-2321.4287974623767,0
2011-12-02,38920.16089587798,3056.40163867258,0
2011-12-05,39834.32115748122,10729.98341090058,0
2011-12-06,38370.51492763052,-6027.448003699405,0
2011-12-07,37081.771112810195,-3475.984397686505,0
2011-12-08,33463.95349413263,23585.274594795,0
2011-12-09,37649.741256436995,-8807.079634300579,0
2011-12-12,34214.60156238345,27721.85906987697,0
2011-12-13,35528.00386530106,28640.392303686054,0
2011-12-14,39292.282813001584,34215.11548480536,0
2011-12-15,42004.80034520999,3425.6177361700084,0
2011-12-16,46055.3191650588,-10425.04982151047,0
2011-12-19,43128.38004317,6534.222655773823,0
2011-12-20,42955.67856550906,-23678.78038391277,0
2011-12-21,47336.9174247035,-4786.1522754234775,0
2011-12-22,44960.86511438934,4218.575907900542,0
2011-12-23,44796.738472976554,-8691.198912627406,0
2011-12-27,41275.2796953882,7077.65268913862,0
2011-12-28,38813.420979721974,29479.716429453096,0
2011-12-29,43484.74968713712,4044.395043362281,0
2011-12-30,40803.0054275045,-14490.533652173672,0
2012-01-03,34511.507476107756,-27660.311675559984,0
2012-01-04,38312.45293421451,-7645.142766110159,0
2012-01-05,37231.819902264295,-4736.216484967563,0
2012-01-06,34981.74739686667,9277.747248136562,0
2012-01-09,34326.49156647363,4789.31199905623,0
2012-01-10,34660.93366730583,-15856.164765849546,0
2012-01-11,35453.324848218275,-135.87385861911025,0
2012-01-12,35548.47144235813,-3349.1211128706022,0
2012-01-13,31918.467637426562,8223.979185413355,0
2012-01-17,32571.40394510447,-6433.70882744943,0
2012-01-18,31601.200762806428,-13953.708000579363,0
2012-01-19,33284.31427921279,-8594.34465717831,0
2012-01-20,30623.753028563846,-9543.09295918238,0
2012-01-23,30364.26701412197,-5170.378694825298,0
2012-01-24,30120.618020641366,3545.0533237979485,0
2012-01-25,30300.150341842476,-19828.564841458443,0
2012-01-26,32669.23500408835,-287.13790738067473,0
2012-01-27,30947.604088811753,-5686.795201315164,0
2012-01-30,30680.133424478947,7973.253893668176,0
2012-01-31,30173.00211168639,-1926.5121634035825,0
2012-02-01,26339.326413896557,-6155.621340392987,0
2012-02-02,27212.6688408785,-9174.92002247043,0
2012-02-03,25863.74197916552,2521.220314830027,0
2012-02-06,24752.13769198847,5453.059922060362,0
2012-02-07,25082.63429321406,-17104.712898344766,0
2012-02-08,26723.238086296613,382.2189178485478,0
2012-02-09,25888.095965125318,-300.11635563296204,0
2012-02-10,24062.97473303708,12683.243782697831,0
2012-02-13,25936.669529832212,-7232.186188840649,0
2012-02-14,25831.749184729295,13734.176508690614,0
2012-02-15,24718.794935247133,-4695.200889851392,0
2012-02-16,24022.322830397152,-4005.680795956349,0
2012-02-17,23597.41413981874,239.4715460759085,0
2012-02-21,24054.68443149934,-19343.27910589195,0
2012-02-22,26176.37946093982,-6317.598382671802,0
2012-02-23,25960.868434863674,97.54957302047433,0
2012-02-24,25049.54943371284,1071.3557252630644,0
2012-02-27,24093.012360358593,4112.576224744408,0
2012-02-28,24227.09567952541,-10020.37880289747,0
2012-02-29,22677.709473662693,41018.24585683757,1
2012-03-01,37335.21492528732,-12296.333206985331,0
2012-03-02,37263.924394905785,4780.117300723144,0
2012-03-05,36335.16191004453,7304.2642806372705,0
2012-03-06,32864.86161340481,19056.119628862,0
2012-03-07,35205.15704083804,-4542.652083430904,0
2012-03-08,37329.45699448426,-14397.849149689886,0
2012-03-09,38050.07475390328,-9541.39744377014,0
2012-03-12,36820.09687378917,10072.663785502811,0
2012-03-13,33707.34427467245,-1907.696325951832,0
2012-03-14,34516.09458511321,5816.990978746919,0
2012-03-15,32212.832926532556,-8493.851558104561,0
2012-03-16,30916.30254364628,-4425.499128779645,0
2012-03-19,28526.037982849186,-10327.008940385122,0
2012-03-20,28818.14508420478,8080.02759556034,0
2012-03-21,28608.180278565604,4844.131010198913,0
2012-03-22,26958.92124523994,8565.176014650342,0
2012-03-23,26179.594045693935,-8256.830363771493,0
2012-03-26,27170.529887821827,-23020.88175253655,0
2012-03-27,31437.532211926547,8956.60042609362,0
2012-03-28,28458.209108248528,11051.18645493498,0
2012-03-29,28353.0513798295,3009.654057213199,0
2012-03-30,28473.5192169862,-7622.773322954042,0
2012-04-02,27670.501513442985,-7255.836186952174,0
2012-04-03,27159.698841563484,11977.033539101432,0
2012-04-04,26264.386589856244,20528.99775154009,0
2012-04-05,30869.885980884064,523.5227031429886,0
2012-04-09,29013.805038713734,5227.9606115191045,0
2012-04-10,27707.650482585006,-2308.922972546302,0
2012-04-11,26392.586818502143,-2820.04730378157,0
2012-04-12,27128.576001981837,-12506.132793719617,0
2012-04-13,27086.410850662272,12782.282628105717,0
2012-04-16,26778.73960809743,6967.341225850673,0
2012-04-17,27209.546054653085,-6013.137304212817,0
2012-04-18,26997.019518345558,7391.232309784472,0
2012-04-19,26089.94174715125,3206.316017014148,0
2012-04-20,24723.33662413998,-1863.1070914923007,0
2012-04-23,23732.068629850277,4658.849249105734,0
2012-04-24,22801.243069142532,-3065.019871940817,0
2012-04-25,23037.932295171708,-5569.6254814633685,0
2012-04-26,22912.721743354232,-7381.802314148092,0
2012-04-27,26254.851402018357,456.0699421687623,0
2012-04-30,23722.663445485603,-1606.2833799992022,0
2012-05-01,23237.307338228373,-893.8023025345033,0
2012-05-02,21983.588619407736,5830.93625621513,0
2012-05-03,22148.98734248026,11982.469209087212,0
2012-05-04,22319.167009365166,4055.50549425845,0
2012-05-07,22580.769699514494,5063.81772696957,0
2012-05-08,22478.33574192569,16264.986600855584,0
2012-05-09,26098.265027119865,9870.468193193909,0
2012-05-10,25932.61444651686,-5801.949699543423,0
2012-05-11,24323.44717201353,9723.699503619267,0
2012-05-14,23712.656157543508,17583.50860168782,0
2012-05-15,27104.315020977425,12436.546749402303,0
2012-05-16,27753.04195812566,4068.733975016005,0
2012-05-17,27886.806636077858,-8605.810906472732,0
2012-05-18,27027.54094166575,-6481.644087351482,0
2012-05-21,26869.447599198385,-6982.609349505026,0
2012-05-22,25305.033647209628,7906.380680045575,0
2012-05-23,26618.967972423117,10128.04132899709,0
2012-05-24,26151.089139301963,236.74867497551625,0
2012-05-25,21535.666285117575,-3792.971491515369,0
2012-05-29,20882.380383443266,7677.844908486904,0
2012-05-30,22376.164704611263,6174.170740365214,0
2012-05-31,21852.637995021767,6648.315363644019,0
2012-06-01,22329.712907864607,-14814.198136926898,0
2012-06-04,25448.86546840564,-3139.7788170280905,0
2012-06-05,24714.374787285764,-4611.49241504663,0
2012-06-06,24518.324258493303,-8633.484879381404,0
2012-06-07,22289.502102917642,9744.26116323102,0
2012-06-08,24624.35356360342,-1577.3548031979717,0
2012-06-11,21951.594175012626,1571.9143762694143,0
2012-06-12,20931.55137495086,-7949.019410037043,0
2012-06-13,21550.0310731708,1210.567876609783,0
2012-06-14,20357.811207677176,-7428.351280876713,0
2012-06-15,20916.264104437018,-1314.654431853064,0
2012-06-18,20263.640725309226,-346.1346410150122,0
2012-06-19,19840.466351539297,10.323367815272375,0
2012-06-20,18598.418177306354,5047.138513430713,0
2012-06-21,17709.1498328977,24544.523001512476,1
2012-06-22,25866.12424589761,-12489.153189197456,0
2012-06-25,25245.14305095503,2241.6378624748013,0
2012-06-26,24107.367419112583,3195.086876342906,0
2012-06-27,23430.36444247399,-2493.3123193511783,0
2012-06-28,23051.827587386604,13179.512621446367,0
2012-06-29,25366.146224344233,-30465.97338903349,0
2012-07-02,34055.041332384724,-821.5041060142594,0
2012-07-03,34857.473473129554,-14946.449426346226,0
2012-07-05,33113.44805847489,13717.83743961101,0
2012-07-06,33124.59627976198,19359.070080292844,0
2012-07-09,35226.3736933342,4025.2388343195007,0
2012-07-10,31154.850448548696,10614.9535429386,0
2012-07-11,32553.837489089554,-2759.482140901017,0
2012-07-12,29504.209240210464,6715.86935730796,0
2012-07-13,31586.23577077248,-12645.317610846956,0
2012-07-16,31549.693171163653,545.6293126343598,0
2012-07-17,30754.509169499514,-1055.483767164791,0
2012-07-18,30136.317234993898,-819.8768674448338,0
2012-07-19,30297.986275539362,-3375.202955833084,0
2012-07-20,27913.129703347226,5988.177810182824,0
2012-07-23,27185.81898255622,10958.123366004498,0
2012-07-24,24192.152210644024,2666.952449146089,0
2012-07-25,22499.87011084109,-7415.942944737773,0
2012-07-26,24132.22147679954,-12798.056223337057,0
2012-07-27,26321.55583439529,-24634.347136807035,0
2012-07-30,30271.57488438556,3678.405474300231,0
2012-07-31,28301.21218856114,10222.919996426794,0
2012-08-01,28372.246981470973,2817.127854928904,0
2012-08-02,25624.189623290607,13554.28020627881,0
2012-08-03,29798.941012047468,-22337.99233147635,0
2012-08-06,31663.172908830376,-8935.379671632609,0
2012-08-07,25516.174601438554,-5367.664718413413,0
2012-08-08,26028.032429723073,-2133.5994503636857,0
2012-08-09,25357.982440433792,-2907.404773205514,0
2012-08-10,24270.67602677947,3375.596360597792,0
2012-08-13,23602.22579585264,7116.473009950671,0
2012-08-14,24131.707019319794,-3314.480689019397,0
2012-08-15,22592.971987084533,-7195.359155286058,0
2012-08-16,24303.584450416558,-8008.524445204235,0
2012-08-17,23260.545475673174,-735.1144430566092,0
2012-08-20,23166.598250149847,-3333.6340132559576,0
2012-08-21,22550.235781590458,-5290.235841426924,0
2012-08-22,23085.283022700092,-5035.269889475456,0
2012-08-23,22451.49870304126,-2433.994253730316,0
2012-08-24,21089.83048602725,-2442.1355711481237,0
2012-08-27,20430.285003322726,5584.337615665391,0
2012-08-28,20640.227422150885,123.5322324141664,0
2012-08-29,19677.199640243147,1500.430624854759,0
2012-08-30,19413.415878225434,6012.429264590693,0
2012-08-31,20957.565755737436,-15039.00186607568,0
2012-09-04,22231.45428628413,-1991.497106422838,0
2012-09-05,19745.086385741444,1753.0554927487528,0
2012-09-06,19048.95900661355,-17030.960478134184,0
2012-09-07,22645.29786257346,-18508.19840064674,0
2012-09-10,24805.441688844574,3642.273949412333,0
2012-09-11,24600.653629985572,-4564.626415421377,0
2012-09-12,23251.34560251328,-8305.558227176647,0
2012-09-13,24622.536815956166,-24498.992021567818,0
2012-09-14,28663.287580623673,-15367.215200341969,0
2012-09-17,28700.740869965022,8013.256719708645,0
2012-09-18,28687.639110348788,-1731.732737974704,0
2012-09-19,30180.08340730657,3330.1058051368127,0
2012-09-20,28456.523303871763,-158.12252692827678,0
2012-09-21,27541.804954979918,1836.8053655844385,0
2012-09-24,25811.176911334773,6958.456287914658,0
2012-09-25,26183.931933103795,7037.323982328469,0
2012-09-26,24181.873688458236,10560.581503201134,0
2012-09-27,25560.889296053218,-14070.70244621926,0
2012-09-28,26567.92378494656,3513.055051154747,0
2012-10-01,29225.982164521833,-382.923924033998,0
2012-10-02,27177.97366804784,-285.7289090077038,0
2012-10-03,26883.49399121345,-3374.1131047157974,0
2012-10-04,26262.73671031528,-11761.242902630434,0
2012-10-05,27972.399556445755,-23.751387142813652,0
2012-10-08,27578.84812201091,2406.101998748506,0
2012-10-09,25381.526717465717,10314.911369540796,0
2012-10-10,26061.388576689264,6099.911430680491,0
2012-10-11,25398.87981619399,-342.7975333441959,0
2012-10-12,25887.217098848905,6121.540952953551,0
2012-10-15,25966.8989543162,5235.987586987856,0
2012-10-16,26495.081077060207,-11174.503765378797,0
2012-10-17,21488.96132397155,-9809.546059372213,0
2012-10-18,22058.47692580477,2399.8267483707514,0
2012-10-19,20855.82336870958,18983.714333797223,0
2012-10-22,23416.300572381504,-4010.146933582308,0
2012-10-23,22578.07616226782,13502.617947395414,0
2012-10-24,23662.802753506072,5256.905708137167,0
2012-10-25,25225.733451157805,-9765.616778560074,0
2012-10-26,24876.851651521603,6318.4575000467885,0
2012-10-31,23587.341599049156,-1166.9523038054413,0
2012-11-01,23504.84152981675,-5207.240898437289,0
2012-11-02,21496.388001253268,18823.50572147843,0
2012-11-05,26001.44834366286,522.9054630705177,0
2012-11-06,25280.12965717783,-19722.510962413784,0
2012-11-07,27200.26454031092,11511.267279057476,0
2012-11-08,26603.45056582919,1437.703230733623,0
2012-11-09,25778.937875677817,1969.0703921303732,0
2012-11-12,25660.2144122954,2790.5327768331754,0
2012-11-13,24875.074015439914,4310.13731579802,0
2012-11-14,23446.632453518512,1904.536006798588,0
2012-11-15,22898.87892416014,6037.907733636583,0
2012-11-16,22641.84379415446,-576.8893754233579,0
2012-11-19,23761.044186944717,-14197.083156080342,0
2012-11-20,23535.06636579825,-1017.1982497079916,0
2012-11-21,22063.87636942979,-4384.908956446222,0
2012-11-23,23582.355048858444,-13704.665451831246,0
2012-11-26,24185.200227288504,2830.6092211730293,0
2012-11-27,22446.777126215777,5320.909654748797,0
2012-11-28,22663.943407328803,9935.663468670102,0
2012-11-29,22732.840563729093,-3640.024462774806,0
2012-11-30,23478.227908253077,4883.100600573497,0
2012-12-03,24832.76200003419,-236.75346902526812,0
2012-12-04,23465.142800220514,8843.74111798426,0
2012-12-05,23872.805490706385,958.1374585948638,0
2012-12-06,23376.618498921132,-1041.4374151045868,0
2012-12-07,24049.34131271981,-4956.297835097535,0
2012-12-10,22683.920465956173,-958.8423707460393,0
2012-12-11,22003.348187391028,-3817.341829458814,0
2012-12-12,21418.13384761786,-5934.489111791767,0
2012-12-13,20584.55183324483,7145.845181158764,0
2012-12-14,21302.901761243316,-5500.7967984402085,0
2012-12-17,21390.481566095204,-10489.807162736204,0
2012-12-18,22907.74159600346,3148.864620429531,0
2012-12-19,20951.910126338942,3993.134740446301,0
2012-12-20,21369.05719263983,7994.262952035888,0
2012-12-21,23402.604479377093,3134.3197960841426,0
2012-12-24,20650.53320257108,-383.8824707827314,0
2012-12-26,20048.20740356612,1171.456472777278,0
2012-12-27,18882.34488771724,43.26307307518846,0
2012-12-28,18851.726791320067,4522.624228264673,0
2012-12-31,19253.18261900296,-12189.624585364005,0
2013-01-02,25759.598851159026,-20265.750196848945,0
2013-01-03,26826.16810304148,7212.756151141388,0
2013-01-04,28315.142659106976,3749.880264612517,0
2013-01-07,28672.093863595423,6257.486774538975,0
2013-01-08,28279.419936651168,-3039.012161372705,0
2013-01-09,26518.96679452796,776.8298016164738,0
2013-01-10,26676.460121969332,-12046.114304460856,0
2013-01-11,28345.46573929711,563.0918396402685,0
2013-01-14,27659.011452997274,-3516.5107964132208,0
2013-01-15,24919.12288278827,-3524.421076795802,0
2013-01-16,20812.924034598505,2579.244561484278,0
2013-01-17,21008.968929360683,-9382.450711841344,0
2013-01-18,21157.073761831027,-890.6071614514358,0
2013-01-22,20159.71076511985,-4999.530421730942,0
2013-01-23,21706.64610373673,1013.3631368922051,0
2013-01-24,20386.179800086815,7168.081041498954,0
2013-01-25,21219.245224587714,-7702.777294361633,0
2013-01-28,20814.299473573672,-656.1223678548045,0
2013-01-29,19659.613120047346,-7376.071898201088,0
2013-01-30,19941.58649648617,351.6962889085953,0
2013-01-31,19743.456797267005,4716.633346332543,0
2013-02-01,19873.997809195615,-5321.43795641673,0
2013-02-04,19869.568774823892,1269.5146151840113,0
2013-02-05,20023.73382471866,-2185.778685893047,0
2013-02-06,20181.170654012596,-853.2669674109547,0
2013-02-07,18735.562382659216,5162.171517547888,0
2013-02-08,19359.908267138442,1982.0264177196905,0
2013-02-11,19549.297193043436,9944.231573713696,0
2013-02-12,20675.588648295656,-4418.3643684284425,0
2013-02-13,20053.017321255888,1153.1800653585829,0
2013-02-14,19550.78053928015,6378.175073142056,0
2013-02-15,19409.123874114626,14301.026809203584,0
2013-02-19,22385.496917314093,-2464.4498539262177,0
2013-02-20,20843.606052035986,22003.453584264083,1
2013-02-21,25994.153089369433,1334.7034409973694,0
2013-02-22,26931.204489796786,-1742.468492747742,0
2013-02-25,24418.115173997216,4186.633965624098,0
2013-02-26,23607.9750882305,-6436.985658055625,0
2013-02-27,27236.47607509153,1352.4682632938966,0
2013-02-28,25680.65684070615,7779.612422725982,0
2013-03-01,20459.517758557784,5307.55780231868,0
2013-03-04,20500.118772475173,-1224.7471285963595,0
2013-03-05,21095.522463156347,-6595.732952449089,0
2013-03-06,20814.884142642768,-8341.120798188203,0
2013-03-07,21252.912082780484,-54.668093750568914,0
2013-03-08,20944.595779644613,-8859.872591764093,0
2013-03-11,20567.244319592093,-2119.72762205662,0
2013-03-12,21371.114794832105,-2542.1944690539194,0
2013-03-13,19786.53555121282,1133.6836256958811,0
2013-03-14,20749.793255730117,904.2029525444946,0
2013-03-15,20073.059230634368,-589.0304867766495,0
2013-03-18,20282.836424016274,107.38510807148076,0
2013-03-19,18531.879249256017,-1564.0115702513704,0
2013-03-20,19471.451239718637,1654.849200182705,0
2013-03-21,17924.38519047882,-3633.0637674092513,0
2013-03-22,18141.374978946165,3537.8252563200444,0
2013-03-25,18137.15059476779,195.53704142528204,0
2013-03-26,18481.613446873605,4344.611510927409,0
2013-03-27,17792.968991761747,-65.78519073131429,0
2013-03-28,17263.720287943943,6006.598795675633,0
2013-04-01,16733.44345257263,260.86486094265297,0
2013-04-02,16804.47615286393,7234.044035395107,0
2013-04-03,17681.47321675945,14905.892798450312,0
2013-04-04,20810.585737143203,3598.676062955202,0
2013-04-05,20172.99200880682,-7195.771211444424,0
2013-04-08,20853.521413420178,-2625.1791360086254,0
2013-04-09,20717.8202990188,-9368.979742461384,0
2013-04-10,21633.7709388613,2054.003058113405,0
2013-04-11,21722.38703848921,-846.1659107133319,0
2013-04-12,19127.54592822059,38152.408839938726,1
2013-04-15,27363.102135461275,69834.8181537307,1
2013-04-16,54155.024804750385,-11822.690080829148,0
2013-04-17,51336.832624674695,3293.9499313824376,0
2013-04-18,50306.97396437881,-1069.9710196143783,0
2013-04-19,49188.316396615584,-8075.953988227437,0
2013-04-22,48449.220066499,-11706.146346223764,0
2013-04-23,46012.535828399385,-849.4355649462445,0
2013-04-24,44058.918720974325,-4797.891396706194,0
2013-04-25,43563.77763977193,-18335.81644774851,0
2013-04-26,43516.408975739316,1209.0667096336356,0
2013-04-29,42463.22021849993,-9645.834929320308,0
2013-04-30,42997.80872672202,-3940.0483200614,0
2013-05-01,38718.77595624246,11891.423509965754,0
2013-05-02,41781.97245600692,-7030.711399346435,0
2013-05-03,37559.3605369365,-10432.481321071811,0
2013-05-06,38691.50141568191,-3872.4121108166114,0
2013-05-07,36544.72642494113,5583.524617808247,0
2013-05-08,35879.287682269416,-11655.548038569545,0
2013-05-09,36211.130028939966,7534.504009487737,0
2013-05-10,35131.96783182723,620.343369495833,0
2013-05-13,33341.66659084358,5460.420084305752,0
2013-05-14,33624.17519016853,-5589.835859497504,0
2013-05-15,30491.850849743587,13699.181349425678,0
2013-05-16,31497.031428467126,11313.342619222616,0
2013-05-17,31850.980239458226,3002.5766440689767,0
2013-05-20,30509.895886793074,-19623.40016911803,0
2013-05-21,31979.75441442349,10296.852268117127,0
2013-05-22,31198.657518689222,3248.3036587537754,0
2013-05-23,32375.8903755545,-8597.39028015282,0
2013-05-24,30711.73155623275,3697.4177560646176,0
2013-05-28,29362.178193021122,-10688.302022703763,0
2013-05-29,31117.364102848864,-134.63555958653797,0
2013-05-30,29629.763984436286,-13142.47179591572,0
2013-05-31,30409.25018151453,18223.00376915767,0
2013-06-03,29730.794193880643,-12124.041561257576,0
2013-06-04,29789.21569098331,7635.36250876972,0
2013-06-05,28083.401636944942,8768.073074253532,0
2013-06-06,27343.641487951183,-8731.548993714823,0
2013-06-07,28011.055479807903,-1080.9832821073103,0
2013-06-10,27225.259549296305,-6983.813746871408,0
2013-06-11,25638.09306200637,6992.005766552778,0
2013-06-12,24762.88671910845,-5553.177848088932,0
2013-06-13,23526.210317701916,-1051.6159451219046,0
2013-06-14,24451.931351931788,2275.127661184081,0
2013-06-17,22500.00089746838,-2549.2288882305265,0
2013-06-18,23439.51281569005,3921.505067180622,0
2013-06-19,21094.598905846073,5819.43574140979,0
2013-06-20,18792.61973012721,35196.51388483823,1
2013-06-21,30274.56850204069,-11181.334061335288,0
2013-06-24,28955.941209168705,7297.626140346862,0
2013-06-25,27924.265152233405,-1955.229082412768,0
2013-06-26,25626.638039933085,26615.983472674317,1
2013-06-27,30422.886623754745,14368.770925583283,0
2013-06-28,31510.759572627238,-16183.873451341116,0
2013-07-01,32973.625176749585,-8633.204146108596,0
2013-07-02,32526.267109666387,6114.065306792175,0
2013-07-03,31587.65363833967,-3988.175203822992,0
2013-07-05,29436.169008128745,10.38522778621973,0
2013-07-08,29360.40562004293,-2035.2578962763791,0
2013-07-09,30044.012083445406,-9254.224269531189,0
2013-07-10,27821.70059640644,-2539.109884638236,0
2013-07-11,29026.385327313375,-25413.25037211828,0
2013-07-12,30385.758848664693,1850.977866580391,0
2013-07-15,30648.97426582144,889.2538028420445,0
2013-07-16,28707.503227538735,620.7108128590685,0
2013-07-17,27370.61530697906,5204.916199313519,0
2013-07-18,28086.850976548394,-7592.122742771022,0
2013-07-19,28519.95821169063,-2900.546083181707,0
2013-07-22,28320.3907642824,-19802.33306756738,0
2013-07-23,30069.055580246437,-6633.473303954766,0
2013-07-24,29059.002556233223,6566.8850384905545,0
2013-07-25,27124.42766873493,-6143.911337036258,0
2013-07-26,28024.803563564732,-11.559842229697551,0
2013-07-29,26907.022546493245,252.3717155739064,0
2013-07-30,23447.37892713502,663.0019769254668,0
2013-07-31,24403.71137426752,2985.8851746704045,0
2013-08-01,24259.7403450676,-7690.618364647008,0
2013-08-02,25300.122520881076,9407.77319087694,0
2013-08-05,24888.434382751842,350.57730826037096,0
2013-08-06,22632.711007918988,10685.610922755368,0
2013-08-07,27074.6164549606,3392.808835711003,0
2013-08-08,27419.366619937628,-12526.59412714505,0
2013-08-09,27562.213813595034,856.4142765752047,0
2013-08-12,27682.815795328635,-11594.951188186536,0
2013-08-13,27934.189883026746,1466.5182339231387,0
2013-08-14,25962.81519663034,-3771.380344806272,0
2013-08-15,24334.073400371373,-11550.001094371655,0
2013-08-16,25093.10110431272,-9335.300250342323,0
2013-08-19,25459.658605165885,2936.597804977355,0
2013-08-20,24190.531294295557,57.952837951324,0
2013-08-21,23616.845917979987,-578.3286141538183,0
2013-08-22,24123.075330867432,-5829.341788112827,0
2013-08-23,22966.71305995255,-5674.331832092632,0
2013-08-26,23132.171162836774,-462.2604413122417,0
2013-08-27,24345.643849000862,935.260752926646,0
2013-08-28,21534.998461700816,-4113.706619400668,0
2013-08-29,20844.447565035734,7275.383842453062,0
2013-08-30,21613.209132287804,6553.658174986199,0
2013-09-03,22578.502645832978,-13362.46108280817,0
2013-09-04,23237.875140160304,-745.2099059510238,0
2013-09-05,22506.594874440958,6841.194893138289,0
2013-09-06,21766.216660824106,-6401.11520965513,0
2013-09-09,21151.36542190381,-1098.3877410246714,0
2013-09-10,20128.568288147155,2513.371042644808,0
2013-09-11,19868.613110628205,-295.89106821595215,0
2013-09-12,19165.33752043713,20011.652279433285,1
2013-09-13,21027.26649092164,-8.659425121900767,0
2013-09-16,22250.095426037497,3118.408485829681,0
2013-09-17,20149.021229797083,-1161.0936610278782,0
2013-09-18,21001.250335734298,-22486.086344980988,0
2013-09-19,21361.03852150828,-5734.284631407791,0
2013-09-20,21244.98718477744,22471.67314187009,1
2013-09-23,23355.369204092334,5497.5277116965935,0
2013-09-24,23949.590233693933,4797.744779246934,0
2013-09-25,22717.516680155448,-475.8013063444496,0
2013-09-26,22701.85315636715,-6.512316464318246,0
2013-09-27,23042.656973253244,-1424.357086907674,0
2013-09-30,22877.688230418273,5472.748545578923,0
2013-10-01,22801.6048870684,11838.07447959386,0
2013-10-02,21038.73187695046,-9136.19925505717,0
2013-10-03,19637.742286666533,3196.7594148019007,0
2013-10-04,18838.78562521767,-3429.7738563361936,0
2013-10-07,18555.602056520525,554.4363024307004,0
2013-10-08,17823.738988931484,5946.662248954795,0
2013-10-09,17980.599047206862,4913.420717134599,0
2013-10-10,17632.678955200907,-1346.8102011556002,0
2013-10-11,17650.266097128646,4241.603992743495,0
2013-10-14,17428.505747479354,-2947.57389535685,0
2013-10-15,17636.856311707932,-3835.338635837863,0
2013-10-16,17124.268822783513,-3982.453599608312,0
2013-10-17,26862.855931250822,-15223.09399131158,0
2013-10-18,26676.23728715366,-2156.049827603173,0
2013-10-21,27687.967682774957,-3256.8130292277942,0
2013-10-22,27595.537426444836,-8556.357977022355,0
2013-10-23,27178.076095859516,5487.66679060775,0
2013-10-24,26021.52639507431,-8093.133247918335,0
2013-10-25,26723.320007589733,-5983.377996616326,0
2013-10-28,26647.921011667386,-1827.607582947783,0
2013-10-29,25428.014906767414,1515.415829356375,0
2013-10-30,25049.86812216467,3895.6063767534015,0
2013-10-31,25581.96282733282,9523.770501774909,0
2013-11-01,26773.88645342253,899.5986436517887,0
2013-11-04,25583.417641363285,1752.8981091607598,0
2013-11-05,24228.59618776173,-957.2071817159313,0
2013-11-06,24094.598641692908,-4127.035051177459,0
2013-11-07,22996.750091132653,13387.953112618376,0
2013-11-08,26002.636993463984,-3874.2894580541742,0
2013-11-11,24858.311499937412,3549.405479675527,0
2013-11-12,24331.205994850116,4490.981000673737,0
2013-11-13,23746.862499613006,-4692.200111627275,0
2013-11-14,18752.108977725977,-7565.846168228545,0
2013-11-15,19533.70557355764,-3762.447936163825,0
2013-11-18,18244.995673403864,10553.64897613268,0
2013-11-19,19495.7968611262,-1149.3372642097584,0
2013-11-20,17747.491717823115,8535.28621264556,0
2013-11-21,18312.060654854216,-1389.1147760178724,0
2013-11-22,18131.50028514631,-1819.464810324373,0
