,VaR_MC_T_COPULA,actual_loss,exception
2017-02-24,21522.428708019936,-217.9922712633797,0
2017-02-27,21645.809941849668,-1063.451499376938,0
2017-02-28,22065.8947471228,355.3892198492638,0
2017-03-01,19652.363544937747,-14534.44049319575,0
2017-03-02,22749.62526215765,11911.052067862338,0
2017-03-03,21093.426560614353,905.280615478748,0
2017-03-06,19549.685591096437,3776.281834508119,0
2017-03-07,19878.287558316104,5464.37013104842,0
2017-03-08,21127.63001068594,1790.8359553100136,0
2017-03-09,22282.56944136277,837.8508473439001,0
2017-03-10,20270.38593174748,-2707.5305230584163,0
2017-03-13,20670.098812477136,-4787.344247293469,0
2017-03-14,21644.862625011003,7537.14308636932,0
2017-03-15,19887.577939061688,-10779.060269218744,0
2017-03-16,21408.533869467075,-3354.912417456977,0
2017-03-17,22528.297256390713,1232.3556430934725,0
2017-03-20,22645.245940244346,1047.1878289380688,0
2017-03-21,20855.92686650633,6196.675865819105,0
2017-03-22,21538.95658100332,-2185.302072609321,0
2017-03-23,19325.595484333324,1786.2700237560784,0
2017-03-24,20098.89284701512,983.9716674943476,0
2017-03-27,21302.287381506343,-2346.8785374608315,0
2017-03-28,19200.139742844673,-3945.533812531079,0
2017-03-29,21539.03402736543,925.6700612466192,0
2017-03-30,21318.05694724868,1492.5660587220364,0
2017-03-31,21090.27040860638,-6596.825405214473,0
2017-04-03,19847.982513436673,1107.7122808212312,0
2017-04-04,21277.94571392154,-1097.2989371124677,0
2017-04-05,21832.96441787375,1606.163600185978,0
2017-04-06,19119.967612891607,1645.3400968394162,0
2017-04-07,22103.15948211344,-2699.4910606684207,0
2017-04-10,21251.859628503513,157.0307043764808,0
2017-04-11,19958.089123002934,-5922.153679537694,0
2017-04-12,21364.583280385563,267.48367039888626,0
2017-04-13,19348.531397258037,1998.4709169842995,0
2017-04-17,20266.87497095616,-2505.098226638005,0
2017-04-18,20172.27136670323,3636.979521180196,0
2017-04-19,20053.341281041427,2622.764604451637,0
2017-04-20,20326.939804749476,-6057.688690735862,0
2017-04-21,21061.29778262319,-57.09856311256544,0
2017-04-24,21174.71696830442,-5530.747843868763,0
2017-04-25,21093.484828848512,-2023.44572366714,0
2017-04-26,20292.78650507248,-1805.2387711116237,0
2017-04-27,23033.41040305348,4012.6481377804553,0
2017-04-28,22364.36887870035,1285.0646650049946,0
2017-05-01,22945.175863107743,318.0323626135014,0
2017-05-02,22076.85921264613,2573.2176261259283,0
2017-05-03,22694.24749636042,5794.355704063858,0
2017-05-04,20937.6966793285,4296.827436320666,0
2017-05-05,22916.47747170672,-6150.967490830344,0
2017-05-08,23205.336984523772,521.8387877365208,0
2017-05-09,22791.031315627173,2905.745678127066,0
2017-05-10,24226.147295035917,471.23725041097646,0
2017-05-11,22229.723971351235,1819.5699856526933,0
2017-05-12,24699.244306832974,3664.918964816136,0
2017-05-15,22578.514815892115,-12940.794233499562,0
2017-05-16,23731.8909612581,-2680.907294218571,0
2017-05-17,21622.861304989616,-1136.9561171631267,0
2017-05-18,17484.531511463232,1745.3240984135423,0
2017-05-19,21535.06250280539,-2192.4278928173508,0
2017-05-22,20837.432511398703,-7082.52702152834,0
2017-05-23,18893.974157994573,-539.7484373366237,0
2017-05-24,19323.798641682435,349.9786461102476,0
2017-05-25,22750.935197061848,-2717.280938208959,0
2017-05-26,21406.46714442098,-4322.340875253488,0
2017-05-30,21953.7892734385,5749.698644863818,0
2017-05-31,21448.361181776934,-2962.178481445338,0
2017-06-01,21310.386260047348,-6837.038094192999,0
2017-06-02,20630.899766795126,-2322.09408114507,0
2017-06-05,22743.825553203897,-3355.858320783019,0
2017-06-06,21343.646982752773,-1096.041060579354,0
2017-06-07,21862.2004434545,-1301.8525567266695,0
2017-06-08,22727.008943769073,3876.816923484271,0
2017-06-09,22584.80794525416,6415.01685444985,0
2017-06-12,22202.661147468345,584.1209331457708,0
2017-06-13,22444.154606614266,-3828.50878244016,0
2017-06-14,23757.54986652904,7381.897037773943,0
2017-06-15,21409.24920264245,3895.079309941432,0
2017-06-16,21629.262056172785,1429.5804897515025,0
2017-06-19,24606.43235244132,-5981.274643541065,0
2017-06-20,25501.838445656536,10720.5768420586,0
2017-06-21,21999.36355799204,-838.4860079459979,0
2017-06-22,22755.829204900776,-1222.6074021024183,0
2017-06-23,24197.58054020576,-3063.4171323253963,0
2017-06-26,24462.139104380018,4014.819982011705,0
2017-06-27,22339.801956169766,-6753.416803922253,0
2017-06-28,22133.17337849965,-8842.460076766783,0
2017-06-29,18466.970979042253,3499.609025003296,0
2017-06-30,20034.328276067787,-3132.3927643714364,0
2017-07-03,18560.375862675308,6499.513525217921,0
2017-07-05,20061.577925338166,-1470.7217885830069,0
2017-07-06,20032.80054467877,2328.693268629313,0
2017-07-07,19249.442911264785,429.1647526040274,0
2017-07-10,20487.459816761453,-517.4394932970333,0
2017-07-11,20774.27047918801,589.4329511138966,0
2017-07-12,19958.71967540531,-5577.135587415954,0
2017-07-13,19652.061279336544,23.083925828930205,0
2017-07-14,20837.84427310957,-6257.486676450872,0
2017-07-17,20570.56488779627,-2534.586994199892,0
2017-07-18,20129.715480810726,-2053.3477721048803,0
2017-07-19,22331.01921609899,-5962.802650602632,0
2017-07-20,21577.470049790667,-568.4683325263197,0
2017-07-21,22686.26426486788,-3800.316709953864,0
2017-07-24,23752.03589024651,-2515.169315503661,0
2017-07-25,23265.303109866512,-3375.1167263129555,0
2017-07-26,21355.184927245664,-2299.8624168685774,0
2017-07-27,20129.234450639855,-2423.7712786353904,0
2017-07-28,22556.527715114025,-1051.6211448393988,0
2017-07-31,21441.2006728471,-868.4230527254404,0
2017-08-01,21993.174226893894,-532.3040836338655,0
2017-08-02,22327.237717118165,570.7432527466858,0
2017-08-03,21369.73146490492,1611.592856501241,0
2017-08-04,21143.60146337691,420.5071418079442,0
2017-08-07,22481.328156405572,1663.3568349786349,0
2017-08-08,23565.660876327336,-1873.3758176493463,0
2017-08-09,22492.491932640107,-4595.018464032883,0
2017-08-10,24591.1579180582,595.7267013553856,0
2017-08-11,20058.277304698506,-2392.271855407792,0
2017-08-14,19748.52596903269,-650.2211148301831,0
2017-08-15,20435.510726954297,2824.9370722187523,0
2017-08-16,21278.960323137704,-1119.9450262649216,0
2017-08-17,20064.42572780614,3713.287593557741,0
2017-08-18,19207.98013572611,4375.983133434889,0
2017-08-21,21143.52816194315,-1471.623863457928,0
2017-08-22,18127.345138856963,-4768.276655548147,0
2017-08-23,20091.10348359159,3330.491316537722,0
2017-08-24,20283.255470231907,999.1461719983336,0
2017-08-25,18330.59207465585,-788.514127846699,0
2017-08-28,19207.29021040492,-11559.876202065992,0
2017-08-29,19573.66905528511,2154.8167570176547,0
2017-08-30,19148.039012717967,-3225.7548347894426,0
2017-08-31,22498.38472934459,-6017.14778258196,0
2017-09-01,22011.82050079124,-4160.541086324915,0
2017-09-05,22137.479096975156,1700.1735113856348,0
2017-09-06,20762.9267366175,-511.9162571470597,0
2017-09-07,23165.283666289706,-3030.4434254505986,0
2017-09-08,21480.282949711716,-1221.4049519640348,0
2017-09-11,22814.825051930395,-2228.8868510886896,0
2017-09-12,23708.94576113158,-4518.73264772318,0
2017-09-13,23694.680899587085,2275.541011113952,0
2017-09-14,24218.35927781019,-244.2111649232104,0
2017-09-15,23472.768083455794,1021.3176276997184,0
2017-09-18,26677.811154705676,2434.79997831728,0
2017-09-19,25883.31137438812,-2879.2306498159182,0
2017-09-20,26555.61643724088,971.7898471477574,0
2017-09-21,27687.544127982914,5563.19118559185,0
2017-09-22,25417.320913785774,-3870.5744962239114,0
2017-09-25,20815.496161791496,-2517.2841792160743,0
2017-09-26,20773.05561141543,6428.235928102333,0
2017-09-27,20998.181868704654,715.6398144816412,0
2017-09-28,18515.45643339138,-515.6364474424759,0
2017-09-29,19011.239122567582,-1287.8711867893217,0
2017-10-02,20845.92552948503,-217.8137996853843,0
2017-10-03,20621.93561596861,-50.68126354710296,0
2017-10-04,22079.171113512344,-2646.551643853445,0
2017-10-05,20866.59640776227,-3189.440398318904,0
2017-10-06,20824.665566254338,-2123.933926613704,0
2017-10-09,21046.875840788944,-4583.02671675347,0
2017-10-10,21729.296860303435,-1793.757088644839,0
2017-10-11,18908.218797182944,-4964.932430458475,0
2017-10-12,20808.409903920667,1455.525178360671,0
2017-10-13,21723.691277693742,-1365.146058637385,0
2017-10-16,20694.87696796327,2054.5339795105792,0
2017-10-17,20921.49582178167,3871.737721987016,0
2017-10-18,20031.01443669254,-584.310916609028,0
2017-10-19,21112.93455260351,-3497.564676465169,0
2017-10-20,20957.361117804696,-6207.670141147352,0
2017-10-23,23642.078339121013,5539.455609972647,0
2017-10-24,21584.747904515487,-1846.0383518589829,0
2017-10-25,22553.789393920462,4094.322996779521,0
2017-10-26,20878.59003194474,1169.5954767576077,0
2017-10-27,22302.6543095552,-5197.701185543659,0
2017-10-30,23329.26498031968,6688.583348441373,0
2017-10-31,23127.99305937166,-1101.8771157570036,0
2017-11-01,24707.062470250894,-2814.207555812758,0
2017-11-02,24946.711899566442,2962.1724763787934,0
2017-11-03,25731.360230900038,1024.2980034998343,0
2017-11-06,17171.90788305498,-3826.0047919075305,0
2017-11-07,19040.71853199455,2104.498722109972,0
2017-11-08,16309.07731074449,-2109.0646177670824,0
2017-11-09,17556.724758770637,-953.6016273560454,0
2017-11-10,18245.664119022058,-874.3265130843874,0
2017-11-13,17628.96228539784,-1549.2810851325023,0
2017-11-14,19507.458135554913,1732.2397473273663,0
2017-11-15,17400.72785850947,2986.668665313551,0
2017-11-16,17906.79381996868,-6444.681226548348,0
2017-11-17,18784.62512495885,-2617.0501275717834,0
2017-11-20,19335.48167898845,6984.9308283039645,0
2017-11-21,17718.631790304808,-4137.665325418515,0
2017-11-22,17465.017447345097,-2098.419543673679,0
2017-11-24,17070.759193823964,-2254.3956334201275,0
2017-11-27,19859.214189718183,-1832.2465652786143,0
2017-11-28,18845.73650838036,-10291.954953408513,0
2017-11-29,19952.160051137256,3953.4880286342686,0
2017-11-30,20293.122363777344,-7513.764438378353,0
2017-12-01,21557.132851807582,1961.1288093607009,0
2017-12-04,20220.73792526292,4326.626213334339,0
2017-12-05,20347.346923598052,8484.2658168908,0
2017-12-06,21554.052047815552,3903.140156808646,0
2017-12-07,21256.38411214618,2266.111885357016,0
2017-12-08,22266.2307023951,-5688.302115025694,0
2017-12-11,23815.163117184755,-1684.6314097995237,0
2017-12-12,23784.1964074167,-3306.1699105104294,0
2017-12-13,25572.14868818937,-2053.2376989754075,0
2017-12-14,25038.126534770163,4957.054127976113,0
2017-12-15,24182.51628381247,-3398.8003863989006,0
2017-12-18,20713.554525221567,-9243.289573858134,0
2017-12-19,10281.81003711361,-3073.961947567041,0
2017-12-20,9757.400355347063,-3114.721579154473,0
2017-12-21,9894.903017368104,-2167.258515449299,0
2017-12-22,9722.194437546998,-2596.946129253686,0
2017-12-26,9970.637675608541,-2781.2434495132056,0
2017-12-27,10216.1628941474,426.524705220128,0
2017-12-28,9676.86671589751,-5150.384367511583,0
2017-12-29,10689.079699019167,-450.26794154545496,0
2018-01-02,10175.502826051368,-15058.37749703581,0
2018-01-03,10537.114028087119,-2859.2182977391685,0
2018-01-04,11546.664946152932,-7334.807364343062,0
2018-01-05,11877.378611963637,-7508.05242554988,0
2018-01-08,13191.26227387549,-2756.340092332323,0
2018-01-09,14114.537080584414,-1679.2572318935026,0
2018-01-10,14398.90028397501,1501.4534810300015,0
2018-01-11,13890.583230586719,-9805.760331251067,0
2018-01-12,15924.918583620027,-16958.705741608872,0
2018-01-16,17536.893991134093,1932.8426425164291,0
2018-01-17,16144.287873367997,-7849.856042667073,0
2018-01-18,18197.044362041368,2109.340752978498,0
2018-01-19,17470.36882686025,-9633.131603250156,0
2018-01-22,19457.84207723369,-12767.817155417562,0
2018-01-23,20759.596782940705,-4092.057073971271,0
2018-01-24,21468.590886250666,-8834.557709369314,0
2018-01-25,21406.062879616296,2716.4292297014445,0
2018-01-26,20965.07401124234,-15859.266179342903,0
2018-01-29,20914.100996134457,8389.457076019833,0
2018-01-30,21348.08948786012,14485.544000252765,0
2018-01-31,22052.945554046357,4194.258351741671,0
2018-02-01,22024.491007288918,-3948.175382525949,0
2018-02-02,9945.49938362048,12026.32658800174,1
2018-02-05,9321.238388955191,2559.0028276309718,0
2018-02-06,11159.963068507226,6774.75643626127,0
2018-02-07,10541.749365670401,5203.985055973428,0
2018-02-08,9566.916070641806,12129.223622486206,1
2018-02-09,10162.576384004882,1836.2363124813876,0
2018-02-12,10023.166096563918,-7753.643367641038,0
2018-02-13,10074.578564425361,-2568.2491201212943,0
2018-02-14,10044.891713502791,-16039.845630353466,0
2018-02-15,9562.31753348388,-7583.783010142604,0
2018-02-16,9208.524141861375,2807.2426213571566,0
2018-02-20,9785.78344544792,10424.883009640622,1
2018-02-21,9480.154874293314,3166.632246565221,0
2018-02-22,9601.509266941954,-31.756991474577266,0
2018-02-23,8998.206841222227,-3216.937373044515,0
2018-02-26,9682.825906174683,-4404.906217865402,0
2018-02-27,9374.670906103043,8382.477343215392,0
2018-02-28,9157.96204824522,8083.4003920252,0
2018-03-01,9391.619319161162,9980.020462005014,1
2018-03-02,16076.402984269562,-7749.372947312884,0
2018-03-05,13555.83455146206,-4247.677258028383,0
2018-03-06,14749.518717654915,-7059.063210503762,0
2018-03-07,15233.424874439434,2045.8299180593071,0
2018-03-08,14792.938672549773,2348.1191577977124,0
2018-03-09,14903.75901064962,-6481.965461264763,0
2018-03-12,14980.254906672131,2513.0453475401746,0
2018-03-13,16771.019321350443,3224.868115853651,0
2018-03-14,14659.77637066176,2732.031693751668,0
2018-03-15,14835.050984230731,-6321.323206675224,0
2018-03-16,14951.099865427273,1300.209599979421,0
2018-03-19,15905.558566969805,5322.600262137868,0
2018-03-20,15345.420381085465,-797.7267007755263,0
2018-03-21,16776.53834039147,-6684.365859165278,0
2018-03-22,15726.84042424758,12263.927265630004,0
2018-03-23,15274.255065213754,1976.8781362423824,0
2018-03-26,16034.453411443867,-13531.766471357563,0
2018-03-27,15595.23717752429,12303.04458234572,0
2018-03-28,17434.738340608095,11613.914782230917,0
2018-03-29,15839.974541218164,874.6343436855568,0
2018-04-02,15163.151183624319,-317.7211746025632,0
2018-04-03,15586.25250738868,-1595.1515827270114,0
2018-04-04,14721.896904054765,-3378.7717369740803,0
2018-04-05,14669.270517865347,-1721.5367667875398,0
2018-04-06,15417.927672475082,9117.225409547487,0
2018-04-09,15958.759902856338,-4945.675870813089,0
2018-04-10,15172.543008553075,-8587.655623357814,0
2018-04-11,16403.877615985584,-2194.464130016124,0
2018-04-12,14702.34959290685,3050.752529238561,0
2018-04-13,16739.77485050877,-316.38973084031204,0
2018-04-16,15163.35410543158,-3962.601739062792,0
2018-04-17,15605.293969019946,-4735.2209504145085,0
2018-04-18,16426.914084080305,-2877.509048258656,0
2018-04-19,15377.771201765883,975.43623808117,0
2018-04-20,16024.28795806215,6672.037168387924,0
2018-04-23,13884.71573540574,5556.996563032336,0
2018-04-24,14949.898302848722,720.7678621179903,0
2018-04-25,14784.263975959864,1093.0584397397088,0
2018-04-26,15266.292540187012,2783.2191129793846,0
2018-04-27,15900.27234897083,-5752.507771165187,0
2018-04-30,14485.442926952637,9326.377387649154,0
2018-05-01,16201.003513808482,3690.009296137948,0
2018-05-02,18207.190908313336,6099.124040051156,0
2018-05-03,14872.456796085306,1104.679715803484,0
2018-05-04,15453.799141815323,-9439.967328788867,0
2018-05-07,17516.446523370254,-1221.510388030757,0
2018-05-08,17068.522048416104,-245.9906602191388,0
2018-05-09,17490.04687759578,-4615.920416724657,0
2018-05-10,19860.720946134807,-9415.275963451624,0
2018-05-11,19332.637228223834,-2684.5334692148285,0
2018-05-14,19717.72020650413,-350.63617593658773,0
2018-05-15,20007.25509534545,10644.451932093029,0
2018-05-16,18469.142701963756,823.1957026789264,0
2018-05-17,19021.078555757096,-563.8098653283687,0
2018-05-18,20260.915638474176,5482.748363244081,0
2018-05-21,19010.213569986834,-6575.489725897964,0
2018-05-22,20548.988825680008,2948.423946879326,0
2018-05-23,20537.121530744524,-240.4149139424508,0
2018-05-24,20825.55601188634,582.004476181864,0
2018-05-25,21597.75265748801,6504.991709319475,0
2018-05-29,20723.570654325402,19081.90053678226,0
2018-05-30,17087.042160866495,-13394.74847513866,0
2018-05-31,20952.529603574003,5876.904619278464,0
2018-06-01,18260.412409344102,-9882.698396314408,0
2018-06-04,21299.75315883382,-6607.874370175305,0
2018-06-05,23422.192868245565,-2934.875068229981,0
2018-06-06,24571.87232252623,-13157.035529487384,0
2018-06-07,28384.89340950521,860.5292066506026,0
2018-06-08,27003.17868967731,-3790.819057434733,0
2018-06-11,30150.746841015804,-47.40609934759141,0
2018-06-12,28466.838551922017,1711.0099642198434,0
2018-06-13,17111.02013198643,-535.065414054181,0
2018-06-14,15621.40754815607,-548.4133843432737,0
2018-06-15,15429.67379992765,16552.121757580964,1
2018-06-18,15148.288871626039,2500.2280052673427,0
2018-06-19,16038.417894081053,3892.66871918354,0
2018-06-20,15220.176756318031,1197.7030223059028,0
2018-06-21,14506.029828866713,4969.475704680564,0
2018-06-22,16026.673898909448,-1823.853765906124,0
2018-06-25,16547.480024900917,7612.673885405749,0
2018-06-26,14160.158409025134,1630.148348735835,0
2018-06-27,14627.436257420542,9795.15854026928,0
2018-06-28,14082.918921644598,1547.7843922683817,0
2018-06-29,14879.206529750765,-2194.859849414947,0
2018-07-02,13896.044477359266,1495.1779367204442,0
2018-07-03,14341.72603748235,-713.2150050304231,0
2018-07-05,14654.073959144262,-5679.086766763121,0
2018-07-06,16596.93481986646,-1616.9260266301544,0
2018-07-09,14595.788681305903,-10104.029616843172,0
2018-07-10,15829.763513770167,-1908.7912718948944,0
2018-07-11,16929.673868068847,12898.1631274251,0
2018-07-12,17353.934050613272,-6802.0064694983375,0
2018-07-13,17439.010982868193,3791.888865159896,0
2018-07-16,17511.569437559312,-27.710489431194446,0
2018-07-17,15651.35546277873,1996.47421004776,0
2018-07-18,17297.535232658458,-1943.986720906784,0
2018-07-19,17925.28868222751,8969.183406635602,0
2018-07-20,16951.555788652087,-4605.453904576838,0
2018-07-23,17135.591187028178,-4158.463031513916,0
2018-07-24,17438.45370332949,-13801.053636183517,0
2018-07-25,19362.4602202897,-8023.66780439211,0
2018-07-26,16747.60155026559,2686.797861277707,0
2018-07-27,16407.907395232138,7197.683424836459,0
2018-07-30,14924.629026597537,1845.0335536354369,0
2018-07-31,16680.93784085528,-2848.1817052428414,0
2018-08-01,15423.773725858557,3122.8729783149656,0
2018-08-02,17237.53449625375,2009.289067663487,0
2018-08-03,15230.090789303305,-1261.1337526771258,0
2018-08-06,15567.436897597583,1472.013976646504,0
2018-08-07,16592.606523011305,-6043.7245492872935,0
2018-08-08,17004.37980633203,-339.5435003553566,0
2018-08-09,15011.621681877905,3205.286650858675,0
2018-08-10,17365.323659180467,9645.76770823849,0
2018-08-13,16900.37724583133,11842.976498394864,0
2018-08-14,17003.36638308811,-4362.21526437527,0
2018-08-15,16264.802984556929,16757.454376107864,1
2018-08-16,16067.483993859742,-5198.339249861756,0
2018-08-17,16665.204560004062,-7595.320083435345,0
2018-08-20,16454.033251363293,-2496.719998687965,0
2018-08-21,18153.303659032415,-6786.293609748654,0
2018-08-22,20272.822285514485,243.22367003238924,0
2018-08-23,17789.995211002635,6590.245961799348,0
2018-08-24,18402.224031586178,-14169.089083356872,0
2018-08-27,17729.620909321377,-14636.578023825816,0
2018-08-28,20383.24145817734,1532.181246950233,0
2018-08-29,20994.75735124608,-9749.754783357012,0
2018-08-30,21069.010054325416,9159.7451513629,0
2018-08-31,22427.885789812633,1566.3021440699133,0
2018-09-04,21773.680836712763,2194.4654760920457,0
2018-09-05,22371.93585575776,-4256.603003462811,0
2018-09-06,20511.818275515237,387.7008847631382,0
2018-09-07,17073.195601667256,25.61210256047161,0
2018-09-10,16481.659942878345,1395.254642138393,0
2018-09-11,16519.208766902942,-3822.760959883743,0
2018-09-12,15753.965613620006,-3872.453671321357,0
2018-09-13,18621.16523230521,-2185.6134713066176,0
2018-09-14,17923.75769387184,1821.2068430743884,0
2018-09-17,17534.327829801146,1178.2709575290664,0
2018-09-18,16515.160622813943,-6352.453656217247,0
2018-09-19,16765.949306107443,-3511.615844879961,0
2018-09-20,16848.486905321784,-8072.93017859126,0
2018-09-21,18390.9677532691,2727.965707921305,0
2018-09-24,19612.676433053155,3218.1625874654023,0
2018-09-25,17486.833875902237,-1140.748567682558,0
2018-09-26,18010.765843245597,7221.289064930508,0
2018-09-27,17629.120754088617,3394.1708112965853,0
2018-09-28,17143.4836353872,178.69445812163983,0
2018-10-01,19036.027614668674,-3535.3006352179304,0
2018-10-02,19761.9533501442,-2301.641779996414,0
2018-10-03,18228.60881357764,-2436.035682719208,0
2018-10-04,16826.030607091256,4924.184969311729,0
2018-10-05,17065.723242809665,31.4026814735239,0
2018-10-08,16420.047738530626,5772.605808277379,0
2018-10-09,15680.558101136603,2892.837702752785,0
2018-10-10,16057.59134166525,11542.846035708231,0
2018-10-11,14167.579171202342,-2413.9890327454414,0
2018-10-12,13537.851516112525,-1754.0853484120016,0
2018-10-15,14550.371864908968,-2462.319474335067,0
2018-10-16,14356.287056604893,-4381.683691586008,0
2018-10-17,12758.324380227052,-12109.50439626453,0
2018-10-18,12659.238274326228,8904.429020128968,0
2018-10-19,17298.052626359575,-547.5916507625029,0
2018-10-22,15821.154611160156,3917.6210196250686,0
2018-10-23,15979.946298726707,1285.5419418091928,0
2018-10-24,14870.359587792165,13673.024903363545,0
2018-10-25,15126.942137935,-6820.08973847935,0
2018-10-26,14550.472715201013,10973.9053654828,0
2018-10-29,14328.629853827113,4107.926366417214,0
2018-10-30,15648.938966389711,-4380.464691626346,0
2018-10-31,14257.679309186617,-444.5924609979402,0
2018-11-01,14873.495870479399,-9094.457225659626,0
2018-11-02,15331.479623045378,-2780.954537438518,0
2018-11-05,15267.02257142292,69.49792957989575,0
2018-11-06,15375.016347635352,-2906.697005426835,0
2018-11-07,15784.581188718834,-10589.14958113133,0
2018-11-08,17022.28565257158,1771.671443961049,0
2018-11-09,16660.067632276532,16768.249373686827,1
2018-11-12,16115.913366006982,12061.521957045685,0
2018-11-13,15222.560829150014,7300.1854252002995,0
2018-11-14,15120.562506595234,-2492.510853763187,0
2018-11-15,15703.928391161906,-3244.3561214212914,0
2018-11-16,16276.470758631936,-2588.121755503801,0
2018-11-19,15501.91936925782,5079.202133091332,0
2018-11-20,14664.245361670663,4225.902302017885,0
2018-11-21,15423.121278764123,447.76721183773657,0
2018-11-23,15220.96235535716,2229.3747033784884,0
2018-11-26,14050.743437168368,-2706.184369991508,0
2018-11-27,14114.92346543116,3049.58415007152,0
2018-11-28,15896.831896376985,-6232.830907269221,0
2018-11-29,16247.882839862683,-14860.481721492111,0
2018-11-30,14481.319081814563,-1927.585128126449,0
2018-12-03,15865.049165450668,-9871.948723897984,0
2018-12-04,15864.243350681802,20301.000489472863,1
2018-12-06,14879.703299902523,3012.212681548657,0
2018-12-07,16179.53171117174,6956.466401477683,0
2018-12-10,14877.043772316301,1259.3500056044657,0
2018-12-11,14673.935840406095,490.8323458266973,0
2018-12-12,15231.338000479784,-2806.8196729516467,0
2018-12-13,14302.162021783506,1373.0509405797015,0
2018-12-14,15506.321823373899,11526.370320830543,0
2018-12-17,13399.407263515237,4495.007888786979,0
2018-12-18,12380.62441283632,257.5287561327,0
2018-12-19,13411.528727940056,10776.5468282663,0
2018-12-20,13206.486364130866,-6259.127742468992,0
2018-12-21,13916.407529356384,5517.529056298765,0
2018-12-24,13414.036952704773,3876.480879103605,0
2018-12-26,13304.059724955065,-12693.91030554309,0
2018-12-27,13726.946304931125,-2361.584916606871,0
2018-12-28,14549.60628557972,-737.0474736848919,0
2018-12-31,13224.815727595618,-1420.821534007342,0
2019-01-02,13053.895659241905,2199.443094812709,0
2019-01-03,13053.791282404523,8032.659708557418,0
2019-01-04,12738.453393849048,-9469.414887853549,0
2019-01-07,11879.166333817457,-5403.873473017653,0
2019-01-08,12852.110784728613,-3303.5460004504857,0
2019-01-09,12376.000136478886,-5218.140369643851,0
2019-01-10,13473.336813064656,865.1483349281677,0
2019-01-11,13879.059262565286,1176.266187680329,0
2019-01-14,13514.271571057598,1108.7428377295978,0
2019-01-15,13071.546005730823,-4377.595221046131,0
2019-01-16,13122.326808157466,-3154.745665335391,0
2019-01-17,14561.045620455992,-3776.9002835791616,0
2019-01-18,14500.461449524022,-6915.91385363754,0
2019-01-22,15933.62334009946,8688.152104469948,0
2019-01-23,15363.688249727851,-274.25488242224696,0
2019-01-24,14974.434939671835,3243.0746215127187,0
2019-01-25,14300.429513570743,-14138.914351612855,0
2019-01-28,16005.9109083732,1843.4501140704751,0
2019-01-29,15208.120966439406,-1001.9910011644938,0
2019-01-30,16583.287381206123,-14096.912873454414,0
2019-01-31,16428.436733371618,-4257.817834220972,0
2019-02-01,16852.732373918818,-1666.092796261497,0
2019-02-04,15732.733744301097,-5922.833197550486,0
2019-02-05,18797.014440178475,-4285.890894932392,0
2019-02-06,20187.988187425904,6814.500354705592,0
2019-02-07,20834.7518123897,12477.71145408795,0
2019-02-08,18336.671181757058,-1078.5213789088994,0
2019-02-11,18578.580149156885,1704.0362927759602,0
2019-02-12,18223.41322465095,-16068.835806327996,0
2019-02-13,23066.73289757384,-3992.871364720116,0
2019-02-14,22409.409766999015,3188.139366208214,0
2019-02-15,23201.53858472936,-16271.190119055254,0
2019-02-19,24442.71368678778,-11124.391632776573,0
2019-02-20,24822.898182848847,-1894.936528454533,0
2019-02-21,26043.29735440855,8822.693643917759,0
2019-02-22,23269.076932991913,-7293.273894200475,0
2019-02-25,25912.23805122335,-2065.513336375996,0
2019-02-26,27765.510443677147,736.8185295318358,0
2019-02-27,26104.603344739175,1395.175636613753,0
2019-02-28,26547.214803784813,16055.81742017792,0
2019-03-01,21347.893395122377,6007.224049752968,0
2019-03-04,8468.48375305916,5407.47539753336,0
2019-03-05,8111.600524859708,1044.819367100613,0
2019-03-06,8076.6437633992255,6079.372862012124,0
2019-03-07,7700.49107650858,8207.61575100911,1
2019-03-08,7725.708654162298,-436.7346659807272,0
2019-03-11,7596.342123739775,-6567.633928593157,0
2019-03-12,7926.5197703206895,-4435.993239314631,0
2019-03-13,8143.258702168668,-9050.044211173115,0
2019-03-14,8629.47996352291,5504.253155220659,0
2019-03-15,8714.632587049113,-3322.7446571813643,0
2019-03-18,8823.14442893195,-4068.780866178998,0
2019-03-19,9379.279547957462,-2817.493599117709,0
2019-03-20,9723.281535395772,1854.270586821864,0
2019-03-21,9277.080219195404,-9341.78175071533,0
2019-03-22,10988.21438255702,21425.634173156534,1
2019-03-25,8210.233935987142,-1777.6250133875506,0
2019-03-26,7994.035502361423,307.0115418513551,0
2019-03-27,9311.675211418307,9132.134512677192,0
2019-03-28,8364.902769828595,6486.048058795654,0
2019-03-29,9197.303691958254,-6157.755241005357,0
2019-04-01,9886.271341226562,-13922.883147969902,0
2019-04-02,12744.375292016677,-1873.9124216065447,0
2019-04-03,13725.459683612113,-2958.720668109678,0
2019-04-04,13666.777850784612,-4877.542538540128,0
2019-04-05,15139.525586049816,-4088.397849087016,0
2019-04-08,17357.260097454044,-4317.052994184753,0
2019-04-09,18357.85267654073,2840.475379483148,0
2019-04-10,17116.255264584725,-4618.699783052038,0
2019-04-11,19217.580445538686,6720.633199612648,0
2019-04-12,18401.564464602197,-5276.5325020767,0
2019-04-15,8407.835359264533,889.7898920046099,0
2019-04-16,8051.588665702929,2153.4642422143243,0
2019-04-17,8159.724115945237,4123.886017528849,0
2019-04-18,7913.0076869735,-636.5193365079235,0
2019-04-22,8394.187436643382,-2146.7194869925324,0
