,VaR_MC_COPULA,actual_loss,exception
2016-07-27,22907.64753541448,-5429.241590771648,0
2016-07-28,23884.907796047533,-580.0887473771304,0
2016-07-29,24886.23067370601,-2189.4109491873805,0
2016-08-01,24831.315288871534,-5965.946536167711,0
2016-08-02,25243.855829044016,-4721.139312594745,0
2016-08-03,22459.866486790223,744.6542425732791,0
2016-08-04,25581.418289400575,3274.1174427211263,0
2016-08-05,23469.13800280848,2281.061169139766,0
2016-08-08,25801.47520552452,2293.2742498175094,0
2016-08-09,25103.371849530497,-190.27215074586456,0
2016-08-10,28213.702975197135,1921.3755257897697,0
2016-08-11,27474.283794087252,-4544.932900824504,0
2016-08-12,19455.092993603306,7557.905159077985,0
2016-08-15,20019.957905844138,-7106.549705640131,0
2016-08-16,19696.568640226364,-943.7060258907422,0
2016-08-17,19756.36017160233,-2467.989899838676,0
2016-08-18,20389.824180589152,-2163.5852841841506,0
2016-08-19,20776.347888979657,2412.470323220265,0
2016-08-22,20061.538198767554,4149.581514459684,0
2016-08-23,20884.18441816838,-1461.7882828630134,0
2016-08-24,20913.37505766102,10799.234467724533,0
2016-08-25,21028.52997743678,-9985.263634872086,0
2016-08-26,19316.12864949227,-659.4816834132289,0
2016-08-29,21599.8437456849,1983.7705729862591,0
2016-08-30,19362.506160284207,7149.078045803879,0
2016-08-31,22215.239542007133,3058.868253046634,0
2016-09-01,20753.444613396197,-2112.9654739546154,0
2016-09-02,20097.023132724502,-9518.339816475558,0
2016-09-06,20085.522386973807,-8650.375517487024,0
2016-09-07,20700.816828096347,1091.4968624812211,0
2016-09-08,20214.088725947437,-103.57257436589498,0
2016-09-09,19039.227375353457,7675.821326863566,0
2016-09-12,19451.25578410616,-4335.153545435595,0
2016-09-13,19391.839995967723,5550.546429307518,0
2016-09-14,19583.906654689203,697.3835947638286,0
2016-09-15,20483.93749817924,-520.3834013109886,0
2016-09-16,17138.167787043938,4684.520208982908,0
2016-09-19,18715.819219257024,1524.99060886685,0
2016-09-20,19519.231169444534,-648.429582893496,0
2016-09-21,18619.446842828438,-8969.113378269709,0
2016-09-22,19946.357593806628,-2865.017188383837,0
2016-09-23,18551.125320937615,3222.316909424999,0
2016-09-26,18852.87022362945,4443.259720846564,0
2016-09-27,21004.804340838393,4710.9941287373695,0
2016-09-28,20998.180693636856,-10.52509167021617,0
2016-09-29,19182.121626115422,5365.144944286715,0
2016-09-30,21270.490260411094,-3335.1410965018777,0
2016-10-03,20618.958717935097,966.5435742529808,0
2016-10-04,20485.696969929108,19930.63347605824,0
2016-10-05,19942.20168982458,-1895.4036482417791,0
2016-10-06,20424.67443986993,3996.5963600675977,0
2016-10-07,21543.73274052586,-6991.543891864393,0
2016-10-10,22403.7357299914,-4498.541033020265,0
2016-10-11,20275.000418415468,5456.373540499475,0
2016-10-12,20120.942254792404,-2109.5367653954427,0
2016-10-13,20791.211778553075,3798.706910461495,0
2016-10-14,21759.811140972462,-517.0720695268687,0
2016-10-17,20708.120584863434,3993.3634901429778,0
2016-10-18,19919.544304708877,-5350.442492056833,0
2016-10-19,19363.00288877923,-3931.0456725746462,0
2016-10-20,20905.926266033093,3984.731154530608,0
2016-10-21,20041.075912446515,2335.4004979792658,0
2016-10-24,21275.178073710467,-1709.064270915344,0
2016-10-25,20374.060697304198,-2360.752537881784,0
2016-10-26,21494.302755944147,2707.88353635353,0
2016-10-27,20455.70024437583,-4987.352427152213,0
2016-10-28,20339.7231567346,-2345.357791314919,0
2016-10-31,19379.577353226014,-2121.4908591910657,0
2016-11-01,20226.43725943919,33.94295377863364,0
2016-11-02,21011.411287780582,-3131.4984830391704,0
2016-11-03,18706.776041197096,-3956.895602104802,0
2016-11-04,17986.02036797278,1650.0466258049023,0
2016-11-07,18932.206692429467,2428.01463041806,0
2016-11-08,20069.428586490318,-1378.725909793539,0
2016-11-09,20031.19682025628,-13200.983057085454,0
2016-11-10,20670.067028244794,4500.354756506164,0
2016-11-11,21295.67315732935,16275.871627304574,0
2016-11-14,21905.381924155037,1095.1685432619524,0
2016-11-15,22350.582766263888,-8009.920318328513,0
2016-11-16,23151.25057559445,4575.84446831479,0
2016-11-17,21522.24132830847,-5309.956902311132,0
2016-11-18,21667.35209787478,-1342.9230626868894,0
2016-11-21,23047.33416066158,-4463.742284646679,0
2016-11-22,23104.63795961828,-519.8458465703916,0
2016-11-23,22221.60883501217,7719.374934396681,0
2016-11-25,23862.883467704385,906.3006180070416,0
2016-11-28,22959.19035200226,-2389.42999304299,0
2016-11-29,22560.886132235024,2916.026028089459,0
2016-11-30,22720.816695194575,4495.433879654524,0
2016-12-01,21951.88292285615,-1575.9049084014289,0
2016-12-02,22311.52511351663,-1751.1444662053982,0
2016-12-05,24138.60484253093,3703.362245422728,0
2016-12-06,23695.150664058376,-4928.342955827042,0
2016-12-07,26577.982014297388,-7778.547835124651,0
2016-12-08,25206.914466339273,-5456.053700036697,0
2016-12-09,26568.308535593762,-218.83253502489788,0
2016-12-12,25771.58603464385,-1484.5206578076968,0
2016-12-13,26920.128142863658,-5238.445951215364,0
2016-12-14,27639.994424518096,13310.092992360816,0
2016-12-15,27400.93039853496,1981.056816657605,0
2016-12-16,26519.326374172382,147.57228434941044,0
2016-12-19,28648.01407099131,-1513.4254368732982,0
2016-12-20,18931.634875069965,-511.7941721958623,0
2016-12-21,21252.21632536556,3828.8196828955006,0
2016-12-22,18607.017244288152,2302.838957058044,0
2016-12-23,19544.74544515326,-3477.760014170756,0
2016-12-27,19374.86633130857,-6462.961633960846,0
2016-12-28,19303.76157419236,10114.085118048702,0
2016-12-29,18585.27829605103,-5002.607088468168,0
2016-12-30,19344.75985182316,5743.378310097727,0
2017-01-03,18968.739433569477,-9565.633710146269,0
2017-01-04,20391.619931336052,-4602.121644530463,0
2017-01-05,19104.140576250225,-3537.641807773236,0
2017-01-06,20743.276934618407,-2405.415360637059,0
2017-01-09,19224.687518877396,1148.6196715645174,0
2017-01-10,18459.056256940552,-2942.5850746581573,0
2017-01-11,20276.288535418797,-2616.614565231982,0
2017-01-12,20042.402673237273,158.68682410153065,0
2017-01-13,20241.24008163137,-5342.451224970402,0
2017-01-17,20070.75742222404,-1258.9663286816383,0
2017-01-18,20887.050832476012,-4030.356407224641,0
2017-01-19,17880.70213584345,1162.0589185928893,0
2017-01-20,20480.563085123493,-3842.9629487704983,0
2017-01-23,18057.538606630667,1040.5678935702929,0
2017-01-24,21292.164004886927,-5292.780482874683,0
2017-01-25,21962.599228209812,-3572.889052941708,0
2017-01-26,22600.87205430209,6861.908586111738,0
2017-01-27,21676.8718810654,3042.000887667552,0
2017-01-30,19592.50724699203,809.8130524693579,0
2017-01-31,20963.15331122888,-4882.12921686886,0
2017-02-01,19924.996489478464,-2000.7365475331244,0
2017-02-02,20575.13541429708,-2560.2304243388294,0
2017-02-03,19319.980342087434,-6418.225923538498,0
2017-02-06,18963.502157327,-2087.361859433575,0
2017-02-07,18452.288381293252,3358.395545470152,0
2017-02-08,20121.644435583108,936.6440219022423,0
2017-02-09,20855.074303478865,-3313.29362075831,0
2017-02-10,20037.2194277578,-4707.450817820751,0
2017-02-13,21075.508445602052,-1625.5903921555782,0
2017-02-14,20084.9008583499,-6058.765316616072,0
2017-02-15,22348.42090258453,-9890.114410669288,0
2017-02-16,21825.393408005963,1907.3022475903863,0
2017-02-17,22015.86030612532,1642.7560655699294,0
2017-02-21,25146.607070276998,-4396.879626622109,0
2017-02-22,23727.678978989883,1502.505415891519,0
2017-02-23,23708.063671640353,-2804.95758374475,0
2017-02-24,23957.650308779386,-217.9922712633797,0
2017-02-27,24346.146035551446,-1063.451499376938,0
2017-02-28,22899.374754203516,355.3892198492638,0
2017-03-01,26027.18871785402,-14534.44049319575,0
2017-03-02,24460.102147493148,11911.052067862338,0
2017-03-03,25065.86463795351,905.280615478748,0
2017-03-06,26164.878923201,3776.281834508119,0
2017-03-07,24111.21766056324,5464.37013104842,0
2017-03-08,23114.819545581293,1790.8359553100136,0
2017-03-09,25717.04175022692,837.8508473439001,0
2017-03-10,25076.216490576597,-2707.5305230584163,0
2017-03-13,27523.136451884675,-4787.344247293469,0
2017-03-14,24442.349055144,7537.14308636932,0
2017-03-15,27302.05269190698,-10779.060269218744,0
2017-03-16,26615.390142757846,-3354.912417456977,0
2017-03-17,26545.513911719903,1232.3556430934725,0
2017-03-20,19475.718047515984,1047.1878289380688,0
2017-03-21,19034.212867946637,6196.675865819105,0
2017-03-22,18319.995712447253,-2185.302072609321,0
2017-03-23,18358.080204644924,1786.2700237560784,0
2017-03-24,19231.362895025188,983.9716674943476,0
2017-03-27,19128.417524232584,-2346.8785374608315,0
2017-03-28,19584.962409098483,-3945.533812531079,0
2017-03-29,20376.60680416315,925.6700612466192,0
2017-03-30,19996.527992967534,1492.5660587220364,0
2017-03-31,19422.734597130187,-6596.825405214473,0
2017-04-03,19399.09459759727,1107.7122808212312,0
2017-04-04,18718.38885802184,-1097.2989371124677,0
2017-04-05,18633.04710193265,1606.163600185978,0
2017-04-06,20137.474078126597,1645.3400968394162,0
2017-04-07,18708.420350003315,-2699.4910606684207,0
2017-04-10,18430.33197128606,157.0307043764808,0
2017-04-11,19251.2024662662,-5922.153679537694,0
2017-04-12,18202.01520498158,267.48367039888626,0
2017-04-13,18908.345760057637,1998.4709169842995,0
2017-04-17,18624.65157674411,-2505.098226638005,0
2017-04-18,18943.737165444705,3636.979521180196,0
2017-04-19,19656.2762028196,2622.764604451637,0
2017-04-20,18619.022724275885,-6057.688690735862,0
2017-04-21,21618.438702365424,-57.09856311256544,0
2017-04-24,20714.94282800817,-5530.747843868763,0
2017-04-25,19978.15409394817,-2023.44572366714,0
2017-04-26,20567.53227134403,-1805.2387711116237,0
2017-04-27,21297.687812811164,4012.6481377804553,0
2017-04-28,20900.762046284297,1285.0646650049946,0
2017-05-01,20204.027969189294,318.0323626135014,0
2017-05-02,18454.222357604755,2573.2176261259283,0
2017-05-03,18716.887143794633,5794.355704063858,0
2017-05-04,19466.453849197675,4296.827436320666,0
2017-05-05,19992.950720767796,-6150.967490830344,0
2017-05-08,20176.195159830095,521.8387877365208,0
2017-05-09,20696.640502092734,2905.745678127066,0
2017-05-10,19799.041682046816,471.23725041097646,0
2017-05-11,19494.510383951896,1819.5699856526933,0
2017-05-12,18951.795289299775,3664.918964816136,0
2017-05-15,21529.347610917506,-12940.794233499562,0
2017-05-16,21717.751787698166,-2680.907294218571,0
2017-05-17,19171.33369656122,-1136.9561171631267,0
2017-05-18,18607.732012072658,1745.3240984135423,0
2017-05-19,18867.6065367185,-2192.4278928173508,0
2017-05-22,20423.15536906949,-7082.52702152834,0
2017-05-23,21539.50142817928,-539.7484373366237,0
2017-05-24,20705.30841345738,349.9786461102476,0
2017-05-25,21119.743516670216,-2717.280938208959,0
2017-05-26,23019.232929354275,-4322.340875253488,0
2017-05-30,21620.998543105627,5749.698644863818,0
2017-05-31,21530.040772577682,-2962.178481445338,0
2017-06-01,21898.85254491246,-6837.038094192999,0
2017-06-02,25108.990964491746,-2322.09408114507,0
2017-06-05,23406.388500788285,-3355.858320783019,0
2017-06-06,23286.89590396344,-1096.041060579354,0
2017-06-07,22946.5391300082,-1301.8525567266695,0
2017-06-08,25659.9690655096,3876.816923484271,0
2017-06-09,24013.352948806907,6415.01685444985,0
2017-06-12,23453.791238162004,584.1209331457708,0
2017-06-13,24550.18789040655,-3828.50878244016,0
2017-06-14,19795.042453227863,7381.897037773943,0
2017-06-15,21349.715179731018,3895.079309941432,0
2017-06-16,19829.72771317176,1429.5804897515025,0
2017-06-19,21052.352616925837,-5981.274643541065,0
2017-06-20,18751.805363540934,10720.5768420586,0
2017-06-21,19578.49968929317,-838.4860079459979,0
2017-06-22,21599.971620805933,-1222.6074021024183,0
2017-06-23,19342.12379495939,-3063.4171323253963,0
2017-06-26,20906.54256992932,4014.819982011705,0
2017-06-27,21250.764964141155,-6753.416803922253,0
2017-06-28,19288.187840451134,-8842.460076766783,0
2017-06-29,18983.21331485712,3499.609025003296,0
2017-06-30,20184.32564113904,-3132.3927643714364,0
2017-07-03,17648.749463723223,6499.513525217921,0
2017-07-05,18719.489806129262,-1470.7217885830069,0
2017-07-06,18298.848831260897,2328.693268629313,0
2017-07-07,19914.647055452333,429.1647526040274,0
2017-07-10,18844.920438324592,-517.4394932970333,0
2017-07-11,21028.981985386836,589.4329511138966,0
2017-07-12,20044.472596065767,-5577.135587415954,0
2017-07-13,18967.333392120498,23.083925828930205,0
2017-07-14,20126.702411102826,-6257.486676450872,0
2017-07-17,19879.052628831276,-2534.586994199892,0
2017-07-18,20976.869733208307,-2053.3477721048803,0
2017-07-19,21482.26197484333,-5962.802650602632,0
2017-07-20,21731.90631596455,-568.4683325263197,0
2017-07-21,21902.733867543957,-3800.316709953864,0
2017-07-24,21750.49336826697,-2515.169315503661,0
2017-07-25,24180.82762113016,-3375.1167263129555,0
2017-07-26,24869.130800223582,-2299.8624168685774,0
2017-07-27,19062.9430940751,-2423.7712786353904,0
2017-07-28,20046.995628553723,-1051.6211448393988,0
2017-07-31,19817.724566943245,-868.4230527254404,0
2017-08-01,20232.259455449857,-532.3040836338655,0
2017-08-02,19495.858129291664,570.7432527466858,0
2017-08-03,20372.79462143889,1611.592856501241,0
2017-08-04,20057.53902208367,420.5071418079442,0
2017-08-07,20425.53231155744,1663.3568349786349,0
2017-08-08,18243.856844726055,-1873.3758176493463,0
2017-08-09,20048.204100448904,-4595.018464032883,0
2017-08-10,17384.40795229437,595.7267013553856,0
2017-08-11,19287.937976777997,-2392.271855407792,0
2017-08-14,18655.688060256114,-650.2211148301831,0
2017-08-15,20452.701702119575,2824.9370722187523,0
2017-08-16,18955.87067941516,-1119.9450262649216,0
2017-08-17,17944.239664066474,3713.287593557741,0
2017-08-18,19736.00899236067,4375.983133434889,0
2017-08-21,18015.084787856696,-1471.623863457928,0
2017-08-22,19681.315103783563,-4768.276655548147,0
2017-08-23,17932.263693503948,3330.491316537722,0
2017-08-24,20030.796806404836,999.1461719983336,0
2017-08-25,17845.407347937035,-788.514127846699,0
2017-08-28,17803.865132824052,-11559.876202065992,0
2017-08-29,19722.605841691176,2154.8167570176547,0
2017-08-30,18218.558853834886,-3225.7548347894426,0
2017-08-31,19206.621263236797,-6017.14778258196,0
2017-09-01,18555.595709448007,-4160.541086324915,0
2017-09-05,18274.789927408136,1700.1735113856348,0
2017-09-06,18627.67170942421,-511.9162571470597,0
2017-09-07,17113.471806314777,-3030.4434254505986,0
2017-09-08,19637.63921566925,-1221.4049519640348,0
2017-09-11,21169.124606353842,-2228.8868510886896,0
2017-09-12,19766.11572559696,-4518.73264772318,0
2017-09-13,20221.70136613373,2275.541011113952,0
2017-09-14,21259.87617570624,-244.2111649232104,0
2017-09-15,20880.614176364714,1021.3176276997184,0
2017-09-18,21974.59861192734,2434.79997831728,0
2017-09-19,20780.69311119634,-2879.2306498159182,0
2017-09-20,23447.650788544142,971.7898471477574,0
2017-09-21,21878.403311231825,5563.19118559185,0
2017-09-22,21103.919045066745,-3870.5744962239114,0
2017-09-25,21649.77152019428,-2517.2841792160743,0
2017-09-26,21571.493822633598,6428.235928102333,0
2017-09-27,20471.197593367506,715.6398144816412,0
2017-09-28,21860.124238392087,-515.6364474424759,0
2017-09-29,23226.774852966457,-1287.8711867893217,0
2017-10-02,24346.10061651437,-217.8137996853843,0
2017-10-03,24467.366101316828,-50.68126354710296,0
2017-10-04,24955.065757727556,-2646.551643853445,0
2017-10-05,27191.996854865178,-3189.440398318904,0
2017-10-06,26728.120280120853,-2123.933926613704,0
2017-10-09,24493.223218055195,-4583.02671675347,0
2017-10-10,27179.23830665804,-1793.757088644839,0
2017-10-11,27952.747685975948,-4964.932430458475,0
2017-10-12,25725.530808708038,1455.525178360671,0
2017-10-13,27101.58711630213,-1365.146058637385,0
2017-10-16,26644.606447103968,2054.5339795105792,0
2017-10-17,25857.30269711378,3871.737721987016,0
2017-10-18,28848.03761693517,-584.310916609028,0
2017-10-19,28825.391557269784,-3497.564676465169,0
2017-10-20,21036.500476990674,-6207.670141147352,0
2017-10-23,20959.4627435845,5539.455609972647,0
2017-10-24,19733.26001790731,-1846.0383518589829,0
2017-10-25,18136.91179641231,4094.322996779521,0
2017-10-26,18463.038335568795,1169.5954767576077,0
2017-10-27,20807.56366664637,-5197.701185543659,0
2017-10-30,19649.312394521905,6688.583348441373,0
2017-10-31,20475.72042539861,-1101.8771157570036,0
2017-11-01,20440.195479660826,-2814.207555812758,0
2017-11-02,21304.3826371849,2962.1724763787934,0
2017-11-03,19934.260289876223,1024.2980034998343,0
2017-11-06,21559.87038097106,-3826.0047919075305,0
2017-11-07,19404.498774872707,2104.498722109972,0
2017-11-08,23409.94078771431,-2109.0646177670824,0
2017-11-09,19566.753406948115,-953.6016273560454,0
2017-11-10,19315.66307125374,-874.3265130843874,0
2017-11-13,21373.04668460272,-1549.2810851325023,0
2017-11-14,20377.73326907879,1732.2397473273663,0
2017-11-15,20192.205566227825,2986.668665313551,0
2017-11-16,20081.767371708247,-6444.681226548348,0
2017-11-17,19002.683676303794,-2617.0501275717834,0
2017-11-20,21275.514017558566,6984.9308283039645,0
2017-11-21,21368.963017178106,-4137.665325418515,0
2017-11-22,19822.262074643786,-2098.419543673679,0
2017-11-24,20626.73468270943,-2254.3956334201275,0
2017-11-27,21498.032157788068,-1832.2465652786143,0
2017-11-28,26848.789631476408,-10291.954953408513,0
2017-11-29,23837.891975355236,3953.4880286342686,0
2017-11-30,26676.262865296227,-7513.764438378353,0
2017-12-01,28629.140946289277,1961.1288093607009,0
2017-12-04,21189.622907719397,4326.626213334339,0
2017-12-05,18860.237806070425,8484.2658168908,0
2017-12-06,21224.68365678504,3903.140156808646,0
2017-12-07,21809.100945741106,2266.111885357016,0
2017-12-08,19789.342426552517,-5688.302115025694,0
2017-12-11,20283.998769339123,-1684.6314097995237,0
2017-12-12,22449.599358870033,-3306.1699105104294,0
2017-12-13,19736.649024002207,-2053.2376989754075,0
2017-12-14,20822.63273954119,4957.054127976113,0
2017-12-15,20294.993250906842,-3398.8003863989006,0
2017-12-18,18398.25179398904,-9243.289573858134,0
2017-12-19,17364.200043378416,-3073.961947567041,0
2017-12-20,17642.52076546206,-3114.721579154473,0
2017-12-21,17203.318016387977,-2167.258515449299,0
2017-12-22,17327.57617329882,-2596.946129253686,0
2017-12-26,17035.83012740301,-2781.2434495132056,0
2017-12-27,17232.3817432717,426.524705220128,0
2017-12-28,16664.037980981313,-5150.384367511583,0
2017-12-29,16853.506506069905,-450.26794154545496,0
2018-01-02,18200.526005320167,-15058.37749703581,0
2018-01-03,18959.756468266376,-2859.2182977391685,0
2018-01-04,21326.635870932696,-7334.807364343062,0
2018-01-05,22395.18801158443,-7508.05242554988,0
2018-01-08,23799.201790500632,-2756.340092332323,0
2018-01-09,25978.740455909145,-1679.2572318935026,0
2018-01-10,24030.877177486826,1501.4534810300015,0
2018-01-11,24294.45781877656,-9805.760331251067,0
2018-01-12,21613.078133721625,-16958.705741608872,0
2018-01-16,24987.936236410213,1932.8426425164291,0
2018-01-17,27407.6626988778,-7849.856042667073,0
2018-01-18,15172.860700064912,2109.340752978498,0
2018-01-19,16436.792725801155,-9633.131603250156,0
2018-01-22,16253.536081224953,-12767.817155417562,0
2018-01-23,17402.37580450282,-4092.057073971271,0
2018-01-24,17708.461819441098,-8834.557709369314,0
2018-01-25,17453.17854240677,2716.4292297014445,0
2018-01-26,19889.111310532164,-15859.266179342903,0
2018-01-29,16274.416618941423,8389.457076019833,0
2018-01-30,18008.52165167095,14485.544000252765,0
2018-01-31,18864.211503298255,4194.258351741671,0
2018-02-01,16566.06263715199,-3948.175382525949,0
2018-02-02,14860.284476028122,12026.32658800174,0
2018-02-05,15695.474801352544,2559.0028276309718,0
2018-02-06,16187.01201839181,6774.75643626127,0
2018-02-07,15339.637708104447,5203.985055973428,0
2018-02-08,14795.681588127005,12129.223622486206,0
2018-02-09,16241.38013697958,1836.2363124813876,0
2018-02-12,16174.64130761076,-7753.643367641038,0
2018-02-13,15687.34231576575,-2568.2491201212943,0
2018-02-14,15256.724067265955,-16039.845630353466,0
2018-02-15,13511.098737780987,-7583.783010142604,0
2018-02-16,14507.792812918242,2807.2426213571566,0
2018-02-20,15400.602089389367,10424.883009640622,0
2018-02-21,14901.087053638195,3166.632246565221,0
2018-02-22,14358.029747605886,-31.756991474577266,0
2018-02-23,13803.29998453366,-3216.937373044515,0
2018-02-26,16000.919094135274,-4404.906217865402,0
2018-02-27,13653.590859612283,8382.477343215392,0
2018-02-28,14230.814179646313,8083.4003920252,0
2018-03-01,14122.213397246758,9980.020462005014,0
2018-03-02,16980.10340113389,-7749.372947312884,0
2018-03-05,17121.62785076333,-4247.677258028383,0
2018-03-06,15855.189257512271,-7059.063210503762,0
2018-03-07,16105.123976271036,2045.8299180593071,0
2018-03-08,15876.232856580922,2348.1191577977124,0
2018-03-09,18595.068945277795,-6481.965461264763,0
2018-03-12,19524.09805615014,2513.0453475401746,0
2018-03-13,17805.179698356664,3224.868115853651,0
2018-03-14,16443.04226477049,2732.031693751668,0
2018-03-15,16990.206633382797,-6321.323206675224,0
2018-03-16,15632.159559222315,1300.209599979421,0
2018-03-19,15958.09441859688,5322.600262137868,0
2018-03-20,16680.52501893739,-797.7267007755263,0
2018-03-21,16537.269713724443,-6684.365859165278,0
2018-03-22,14001.024587079713,12263.927265630004,0
2018-03-23,15419.770126944077,1976.8781362423824,0
2018-03-26,15601.268629520133,-13531.766471357563,0
2018-03-27,14114.05539186129,12303.04458234572,0
2018-03-28,16624.708289140177,11613.914782230917,0
2018-03-29,16764.297948897936,874.6343436855568,0
2018-04-02,14999.337277092547,-317.7211746025632,0
2018-04-03,14122.838077068842,-1595.1515827270114,0
2018-04-04,14916.88705924045,-3378.7717369740803,0
2018-04-05,14444.065045894025,-1721.5367667875398,0
2018-04-06,14791.790855266168,9117.225409547487,0
2018-04-09,14211.55753738346,-4945.675870813089,0
2018-04-10,14781.333114460424,-8587.655623357814,0
2018-04-11,15530.763810518747,-2194.464130016124,0
2018-04-12,15366.803464577779,3050.752529238561,0
2018-04-13,15400.98500231749,-316.38973084031204,0
2018-04-16,16289.85051229896,-3962.601739062792,0
2018-04-17,16730.957161975002,-4735.2209504145085,0
2018-04-18,16444.36147659987,-2877.509048258656,0
2018-04-19,16480.86613291921,975.43623808117,0
2018-04-20,16021.217929322693,6672.037168387924,0
2018-04-23,14739.296032153023,5556.996563032336,0
2018-04-24,14933.335503724145,720.7678621179903,0
2018-04-25,15001.569564414604,1093.0584397397088,0
2018-04-26,16046.597352106977,2783.2191129793846,0
2018-04-27,15525.26203786248,-5752.507771165187,0
2018-04-30,15318.140943164146,9326.377387649154,0
2018-05-01,15101.160801639931,3690.009296137948,0
2018-05-02,15071.023662811853,6099.124040051156,0
2018-05-03,15112.589825007963,1104.679715803484,0
2018-05-04,14921.33839021939,-9439.967328788867,0
2018-05-07,15746.431489905955,-1221.510388030757,0
2018-05-08,15179.470153045244,-245.9906602191388,0
2018-05-09,15815.428016208904,-4615.920416724657,0
2018-05-10,16467.965126538587,-9415.275963451624,0
2018-05-11,19372.384743406423,-2684.5334692148285,0
2018-05-14,18993.20796767364,-350.63617593658773,0
2018-05-15,18540.259411824733,10644.451932093029,0
2018-05-16,16222.299470152364,823.1957026789264,0
2018-05-17,17680.049368674383,-563.8098653283687,0
2018-05-18,17309.35996680583,5482.748363244081,0
2018-05-21,19206.806030619748,-6575.489725897964,0
2018-05-22,18032.380719757715,2948.423946879326,0
2018-05-23,20460.969137049822,-240.4149139424508,0
2018-05-24,19857.651821166113,582.004476181864,0
2018-05-25,19648.36466850413,6504.991709319475,0
2018-05-29,15256.126332916832,19081.90053678226,1
2018-05-30,15859.825179890813,-13394.74847513866,0
2018-05-31,16449.617165145588,5876.904619278464,0
2018-06-01,16443.012162952065,-9882.698396314408,0
2018-06-04,16823.174561921147,-6607.874370175305,0
2018-06-05,15888.560790590444,-2934.875068229981,0
2018-06-06,18420.842244767355,-13157.035529487384,0
2018-06-07,17935.259544530443,860.5292066506026,0
2018-06-08,19417.948818420435,-3790.819057434733,0
2018-06-11,18615.77448533057,-47.40609934759141,0
2018-06-12,19441.905172999144,1711.0099642198434,0
2018-06-13,19782.269637302874,-535.065414054181,0
2018-06-14,20245.439085031365,-548.4133843432737,0
2018-06-15,20839.497308358175,16552.121757580964,0
2018-06-18,19839.072521044887,2500.2280052673427,0
2018-06-19,17921.934533598698,3892.66871918354,0
2018-06-20,19967.668271345294,1197.7030223059028,0
2018-06-21,18276.04768840339,4969.475704680564,0
2018-06-22,18908.02811816783,-1823.853765906124,0
2018-06-25,15843.610491632975,7612.673885405749,0
2018-06-26,17102.86796258546,1630.148348735835,0
2018-06-27,14951.985150709346,9795.15854026928,0
2018-06-28,15886.173180894506,1547.7843922683817,0
2018-06-29,18183.48781174726,-2194.859849414947,0
2018-07-02,19260.06175210354,1495.1779367204442,0
2018-07-03,18163.98331644211,-713.2150050304231,0
2018-07-05,19446.519583783633,-5679.086766763121,0
2018-07-06,20518.06787721321,-1616.9260266301544,0
2018-07-09,23276.042103322816,-10104.029616843172,0
2018-07-10,23599.90733431401,-1908.7912718948944,0
2018-07-11,15411.607718209407,12898.1631274251,0
2018-07-12,16485.472217269493,-6802.0064694983375,0
2018-07-13,17659.042601120218,3791.888865159896,0
2018-07-16,15526.468511199466,-27.710489431194446,0
2018-07-17,16023.33473956416,1996.47421004776,0
2018-07-18,15914.333503957852,-1943.986720906784,0
2018-07-19,17070.71593944559,8969.183406635602,0
2018-07-20,16337.248027359976,-4605.453904576838,0
2018-07-23,16361.730730015135,-4158.463031513916,0
2018-07-24,17933.794755990537,-13801.053636183517,0
2018-07-25,19064.9351435573,-8023.66780439211,0
2018-07-26,16983.924502992166,2686.797861277707,0
2018-07-27,16846.390183171658,7197.683424836459,0
2018-07-30,16643.17757579494,1845.0335536354369,0
2018-07-31,17613.60875544,-2848.1817052428414,0
2018-08-01,15536.30193638285,3122.8729783149656,0
2018-08-02,18038.23062938009,2009.289067663487,0
2018-08-03,18825.505357590868,-1261.1337526771258,0
2018-08-06,20485.039748106297,1472.013976646504,0
2018-08-07,20116.091016227787,-6043.7245492872935,0
2018-08-08,21926.312055891038,-339.5435003553566,0
2018-08-09,20415.82409260277,3205.286650858675,0
2018-08-10,18235.550067726843,9645.76770823849,0
2018-08-13,18507.18330103853,11842.976498394864,0
2018-08-14,18874.196948521843,-4362.21526437527,0
2018-08-15,18946.98297274426,16757.454376107864,0
2018-08-16,21636.202204288667,-5198.339249861756,0
2018-08-17,20724.12221737417,-7595.320083435345,0
2018-08-20,21533.52463581426,-2496.719998687965,0
2018-08-21,24229.59364281465,-6786.293609748654,0
2018-08-22,16152.133926592698,243.22367003238924,0
2018-08-23,15768.880054247882,6590.245961799348,0
2018-08-24,15233.397406088585,-14169.089083356872,0
2018-08-27,16855.40085142524,-14636.578023825816,0
2018-08-28,17553.35636009205,1532.181246950233,0
2018-08-29,16969.43895411995,-9749.754783357012,0
2018-08-30,16801.363122615607,9159.7451513629,0
2018-08-31,16490.2761190786,1566.3021440699133,0
2018-09-04,16161.967788644264,2194.4654760920457,0
2018-09-05,15520.260271642506,-4256.603003462811,0
2018-09-06,16831.305650709248,387.7008847631382,0
2018-09-07,15701.335078303498,25.61210256047161,0
2018-09-10,17041.56651426184,1395.254642138393,0
2018-09-11,17871.49596752452,-3822.760959883743,0
2018-09-12,15275.537609325469,-3872.453671321357,0
2018-09-13,16600.51372236709,-2185.6134713066176,0
2018-09-14,17094.61443963114,1821.2068430743884,0
2018-09-17,16793.55570116345,1178.2709575290664,0
2018-09-18,18155.138815582093,-6352.453656217247,0
