,VaR,actual_loss,exception,xi,threshold_u
2015-05-27,11560.778150000267,-744.2150929386466,0,-0.0400012749016177,5680.444524724155
2015-05-28,11566.019932873674,928.3743149560078,0,-0.0507542640592833,5599.711199269204
2015-05-29,11566.019932873674,1693.619138874819,0,-0.0507542640592833,5599.711199269204
2015-06-01,11566.019932873674,-6056.16225495617,0,-0.0507542640592833,5599.711199269204
2015-06-02,11528.577852023469,-5799.36144337114,0,-0.033829377455354616,5549.36025077468
2015-06-03,11528.577852023469,-12408.87670884213,0,-0.033829377455354616,5549.36025077468
2015-06-04,11528.577852023469,7922.782181956668,0,-0.033829377455354616,5549.36025077468
2015-06-05,11557.641704346466,-4354.437156200253,0,-0.047330697105477854,5599.711199269204
2015-06-08,11557.641704346466,4701.582123531415,0,-0.047330697105477854,5599.711199269204
2015-06-09,11557.641704346466,-5649.519562733296,0,-0.047330697105477854,5599.711199269204
2015-06-10,11557.641704346466,-12175.019366214512,0,-0.047330697105477854,5599.711199269204
2015-06-11,11557.641704346466,8894.967279075538,0,-0.047330697105477854,5599.711199269204
2015-06-12,11595.396765324498,4937.5498122576,0,-0.05307485523236645,5680.444524724155
2015-06-15,11595.396765324498,3067.5491918281887,0,-0.05307485523236645,5680.444524724155
2015-06-16,11595.396765324498,1730.3166354333666,0,-0.05307485523236645,5680.444524724155
2015-06-17,11387.757507090093,-369.76190841276286,0,-0.045195715714363975,5599.711199269204
2015-06-18,11387.757507090093,-13617.849435258013,0,-0.045195715714363975,5599.711199269204
2015-06-19,11387.757507090093,8789.572927009216,0,-0.045195715714363975,5599.711199269204
2015-06-22,11422.751153826466,-5725.515595052807,0,-0.048778999081734595,5680.444524724155
2015-06-23,11092.704826930869,-1413.277597908022,0,-0.07507690736505716,5599.711199269204
2015-06-24,10982.224463876177,9191.636727567093,0,-0.051269933722223486,5549.36025077468
2015-06-25,11062.681990886636,-1409.579817816994,0,-0.07151432225405158,5599.711199269204
2015-06-26,11062.681990886636,-7527.42104642702,0,-0.07151432225405158,5599.711199269204
2015-06-29,11062.681990886636,17329.215986167474,1,-0.07151432225405158,5599.711199269204
2015-06-30,11575.242527413084,-4863.670836609424,0,0.019105623546477102,5680.444524724155
2015-07-01,11575.242527413084,-3134.562156112308,0,0.019105623546477102,5680.444524724155
2015-07-02,11575.242527413084,4745.438206369225,0,0.019105623546477102,5680.444524724155
2015-07-06,11575.242527413084,10114.58510584634,0,0.019105623546477102,5680.444524724155
2015-07-07,11724.719066771904,3830.8718307473855,0,-0.024737256940232714,5691.736325587945
2015-07-08,11724.719066771904,4551.090253679215,0,-0.024737256940232714,5691.736325587945
2015-07-09,11724.719066771904,-10178.954474812896,0,-0.024737256940232714,5691.736325587945
2015-07-10,11724.719066771904,-7673.273812346595,0,-0.024737256940232714,5691.736325587945
2015-07-13,11724.719066771904,-1574.3870799130104,0,-0.024737256940232714,5691.736325587945
2015-07-14,11724.719066771904,5417.401866210414,0,-0.024737256940232714,5691.736325587945
2015-07-15,11724.719066771904,5376.5979238855625,0,-0.024737256940232714,5691.736325587945
2015-07-16,11724.719066771904,1004.631906930486,0,-0.024737256940232714,5691.736325587945
2015-07-17,11724.719066771904,5900.668381254847,0,-0.024737256940232714,5691.736325587945
2015-07-20,11648.290962880928,4711.307543259426,0,0.019259586943508447,5785.362982181222
2015-07-21,11648.290962880928,4671.721649812704,0,0.019259586943508447,5785.362982181222
2015-07-22,11648.290962880928,1607.9994992000236,0,0.019259586943508447,5785.362982181222
2015-07-23,11648.290962880928,6996.17527137425,0,0.019259586943508447,5785.362982181222
2015-07-24,11649.25112160845,-1439.466752253505,0,0.018500617994157267,5825.5199066828745
2015-07-27,11649.25112160845,4878.988518779504,0,0.018500617994157267,5825.5199066828745
2015-07-28,11649.25112160845,-5295.469108129002,0,0.018500617994157267,5825.5199066828745
2015-07-29,11649.25112160845,-2900.093971552397,0,0.018500617994157267,5825.5199066828745
2015-07-30,11488.906790355471,5442.197978331177,0,0.0483417875617549,5785.362982181222
2015-07-31,11488.906790355471,7112.883167725364,0,0.0483417875617549,5785.362982181222
2015-08-03,11493.55624011945,5307.5206217103405,0,0.045592025896165136,5825.5199066828745
2015-08-04,11493.55624011945,-5463.258269241289,0,0.045592025896165136,5825.5199066828745
2015-08-05,11493.55624011945,-1796.6921492036288,0,0.045592025896165136,5825.5199066828745
2015-08-06,11493.55624011945,3938.5592212022266,0,0.045592025896165136,5825.5199066828745
2015-08-07,11493.55624011945,3799.693456063513,0,0.045592025896165136,5825.5199066828745
2015-08-10,11493.55624011945,-10470.66178251151,0,0.045592025896165136,5825.5199066828745
2015-08-11,11493.55624011945,6304.78968429511,0,0.045592025896165136,5825.5199066828745
2015-08-12,11483.686127894907,-2942.7940194125213,0,0.050189648220811,5851.607808155444
2015-08-13,11483.686127894907,-4217.1327685263,0,0.050189648220811,5851.607808155444
2015-08-14,11483.686127894907,-865.2811867080836,0,0.050189648220811,5851.607808155444
2015-08-17,11483.686127894907,2841.7331507452877,0,0.050189648220811,5851.607808155444
2015-08-18,11483.686127894907,-2604.913252085247,0,0.050189648220811,5851.607808155444
2015-08-19,11483.686127894907,5358.960286477008,0,0.050189648220811,5851.607808155444
2015-08-20,11483.686127894907,-2693.561709304785,0,0.050189648220811,5851.607808155444
2015-08-21,11483.686127894907,-3061.5272244599973,0,0.050189648220811,5851.607808155444
2015-08-24,11483.686127894907,-1105.619854098024,0,0.050189648220811,5851.607808155444
2015-08-25,11483.686127894907,-8665.844123803507,0,0.050189648220811,5851.607808155444
2015-08-26,11483.686127894907,1396.4040863200007,0,0.050189648220811,5851.607808155444
2015-08-27,11483.686127894907,5699.769348742715,0,0.050189648220811,5851.607808155444
2015-08-28,11483.686127894907,-815.8069721759729,0,0.050189648220811,5851.607808155444
2015-08-31,11483.686127894907,-1213.91076237037,0,0.050189648220811,5851.607808155444
2015-09-01,11483.686127894907,1236.390912796498,0,0.050189648220811,5851.607808155444
2015-09-02,11483.686127894907,-858.3774403700354,0,0.050189648220811,5851.607808155444
2015-09-03,11483.686127894907,5155.359092053793,0,0.050189648220811,5851.607808155444
2015-09-04,11483.686127894907,6168.172114648423,0,0.050189648220811,5851.607808155444
2015-09-08,11479.356454700384,-4493.141761837682,0,0.05159410143183562,5866.39603624934
2015-09-09,11395.029413959837,415.62189252148073,0,0.08834799531638401,5851.607808155444
2015-09-10,11395.029413959837,-1874.1784666308756,0,0.08834799531638401,5851.607808155444
2015-09-11,11395.029413959837,1568.921279925555,0,0.08834799531638401,5851.607808155444
2015-09-14,11395.029413959837,66.16457476587607,0,0.08834799531638401,5851.607808155444
2015-09-15,11395.029413959837,-7646.41884606261,0,0.08834799531638401,5851.607808155444
2015-09-16,11395.029413959837,-5561.27129580721,0,0.08834799531638401,5851.607808155444
2015-09-17,11201.569963003887,5008.355197744046,0,0.12173357384587978,5825.5199066828745
2015-09-18,11201.569963003887,6337.630204223517,0,0.12173357384587978,5825.5199066828745
2015-09-21,11191.650877163449,-650.7362432698246,0,0.12605982009325767,5851.607808155444
2015-09-22,11191.650877163449,10133.720350583262,0,0.12605982009325767,5851.607808155444
2015-09-23,11345.311057875922,-186.353933233348,0,0.08381510448925875,5866.39603624934
2015-09-24,11345.311057875922,-4114.661398590012,0,0.08381510448925875,5866.39603624934
2015-09-25,11345.311057875922,-1190.7872355042207,0,0.08381510448925875,5866.39603624934
2015-09-28,11345.311057875922,9703.4507333048,0,0.08381510448925875,5866.39603624934
2015-09-29,11453.834751376336,5258.446255854615,0,0.05605725366642657,5903.403988102786
2015-09-30,11453.834751376336,341.7868997994974,0,0.05605725366642657,5903.403988102786
2015-10-01,11453.834751376336,4221.001488000489,0,0.05605725366642657,5903.403988102786
2015-10-02,11453.834751376336,-2264.3503970355778,0,0.05605725366642657,5903.403988102786
2015-10-05,11453.834751376336,-9936.272679386351,0,0.05605725366642657,5903.403988102786
2015-10-06,11453.834751376336,1193.155847112142,0,0.05605725366642657,5903.403988102786
2015-10-07,11453.834751376336,-5065.217369751898,0,0.05605725366642657,5903.403988102786
2015-10-08,11453.834751376336,-3716.652080771944,0,0.05605725366642657,5903.403988102786
2015-10-09,11453.834751376336,-4802.376753232536,0,0.05605725366642657,5903.403988102786
2015-10-12,11453.834751376336,-3253.6627183657333,0,0.05605725366642657,5903.403988102786
2015-10-13,11453.834751376336,7004.0714088667055,0,0.05605725366642657,5903.403988102786
2015-10-14,11464.806601350021,2606.234179724179,0,0.04862229677787513,5928.672959131129
2015-10-15,11464.806601350021,-9866.406032205628,0,0.04862229677787513,5928.672959131129
2015-10-16,11464.806601350021,2673.8803990829165,0,0.04862229677787513,5928.672959131129
2015-10-19,11464.806601350021,1348.3760981018015,0,0.04862229677787513,5928.672959131129
2015-10-20,11464.806601350021,-3136.1597953308565,0,0.04862229677787513,5928.672959131129
2015-10-21,11464.806601350021,8172.293301335752,0,0.04862229677787513,5928.672959131129
2015-10-22,11534.840012560097,-8919.320363812309,0,0.01797352132560673,5936.2373972747555
2015-10-23,11534.840012560097,-3568.4400165650923,0,0.01797352132560673,5936.2373972747555
2015-10-26,11534.840012560097,4392.193920874241,0,0.01797352132560673,5936.2373972747555
2015-10-27,11534.840012560097,439.1523100361412,0,0.01797352132560673,5936.2373972747555
2015-10-28,11534.840012560097,-3325.36715752828,0,0.01797352132560673,5936.2373972747555
2015-10-29,11534.840012560097,-2285.371133272831,0,0.01797352132560673,5936.2373972747555
2015-10-30,11534.840012560097,3243.7965697204145,0,0.01797352132560673,5936.2373972747555
2015-11-02,11534.840012560097,-5516.114771506064,0,0.01797352132560673,5936.2373972747555
2015-11-03,11534.840012560097,442.9045360154973,0,0.01797352132560673,5936.2373972747555
2015-11-04,11434.36122992474,2571.341180671863,0,0.05507370502740752,5928.672959131129
2015-11-05,11434.36122992474,3161.654925159605,0,0.05507370502740752,5928.672959131129
2015-11-06,11434.36122992474,-1865.067977319757,0,0.05507370502740752,5928.672959131129
2015-11-09,11434.36122992474,3175.561429672659,0,0.05507370502740752,5928.672959131129
2015-11-10,11434.36122992474,3862.411403333841,0,0.05507370502740752,5928.672959131129
2015-11-11,11434.36122992474,2500.078723906897,0,0.05507370502740752,5928.672959131129
2015-11-12,11434.36122992474,1641.2068914622446,0,0.05507370502740752,5928.672959131129
2015-11-13,11420.816616511293,3906.783303851395,0,0.06384966561582237,5903.403988102786
2015-11-16,11420.816616511293,1545.8486627207146,0,0.06384966561582237,5903.403988102786
2015-11-17,11420.816616511293,5763.694604531164,0,0.06384966561582237,5903.403988102786
2015-11-18,11420.816616511293,-3907.415820985914,0,0.06384966561582237,5903.403988102786
2015-11-19,11420.816616511293,-333.20723220179855,0,0.06384966561582237,5903.403988102786
2015-11-20,11420.816616511293,-1852.1175918908607,0,0.06384966561582237,5903.403988102786
2015-11-23,11420.816616511293,5404.566093708467,0,0.06384966561582237,5903.403988102786
2015-11-24,11420.816616511293,-1186.7413283394933,0,0.06384966561582237,5903.403988102786
2015-11-25,11420.816616511293,2795.985470980465,0,0.06384966561582237,5903.403988102786
2015-11-27,11420.816616511293,4171.63045200702,0,0.06384966561582237,5903.403988102786
2015-11-30,11420.816616511293,1408.4611481457,0,0.06384966561582237,5903.403988102786
2015-12-01,11420.816616511293,910.1952543684276,0,0.06384966561582237,5903.403988102786
2015-12-02,11420.816616511293,4910.971171898911,0,0.06384966561582237,5903.403988102786
2015-12-03,11420.816616511293,-10467.52414440231,0,0.06384966561582237,5903.403988102786
2015-12-04,11420.816616511293,-13305.458905633548,0,0.06384966561582237,5903.403988102786
2015-12-07,11420.816616511293,11317.413503866188,0,0.06384966561582237,5903.403988102786
2015-12-08,11611.31461273697,2847.2936243452505,0,0.02899791436167517,5928.672959131129
2015-12-09,11611.31461273697,1452.8858689468625,0,0.02899791436167517,5928.672959131129
2015-12-10,11611.31461273697,-4219.232079109572,0,0.02899791436167517,5928.672959131129
2015-12-11,11611.31461273697,9807.951258107008,0,0.02899791436167517,5928.672959131129
2015-12-14,11743.301271007344,-4904.99039968592,0,-0.013973224256333268,5936.2373972747555
2015-12-15,11743.301271007344,-4547.653577677911,0,-0.013973224256333268,5936.2373972747555
2015-12-16,11743.301271007344,-4501.954527357928,0,-0.013973224256333268,5936.2373972747555
2015-12-17,11743.301271007344,15947.39080862912,1,-0.013973224256333268,5936.2373972747555
2015-12-18,12175.957146219305,3935.34182755154,0,-0.010892419893052872,5959.1168253730775
2015-12-21,12175.957146219305,-4150.996815164598,0,-0.010892419893052872,5959.1168253730775
2015-12-22,12175.957146219305,-3086.7559690514718,0,-0.010892419893052872,5959.1168253730775
2015-12-23,12175.957146219305,-5086.020393371204,0,-0.010892419893052872,5959.1168253730775
2015-12-24,12175.957146219305,1379.5786736605464,0,-0.010892419893052872,5959.1168253730775
2015-12-28,12175.957146219305,3138.6307515131875,0,-0.010892419893052872,5959.1168253730775
2015-12-29,12175.957146219305,-9337.658924709587,0,-0.010892419893052872,5959.1168253730775
2015-12-30,12175.957146219305,5965.037379457171,0,-0.010892419893052872,5959.1168253730775
2015-12-31,12165.972675967714,6196.867532784981,0,-0.005116327938326847,5971.041195408118
2016-01-04,12113.64837240754,494.7041217997778,0,0.02679660895142531,6039.385196534818
2016-01-05,12113.64837240754,-55.58350909264573,0,0.02679660895142531,6039.385196534818
2016-01-06,12113.64837240754,5223.237081914109,0,0.02679660895142531,6039.385196534818
2016-01-07,12113.64837240754,-2372.891246488877,0,0.02679660895142531,6039.385196534818
2016-01-08,12125.980009087414,69.2598967553904,0,0.017497488541624,5971.041195408118
2016-01-11,12125.980009087414,-287.4014222805981,0,0.017497488541624,5971.041195408118
2016-01-12,12125.980009087414,7692.094958752786,0,0.017497488541624,5971.041195408118
2016-01-13,12119.39975611,1071.2402872652674,0,0.024164605701358505,6039.385196534818
2016-01-14,12119.39975611,2610.1126320093194,0,0.024164605701358505,6039.385196534818
2016-01-15,12119.39975611,2608.3591054034305,0,0.024164605701358505,6039.385196534818
2016-01-19,12119.39975611,-1718.9384767874217,0,0.024164605701358505,6039.385196534818
2016-01-20,12119.39975611,-885.8224000558248,0,0.024164605701358505,6039.385196534818
2016-01-21,12119.39975611,471.9155330340864,0,0.024164605701358505,6039.385196534818
2016-01-22,12119.39975611,-1551.5468508060858,0,0.024164605701358505,6039.385196534818
2016-01-25,12119.39975611,5406.838139986511,0,0.024164605701358505,6039.385196534818
2016-01-26,12119.39975611,-4608.60557389759,0,0.024164605701358505,6039.385196534818
2016-01-27,12119.39975611,790.8941886495697,0,0.024164605701358505,6039.385196534818
2016-01-28,12119.39975611,2735.5576396419483,0,0.024164605701358505,6039.385196534818
2016-01-29,12119.39975611,-3425.9820227850423,0,0.024164605701358505,6039.385196534818
2016-02-01,12119.39975611,-1807.973343524082,0,0.024164605701358505,6039.385196534818
2016-02-02,12119.39975611,11891.70331113814,0,0.024164605701358505,6039.385196534818
2016-02-03,12232.065663158417,-5373.069335304564,0,0.04367587071462381,6168.3897247841605
2016-02-04,12232.065663158417,-6770.4980051257935,0,0.04367587071462381,6168.3897247841605
2016-02-05,12232.065663158417,-297.6756600511758,0,0.04367587071462381,6168.3897247841605
2016-02-08,12232.065663158417,8974.482764219823,0,0.04367587071462381,6168.3897247841605
2016-02-09,12314.537041119778,570.1363614605486,0,-0.001981336086939825,6173.000147683718
2016-02-10,12314.537041119778,-1076.1657324967575,0,-0.001981336086939825,6173.000147683718
2016-02-11,12314.537041119778,-846.4887040110937,0,-0.001981336086939825,6173.000147683718
2016-02-12,12314.537041119778,-10547.767233653543,0,-0.001981336086939825,6173.000147683718
2016-02-16,12314.537041119778,2191.1889414358056,0,-0.001981336086939825,6173.000147683718
2016-02-17,12314.537041119778,-7621.52601235756,0,-0.001981336086939825,6173.000147683718
2016-02-18,12314.537041119778,1728.1736397737056,0,-0.001981336086939825,6173.000147683718
2016-02-19,12314.537041119778,1945.2911127009663,0,-0.001981336086939825,6173.000147683718
2016-02-22,12314.537041119778,-1945.1703502269704,0,-0.001981336086939825,6173.000147683718
2016-02-23,12314.537041119778,6354.918555201092,0,-0.001981336086939825,6173.000147683718
2016-02-24,12294.035016344322,-3185.9807055400875,0,0.011885672309261304,6204.066464847391
2016-02-25,12294.035016344322,-2049.9374750017014,0,0.011885672309261304,6204.066464847391
2016-02-26,12294.035016344322,-933.1337643909168,0,0.011885672309261304,6204.066464847391
2016-02-29,12294.035016344322,4756.407795238258,0,0.011885672309261304,6204.066464847391
2016-03-01,12294.035016344322,-16210.93433213454,0,0.011885672309261304,6204.066464847391
2016-03-02,12294.035016344322,-4683.165370874476,0,0.011885672309261304,6204.066464847391
2016-03-03,12294.035016344322,-5647.059684276712,0,0.011885672309261304,6204.066464847391
2016-03-04,12294.035016344322,-7404.022478890971,0,0.011885672309261304,6204.066464847391
2016-03-07,12294.035016344322,-5146.009998936041,0,0.011885672309261304,6204.066464847391
2016-03-08,12294.035016344322,9606.853233059675,0,0.011885672309261304,6204.066464847391
2016-03-09,12347.416567641281,-4469.317139062346,0,-0.0004586956735491386,6272.450136497671
2016-03-10,12347.416567641281,-5419.420708569485,0,-0.0004586956735491386,6272.450136497671
2016-03-11,12347.416567641281,-8162.13831208527,0,-0.0004586956735491386,6272.450136497671
2016-03-14,12347.416567641281,4721.294334591184,0,-0.0004586956735491386,6272.450136497671
2016-03-15,12347.416567641281,2291.4500601799555,0,-0.0004586956735491386,6272.450136497671
2016-03-16,12347.416567641281,-4685.257312036761,0,-0.0004586956735491386,6272.450136497671
2016-03-17,12347.416567641281,-988.482767039906,0,-0.0004586956735491386,6272.450136497671
2016-03-18,12391.54384529463,-361.2634605544179,0,-0.02904590519221453,6204.066464847391
2016-03-21,12391.54384529463,-1012.8135222271668,0,-0.02904590519221453,6204.066464847391
2016-03-22,12387.846826373025,-941.5237935147125,0,-0.02639460548154026,6173.000147683718
2016-03-23,12387.846826373025,13780.464450911502,1,-0.02639460548154026,6173.000147683718
2016-03-24,12657.882358772353,-630.6346157128626,0,-0.06279678312972248,6204.066464847391
2016-03-28,12657.882358772353,948.6328013041206,0,-0.06279678312972248,6204.066464847391
2016-03-29,12657.882358772353,-2965.9010448471904,0,-0.06279678312972248,6204.066464847391
2016-03-30,12657.882358772353,-2181.818306704156,0,-0.06279678312972248,6204.066464847391
2016-03-31,12657.882358772353,3356.1550185229507,0,-0.06279678312972248,6204.066464847391
2016-04-01,12657.027806602253,-3812.8338319524446,0,-0.062062771381196834,6173.000147683718
2016-04-04,12629.305739213283,3945.7910309419713,0,-0.04219394792228852,6168.3897247841605
2016-04-05,12629.305739213283,6014.569774182312,0,-0.04219394792228852,6168.3897247841605
2016-04-06,12629.305739213283,-6127.546988262471,0,-0.04219394792228852,6168.3897247841605
2016-04-07,12680.436001514274,6947.053078249168,0,-0.08261302579158233,6029.930008228927
2016-04-08,12600.612769091626,-1505.1864225080235,0,-0.023526968442032732,6168.3897247841605
2016-04-11,12600.612769091626,-3606.2771966988303,0,-0.023526968442032732,6168.3897247841605
2016-04-12,12600.612769091626,-9992.567661670697,0,-0.023526968442032732,6168.3897247841605
2016-04-13,12600.612769091626,-719.5126947151339,0,-0.023526968442032732,6168.3897247841605
2016-04-14,12600.612769091626,3509.084118006912,0,-0.023526968442032732,6168.3897247841605
2016-04-15,12600.612769091626,2443.45143575919,0,-0.023526968442032732,6168.3897247841605
2016-04-18,12600.612769091626,-6185.241051300992,0,-0.023526968442032732,6168.3897247841605
2016-04-19,12600.612769091626,-6506.181340080883,0,-0.023526968442032732,6168.3897247841605
2016-04-20,12600.612769091626,-4623.609738609313,0,-0.023526968442032732,6168.3897247841605
2016-04-21,12600.612769091626,-1241.3352394425165,0,-0.023526968442032732,6168.3897247841605
2016-04-22,12600.612769091626,3714.594542561578,0,-0.023526968442032732,6168.3897247841605
2016-04-25,12600.612769091626,-1283.5474212742597,0,-0.023526968442032732,6168.3897247841605
2016-04-26,12600.612769091626,-4236.082019540475,0,-0.023526968442032732,6168.3897247841605
2016-04-27,12600.612769091626,4073.3138858043594,0,-0.023526968442032732,6168.3897247841605
2016-04-28,12600.612769091626,-2093.667109798824,0,-0.023526968442032732,6168.3897247841605
2016-04-29,12600.612769091626,-3420.5059465798827,0,-0.023526968442032732,6168.3897247841605
2016-05-02,12600.612769091626,-6210.326608399214,0,-0.023526968442032732,6168.3897247841605
2016-05-03,12600.612769091626,5898.1973409398615,0,-0.023526968442032732,6168.3897247841605
2016-05-04,12600.612769091626,4285.322386174982,0,-0.023526968442032732,6168.3897247841605
2016-05-05,12600.612769091626,3213.732353547426,0,-0.023526968442032732,6168.3897247841605
2016-05-06,12600.612769091626,-2164.5808881922826,0,-0.023526968442032732,6168.3897247841605
2016-05-09,12600.612769091626,7343.143340457787,0,-0.023526968442032732,6168.3897247841605
2016-05-10,12614.483345853867,-1853.262577017072,0,-0.033978307017553444,6168.3897247841605
2016-05-11,12617.974802992945,2818.9651504559224,0,-0.05808447469452168,6029.930008228927
2016-05-12,12617.974802992945,-71.93234317994461,0,-0.05808447469452168,6029.930008228927
2016-05-13,12617.974802992945,3873.092126422688,0,-0.05808447469452168,6029.930008228927
2016-05-16,12617.974802992945,-2514.3444000131813,0,-0.05808447469452168,6029.930008228927
2016-05-17,12617.974802992945,-669.2935475030313,0,-0.05808447469452168,6029.930008228927
2016-05-18,12617.974802992945,-4424.496366123382,0,-0.05808447469452168,6029.930008228927
2016-05-19,12617.974802992945,4612.292608751146,0,-0.05808447469452168,6029.930008228927
2016-05-20,12617.974802992945,961.3966407341117,0,-0.05808447469452168,6029.930008228927
2016-05-23,12596.505086273224,1369.4014377547412,0,-0.05029816721234216,5969.990618929686
2016-05-24,12596.505086273224,2733.9515186181234,0,-0.05029816721234216,5969.990618929686
2016-05-25,12596.505086273224,1099.432555031928,0,-0.05029816721234216,5969.990618929686
2016-05-26,12596.505086273224,4259.090020772461,0,-0.05029816721234216,5969.990618929686
2016-05-27,12596.505086273224,-470.715239381904,0,-0.05029816721234216,5969.990618929686
2016-05-31,12596.505086273224,-151.64288313829366,0,-0.05029816721234216,5969.990618929686
2016-06-01,12596.505086273224,157.7828104254719,0,-0.05029816721234216,5969.990618929686
2016-06-02,12596.505086273224,2521.273351012492,0,-0.05029816721234216,5969.990618929686
2016-06-03,12596.505086273224,2852.2921427560377,0,-0.05029816721234216,5969.990618929686
2016-06-06,12596.505086273224,-7248.506305326096,0,-0.05029816721234216,5969.990618929686
2016-06-07,12596.505086273224,-52.08267730733655,0,-0.05029816721234216,5969.990618929686
2016-06-08,12603.683865525749,-3661.591397884729,0,-0.05511109055597713,5953.11300942213
2016-06-09,12603.683865525749,351.51278515371087,0,-0.05511109055597713,5953.11300942213
2016-06-10,12603.683865525749,5073.609274874316,0,-0.05511109055597713,5953.11300942213
2016-06-13,12603.683865525749,140.92759627968553,0,-0.05511109055597713,5953.11300942213
2016-06-14,12603.683865525749,-122.69851043161646,0,-0.05511109055597713,5953.11300942213
2016-06-15,12603.683865525749,2082.424210273652,0,-0.05511109055597713,5953.11300942213
2016-06-16,12603.683865525749,4623.196507572169,0,-0.05511109055597713,5953.11300942213
2016-06-17,12603.683865525749,-5984.799043531347,0,-0.05511109055597713,5953.11300942213
2016-06-20,12603.683865525749,-4733.104495904732,0,-0.05511109055597713,5953.11300942213
2016-06-21,12603.683865525749,1660.0758812308086,0,-0.05511109055597713,5953.11300942213
2016-06-22,12603.683865525749,1836.6947266934897,0,-0.05511109055597713,5953.11300942213
2016-06-23,12603.683865525749,-4109.6503821244605,0,-0.05511109055597713,5953.11300942213
2016-06-24,12603.683865525749,4041.7085772933824,0,-0.05511109055597713,5953.11300942213
2016-06-27,12603.683865525749,16926.94954555469,1,-0.05511109055597713,5953.11300942213
2016-06-28,13072.950688666035,4861.881643286809,0,-0.06393079747135488,5969.990618929686
2016-06-29,13072.950688666035,-5708.610394894271,0,-0.06393079747135488,5969.990618929686
2016-06-30,13072.950688666035,-3762.164744109612,0,-0.06393079747135488,5969.990618929686
2016-07-01,13072.950688666035,-609.4432168752237,0,-0.06393079747135488,5969.990618929686
2016-07-05,13072.950688666035,7021.065021959034,0,-0.06393079747135488,5969.990618929686
2016-07-06,13056.078325585142,-1264.145101257791,0,-0.05138277491724134,6029.930008228927
2016-07-07,13056.078325585142,-724.0296441717717,0,-0.05138277491724134,6029.930008228927
2016-07-08,13056.078325585142,-2293.8149165485065,0,-0.05138277491724134,6029.930008228927
2016-07-11,13056.078325585142,-3187.275570748796,0,-0.05138277491724134,6029.930008228927
2016-07-12,13056.078325585142,-8303.532763674144,0,-0.05138277491724134,6029.930008228927
2016-07-13,13056.078325585142,2266.146900845468,0,-0.05138277491724134,6029.930008228927
2016-07-14,13056.078325585142,-6058.135149513489,0,-0.05138277491724134,6029.930008228927
2016-07-15,13056.078325585142,-4542.973131460467,0,-0.05138277491724134,6029.930008228927
2016-07-18,13056.078325585142,1492.0098504016862,0,-0.05138277491724134,6029.930008228927
2016-07-19,13056.078325585142,2558.242518227752,0,-0.05138277491724134,6029.930008228927
2016-07-20,13056.078325585142,1497.7997754210528,0,-0.05138277491724134,6029.930008228927
2016-07-21,13056.078325585142,-1924.0681369687725,0,-0.05138277491724134,6029.930008228927
2016-07-22,13056.078325585142,1201.7443290918127,0,-0.05138277491724134,6029.930008228927
2016-07-25,13056.078325585142,2754.901545656547,0,-0.05138277491724134,6029.930008228927
2016-07-26,13056.078325585142,-736.1227058082509,0,-0.05138277491724134,6029.930008228927
2016-07-27,13056.078325585142,791.7680354091972,0,-0.05138277491724134,6029.930008228927
2016-07-28,13056.078325585142,-1365.5655675988437,0,-0.05138277491724134,6029.930008228927
2016-07-29,13056.078325585142,2639.684974939606,0,-0.05138277491724134,6029.930008228927
2016-08-01,13056.078325585142,-6385.564292969259,0,-0.05138277491724134,6029.930008228927
2016-08-02,13056.078325585142,-3924.935404545421,0,-0.05138277491724134,6029.930008228927
2016-08-03,13056.078325585142,-228.93781152551333,0,-0.05138277491724134,6029.930008228927
2016-08-04,13056.078325585142,4778.392022619877,0,-0.05138277491724134,6029.930008228927
2016-08-05,13056.078325585142,-3419.783016241844,0,-0.05138277491724134,6029.930008228927
2016-08-08,13056.078325585142,1806.6194885806756,0,-0.05138277491724134,6029.930008228927
2016-08-09,13056.078325585142,2170.4445000252545,0,-0.05138277491724134,6029.930008228927
2016-08-10,13056.078325585142,3463.5513935193894,0,-0.05138277491724134,6029.930008228927
2016-08-11,13070.511146594632,-6967.07415605566,0,-0.06232581695462962,5969.990618929686
2016-08-12,13070.511146594632,7436.275095463907,0,-0.06232581695462962,5969.990618929686
2016-08-15,13064.631934665096,-5820.180953798905,0,-0.0568420281248021,6029.930008228927
2016-08-16,13064.631934665096,-986.8247325779464,0,-0.0568420281248021,6029.930008228927
2016-08-17,13064.631934665096,-1703.1289188866926,0,-0.0568420281248021,6029.930008228927
2016-08-18,13064.631934665096,477.7832936090703,0,-0.0568420281248021,6029.930008228927
2016-08-19,13064.631934665096,-1958.13139516356,0,-0.0568420281248021,6029.930008228927
2016-08-22,13064.631934665096,4113.080495232308,0,-0.0568420281248021,6029.930008228927
2016-08-23,13064.631934665096,-1008.3926629131728,0,-0.0568420281248021,6029.930008228927
2016-08-24,13064.631934665096,5183.142541330415,0,-0.0568420281248021,6029.930008228927
2016-08-25,13064.631934665096,489.9698871803869,0,-0.0568420281248021,6029.930008228927
2016-08-26,13064.631934665096,-2483.385869991185,0,-0.0568420281248021,6029.930008228927
2016-08-29,13064.631934665096,4901.105848235157,0,-0.0568420281248021,6029.930008228927
2016-08-30,13064.631934665096,3287.376171392901,0,-0.0568420281248021,6029.930008228927
2016-08-31,13064.631934665096,1500.0564971493131,0,-0.0568420281248021,6029.930008228927
