,VaR_MC_COPULA
2022-08-29,15218.788038053177
2022-08-30,14334.72222941242
2022-08-31,15656.625420280128
2022-09-01,14742.180218293961
2022-09-02,15336.44881214811
2022-09-06,16868.846841690338
2022-09-07,15007.079767661713
2022-09-08,13446.010321322816
2022-09-09,11878.159457051292
2022-09-12,17083.465423470545
2022-09-13,15963.602730813187
2022-09-14,15137.561559016236
2022-09-15,15719.318930566855
2022-09-16,15472.08257289304
2022-09-19,14419.513352191952
2022-09-20,14887.04973901538
2022-09-21,17316.771453841255
2022-09-22,16106.759116260277
2022-09-23,17700.472158904773
2022-09-26,17992.30977758826
2022-09-27,17194.225476793486
2022-09-28,16386.551739990307
2022-09-29,18265.498497529574
2022-09-30,20215.342066706016
2022-10-03,17294.865030630863
2022-10-04,17223.834490264413
2022-10-05,16278.74322291617
2022-10-06,16612.33959377387
2022-10-07,19764.008694142332
2022-10-10,20266.60616222988
2022-10-11,20498.43576780874
2022-10-12,20009.000723555793
2022-10-13,19983.154203464852
2022-10-14,20629.085329549784
2022-10-17,19891.028936590654
2022-10-18,21294.66668939496
2022-10-19,21145.232155388552
2022-10-20,20660.105216278986
2022-10-21,20281.32382807503
2022-10-24,17930.06797565706
2022-10-25,17745.74655348468
2022-10-26,17926.102094350754
2022-10-27,16663.316207040498
2022-10-28,19288.18147166458
2022-10-31,17317.78372816822
2022-11-01,19003.97322465267
2022-11-02,15797.909533614424
2022-11-03,15201.478959554885
2022-11-04,15934.1378058065
2022-11-07,16172.218502169902
2022-11-08,17674.121505596442
2022-11-09,14709.923573892698
2022-11-10,25579.888223244394
2022-11-11,29150.95284709319
2022-11-14,25952.41419081446
2022-11-15,27875.530647417912
2022-11-16,26932.056984164745
2022-11-17,26179.588852617162
2022-11-18,27364.96105912213
2022-11-21,26729.87384422704
2022-11-22,34611.91624797738
2022-11-23,40090.62719641346
2022-11-25,37458.69720749611
2022-11-28,32140.399747939027
2022-11-29,32963.99677556569
2022-11-30,46976.7881867888
2022-12-01,48215.11180364919
2022-12-02,50243.633692312535
2022-12-05,43227.15687580996
2022-12-06,20429.378052322074
2022-12-07,18851.11898732529
2022-12-08,21936.671638348183
2022-12-09,19677.14518782306
2022-12-12,22777.665519766426
2022-12-13,22090.057635552144
2022-12-14,20466.08624522303
2022-12-15,19637.441208665183
2022-12-16,19959.819608369482
2022-12-19,20900.992678724237
2022-12-20,19945.25762189477
2022-12-21,19894.60667366783
2022-12-22,20204.452172017332
2022-12-23,20475.838016699676
2022-12-27,20135.751179159382
2022-12-28,20281.485171943972
2022-12-29,20019.08677856834
2022-12-30,21085.46253786445
2023-01-03,20560.52259146804
2023-01-04,19961.235282683432
2023-01-05,20762.438472190697
2023-01-06,17930.19675516994
2023-01-09,19914.025173110265
2023-01-10,20225.725702492527
2023-01-11,20360.75844499937
2023-01-12,20776.310699779304
2023-01-13,23248.68151092105
2023-01-17,20828.44640925704
2023-01-18,20661.261269285522
2023-01-19,17777.727490668683
2023-01-20,19027.13156100279
2023-01-23,21774.060900854845
2023-01-24,19330.846445352992
2023-01-25,21204.493565355264
2023-01-26,21039.570675249404
2023-01-27,20793.303379455614
2023-01-30,21847.369885800457
2023-01-31,21585.90823779769
2023-02-01,23658.185604551567
2023-02-02,25550.957404993835
2023-02-03,23566.851432267755
2023-02-06,21781.822854643156
2023-02-07,25251.486498807364
2023-02-08,22271.878774074103
2023-02-09,23138.757493875164
2023-02-10,21087.57187573472
2023-02-13,23580.263559473697
2023-02-14,24161.788880524433
2023-02-15,25266.424229000495
2023-02-16,21437.0821752567
2023-02-17,23492.648431191647
2023-02-21,19293.028378776384
2023-02-22,19116.646920309442
2023-02-23,20841.794513288827
2023-02-24,19835.341251277678
2023-02-27,21135.224582603176
2023-02-28,19144.51436784061
2023-03-01,20041.650671488947
2023-03-02,20106.489296518834
2023-03-03,22940.06868683838
2023-03-06,22662.118352090038
2023-03-07,21411.826445730818
2023-03-08,20262.452384156964
2023-03-09,21310.060067322705
2023-03-10,21865.181892345066
2023-03-13,21767.46762937023
2023-03-14,22363.573306494036
2023-03-15,22058.703976572833
2023-03-16,21173.470772364642
2023-03-17,20643.853313887736
2023-03-20,21350.257363242636
2023-03-21,20593.27248822579
2023-03-22,21571.22634308843
2023-03-23,18929.41123095621
2023-03-24,21444.15748394645
2023-03-27,21009.208588795518
2023-03-28,22200.294977904367
2023-03-29,23869.596148841734
2023-03-30,18714.022660126753
2023-03-31,21106.136183657003
2023-04-03,20723.15358853459
2023-04-04,19930.820735254005
2023-04-05,22242.123477504738
2023-04-06,21577.369791314093
2023-04-10,20750.476511229703
2023-04-11,23103.667789953215
2023-04-12,21499.218412252456
2023-04-13,27019.234623857334
2023-04-14,25708.201836299362
2023-04-17,25904.004912697586
2023-04-18,19918.3462756735
2023-04-19,19864.6208802571
2023-04-20,19266.00795654744
2023-04-21,21894.787564943468
2023-04-24,21752.688252445147
2023-04-25,20290.49823775927
2023-04-26,21489.584958783136
2023-04-27,18341.90307423006
2023-04-28,20822.53820643967
2023-05-01,18358.572444965732
2023-05-02,20482.775136451575
2023-05-03,20271.209446294833
2023-05-04,20199.1718246795
2023-05-05,19167.446362977258
2023-05-08,20241.23533307619
2023-05-09,18504.844909143038
2023-05-10,19039.563301575974
2023-05-11,18660.27322179635
2023-05-12,19581.63601330022
2023-05-15,19106.14485547414
2023-05-16,20564.282545626334
2023-05-17,21649.96133137833
2023-05-18,20461.97765151254
2023-05-19,19710.237409857724
2023-05-22,21445.974579639966
2023-05-23,20576.066428011196
2023-05-24,20880.38721664083
2023-05-25,20187.952600997687
2023-05-26,23391.3002370538
2023-05-30,19400.161242763872
2023-05-31,20804.633294475567
2023-06-01,18083.015580173145
2023-06-02,23050.033862112556
2023-06-05,21104.36580112206
2023-06-06,21823.29188433099
2023-06-07,20302.135993210213
2023-06-08,23001.192292854183
2023-06-09,21916.496053880237
2023-06-12,24114.85734522437
2023-06-13,25513.54018216032
2023-06-14,26962.03672001962
2023-06-15,31456.98985583724
2023-06-16,31219.69834747517
2023-06-20,29428.61653151301
2023-06-21,28243.20898718463
2023-06-22,29397.571876055987
2023-06-23,26967.36391230245
2023-06-26,26429.58831122584
2023-06-27,30543.61242532263
2023-06-28,31753.96054387251
2023-06-29,32064.139773516443
2023-06-30,36834.68960388246
2023-07-03,37052.821050945466
2023-07-05,36682.24951462558
2023-07-06,35267.26841255274
2023-07-07,33969.179129898956
2023-07-10,36845.918188254975
2023-07-11,41532.8357430485
2023-07-12,37900.1397160263
2023-07-13,38565.8697995762
2023-07-14,18926.809783499255
2023-07-17,19091.29715425658
2023-07-18,20204.283735774403
2023-07-19,19470.81771312131
2023-07-20,20800.42682690883
2023-07-21,19752.604435127687
2023-07-24,20590.99355325127
2023-07-25,18997.057172923567
2023-07-26,20486.572214983957
2023-07-27,19994.653271006733
2023-07-28,18500.273469124182
2023-07-31,22318.31287588514
2023-08-01,20287.40318806105
2023-08-02,18456.904639981338
2023-08-03,18165.871453356005
2023-08-04,19897.479724538054
2023-08-07,19192.02003277283
2023-08-08,19036.290090376493
2023-08-09,21423.81357044948
2023-08-10,19302.421291459013
2023-08-11,17513.859245107105
2023-08-14,18500.574848687218
2023-08-15,20515.042667549456
2023-08-16,19439.36109748178
2023-08-17,21794.193929756802
2023-08-18,21536.44428935776
2023-08-21,21498.39621582593
2023-08-22,21369.403644637678
2023-08-23,21293.816739633232
2023-08-24,24075.378586553496
2023-08-25,21293.43851621893
2023-08-28,19218.31274311148
2023-08-29,21079.60162938863
2023-08-30,21479.91718928993
2023-08-31,19629.660167852428
2023-09-01,21015.086833508907
2023-09-05,18757.304944403375
2023-09-06,21851.862646397592
2023-09-07,22109.091028943323
2023-09-08,20609.697764758417
2023-09-11,20429.806846179094
2023-09-12,18548.01435746176
2023-09-13,20191.30960065995
2023-09-14,21546.020085127897
2023-09-15,19412.241591196267
2023-09-18,17748.300360649766
2023-09-19,20167.11773340217
2023-09-20,18413.046880408485
2023-09-21,19051.438760389912
2023-09-22,21194.48662885043
2023-09-25,19328.83632756034
2023-09-26,22084.01121642742
2023-09-27,21617.457455857104
2023-09-28,18884.790754076526
2023-09-29,21295.881571219994
2023-10-02,20977.096023212292
2023-10-03,24241.355745397403
2023-10-04,21912.051312002655
2023-10-05,23271.15802137777
2023-10-06,20352.595706041044
2023-10-09,20526.672110694715
2023-10-10,23907.81363765209
2023-10-11,20580.52405589953
2023-10-12,20023.37030879038
2023-10-13,18953.141213291106
2023-10-16,19174.154273852953
2023-10-17,18833.196169796873
2023-10-18,19938.886246706097
2023-10-19,18251.005097724566
2023-10-20,18740.660845199083
2023-10-23,18305.05616531833
2023-10-24,19493.679485713546
2023-10-25,20938.05959565253
2023-10-26,20875.323943475654
2023-10-27,24035.133452755403
2023-10-30,20220.070335445824
2023-10-31,18856.08523010366
2023-11-01,21453.32093392847
2023-11-02,19206.117536975595
2023-11-03,19355.22228703425
2023-11-06,19100.028473137994
2023-11-07,19445.18395651103
2023-11-08,20314.815944180307
2023-11-09,19336.493408991453
2023-11-10,21334.262058157467
2023-11-13,23428.950014346545
2023-11-14,32356.443160256684
2023-11-15,33926.66948147785
2023-11-16,37492.7201462545
2023-11-17,36865.93090958635
2023-11-20,17714.59629283734
2023-11-21,18461.373714026555
2023-11-22,19829.262747813635
2023-11-24,21396.023922764634
2023-11-27,19197.582663321096
2023-11-28,18615.929238034
2023-11-29,18116.791260759826
2023-11-30,19808.68026711956
2023-12-01,20383.62456652701
2023-12-04,19136.74214483621
2023-12-05,25845.130989684498
2023-12-06,28236.15687432829
2023-12-07,26909.04993302068
2023-12-08,27493.430389483514
2023-12-11,27619.34466074097
2023-12-12,28848.08576681943
2023-12-13,31667.41927292932
2023-12-14,32376.56798885413
2023-12-15,35798.65439057378
2023-12-18,36367.10721418362
2023-12-19,38489.0054025589
2023-12-20,34554.65992291767
2023-12-21,38375.98343934571
2023-12-22,38438.611548472196
2023-12-26,40370.17869013436
2023-12-27,41502.291619828175
2023-12-28,41823.01152860483
2023-12-29,41501.72114937904
2024-01-02,41615.22974548261
2024-01-03,37228.880994107436
2024-01-04,26648.64811869741
2024-01-05,28375.550498505967
2024-01-08,26074.010898745222
2024-01-09,29574.56701282253
2024-01-10,30543.238934285677
2024-01-11,29714.572255010746
2024-01-12,28276.36622393654
2024-01-16,28452.398712899758
2024-01-17,29535.259928706102
2024-01-18,27736.58313514236
2024-01-19,29774.772331319255
2024-01-22,29268.4859696188
2024-01-23,33387.86400536194
2024-01-24,33201.78548086114
2024-01-25,32682.07208992108
2024-01-26,33172.13212542861
2024-01-29,35719.72130627077
2024-01-30,36308.092573830814
2024-01-31,31616.8591872399
2024-02-01,35278.50870309688
2024-02-02,40181.43767170434
2024-02-05,39285.877547415366
2024-02-06,41018.82915207755
2024-02-07,44261.06841991345
2024-02-08,42854.60128593751
2024-02-09,45579.44660065631
2024-02-12,44012.13710138506
2024-02-13,43186.739996379554
2024-02-14,44611.62995445322
2024-02-15,44435.01622877537
2024-02-16,27373.626683487426
2024-02-20,27485.383279468788
2024-02-21,29348.132156204578
2024-02-22,28845.76366711894
2024-02-23,26817.642050799295
2024-02-26,27979.82786755078
2024-02-27,27745.516005621328
2024-02-28,27139.08029313983
2024-02-29,26816.69194585887
2024-03-01,32561.306319593525
2024-03-04,30526.050938341737
2024-03-05,29647.843560577057
2024-03-06,29244.90488645753
2024-03-07,31029.77248952149
2024-03-08,31559.356282216555
2024-03-11,31550.383513264846
2024-03-12,33523.03388548072
2024-03-13,32294.39748231739
2024-03-14,31621.738993725332
2024-03-15,32462.679030895637
2024-03-18,31751.31022790539
2024-03-19,34934.84117413108
2024-03-20,37540.28635543451
2024-03-21,39840.825092408195
2024-03-22,41062.89088121884
2024-03-25,41733.80922248369
2024-03-26,39689.96612112892
2024-03-27,43895.86116450377
2024-03-28,45756.293343271485
2024-04-01,45689.52317979955
2024-04-02,28033.61088728534
2024-04-03,29263.13130365012
2024-04-04,28589.042869677334
2024-04-05,26767.014829467204
2024-04-08,24780.872868627015
2024-04-09,26799.160578631214
2024-04-10,28569.92464157942
2024-04-11,26812.75612954804
2024-04-12,29692.88757178741
2024-04-15,29417.738817255657
2024-04-16,28844.000684657316
2024-04-17,30767.389235608363
2024-04-18,29172.318119145442
2024-04-19,32991.381724431296
2024-04-22,27707.698748740422
2024-04-23,27814.40568623926
2024-04-24,28101.85685036815
2024-04-25,32270.268611622356
2024-04-26,29210.759001310882
2024-04-29,30748.57553222999
2024-04-30,30715.694677019732
2024-05-01,31935.916929362633
2024-05-02,33239.553283277
2024-05-03,29361.58466299398
2024-05-06,28415.400111821396
2024-05-07,24415.0393701361
2024-05-08,28785.971785276874
2024-05-09,27909.896618972016
2024-05-10,28006.956012850147
2024-05-13,24378.07768763901
2024-05-14,27070.682294513917
2024-05-15,31218.02268836263
2024-05-16,24837.439136120385
2024-05-17,28825.92627027465
2024-05-20,26843.03290321054
2024-05-21,28059.093082534942
2024-05-22,26656.18804055543
2024-05-23,30649.930917562273
2024-05-24,29050.2250009652
2024-05-28,29803.76898788378
2024-05-29,32813.59853698939
2024-05-30,26665.08257966607
2024-05-31,28483.000717076815
2024-06-03,28181.547814477723
2024-06-04,29942.486122446528
2024-06-05,29525.89950497025
2024-06-06,29891.648377742727
2024-06-07,31691.17728569333
2024-06-10,32145.4705052018
2024-06-11,29488.407363709288
2024-06-12,36384.673866709265
2024-06-13,37033.24294537738
2024-06-14,37949.17881724556
2024-06-17,38590.29341940936
2024-06-18,42381.59962502453
2024-06-20,40606.57973610207
2024-06-21,42616.6528132829
2024-06-24,40658.6548627762
2024-06-25,44385.68880798291
2024-06-26,42725.88610830217
2024-06-27,30117.190040995698
2024-06-28,27973.444809913188
2024-07-01,28639.675758232417
2024-07-02,27179.65365128833
2024-07-03,28697.23579308215
2024-07-05,27210.535548197848
2024-07-08,29077.795497853826
2024-07-09,29273.811403547952
2024-07-10,31905.857952216935
2024-07-11,27237.295442597748
2024-07-12,28317.737288553384
2024-07-15,31883.86615464482
2024-07-16,31283.218348660692
2024-07-17,31267.68875849768
2024-07-18,26436.509642875102
2024-07-19,27432.1293005215
2024-07-22,30739.933014242597
2024-07-23,28132.050921525937
2024-07-24,30151.614429816836
2024-07-25,26500.839749093022
2024-07-26,28738.068453398915
2024-07-29,27832.093392603292
2024-07-30,28321.71294300357
2024-07-31,28968.54378614107
2024-08-01,23738.27242039121
2024-08-02,32727.54136417466
2024-08-05,36191.57117199033
2024-08-06,35695.87109782729
2024-08-07,37589.87262573213
2024-08-08,33306.63251649041
2024-08-09,32450.616980122628
2024-08-12,28900.483030883614
2024-08-13,29432.757678218735
2024-08-14,29199.47596634631
2024-08-15,32098.353192984905
2024-08-16,29772.669606050928
2024-08-19,35780.47507867285
2024-08-20,34814.709569967024
2024-08-21,34032.45811465048
2024-08-22,32793.695035387886
2024-08-23,38509.864962285785
2024-08-26,35294.71541609103
2024-08-27,35944.07498519631
2024-08-28,34124.747007575505
2024-08-29,34275.447492010215
2024-08-30,39119.150065600385
2024-09-03,32911.3453375441
2024-09-04,32669.952100678776
2024-09-05,31200.48431040949
2024-09-06,29851.236667935827
2024-09-09,30020.580123553977
2024-09-10,29497.0486127087
2024-09-11,32867.18232607956
2024-09-12,39912.39348509658
2024-09-13,43035.79650586561
2024-09-16,42048.54300790186
2024-09-17,44373.83836961428
2024-09-18,43343.06138302732
2024-09-19,49218.53071657433
2024-09-20,48346.96673036238
2024-09-23,26469.487336599566
2024-09-24,27216.30536416766
2024-09-25,26610.568718886472
2024-09-26,30039.424757012464
2024-09-27,30223.68278885606
2024-09-30,28933.853039323134
2024-10-01,30360.36198686778
2024-10-02,27809.939308828845
2024-10-03,28637.32175031229
2024-10-04,27538.644564321006
2024-10-07,29834.51807620921
2024-10-08,29897.173118317103
2024-10-09,29184.22251520104
2024-10-10,29185.19651762961
2024-10-11,30949.345464098944
2024-10-14,31700.787493526677
2024-10-15,28360.124082883794
2024-10-16,28701.982907916994
2024-10-17,28215.276810213367
2024-10-18,29827.010399128627
2024-10-21,30913.72177569647
2024-10-22,31896.645547147553
2024-10-23,28006.062764898015
2024-10-24,29880.05373907424
2024-10-25,30546.21497872364
2024-10-28,32617.655721447896
2024-10-29,30524.77963394265
2024-10-30,30344.841399517063
2024-10-31,32319.072292784247
2024-11-01,24091.777931846987
2024-11-04,29948.352580003688
2024-11-05,31388.85777082631
2024-11-06,31096.762471990205
2024-11-07,31912.358979426564
2024-11-08,33222.584360158726
2024-11-11,32677.988365919555
2024-11-12,32552.471148744462
2024-11-13,34706.28804896208
2024-11-14,33659.73221389857
2024-11-15,31782.747777139684
2024-11-18,29426.087555625385
2024-11-19,31813.9315057898
2024-11-20,31977.96760106534
2024-11-21,32933.50090070658
2024-11-22,36236.64795228291
2024-11-25,38326.99181458873
2024-11-26,41643.5258669721
2024-11-27,40534.46192820152
2024-11-29,46433.35568273846
2024-12-02,44967.121452826745
2024-12-03,35091.703285366646
2024-12-04,35238.18530331283
2024-12-05,35300.800284158875
2024-12-06,38473.80938135305
2024-12-09,35895.29914503855
2024-12-10,35748.512525017984
2024-12-11,37776.34054045305
2024-12-12,35909.57800563397
2024-12-13,34112.195572337005
2024-12-16,35706.23886947317
2024-12-17,25087.150370142295
2024-12-18,31486.598941362918
2024-12-19,29854.809195893133
2024-12-20,27341.499697427713
2024-12-23,27756.80620407446
2024-12-24,27220.835454093973
2024-12-26,26808.851594647953
2024-12-27,26772.493525364473
2024-12-30,26819.368924086644
