,snapshot_date,current_portfolio_value,VaR_HS_VolAdj,ES_HS_VolAdj,tail_scenarios,quantile_method,historical_window_mean_loss,historical_window_vol_loss,avg_vol_ratio,realised_loss,realised_pnl,exception
2018-06-04,2018-06-01,1945189.081403398,27120.09523986373,31855.558189997915,5,empirical_order_statistic,-2022.2080863747556,11586.749922655388,1.0772768063253353,-6607.874370174715,6607.874370174715,0
2018-06-05,2018-06-04,1951796.9557735727,31294.884000347694,35471.98498111884,5,empirical_order_statistic,-2032.5920955881272,12210.571772209309,1.0793846930764983,-2934.8750682303216,2934.8750682303216,0
2018-06-06,2018-06-05,1954731.830841803,32048.896809020778,36161.85423984006,5,empirical_order_statistic,-1971.0550911499606,12167.193740230336,1.0665438218366663,-13157.0355294873,13157.0355294873,0
2018-06-07,2018-06-06,1967888.8663712903,35508.097063022666,42313.019914436016,5,empirical_order_statistic,-1954.892470023484,12744.788486969432,1.0710436979947966,860.5292066505644,-860.5292066505644,0
2018-06-08,2018-06-07,1967028.3371646397,36519.58282774268,43334.47765217656,5,empirical_order_statistic,-1954.7273721325585,12756.382417589704,1.0745363068353428,-3790.8190574347973,3790.8190574347973,0
2018-06-11,2018-06-08,1970819.1562220745,23579.14789060387,29067.777874139323,5,empirical_order_statistic,2775.515512109946,7454.058373752416,1.0704702303466491,-47.406099347630516,47.406099347630516,0
2018-06-12,2018-06-11,1970866.5623214222,17691.219946147176,20964.77517200075,5,empirical_order_statistic,-1591.004495276629,7782.381783729402,1.069759790513311,1711.0099642195273,-1711.0099642195273,0
2018-06-13,2018-06-12,1969155.5523572026,17780.29793678946,21257.111515432967,5,empirical_order_statistic,-1616.30208006295,7903.3332930831,1.0669972613383878,-535.0654140536208,535.0654140536208,0
2018-06-14,2018-06-13,1969690.6177712562,17490.49980427837,20381.99796456038,5,empirical_order_statistic,-1482.6615918987793,7503.976028128948,1.056285778023285,-548.4133843434975,548.4133843434975,0
2018-06-15,2018-06-14,1970239.0311555997,17638.69869345543,20930.123135001166,5,empirical_order_statistic,-1561.1595894785528,7795.043988143433,1.0576652756298441,16552.1217575809,-16552.1217575809,0
2018-06-18,2018-06-15,1953686.9093980188,17182.55615452025,20614.44653005749,5,empirical_order_statistic,-1517.1336836909327,7746.059659956753,1.0778882341764393,2500.228005267214,-2500.228005267214,0
2018-06-19,2018-06-18,1951186.6813927516,16675.147555927513,19469.224881260005,5,empirical_order_statistic,-1324.731439602485,7174.661997150113,1.035638555012404,3892.6687191836536,-3892.6687191836536,0
2018-06-20,2018-06-19,1947294.012673568,15492.352239481173,17871.988299341036,5,empirical_order_statistic,-1085.7333148761861,6479.5138326677,1.02077574596182,1197.7030223060865,-1197.7030223060865,0
2018-06-21,2018-06-20,1946096.309651262,15079.542450081557,17335.84006438218,5,empirical_order_statistic,-1031.2926372432803,6199.1643098602535,0.9978457149530394,4969.47570468043,-4969.47570468043,0
2018-06-22,2018-06-21,1941126.8339465815,13512.508196844487,14802.338985491544,5,empirical_order_statistic,-842.3678185844626,5468.971358380989,0.9798624772584931,-1823.8537659058347,1823.8537659058347,0
2018-06-25,2018-06-22,1942950.6877124873,13826.525208506268,14831.82935297261,5,empirical_order_statistic,-880.7199405587213,5536.730561662215,0.9748498617232015,7612.673885405762,-7612.673885405762,0
2018-06-26,2018-06-25,1935338.0138270815,12353.562236496015,13366.372533640078,5,empirical_order_statistic,-593.5580058111176,4814.417022189688,0.9850107206154958,1630.1483487356454,-1630.1483487356454,0
2018-06-27,2018-06-26,1933707.865478346,11556.911291470984,12973.728803074966,5,empirical_order_statistic,-545.2672745707515,4600.762197564215,0.961299892786263,9795.158540269127,-9795.158540269127,0
2018-06-28,2018-06-27,1923912.7069380768,11358.497549932683,12413.008005234273,5,empirical_order_statistic,-400.26425867246047,4283.185295431293,0.9607877767673325,1547.7843922686297,-1547.7843922686297,0
2018-06-29,2018-06-28,1922364.9225458081,11376.665080398554,12672.495973002679,5,empirical_order_statistic,-441.5376712657362,4416.762194718722,0.9620319591998046,-2194.859849415254,2194.859849415254,0
2018-07-02,2018-06-29,1924559.7823952234,11347.962928268826,12748.07904615174,5,empirical_order_statistic,-447.5217423916925,4419.207397254863,0.9583516077507436,1495.177936720429,-1495.177936720429,0
2018-07-03,2018-07-02,1923064.604458503,11299.468052367214,12595.140654674033,5,empirical_order_statistic,-374.6637495352286,4239.131712211089,0.9399043486579891,-713.2150050303899,713.2150050303899,0
2018-07-05,2018-07-03,1923777.8194635333,11546.437543019652,12683.390599698574,5,empirical_order_statistic,-319.40291726455,4155.3383724733085,0.9475702558184252,-6034.422076784773,6034.422076784773,0
2018-07-06,2018-07-05,1929812.2415403181,11704.243899756344,13035.03846607646,5,empirical_order_statistic,-368.70236822925506,4371.606581910098,0.9409645613768428,-1616.9260266302153,1616.9260266302153,0
2018-07-09,2018-07-06,1931429.1675669483,11673.086210048525,13561.138467242383,5,empirical_order_statistic,-501.84299771005567,4804.127646086176,0.9421565377684935,-10104.02961684321,10104.02961684321,0
2018-07-10,2018-07-09,1941533.1971837915,13337.251636268571,14873.154578334234,5,empirical_order_statistic,-686.7122953149872,5503.67826126063,0.9387476501502318,-1908.7912718947046,1908.7912718947046,0
2018-07-11,2018-07-10,1943441.9884556863,13432.962813436752,15495.58527658605,5,empirical_order_statistic,-740.3293463651142,5819.886288181298,0.935849498089405,12898.16312742536,-12898.16312742536,0
2018-07-12,2018-07-11,1930543.825328261,12686.089774273802,14279.13850518344,5,empirical_order_statistic,-507.57372566139793,5234.658545959393,0.9424492544174963,-6802.0064694983885,6802.0064694983885,0
2018-07-13,2018-07-12,1937345.8317977593,14242.374159416417,16064.786232210696,5,empirical_order_statistic,-746.0333217366561,6123.701235187051,0.9419815987590626,3791.8888651595917,-3791.8888651595917,0
2018-07-16,2018-07-13,1933553.9429325997,14674.278023396619,16367.46255900166,5,empirical_order_statistic,-784.0342107282947,6303.450748692188,0.9382958296300176,-27.710489431163296,27.710489431163296,0
2018-07-17,2018-07-16,1933581.6534220309,14331.219093450578,16072.773659008137,5,empirical_order_statistic,-687.5366088933256,6190.233855961957,0.9352894040629421,1996.4742100476287,-1996.4742100476287,0
2018-07-18,2018-07-17,1931585.1792119832,14876.533374725142,17423.744857904363,5,empirical_order_statistic,-825.519250410093,6714.276368360652,0.9318442088623823,-1943.9867209065706,1943.9867209065706,0
2018-07-19,2018-07-18,1933529.1659328898,15458.705583012896,18525.317676038994,5,empirical_order_statistic,-890.1456411236878,7073.573456183781,0.9301169555514536,8969.18340663542,-8969.18340663542,0
2018-07-20,2018-07-19,1924559.9825262544,14770.250531026162,16756.259544712164,5,empirical_order_statistic,-618.2850311695245,6594.459267016232,0.9216627200036998,-4605.453904576832,4605.453904576832,0
2018-07-23,2018-07-20,1929165.4364308312,14854.19153913646,16525.829463414382,5,empirical_order_statistic,-573.0263143418548,6782.46934037474,0.926506826653978,-4158.463031514082,4158.463031514082,0
2018-07-24,2018-07-23,1933323.8994623453,423.60369315277785,2032.992055391101,5,empirical_order_statistic,-12567.730188020263,4725.568136934222,0.9325792936596388,-13801.053636183497,13801.053636183497,0
2018-07-25,2018-07-24,1947124.9530985288,12482.873036686331,13344.577617075201,5,empirical_order_statistic,-684.6586187209733,4893.082581975313,0.9299444593600702,-8023.667804391589,8023.667804391589,0
2018-07-26,2018-07-25,1955148.6209029204,13170.042244609445,14353.928102154936,5,empirical_order_statistic,-784.235607501661,5309.1207114836025,0.9294400469337454,2686.7978612775914,-2686.7978612775914,0
2018-07-27,2018-07-26,1952461.8230416428,13097.08384496253,14204.274852630077,5,empirical_order_statistic,-753.3414423932521,5237.08331491462,0.9327371754057832,7197.683424836025,-7197.683424836025,0
2018-07-30,2018-07-27,1945264.1396168068,12568.564866764238,13298.496236078954,5,empirical_order_statistic,-631.761936814528,4876.7406355820485,0.9358621884480692,1845.0335536357015,-1845.0335536357015,0
2018-07-31,2018-07-30,1943419.106063171,11968.961019989569,12609.540899641719,5,empirical_order_statistic,-543.6187385620195,4616.226101595466,0.9365634633751179,-2848.1817052427214,2848.1817052427214,0
2018-08-01,2018-07-31,1946267.2877684138,12549.88775294181,13094.86520981351,5,empirical_order_statistic,-613.3355277867242,4786.127738718076,0.9348626327123614,3122.87297831499,-3122.87297831499,0
2018-08-02,2018-08-01,1943144.4147900988,12318.773575117812,12934.337843298306,5,empirical_order_statistic,-572.4906043084356,4715.55168094944,0.9394237421900868,2009.2890676632524,-2009.2890676632524,0
2018-08-03,2018-08-02,1941135.1257224355,12768.821217088727,13732.42020940818,5,empirical_order_statistic,-665.0952958475957,5052.3489647983315,0.9423912447060753,-1261.133752677124,1261.133752677124,0
2018-08-06,2018-08-03,1942396.2594751127,13067.966771912063,14353.013981440943,5,empirical_order_statistic,-720.804863608953,5290.921220046074,0.9408680414418485,1472.0139766463544,-1472.0139766463544,0
2018-08-07,2018-08-06,1940924.2454984663,12988.533845904749,14764.506234207283,5,empirical_order_statistic,-765.3390028485064,5464.558694631778,0.9355945769438662,-6043.724549286766,6043.724549286766,0
2018-08-08,2018-08-07,1946967.970047753,13585.199201065814,15485.843889815453,5,empirical_order_statistic,-825.5071651548967,5739.377499306947,0.9367643174920478,-339.54350035544485,339.54350035544485,0
2018-08-09,2018-08-08,1947307.5135481085,13638.797740364447,15552.304360850667,5,empirical_order_statistic,-835.4879912822703,5754.188356614259,0.9368011503987986,3205.286650858354,-3205.286650858354,0
2018-08-10,2018-08-09,1944102.2268972502,12727.516422975343,14913.696506196215,5,empirical_order_statistic,-756.1887138982653,5507.173514312517,0.9113563138537554,9645.76770823868,-9645.76770823868,0
2018-08-13,2018-08-10,1934456.4591890115,11966.250679349294,13673.305618116166,5,empirical_order_statistic,-574.105943734685,5037.726248941978,0.9212404413015234,11842.976498394739,-11842.976498394739,0
2018-08-14,2018-08-13,1922613.4826906167,12402.508686537156,13284.237877456611,5,empirical_order_statistic,-426.65086273901073,4850.084127075709,0.9400536035991265,-4362.215264375554,4362.215264375554,0
2018-08-15,2018-08-14,1926975.6979549923,12846.343323242385,14351.241280245642,5,empirical_order_statistic,-578.2408112081704,5325.052442775858,0.9401857805812139,16757.454376108246,-16757.454376108246,1
2018-08-16,2018-08-15,1910218.243578884,13028.24987838976,14143.620523194922,5,empirical_order_statistic,-378.7826370916176,4965.91554944729,0.9550753909146712,-5198.339249861892,5198.339249861892,0
2018-08-17,2018-08-16,1915416.582828746,14224.001766176894,15518.117268567532,5,empirical_order_statistic,-567.2196684663254,5587.52700993482,0.9587258148491974,-7595.320083435392,7595.320083435392,0
2018-08-20,2018-08-17,1923011.9029121813,14884.700203262968,16495.08218241553,5,empirical_order_statistic,-673.2079545528511,5989.928345402117,0.9588421377892403,-2496.7199986877386,2496.7199986877386,0
2018-08-21,2018-08-20,1925508.622910869,15040.672193323262,17079.207577176297,5,empirical_order_statistic,-734.8085682793027,6204.379975461428,0.9591676065066187,-6786.2936097485945,6786.2936097485945,0
2018-08-22,2018-08-21,1932294.9165206177,15803.100758735789,17762.073350609047,5,empirical_order_statistic,-760.2192121182629,6397.52858098034,0.9575937181103543,243.22367003234103,-243.22367003234103,0
2018-08-23,2018-08-22,1932051.6928505853,15126.229648809647,17606.297041584134,5,empirical_order_statistic,-695.1595408885116,6212.909796453487,0.8873546787115761,6590.245961799286,-6590.245961799286,0
2018-08-24,2018-08-23,1925461.446888786,15060.920216064202,17029.200565195224,5,empirical_order_statistic,-582.7478120034509,5968.213923859594,0.8663150487262898,-14169.089083357016,14169.089083357016,0
2018-08-27,2018-08-24,1939630.535972143,16706.552834136644,19426.011956130853,5,empirical_order_statistic,-748.1836669180211,6597.724077989283,0.8717310037210124,-14636.578023825306,14636.578023825306,0
2018-08-28,2018-08-27,1954267.1139959684,17165.23466626485,21677.467731824425,5,empirical_order_statistic,-879.9208409979316,7059.044626098217,0.8659928639506749,1532.1812469498254,-1532.1812469498254,0
2018-08-29,2018-08-28,1952734.9327490185,17280.63197736838,22099.30265206108,5,empirical_order_statistic,-873.0186453757393,7120.449974755683,0.863268452311189,-9749.754783357028,9749.754783357028,0
2018-08-30,2018-08-29,1962484.6875323756,17726.475250718184,23873.898883192196,5,empirical_order_statistic,-939.7619265947649,7403.366675989536,0.8628998234481634,9159.745151362848,-9159.745151362848,0
2018-08-31,2018-08-30,1953324.9423810127,17400.275163332,23280.85339782778,5,empirical_order_statistic,-868.9622374341865,7306.278654647752,0.8575524874946342,1566.302144069923,-1566.302144069923,0
2018-09-04,2018-08-31,1951758.6402369428,18215.23855638667,24381.473238566705,5,empirical_order_statistic,-895.4454268770213,7394.907427983815,0.8515398747996933,3515.8462149424013,-3515.8462149424013,0
2018-09-05,2018-09-04,1948242.7940220004,8473.430596499471,10348.998190969276,5,empirical_order_statistic,-4697.063832673777,4698.509981449272,0.8567893708778112,-4256.603003463242,4256.603003463242,0
2018-09-06,2018-09-05,1952499.3970254636,12777.74131727079,14624.911078061768,5,empirical_order_statistic,-465.41841750466733,4772.255720820418,0.8578381888707107,387.7008847629186,-387.7008847629186,0
2018-09-07,2018-09-06,1952111.6961407007,12757.518047205638,14597.384035160812,5,empirical_order_statistic,-410.5360336870444,4679.19830716724,0.8623634087270869,25.612102560698986,-25.612102560698986,0
2018-09-10,2018-09-07,1952086.08403814,12636.965083991876,14473.553219826334,5,empirical_order_statistic,-393.68905832389135,4607.757455822664,0.8712157081650685,1395.2546421382576,-1395.2546421382576,0
2018-09-11,2018-09-10,1950690.8293960018,12689.474514124915,14509.225984559813,5,empirical_order_statistic,-415.6858802103638,4671.092558328815,0.8664632894311438,-3822.7609598834533,3822.7609598834533,0
2018-09-12,2018-09-11,1954513.5903558852,12117.670053472742,13823.995830718195,5,empirical_order_statistic,-475.9762979379511,4679.717565209967,0.8404373530023497,-3872.4536713217385,3872.4536713217385,0
2018-09-13,2018-09-12,1958386.044027207,12362.254371060291,14127.248760978551,5,empirical_order_statistic,-485.8934445272032,4740.331866789762,0.8437276057661841,-2185.613471306395,2185.613471306395,0
2018-09-14,2018-09-13,1960571.6574985133,13159.97518113628,14603.458262508782,5,empirical_order_statistic,-577.1110429543689,5033.418071121979,0.8410380958450908,1821.2068430744112,-1821.2068430744112,0
2018-09-17,2018-09-14,1958750.450655439,13283.718047277536,14724.849350946024,5,empirical_order_statistic,-580.4971420121393,5072.68037356275,0.8394144429230366,1178.2709575286135,-1178.2709575286135,0
2018-09-18,2018-09-17,1957572.1796979103,12455.574630122632,14325.238146219217,5,empirical_order_statistic,-430.6378877817453,4769.282019295383,0.8386545351310696,-6352.4536562168505,6352.4536562168505,0
2018-09-19,2018-09-18,1963924.6333541272,13320.112626978895,14839.596278296132,5,empirical_order_statistic,-531.8576057017567,5087.986792762687,0.8490096195677045,-3511.6158448802307,3511.6158448802307,0
2018-09-20,2018-09-19,1967436.2491990074,13286.198039662559,14888.459151538322,5,empirical_order_statistic,-514.8851690033017,5010.579941278666,0.8247721651933082,-8072.93017859105,8072.93017859105,0
2018-09-21,2018-09-20,1975509.1793775985,15059.044256747002,16137.419237750722,5,empirical_order_statistic,-647.3673959132302,5486.441743961775,0.8248366125971125,2727.965707921656,-2727.965707921656,0
2018-09-24,2018-09-21,1972781.2136696768,14905.70074769808,15928.16384085929,5,empirical_order_statistic,-595.0391901828567,5359.38203951542,0.8123985967284968,3218.16258746502,-3218.16258746502,0
2018-09-25,2018-09-24,1969563.0510822118,14112.585045993328,15432.591296012653,5,empirical_order_statistic,-516.5173414666685,5177.968446035595,0.8090188250989055,-1140.748567682458,1140.748567682458,0
2018-09-26,2018-09-25,1970703.7996498942,13964.015718915965,15359.046728101279,5,empirical_order_statistic,-504.51777071152674,5138.541811548213,0.8091091687451023,7221.289064930519,-7221.289064930519,0
2018-09-27,2018-09-26,1963482.5105849637,13192.891951039433,14804.950136845326,5,empirical_order_statistic,-423.1600747852577,4974.257738277501,0.806901168311457,3394.1708112964407,-3394.1708112964407,0
2018-09-28,2018-09-27,1960088.3397736673,13911.426266555442,15105.866247320455,5,empirical_order_statistic,-463.9230410484956,5103.728219919027,0.7991739167434492,178.69445812189952,-178.69445812189952,0
2018-10-01,2018-09-28,1959909.6453155454,13435.555545709794,14925.618407329963,5,empirical_order_statistic,-485.18427560352814,5083.0637241805525,0.8033280934996473,-3535.300635217922,3535.300635217922,0
2018-10-02,2018-10-01,1963444.9459507633,14169.902466199594,15561.417610557004,5,empirical_order_statistic,-518.2415155487316,5250.298915013105,0.7995020635171181,-2301.6417799966875,2301.6417799966875,0
2018-10-03,2018-10-02,1965746.58773076,14006.747699625092,15568.341298934585,5,empirical_order_statistic,-483.3937170177959,5228.336424129917,0.8006562790769965,-2436.035682719201,2436.035682719201,0
2018-10-04,2018-10-03,1968182.6234134792,14087.35671610781,15811.453455369221,5,empirical_order_statistic,-537.5370301848543,5350.127588984234,0.8263285073383216,4924.18496931158,-4924.18496931158,0
2018-10-05,2018-10-04,1963258.4384441676,12354.847004745621,14223.726781320805,5,empirical_order_statistic,-223.9794544521612,4760.677758708365,0.8368122703943962,31.402681473642588,-31.402681473642588,0
2018-10-08,2018-10-05,1963227.035762694,12286.267823290778,13782.609539649031,5,empirical_order_statistic,-81.88190375728766,4452.503393696468,0.8359423012132899,5772.605808277614,-5772.605808277614,0
2018-10-09,2018-10-08,1957454.4299544164,12396.778081135591,13948.03190876725,5,empirical_order_statistic,26.49921920660045,4475.959444104588,0.8384293988806143,2892.8377027525567,-2892.8377027525567,0
2018-10-10,2018-10-09,1954561.5922516638,12251.420791346114,13950.779363213946,5,empirical_order_statistic,115.43879838505015,4423.755823229232,0.8398513295191847,11542.846035708208,-11542.846035708208,0
2018-10-11,2018-10-10,1943018.7462159556,10949.537373197963,13016.418096728064,5,empirical_order_statistic,199.75095582944294,3841.262828810671,0.9156126496533835,-2413.989032745594,2413.989032745594,0
2018-10-12,2018-10-11,1945432.7352487012,11653.359554005554,13954.843753832252,5,empirical_order_statistic,-175.14631355035863,4080.361787829501,0.9685535802497092,-1754.085348411696,1754.085348411696,0
2018-10-15,2018-10-12,1947186.8205971129,11748.19973632344,13965.49330280656,5,empirical_order_statistic,-215.69103226271596,4101.27336470589,0.9786580418957923,-2462.3194743348286,2462.3194743348286,0
2018-10-16,2018-10-15,1949649.1400714477,11486.944366194773,13782.266564294323,5,empirical_order_statistic,-377.6960546011925,4071.3109883138613,0.9757176985766042,-4381.683691586135,4381.683691586135,0
2018-10-17,2018-10-16,1954030.8237630338,5004.801675702445,5882.401557191601,5,empirical_order_statistic,-12238.125889860168,5831.481634079664,0.9846676184829445,-12109.504396264674,12109.504396264674,0
2018-10-18,2018-10-17,1966140.3281592985,14847.680404693121,16553.385181642137,5,empirical_order_statistic,-850.4969691353562,5945.635788779585,0.9850917405999646,8904.429020128911,-8904.429020128911,0
2018-10-19,2018-10-18,1957235.8991391696,14009.640003895387,15740.425416801172,5,empirical_order_statistic,-657.1868436925602,5403.37930450165,0.9958904953470683,-547.5916507623624,547.5916507623624,0
2018-10-22,2018-10-19,1957783.490789932,13892.565720714629,15586.845455249819,5,empirical_order_statistic,-642.3043042970072,5364.062671795498,0.9922154962520794,3917.621019625105,-3917.621019625105,0
2018-10-23,2018-10-22,1953865.8697703069,13092.82648780127,15202.219574822253,5,empirical_order_statistic,-594.2291382003166,5209.989448088568,0.9868036048012154,1285.5419418087695,-1285.5419418087695,0
2018-10-24,2018-10-23,1952580.327828498,12896.544796435861,15132.039162266767,5,empirical_order_statistic,-516.9394470337965,5080.306406377057,0.9898165148611607,13673.024903363781,-13673.024903363781,1
2018-10-25,2018-10-24,1938907.3029251343,12445.367292110343,14692.860656748153,5,empirical_order_statistic,-384.57754086895704,4769.798891831002,1.0308032203126067,-6820.08973847935,6820.08973847935,0
2018-10-26,2018-10-25,1945727.3926636137,13013.995122731896,15280.73663211679,5,empirical_order_statistic,-490.3228915778068,5241.782232937748,1.041141792056652,10973.905365482671,-10973.905365482671,0
2018-10-29,2018-10-26,1934753.487298131,12771.940095979953,14665.615852211462,5,empirical_order_statistic,-414.4613523777374,4907.4757251379715,1.053217165087198,4107.926366417669,-4107.926366417669,0
2018-10-30,2018-10-29,1930645.5609317133,12738.461374578066,14453.486988260038,5,empirical_order_statistic,-364.8829450906478,4781.058599537674,1.0471057243980237,-4380.464691626374,4380.464691626374,0
2018-10-31,2018-10-30,1935026.0256233397,12977.114990498172,14829.66261647353,5,empirical_order_statistic,-439.8101962211877,5138.4660412015355,1.0552563992800639,-444.59246099810116,444.59246099810116,0
2018-11-01,2018-10-31,1935470.6180843378,13566.780492564663,15143.497340889788,5,empirical_order_statistic,-540.1492450560173,5450.64014425368,1.0607214077289415,-9094.45722565963,9094.45722565963,0
2018-11-02,2018-11-01,1944565.0753099974,14835.476213925984,16024.473197390325,5,empirical_order_statistic,-674.6016609664922,5974.891311105216,1.0692153284931398,-2780.9545374386944,2780.9545374386944,0
2018-11-05,2018-11-02,1947346.0298474361,14091.091985054081,15609.681846172316,5,empirical_order_statistic,-608.8441105000284,5717.7900562914765,1.0835044775248048,69.497929580044,-69.497929580044,0
2018-11-06,2018-11-05,1947276.531917856,14695.59490108909,16024.61564648766,5,empirical_order_statistic,-600.7436648487784,5945.749708057148,1.067272210000225,-2906.6970054272097,2906.6970054272097,0
2018-11-07,2018-11-06,1950183.2289232833,15851.853366990574,16552.998209452722,5,empirical_order_statistic,-666.193479493205,6206.064389202534,1.0498400850658243,-10589.14958113106,10589.14958113106,0
2018-11-08,2018-11-07,1960772.3785044143,20611.497437794693,21404.192820049542,5,empirical_order_statistic,-1274.780025806976,8122.438451997774,1.0657254203022488,1771.671443961095,-1771.671443961095,0
2018-11-09,2018-11-08,1959000.7070604532,19917.34774114983,20672.08884086753,5,empirical_order_statistic,-1197.0128549381495,7857.148635327017,1.0484401148688451,16768.249373686966,-16768.249373686966,0
2018-11-12,2018-11-09,1942232.4576867663,16788.259580161888,18251.15807748223,5,empirical_order_statistic,-922.9981761311074,7019.27533652426,1.062421993226539,12061.521957045421,-12061.521957045421,0
2018-11-13,2018-11-12,1930170.9357297209,14400.50017292588,15625.642462449196,5,empirical_order_statistic,-548.833546670517,5788.907371486097,1.0759459715092965,7300.1854252005,-7300.1854252005,0
2018-11-14,2018-11-13,1922870.7503045204,14065.41661412688,15361.89830918936,5,empirical_order_statistic,-500.3805691192299,5624.703174570535,1.0747948129277392,-2492.5108537629712,2492.5108537629712,0
2018-11-15,2018-11-14,1925363.2611582833,13648.444726665271,15054.878179463976,5,empirical_order_statistic,-408.6288989295242,5299.777429570394,1.0805289776315348,-3244.3561214217916,3244.3561214217916,0
2018-11-16,2018-11-15,1928607.6172797051,14341.987708913628,15739.55563730779,5,empirical_order_statistic,-507.9488899902389,5796.887363609361,1.0773993270605808,-2588.1217555035837,2588.1217555035837,0
2018-11-19,2018-11-16,1931195.7390352087,14096.266688754316,15641.252419981267,5,empirical_order_statistic,-592.6400299859056,5825.230937757956,1.0818091556910634,5079.202133091167,-5079.202133091167,0
2018-11-20,2018-11-19,1926116.5369021175,12792.607672000071,14299.433528996025,5,empirical_order_statistic,-406.4008475712938,4811.588134674612,1.0829797037502253,4225.902302018134,-4225.902302018134,0
2018-11-21,2018-11-20,1921890.6346000994,12249.397829738911,13726.130496489164,5,empirical_order_statistic,-380.3757823267649,4351.017025782786,1.082367979544988,447.7672118379269,-447.7672118379269,0
2018-11-23,2018-11-21,1921442.8673882615,12355.691366399173,13645.479425626248,5,empirical_order_statistic,-418.02892796132807,4274.4845023880125,1.0825569475316061,1898.410338157555,-1898.410338157555,0
2018-11-26,2018-11-23,1919544.457050104,12381.659542658832,13520.999463696824,5,empirical_order_statistic,-445.7767841153294,4167.306993132322,1.0821998258950942,-2706.1843699915335,2706.1843699915335,0
2018-11-27,2018-11-26,1922250.6414200955,12453.370775838383,13625.617146289302,5,empirical_order_statistic,-481.8430776719535,4234.605186717357,1.0895457737110923,3049.5841500717215,-3049.5841500717215,0
2018-11-28,2018-11-27,1919201.0572700237,12445.49434749526,13610.472057538806,5,empirical_order_statistic,-485.4377837635805,4211.395666827922,1.0902597477961646,-6232.830907269381,6232.830907269381,0
2018-11-29,2018-11-28,1925433.8881772931,10092.217104398413,12174.403786741943,5,empirical_order_statistic,-15674.7931701888,8133.804055248537,1.0981022333503068,-14860.481721491786,14860.481721491786,0
2018-11-30,2018-11-29,1940294.369898785,20314.51307421946,21478.448622338103,5,empirical_order_statistic,-1376.7981809070543,8280.610221720199,1.102677194233387,-1927.585128126666,1927.585128126666,0
2018-12-03,2018-11-30,1942221.9550269116,22114.44459832553,23358.43480651397,5,empirical_order_statistic,-1485.2656007390558,8835.760415432893,1.1021351225580178,-9871.948723897804,9871.948723897804,0
2018-12-04,2018-12-03,1952093.9037508094,26855.02135340823,28211.488405710552,5,empirical_order_statistic,-1764.7345728349378,10253.348652799703,1.1035552436771277,20301.000489472877,-20301.000489472877,0
2018-12-06,2018-12-04,1931792.9032613365,18447.867731841514,19888.20836804169,5,empirical_order_statistic,-1200.661797268242,7838.8760701375895,1.141663673954464,3261.0489441670943,-3261.0489441670943,0
2018-12-07,2018-12-06,1928531.8543171694,18230.950215050718,19641.575953705797,5,empirical_order_statistic,-1144.5415932655008,7733.674121005996,1.1368920527080193,6956.466401477577,-6956.466401477577,0
2018-12-10,2018-12-07,1921575.3879156918,15458.545866862405,16943.102882831543,5,empirical_order_statistic,-857.8012147244503,6563.106001812795,1.148562148801915,1259.3500056045596,-1259.3500056045596,0
2018-12-11,2018-12-10,1920316.0379100873,15409.308569147252,16935.622071370064,5,empirical_order_statistic,-851.2102738307071,6612.664398387499,1.1463927725349785,490.8323458265513,-490.8323458265513,0
2018-12-12,2018-12-11,1919825.2055642607,15445.937884072307,16755.12211160888,5,empirical_order_statistic,-879.3865493288883,6553.185719428009,1.1450949201653244,-2806.819672951242,2806.819672951242,0
2018-12-13,2018-12-12,1922632.025237212,16269.95739890146,17517.25367849353,5,empirical_order_statistic,-934.170571239876,6831.539118391947,1.143206207000855,1373.050940579269,-1373.050940579269,0
2018-12-14,2018-12-13,1921258.9742966327,16262.527283967473,17371.348810294738,5,empirical_order_statistic,-931.5865514781135,6742.741817321552,1.1335048502557263,11526.370320830261,-11526.370320830261,0
2018-12-17,2018-12-14,1909732.6039758024,14368.906519235577,15474.182242708048,5,empirical_order_statistic,-713.2661569055118,5857.749814210853,1.1354638659179055,4495.007888787426,-4495.007888787426,0
2018-12-18,2018-12-17,1905237.596087015,13599.033554389607,14560.638735372526,5,empirical_order_statistic,-556.9323366385768,5294.741582269058,1.1459798982459015,257.5287561323494,-257.5287561323494,0
2018-12-19,2018-12-18,1904980.0673308827,13555.855636829743,14486.00304453019,5,empirical_order_statistic,-530.1939530065214,5260.1687578686715,1.1412342590081082,10776.546828266699,-10776.546828266699,0
2018-12-20,2018-12-19,1894203.520502616,13069.447375756456,14113.561028823071,5,empirical_order_statistic,-477.3839316374343,4934.298156126317,1.1489632641835759,-6259.127742469078,6259.127742469078,0
2018-12-21,2018-12-20,1900462.648245085,12903.072273451136,14152.582855195133,5,empirical_order_statistic,-447.1518815372139,4851.975940438305,1.1612239385437466,5517.529056298314,-5517.529056298314,0
2018-12-24,2018-12-21,1894945.1191887867,12920.177301034098,14056.333692297712,5,empirical_order_statistic,-423.9241250928985,4678.200276853201,1.1656610582594487,3876.4808791039977,-3876.4808791039977,0
2018-12-26,2018-12-24,1891068.6383096827,12136.02880463982,13952.99045046158,5,empirical_order_statistic,-406.3552752707247,4629.478880406678,1.1842611410101975,-13340.60719548352,13340.60719548352,0
2018-12-27,2018-12-26,1904409.2455051662,13891.466864531627,15354.520601017866,5,empirical_order_statistic,-497.4134126043608,5359.962495013715,1.2375815392940397,-2361.584916607011,2361.584916607011,0
