forecast_date,exposure_date,portfolio_value_linear,mu_deltaV,sigma_deltaV,VaR_DN_full,VaR_DN_nodrift
2015-05-11,2015-05-08,1698629.3619002285,94.62061179016962,7121.079974794281,16471.48864844731,16566.10926023748
2015-05-12,2015-05-11,1688879.8998164972,71.90212667130206,7101.797614538404,16449.349655778427,16521.25178244973
2015-05-13,2015-05-12,1691229.2736090906,88.5223120556933,7132.908355686879,16505.103876924626,16593.62618898032
2015-05-14,2015-05-13,1702017.062517487,110.7017362004139,7237.712839545454,16726.73614099425,16837.437877194665
2015-05-15,2015-05-14,1714314.3113157316,115.43600839044947,7288.5179413112155,16840.192209287423,16955.628217677873
2015-05-18,2015-05-15,1720661.8750036764,126.5078958369507,7315.904637418593,16892.83130410732,17019.339199944272
2015-05-19,2015-05-18,1720160.0980333863,126.2574625196444,7316.184576584673,16893.7329733085,17019.990435828142
2015-05-20,2015-05-19,1707984.931301855,109.94810666664293,7259.678460812449,16778.589446864484,16888.537553531125
2015-05-21,2015-05-20,1705705.4466179013,143.92890431267452,7216.468388189077,16644.086988633917,16788.01589294659
2015-05-22,2015-05-21,1706897.445730152,241.00037519563526,6898.7724540592735,15807.944256796669,16048.944631992304
2015-05-25,2015-05-22,1704534.981774561,230.29434627669917,6891.014838785768,15800.603373916458,16030.897720193158
2015-05-26,2015-05-25,1702065.6403735867,255.53755502845706,6857.8516735145395,15698.211106139514,15953.74866116797
2015-05-27,2015-05-26,1690821.4939319044,225.666839778452,6795.440597976519,15582.891948495042,15808.558788273494
2015-05-28,2015-05-27,1693546.8952108498,269.2427741779248,6760.627698608746,15458.329099662153,15727.571873840077
2015-05-29,2015-05-28,1694215.6283927509,283.41022641638244,6758.213605072275,15438.54562605739,15721.955852473773
2015-06-01,2015-05-29,1692937.0694372403,253.87196832270644,6733.477728586891,15410.539630476758,15664.411598799465
2015-06-02,2015-06-01,1691567.3258965597,228.03683539204178,6709.883062041279,15381.485361050334,15609.522196442376
2015-06-03,2015-06-02,1689560.341851231,231.68637746313698,6720.197227827681,15401.830156628941,15633.516534092078
2015-06-04,2015-06-03,1688171.2284607962,226.2863526593858,6688.894468230182,15334.409073191437,15560.695425850823
2015-06-05,2015-06-04,1684408.3679549254,215.10915189430085,6652.512721083223,15260.949673827305,15476.058825721606
2015-06-08,2015-06-05,1676663.5065330118,229.94675904986286,6594.027311244305,15110.054657830568,15340.00141688043
2015-06-09,2015-06-08,1673666.0242633785,202.3831875607527,6584.956939564943,15116.517389446635,15318.900577007387
2015-06-10,2015-06-09,1677008.2793086022,187.8536264269839,6582.6757089826715,15125.740014665138,15313.593641092122
2015-06-11,2015-06-10,1686270.6846001428,211.67744182954362,6646.994847053266,15251.544889373245,15463.222331202789
2015-06-12,2015-06-11,1688976.39862333,153.45023011038637,6475.284312066648,14910.313663075869,15063.763893186255
2015-06-15,2015-06-12,1683252.0912649771,144.7955314529968,6467.520541298643,14900.90713011257,15045.702661565567
2015-06-16,2015-06-15,1684024.5574675188,139.57078894662763,6482.018255225664,14939.858598591514,15079.429387538143
2015-06-17,2015-06-16,1687590.6192630914,145.6037907359913,6476.975813738115,14922.095123767616,15067.698914503608
2015-06-18,2015-06-17,1690407.3636409056,155.44573643266955,6500.534771255753,14967.059508806715,15122.505245239385
2015-06-19,2015-06-18,1704886.9474404776,178.87005956656847,6603.515431309456,15183.204025256071,15362.07408482264
2015-06-22,2015-06-19,1703938.0322472074,160.4988725063854,6583.77189745319,15155.644884303676,15316.143756810061
2015-06-23,2015-06-22,1696064.1582433414,111.7996391233635,6490.220505684471,14986.711036331977,15098.51067545534
2015-06-24,2015-06-23,1691124.0283879656,97.91261271381362,6462.8097704988995,14936.831157216675,15034.743769930488
2015-06-25,2015-06-24,1683581.7049866081,109.15519960123194,6422.08874815311,14830.85730656636,14940.012506167592
2015-06-26,2015-06-25,1681030.8331554367,90.69935578399554,6406.479979435239,14813.001724460382,14903.701080244378
2015-06-29,2015-06-26,1679426.3788669659,81.4398638457202,6407.529391781626,14824.702514579667,14906.142378425388
2015-06-30,2015-06-29,1671364.4545282063,68.70758500507154,6411.552647768719,14846.794286432612,14915.501871437684
2015-07-01,2015-06-30,1673097.7556270878,75.479501136365,6388.2142288736295,14785.72908912125,14861.208590257616
2015-07-02,2015-07-01,1671203.081943057,74.43112745492576,6380.235375553524,14768.215874344181,14842.647001799107
2015-07-03,2015-07-02,1669081.3321151035,77.06567807592643,6370.384366495237,14742.664449743277,14819.730127819204
2015-07-06,2015-07-03,1670189.4423197235,75.296552192241,6370.772365501391,14745.336196290056,14820.632748482298
2015-07-07,2015-07-06,1671227.9232910685,84.78126375454494,6379.226131924222,14755.517886273145,14840.29915002769
2015-07-08,2015-07-07,1670460.8145659892,106.55663639537588,6322.167070854563,14601.003288218144,14707.55992461352
2015-07-09,2015-07-08,1664515.3106586318,87.8186449232881,6319.515776281446,14613.573446196606,14701.392091119895
2015-07-10,2015-07-09,1664991.62973984,59.3849852647397,6297.291974614596,14590.306812094374,14649.691797359113
2015-07-13,2015-07-10,1668709.6539885872,70.17380766127505,6317.338674980888,14626.153588476496,14696.32739613777
2015-07-14,2015-07-13,1672097.7297479298,65.33501408419932,6306.601009751108,14606.01283737411,14671.34785145831
2015-07-15,2015-07-14,1671537.4306678618,84.3997154093486,6290.768307410205,14550.115762617881,14634.51547802723
2015-07-16,2015-07-15,1670598.885513329,78.54302581154337,6269.763232750301,14507.107341436547,14585.65036724809
2015-07-17,2015-07-16,1671266.7444496003,80.81119940114431,6265.092761843472,14493.974027782075,14574.78522718322
2015-07-20,2015-07-17,1665318.4828742708,68.2733981913261,6229.205920329604,14423.026551530067,14491.299949721393
2015-07-21,2015-07-20,1649702.773383339,58.69416029403527,6147.114283880939,14241.632085498473,14300.326245792508
2015-07-22,2015-07-21,1647400.2900904766,40.80845997309507,6124.298651553225,14206.440688058936,14247.249148032031
2015-07-23,2015-07-22,1646497.701638606,50.35808142725983,6096.838795802458,14133.009889557508,14183.367970984767
2015-07-24,2015-07-23,1642880.3506429796,31.32333919048395,6069.252234939007,14087.868694577499,14119.192033767982
2015-07-27,2015-07-24,1644143.9689037206,4.3548277384568905,6070.775494517788,14118.380837712233,14122.73566545069
2015-07-28,2015-07-27,1639988.226332086,-6.983337041001789,6047.811381454649,14076.296486888024,14069.313149847023
2015-07-29,2015-07-28,1648075.7242103734,13.155262166808598,6082.369752454047,14136.552680584977,14149.707942751786
2015-07-30,2015-07-29,1651133.5863350693,20.686506213947382,6098.590733515069,14166.757081344003,14187.443587557951
2015-07-31,2015-07-30,1645794.2864357324,18.644641098130535,6067.834477803691,14097.249196372202,14115.893837470332
2015-08-03,2015-07-31,1649673.5810120455,42.46370626760904,6082.639048073755,14107.870711776573,14150.334418044182
2015-08-04,2015-08-03,1645978.0956742808,37.05135481951686,6050.59254109091,14038.73173983469,14075.783094654207
2015-08-05,2015-08-04,1643518.9981840905,18.620929478101232,6047.86624944647,14050.819862405046,14069.440791883148
2015-08-06,2015-08-05,1640353.7885144204,22.149764906523274,6034.714422831306,14016.695303090684,14038.845067997208
2015-08-07,2015-08-06,1640168.4445616337,41.05209364311753,6020.785364353255,13965.389138776287,14006.441232419404
2015-08-10,2015-08-07,1642608.3107940133,27.816761014675933,6018.750308676393,13973.890223957305,14001.706984971981
2015-08-11,2015-08-10,1652953.5911013524,37.31759979773466,6088.043639722788,14125.589778539235,14162.90737833697
2015-08-12,2015-08-11,1654816.63753104,47.68417763793133,6095.240152855927,14131.964793726822,14179.648971364753
2015-08-13,2015-08-12,1662788.708041895,53.377433050518164,6161.30950722557,14279.971840391307,14333.349273441825
2015-08-14,2015-08-13,1659330.493381817,78.86273012738243,6085.921287228551,14079.107317996653,14157.970048124036
2015-08-17,2015-08-14,1660665.1544283545,78.4098426071983,6090.022476486997,14089.100998429265,14167.510841036463
2015-08-18,2015-08-17,1664132.1266688574,88.04075898479155,6110.199946368925,14126.409896215018,14214.45065519981
2015-08-19,2015-08-18,1661586.7866252842,76.3890068505919,6103.979020159541,14123.58960988745,14199.97861673804
2015-08-20,2015-08-19,1666001.7186719282,15.789426143151928,5970.569394301932,13873.831991104458,13889.62141724761
2015-08-21,2015-08-20,1667444.0859193685,11.405580357215854,6013.894204417826,13979.004416796726,13990.409997153942
2015-08-24,2015-08-21,1660169.0780960573,25.49788305233122,5958.671304849792,13836.444439093146,13861.942322145476
2015-08-25,2015-08-24,1641015.4433277934,-14.980434211760013,5947.442052922754,13850.799610009703,13835.819175797942
2015-08-26,2015-08-25,1631152.0210470515,-36.73736887624838,5899.201813385018,13760.332965982358,13723.595597106108
2015-08-27,2015-08-26,1638063.3763448512,-23.232848434297637,5896.71507042675,13741.043416346154,13717.810567911856
2015-08-28,2015-08-27,1645248.183159637,1.2207577746076197,5939.343031941156,13815.757277780982,13816.97803555559
2015-08-31,2015-08-28,1648003.7682890245,0.8162475160939096,5973.206250659954,13894.939414914152,13895.755662430245
2015-09-01,2015-08-31,1643287.8408789244,-0.5569412714953614,5964.075443727245,13875.071170405557,13874.514229134062
2015-09-02,2015-09-01,1633094.2354315955,-3.6092354098998385,5931.607253276075,13802.591158713929,13798.981923304029
2015-09-03,2015-09-02,1639329.7976897606,-8.729105039017185,5927.172614838333,13797.394516641265,13788.665411602247
2015-09-04,2015-09-03,1635425.7217811432,-10.251816126941833,5902.871938009168,13742.385399849907,13732.133583722965
2015-09-07,2015-09-04,1626134.5066201421,-30.446790128773188,5882.209473223738,13714.512292825711,13684.065502696938
2015-09-08,2015-09-07,1626675.8437548145,-29.316883895745264,5882.61016432459,13714.314533483295,13684.99764958755
2015-09-09,2015-09-08,1636781.831919704,8.159292743182192,5930.542863107311,13788.34648875459,13796.505781497774
2015-09-10,2015-09-09,1624977.109173139,-6.009857645909989,5880.552986958167,13686.221797040556,13680.211939394647
2015-09-11,2015-09-10,1628010.3742261278,-0.3867044002130058,5898.776430965127,13722.992714018153,13722.60600961794
2015-09-14,2015-09-11,1631685.3134285011,13.710500047891799,5901.369102011715,13714.926964347367,13728.637464395259
2015-09-15,2015-09-14,1631722.5855888468,8.957600183316487,5897.875794057136,13711.553214678437,13720.510814861753
2015-09-16,2015-09-15,1631971.0660881049,11.078907110495265,5903.549205910499,13722.630237354888,13733.709144465383
2015-09-17,2015-09-16,1641863.4745249376,16.183601936696903,5973.889652379017,13881.161890629808,13897.345492566505
2015-09-18,2015-09-17,1649901.372046094,-11.92486092416226,5946.233174549141,13844.931765087676,13833.006904163514
2015-09-21,2015-09-18,1650109.1546945272,-22.640681752189607,5948.480319103845,13860.875225873202,13838.234544121013
2015-09-22,2015-09-21,1644639.1441297322,-32.43376325587431,5934.251944240184,13837.56815776175,13805.134394505876
2015-09-23,2015-09-22,1635034.232331785,-81.01624627930417,5865.835845776185,13726.990995573291,13645.974749293986
2015-09-24,2015-09-23,1634373.5144110438,-78.0924409773223,5875.857412953512,13747.380841768838,13669.288400791516
2015-09-25,2015-09-24,1645447.9703635431,-71.55935536248339,5966.343966245329,13951.350957033703,13879.791601671219
2015-09-28,2015-09-25,1640779.5636473193,-90.89800782694616,5939.282934398987,13907.736235593076,13816.83822776613
2015-09-29,2015-09-28,1625494.0845235032,-123.14477456431871,5893.787433113628,13834.14463963683,13710.999865072512
2015-09-30,2015-09-29,1625776.5039284555,-121.03791371069771,5881.140241726181,13802.616011986434,13681.578098275737
2015-10-01,2015-09-30,1629555.832611123,-100.10284023198926,5869.967317277628,13755.688829470018,13655.585989238029
2015-10-02,2015-10-01,1628741.661568701,-81.62660800808176,5854.001631780959,13700.070858733328,13618.444250725246
2015-10-05,2015-10-02,1648816.044662372,-29.14695403526281,6019.249241858699,14032.014631155189,14002.867677119926
2015-10-06,2015-10-05,1654432.0421968454,-16.78693449511914,6045.050759712726,14079.67791782179,14062.89098332667
2015-10-07,2015-10-06,1658144.2718934312,-2.8112606124101376,6076.795815708251,14139.552287465578,14136.741026853168
2015-10-08,2015-10-07,1661724.013057766,-6.168241335854219,6082.304522248692,14155.72443593809,14149.556194602235
2015-10-09,2015-10-08,1661720.305128952,12.965147577397744,6065.614058475559,14097.763222109457,14110.728369686854
2015-10-12,2015-10-09,1671366.8741894616,46.0084717572236,6131.677878879815,14218.407326078084,14264.415797835309
2015-10-13,2015-10-12,1677061.5564836462,62.67842840246108,6154.720837204321,14255.343306542673,14318.021734945134
2015-10-14,2015-10-13,1676691.7409451827,73.2779267300902,6156.217109885843,14248.224658986688,14321.502585716778
2015-10-15,2015-10-14,1686532.5278433328,75.16923741937285,6224.124839042272,14404.310349651405,14479.479587070779
2015-10-16,2015-10-15,1691853.4330481999,64.568543420493,6215.276524091453,14394.326784975605,14458.895328396098
2015-10-19,2015-10-16,1687713.145203217,55.832751993585475,6196.2277129486765,14358.74841509751,14414.581167091095
2015-10-20,2015-10-19,1685393.9195537483,63.002348172921415,6176.224113507701,14305.043487885494,14368.045836058416
2015-10-21,2015-10-20,1685962.1341563645,67.49058482063072,6196.026225131712,14346.621851515822,14414.112436336452
2015-10-22,2015-10-21,1680221.2814320482,86.08855282461626,6120.275662608096,14151.801723427627,14237.890276252243
2015-10-23,2015-10-22,1688562.5873485296,103.26717403039851,6160.116959783512,14227.307819204903,14330.574993235301
2015-10-26,2015-10-23,1685095.00882548,91.32075027064162,6167.095078010322,14255.487773466404,14346.808523737045
2015-10-27,2015-10-26,1683399.8349990724,81.13196641668621,6158.669385711536,14246.075465953756,14327.207432370442
2015-10-28,2015-10-27,1685642.4482987947,89.21839922277853,6165.0525658706865,14252.838530740524,14342.056929963303
2015-10-29,2015-10-28,1684222.0591509156,90.13018228183422,6153.964047995777,14226.130997696908,14316.261179978743
2015-10-30,2015-10-29,1674055.949953748,70.76963897192036,6130.548571704138,14191.018997516114,14261.788636488034
2015-11-02,2015-10-30,1672100.6648005974,55.523944043153335,6106.08400478556,14149.351599204516,14204.87554324767
2015-11-03,2015-11-02,1674119.7093736783,95.64179812983917,6058.110345584225,13997.630325024844,14093.272123154684
2015-11-04,2015-11-03,1666681.5264606548,83.62641458672067,6019.368854701401,13919.519523615534,14003.145938202255
2015-11-05,2015-11-04,1658864.4308899182,54.31993553674155,5980.856800676296,13859.233567659265,13913.553503196006
2015-11-06,2015-11-05,1654531.953813863,67.23779773411275,5951.611635824547,13778.281278383052,13845.519076117165
2015-11-09,2015-11-06,1644463.4896750913,31.241205483477586,5904.016453092067,13703.5549184694,13734.796123952876
2015-11-10,2015-11-09,1637304.6437153395,1.7846907116049522,5891.943208547508,13704.924866462261,13706.709557173866
2015-11-11,2015-11-10,1638769.8924858104,-12.781429825038998,5876.943119633279,13684.595562042865,13671.814132217825
2015-11-12,2015-11-11,1634491.202159893,0.1730764401033298,5840.549048071058,13586.975784771257,13587.14886121136
2015-11-13,2015-11-12,1628370.4621918937,11.135917907288672,5791.279555315304,13461.394963576655,13472.530881483943
2015-11-16,2015-11-13,1624151.7941176435,-8.05795087207764,5761.842622395335,13412.108286039369,13404.05033516729
2015-11-17,2015-11-16,1630447.033567429,0.3181852517797097,5798.944393427514,13490.043776079372,13490.361961331151
2015-11-18,2015-11-17,1623268.1784983706,-4.031278932456445,5759.563469282198,13402.779511100387,13398.74823216793
2015-11-19,2015-11-18,1630424.912692476,7.931191315058044,5801.275518999469,13487.85377903453,13495.784970349589
2015-11-20,2015-11-19,1636774.564061528,49.86791874096377,5802.097076219354,13447.828279500509,13497.696198241472
2015-11-23,2015-11-20,1636998.9389037043,33.817469877877016,5782.969179955986,13419.380587556436,13453.198057434312
2015-11-24,2015-11-23,1631307.1195411026,23.847836745674925,5759.426907048172,13374.582704159455,13398.43054090513
2015-11-25,2015-11-24,1635604.03413588,27.96358905950089,5786.317057026375,13433.022795080062,13460.986384139562
2015-11-26,2015-11-25,1633551.1135900856,24.998529418217146,5771.912820330557,13402.478589306847,13427.477118725064
2015-11-27,2015-11-26,1633158.7265184557,15.167867359546364,5767.983037853692,13403.167210255018,13418.335077614565
2015-11-30,2015-11-27,1628056.9845001618,3.5942017173327088,5736.649957011377,13341.849229892565,13345.443431609898
2015-12-01,2015-11-30,1628830.2096856842,14.217808971159087,5744.065965432767,13348.477838063709,13362.695647034869
2015-12-02,2015-12-01,1637377.0416997857,24.178628339676322,5786.041513279822,13436.166745190887,13460.345373530563
2015-12-03,2015-12-02,1624610.9543734866,0.24110349699478206,5742.811778156123,13359.536867633202,13359.777971130197
2015-12-04,2015-12-03,1617848.5996798675,-27.4089024713098,5746.805748632704,13396.478238328684,13369.069335857374
2015-12-07,2015-12-04,1646002.664576793,19.628817467605074,5998.523090184603,13935.02262076824,13954.651438235845
2015-12-08,2015-12-07,1637292.252625145,4.744141228648431,5956.034635964857,13851.06437186181,13855.808513090458
2015-12-09,2015-12-08,1633923.1251385827,-5.958944847294788,5947.662069383393,13842.289955470698,13836.331010623404
2015-12-10,2015-12-09,1630992.9771397682,-2.9425546667416427,5923.677591499445,13783.477326154843,13780.534771488103
2015-12-11,2015-12-10,1633497.7454678335,-2.901589025040323,5928.425624753887,13794.48193758049,13791.580348555448
2015-12-14,2015-12-11,1628487.9184197409,-40.661572932617986,5883.18804812248,13727.003581264833,13686.342008332214
2015-12-15,2015-12-14,1622303.4285038668,-48.9023800540443,5856.159796495687,13672.367272675228,13623.464892621185
2015-12-16,2015-12-15,1625265.6142881112,-39.740710680980584,5870.317254112108,13696.140774729947,13656.400064048967
2015-12-17,2015-12-16,1635975.540475929,-20.392332666536504,5957.44902134132,13879.491198170605,13859.098865504067
2015-12-18,2015-12-17,1618236.9347093157,-53.5528301507714,5905.8013235845365,13792.50118377924,13738.94835362847
2015-12-21,2015-12-18,1617590.3864535275,-66.64597283341544,5914.7305341549645,13826.366776489263,13759.720803655848
2015-12-22,2015-12-21,1627548.671935244,-44.60985886613017,5984.919833994913,13967.615390985056,13923.005532118927
2015-12-23,2015-12-22,1629129.9558421639,-32.81701386475382,5985.182054788255,13956.432562768803,13923.615548904048
2015-12-24,2015-12-23,1633628.6574355685,-16.613988536248854,6004.906758485362,13986.116059952146,13969.502071415898
2015-12-25,2015-12-24,1636219.1030804585,-30.124588608485396,6012.169001813827,14016.521164352325,13986.39657574384
2015-12-28,2015-12-25,1637482.18178266,-18.979966375490022,6010.279865729945,14000.981754406817,13982.001788031328
2015-12-29,2015-12-28,1632670.7668341645,-9.603258464569649,5970.703759354715,13899.537255567066,13889.933997102497
2015-12-30,2015-12-29,1635586.587480411,-8.824894322174401,5990.451091813464,13944.69805630806,13935.873161985885
2015-12-31,2015-12-30,1627533.5743377055,-30.153917022097545,5958.4591358492025,13891.602660264114,13861.448743242017
2016-01-01,2015-12-31,1623338.055204236,-28.847602275005784,5935.042042913541,13835.820041149931,13806.972438874926
2016-01-04,2016-01-01,1621781.4849411678,-28.021987935363853,5933.348361685994,13831.054335087281,13803.032347151917
2016-01-05,2016-01-04,1623312.4640244385,-19.101971045691613,5945.112859523721,13849.502632731565,13830.400661685873
2016-01-06,2016-01-05,1624830.7818643348,-18.798437959558044,5957.341929330822,13877.648170192675,13858.849732233117
2016-01-07,2016-01-06,1626694.7642205025,-16.033494434612095,5979.3698835118,13926.127911046118,13910.094416611506
2016-01-08,2016-01-07,1623591.0709397788,-38.79978064401827,5976.90818631488,13943.167433214938,13904.36765257092
2016-01-11,2016-01-08,1620358.657549878,-70.34895463959278,5923.059623920402,13849.446118563961,13779.097163924369
2016-01-12,2016-01-11,1615340.2008877904,-88.4065159404021,5893.877499394204,13799.615906513256,13711.209390572854
2016-01-13,2016-01-12,1616806.6183825089,-101.45781913344528,5876.940936714722,13773.266873123326,13671.80905398988
2016-01-14,2016-01-13,1608904.3479192327,-118.46573950461053,5857.35396014028,13744.70867218165,13626.24293267704
2016-01-15,2016-01-14,1608401.397894128,-131.35503536604136,5822.4060746091245,13676.297028835455,13544.941993469414
2016-01-18,2016-01-15,1604858.357259891,-161.47792936425625,5800.77958834462,13656.109192489266,13494.63126312501
2016-01-19,2016-01-18,1606127.1324227676,-160.22098642854763,5802.383979291701,13658.584621022428,13498.363634593881
2016-01-20,2016-01-19,1605179.6786323488,-167.0140306749641,5799.334421141342,13658.283332148994,13491.26930147403
2016-01-21,2016-01-20,1608388.3466684576,-148.93576117712732,5816.76551989314,13680.755862174597,13531.820100997471
2016-01-22,2016-01-21,1609639.3973063866,-159.9649005272422,5820.750298465359,13701.05498268472,13541.090082157478
2016-01-25,2016-01-22,1615334.3630067208,-146.13834779196299,5846.750867500494,13747.714798448178,13601.576450656215
2016-01-26,2016-01-25,1613579.7471284678,-167.31670803601708,5842.96119043938,13760.077051517806,13592.76034348179
2016-01-27,2016-01-26,1626920.5335424202,-146.80914292922134,5938.664281937925,13962.20816985779,13815.399026928568
2016-01-28,2016-01-27,1624357.3671878614,-147.58296148849232,5931.854528520174,13947.140133030933,13799.557171542441
2016-01-29,2016-01-28,1622776.6440076614,-153.23413391215843,5904.692762260536,13889.603588261296,13736.369454349138
2016-02-01,2016-01-29,1638809.6555635747,-117.93899076890307,6010.41506840955,14100.255307266496,13982.316316497592
2016-02-02,2016-02-01,1640498.2817125584,-136.534699149865,6023.636047043592,14149.607611185498,14013.072912035634
2016-02-03,2016-02-02,1636817.0967915563,-137.4541753007466,5993.090177537494,14079.46676875014,13942.012593449394
2016-02-04,2016-02-03,1645069.0207608705,-126.42894958010916,6053.271727070805,14208.444762842806,14082.015813262697
2016-02-05,2016-02-04,1656566.3968739363,-115.02126643585865,6122.792605501353,14358.766827436912,14243.745561001053
2016-02-08,2016-02-05,1658787.579694656,-106.89869220884776,6145.636054081616,14403.786061250355,14296.887369041508
2016-02-09,2016-02-08,1661927.5745495837,-102.92855689376923,6174.918201570552,14467.936387493513,14365.007830599745
2016-02-10,2016-02-09,1661785.9699716403,-105.75556303590845,6167.470852456866,14453.438268857792,14347.682705821882
2016-02-11,2016-02-10,1668950.8291655793,-111.7730572595313,6192.968593795696,14518.772379437843,14406.999322178312
2016-02-12,2016-02-11,1686628.3689234152,-81.99524183276488,6380.1519737845765,14924.448222103989,14842.452980271224
2016-02-15,2016-02-12,1689812.0054040696,-79.05550538447847,6387.716310056388,14939.105763260159,14860.05025787568
2016-02-16,2016-02-15,1687900.818080369,-75.96747891071792,6384.747919750704,14929.112228309448,14853.14474939873
2016-02-17,2016-02-16,1676227.4481594048,-95.04745289898729,6309.135968921326,14772.292501233713,14677.245048334726
2016-02-18,2016-02-17,1685429.7027410266,-42.2137198632889,6328.049277571568,14763.457703567585,14721.243983704297
2016-02-19,2016-02-18,1698295.471670139,-18.32423594239208,6443.901637210914,15009.081110196294,14990.756874253902
2016-02-22,2016-02-19,1694486.9994193423,-27.396981486325906,6420.3892515909465,14963.45586743959,14936.058885953264
2016-02-23,2016-02-22,1691212.0266229643,-8.605485005939386,6356.045211990462,14794.977751227416,14786.372266221477
2016-02-24,2016-02-23,1692287.5013910858,-14.94801854925388,6388.835481976476,14877.60185964192,14862.653841092666
2016-02-25,2016-02-24,1696234.6550933735,5.422894648586791,6406.646711419313,14898.666062192475,14904.088956841062
2016-02-26,2016-02-25,1704419.5160654485,32.64598118462516,6446.397952018509,14963.918189714865,14996.56417089949
2016-02-29,2016-02-26,1697571.2196361132,18.691197428351217,6420.4093675728,14917.41448529653,14936.105682724881
2016-03-01,2016-02-29,1699691.1759194802,23.10064844530166,6457.714395154598,14999.789505885532,15022.890154330833
2016-03-02,2016-03-01,1702410.8273600503,26.930297246490795,6467.619060012658,15019.001553119979,15045.931850366469
2016-03-03,2016-03-02,1707812.673480916,29.28447931005398,6507.89079280183,15110.333431014444,15139.617910324498
2016-03-04,2016-03-03,1719729.4376729743,58.1226268009337,6606.045860867999,15309.838117445632,15367.960744246566
2016-03-07,2016-03-04,1720578.734158717,51.66424699617065,6604.214298881573,15312.0356469171,15363.69989391327
2016-03-08,2016-03-07,1723837.981913847,72.83325874666217,6618.9377791627085,15325.118572217109,15397.951830963771
2016-03-09,2016-03-08,1718896.452152946,45.11413133260265,6574.386176057006,15249.195172461106,15294.309303793709
2016-03-10,2016-03-09,1714580.3525449985,23.399638857531443,6543.467689641459,15198.98250979481,15222.382148652341
2016-03-11,2016-03-10,1722118.9250805804,46.08635009306107,6615.054652522866,15342.83197746748,15388.918327560541
2016-03-14,2016-03-11,1722768.3264378908,55.19923089436749,6574.986797416841,15240.507327122896,15295.706558017264
2016-03-15,2016-03-14,1714995.5061795318,27.603177980646464,6523.09335510608,15147.381180840317,15174.984358820964
2016-03-16,2016-03-15,1713168.58748614,38.15426744861166,6514.519732897348,15116.88486357424,15155.039131022852
2016-03-17,2016-03-16,1730826.479282174,64.16075499061722,6661.3944028985725,15432.559952340032,15496.720707330649
2016-03-18,2016-03-17,1734554.4877504907,81.96734367544185,6658.608630768645,15408.272688583189,15490.24003225863
2016-03-21,2016-03-18,1737773.728607975,88.86703649772447,6659.327539951171,15403.045428609305,15491.912465107029
2016-03-22,2016-03-21,1732466.873939245,80.03202391110865,6636.086808856838,15357.814415823465,15437.846439734572
2016-03-23,2016-03-22,1732022.8763664237,79.78397267836462,6645.245585106448,15379.368966713304,15459.152939391668
2016-03-24,2016-03-23,1717776.1709934631,51.99281134439106,6572.366815803495,15237.61875801664,15289.611569361032
2016-03-25,2016-03-24,1714924.515240559,37.5581607762287,6558.8408465115635,15220.587298678176,15258.145459454405
2016-03-28,2016-03-25,1714652.12535141,36.01289476351363,6558.522841693248,15221.392774857868,15257.405669621381
2016-03-29,2016-03-28,1716694.9724924134,42.893698455066925,6569.536511969407,15240.133599598643,15283.02729805371
2016-03-30,2016-03-29,1735312.401120015,74.72800973004753,6716.178320247036,15549.439147255829,15624.167156985877
2016-03-31,2016-03-30,1730941.5907420185,68.20694532887336,6672.544530559165,15454.45283778028,15522.659783109153
2016-04-01,2016-03-31,1734765.0856021666,74.44955253447199,6690.355608236822,15489.644993264475,15564.094545798947
2016-04-04,2016-04-01,1735638.5186889386,65.98915419602827,6676.636208477342,15466.189295139337,15532.178449335364
2016-04-05,2016-04-04,1731076.8246471297,45.422747253227186,6642.218425909274,15406.687966775711,15452.110714028939
2016-04-06,2016-04-05,1734923.5296406206,60.81249928608422,6673.234633013009,15463.45270219944,15524.265201485525
2016-04-07,2016-04-06,1735849.8423673601,71.92612084284362,6667.716986762881,15439.503116018985,15511.429236861828
2016-04-08,2016-04-07,1740475.2941473695,79.86838148767673,6706.028165601397,15520.685984817132,15600.554366304808
2016-04-11,2016-04-08,1739636.7596040939,80.84448257945368,6703.843747018284,15514.628166198516,15595.47264877797
2016-04-12,2016-04-11,1746520.6275626093,81.44610542441377,6756.862270926083,15637.366073731248,15718.81217915566
2016-04-13,2016-04-12,1749668.8925878622,87.1818276141108,6775.999966211339,15676.151288282445,15763.333115896556
2016-04-14,2016-04-13,1748452.6094155922,78.38888636346672,6749.613286861222,15623.559634123949,15701.948520487416
2016-04-15,2016-04-14,1737412.7739226252,72.48751337343735,6699.913304321996,15513.841558393984,15586.32907176742
2016-04-18,2016-04-15,1741810.775911062,81.9246682552309,6728.963209347122,15571.984588308478,15653.90925656371
2016-04-19,2016-04-18,1744695.9041416422,85.60541568295797,6738.586512276289,15590.690991191272,15676.29640687423
2016-04-20,2016-04-19,1754424.0536422054,106.99139535577484,6821.416865433406,15761.997227491565,15868.98862284734
2016-04-21,2016-04-20,1750828.905469522,95.18850783675623,6803.206803341229,15731.437175776296,15826.625683613052
2016-04-22,2016-04-21,1748333.6906527074,86.23078838282173,6806.283302451133,15747.551902394043,15833.782690776865
2016-04-25,2016-04-22,1740378.026834064,67.54015153252134,6761.943972534803,15663.093833357096,15730.633984889617
2016-04-26,2016-04-25,1739412.2873401553,66.4594906376061,6768.46006242899,15679.33318612441,15745.792676762016
