,pnl_linear,pnl_irs,pnl_straddle,pnl_total
2016-02-01,-660.5119988792752,2972.6339320217958,-504.14858961843834,1807.973343524082
2016-02-02,-1046.4843089367002,-9915.588594296758,-929.630407904682,-11891.70331113814
2016-02-03,4456.0101273753,992.4347948178474,-75.37558688858326,5373.069335304564
2016-02-04,7826.265336730301,-992.4347948178474,-63.3325367866604,6770.4980051257935
2016-02-05,1880.0599179377505,-992.6296573340078,-589.7546005525669,297.6756600511758
2016-02-08,582.3792442161749,-10931.803588391049,1374.941579955049,-8974.482764219823
2016-02-09,511.3044209877484,-994.9724909426295,-86.4682915056676,-570.1363614605486
2016-02-10,4686.8572979191,-2986.091366239634,-624.6001991827086,1076.1657324967575
2016-02-11,7523.716713814524,-7971.52902623816,1294.30101643473,846.4887040110937
2016-02-12,2532.6205514783,10957.620392477795,-2942.473710302551,10547.767233653543
2016-02-16,-5422.331529780975,3978.7168777131446,-747.5742893679751,-2191.1889414358056
2016-02-17,4374.1371812809,2981.9859675267653,265.4028635498946,7621.52601235756
2016-02-18,5600.91360373215,-5965.73035429728,-1363.3568892085748,-1728.1736397737056
2016-02-19,-1891.753799230725,994.7769381731487,-1048.31425164339,-1945.2911127009663
2016-02-22,-847.0423278124247,994.5814430492319,1797.6312349901632,1945.1703502269704
2016-02-23,-1128.0424659357254,-2984.33087216501,-2242.545217100357,-6354.918555201092
2016-02-24,1949.6793993287422,994.9724909426295,241.32881526871586,3185.9807055400875
2016-02-25,4115.1975883777,-3981.0638571822637,1915.803743806265,2049.9374750017014
2016-02-26,-3268.479312019475,4975.840795355412,-774.2277189450206,933.1337643909169
2016-02-29,-617.9275142574752,-1989.7494291157782,-2148.730851865004,-4756.407795238258
2016-03-01,1205.3126166521495,8947.71735815276,6057.904357329629,16210.934332134539
2016-03-02,2311.7905344250003,993.2145893541601,1378.160247095316,4683.165370874476
2016-03-03,5395.8665302628,-993.2145893541601,1244.4077433680718,5647.059684276712
2016-03-04,1404.8449306271502,4964.123173332773,1035.0543749310468,7404.022478890971
2016-03-07,1962.1414374426247,2976.1357829878107,207.7327785056049,5146.009998936041
2016-03-08,-1960.1445847587254,-7940.258956320584,293.55030801963267,-9606.853233059677
2016-03-09,-2105.8482362832997,6948.408404895017,-373.2430295493714,4469.317139062346
2016-03-10,2946.434238033475,2974.9678120998724,-501.9813415638623,5419.420708569485
2016-03-11,3223.0365865440504,4954.390077351418,-15.28835181019872,8162.13831208527
2016-03-14,-3616.2017891319,-990.4893215346237,-114.60322392466082,-4721.294334591184
2016-03-15,-1743.921942960925,0.0,-547.5281172190307,-2291.4500601799555
2016-03-16,8424.047824588224,-2972.6339320217958,-766.1565805296675,4685.257312036761
2016-03-17,3362.082786719475,-2974.384084469304,600.7840647897353,988.4827670399061
2016-03-18,2924.9334338391,-2976.1357829878107,412.4658097031286,361.2634605544179
2016-03-21,-2975.9841328133,3967.7917012596736,21.005953780793618,1012.8135222271669
2016-03-22,-884.8650932032251,1982.7281661974412,-156.33927947950355,941.5237935147125
2016-03-23,-6520.614398227724,-5950.519867457115,-1309.3301852266634,-13780.464450911502
2016-03-24,-1898.9482665735,2976.1357829878107,-446.55290070144815,630.6346157128626
2016-03-28,914.74378607165,-1983.8957933117053,120.51920593593479,-948.6328013041206
2016-03-29,9532.851366363675,-7943.377675921729,1376.4273544052444,2965.9010448471904
2016-03-30,-780.4073436094002,1987.0145129128505,975.2111374007058,2181.818306704156
2016-03-31,2392.66940952505,-4969.000480439616,-779.823947608385,-3356.1550185229507
2016-04-01,1102.0362429108752,994.1906256472284,1716.6069633943407,3812.8338319524446
2016-04-04,-1961.4622869094499,-994.1906256472284,-990.1381183852926,-3945.7910309419713
2016-04-05,1692.446195737668,-4973.884979093375,-2733.1309908266057,-6014.569774182312
2016-04-06,484.6595473853751,2984.917530496008,2657.9699103810876,6127.546988262471
2016-04-07,2326.1833119888,-5971.596074284345,-3301.640315953623,-6947.053078249168
2016-04-08,-769.7588344227,1991.3147742796573,283.63048265106625,1505.1864225080235
2016-04-11,3359.962013488575,995.36376950868,-749.0485862984251,3606.2771966988303
2016-04-12,1581.478968224175,5968.075604740603,2443.013088705916,9992.567661670695
2016-04-13,-598.8543609941751,-1988.576631195363,3306.943686904672,719.5126947151339
2016-04-14,-6432.9995177693445,2982.571934519321,-58.65653475688859,-3509.084118006912
2016-04-15,1993.816597997875,-3977.153377568553,-460.1146561885123,-2443.45143575919
2016-04-18,1782.6521712265499,1988.9674485973665,2413.6214314770755,6185.241051300992
2016-04-19,4457.02613518645,994.1906256472284,1054.964579247205,6506.181340080883
2016-04-20,-1196.958260940775,5961.043998726207,-140.4759991761182,4623.609738609313
2016-04-21,-2019.0629390737254,2977.8890293989534,282.5091491172884,1241.3352394425165
2016-04-22,-3785.60035444895,992.2399896761053,-921.2341777887332,-3714.594542561578
