,VaR_COPULA,mean_correlation,cvm_pvalue
2012-07-06,19324.22998044694,-0.05611057164669864,0.582
2012-07-09,19344.354094403145,-0.05611057164669864,0.582
2012-07-10,18796.375954502237,-0.05611057164669864,0.582
2012-07-11,18950.119932711117,-0.05611057164669864,0.582
2012-07-12,19106.373895656867,-0.05611057164669864,0.582
2012-07-13,18676.235574070008,-0.05611057164669864,0.582
2012-07-16,19524.322404695165,-0.05611057164669864,0.582
2012-07-17,19042.671576138935,-0.05611057164669864,0.582
2012-07-18,18371.461227436204,-0.05611057164669864,0.582
2012-07-19,19133.089660139707,-0.05611057164669864,0.582
2012-07-20,18220.719259385754,-0.05611057164669864,0.582
2012-07-23,19303.04774849192,-0.05611057164669864,0.582
2012-07-24,18636.513407562536,-0.05611057164669864,0.582
2012-07-25,18763.132646045407,-0.05611057164669864,0.582
2012-07-26,19173.754057094637,-0.05611057164669864,0.582
2012-07-27,18674.872420708874,-0.05611057164669864,0.582
2012-07-30,19278.349099037056,-0.05611057164669864,0.582
2012-07-31,19154.679446042475,-0.05611057164669864,0.582
2012-08-01,19460.815406553324,-0.05611057164669864,0.582
2012-08-02,18767.34324829521,-0.05611057164669864,0.582
2012-08-03,19241.674040579925,-0.05611057164669864,0.582
2012-08-06,19512.139739947685,-0.05611057164669864,0.582
2012-08-07,19658.557300048535,-0.05611057164669864,0.582
2012-08-08,18958.682793923224,-0.05611057164669864,0.582
2012-08-09,18936.09416685904,-0.05611057164669864,0.582
2012-08-10,18750.805208301826,-0.05611057164669864,0.582
2012-08-13,18927.598036970423,-0.05611057164669864,0.582
2012-08-14,18653.839872891174,-0.05611057164669864,0.582
2012-08-15,19211.738599907236,-0.05611057164669864,0.582
2012-08-16,19241.501180712105,-0.05611057164669864,0.582
2012-08-17,18994.808476549002,-0.05611057164669864,0.582
2012-08-20,19120.06085432329,-0.05611057164669864,0.582
2012-08-21,18759.598719935635,-0.05611057164669864,0.582
2012-08-22,19190.28764667516,-0.05611057164669864,0.582
2012-08-23,19527.73611225616,-0.05611057164669864,0.582
2012-08-24,18838.860486987156,-0.05611057164669864,0.582
2012-08-27,18861.33817271468,-0.05611057164669864,0.582
2012-08-28,18560.51938996629,-0.05611057164669864,0.582
2012-08-29,19191.59688168403,-0.05611057164669864,0.582
2012-08-30,19202.347664960347,-0.05611057164669864,0.582
2012-08-31,18796.581872248295,-0.05611057164669864,0.582
2012-09-04,19012.89739568493,-0.05611057164669864,0.582
2012-09-05,18638.897351647895,-0.05611057164669864,0.582
2012-09-06,18388.22575543413,-0.05611057164669864,0.582
2012-09-07,18622.921931605084,-0.05611057164669864,0.582
2012-09-10,18323.994082324254,-0.05611057164669864,0.582
2012-09-11,18648.875886361813,-0.05611057164669864,0.582
2012-09-12,18950.15022587952,-0.05611057164669864,0.582
2012-09-13,19170.002344045846,-0.05611057164669864,0.582
2012-09-14,18914.92218379986,-0.05611057164669864,0.582
2012-09-17,18851.022381527164,-0.05611057164669864,0.582
2012-09-18,18686.66459364592,-0.05611057164669864,0.582
2012-09-19,19282.201175005725,-0.05611057164669864,0.582
2012-09-20,19031.679986958712,-0.05611057164669864,0.582
2012-09-21,19295.216809386653,-0.05611057164669864,0.582
2012-09-24,18846.14396968339,-0.05611057164669864,0.582
2012-09-25,18168.255496597783,-0.05611057164669864,0.582
2012-09-26,18292.107452449553,-0.05611057164669864,0.582
2012-09-27,18404.330857206438,-0.05611057164669864,0.582
2012-09-28,18459.966172875167,-0.05611057164669864,0.582
2012-10-01,19126.520271120575,-0.05611057164669864,0.582
2012-10-02,18591.099681752967,-0.05611057164669864,0.582
2012-10-03,18885.53523111442,-0.05611057164669864,0.582
2012-10-04,18961.12247432797,-0.05611057164669864,0.582
2012-10-05,18864.451755044192,-0.05611057164669864,0.582
2012-10-08,18504.98731944019,-0.05611057164669864,0.582
2012-10-09,19256.26152710171,-0.05611057164669864,0.582
2012-10-10,18582.10608552672,-0.05611057164669864,0.582
2012-10-11,18473.27759393328,-0.05611057164669864,0.582
2012-10-12,19726.624611392843,-0.05611057164669864,0.582
2012-10-15,19149.835593716292,-0.05611057164669864,0.582
2012-10-16,19148.566678509385,-0.05611057164669864,0.582
2012-10-17,18793.274254620614,-0.05611057164669864,0.582
2012-10-18,19062.788766219397,-0.05611057164669864,0.582
2012-10-19,18858.341806164342,-0.05611057164669864,0.582
2012-10-22,19200.114632504195,-0.05611057164669864,0.582
2012-10-23,18633.71888912973,-0.05611057164669864,0.582
2012-10-24,19325.328616684088,-0.05611057164669864,0.582
2012-10-25,18266.06997573545,-0.05611057164669864,0.582
2012-10-26,19021.771123483453,-0.05611057164669864,0.582
2012-10-31,18629.51561359525,-0.05611057164669864,0.582
2012-11-01,18737.884896495914,-0.05611057164669864,0.582
2012-11-02,18645.884520701555,-0.05611057164669864,0.582
2012-11-05,18898.64988941845,-0.05611057164669864,0.582
2012-11-06,19047.314184519728,-0.05611057164669864,0.582
2012-11-07,18381.300682954523,-0.05611057164669864,0.582
2012-11-08,18908.693125861253,-0.05611057164669864,0.582
2012-11-09,18591.683892267087,-0.05611057164669864,0.582
2012-11-12,18716.52701473753,-0.05611057164669864,0.582
2012-11-13,18832.564663287496,-0.05611057164669864,0.582
