,snapshot_date,current_portfolio_value,VaR_HistSim,ES_HistSim,tail_scenarios,quantile_method,historical_window_mean_loss,historical_window_vol_loss,realised_loss,realised_pnl,exception
2014-12-24,2014-12-23,1635151.754254591,12945.640693100402,25705.10549277011,5,empirical_order_statistic,-6399.61043245945,7009.594926468342,-6195.034396248404,6195.034396248404,0
2014-12-26,2014-12-24,1641346.7886508394,19294.83860104764,31645.361909867264,5,empirical_order_statistic,-94.06548424408305,7024.625756967823,-10715.551951340865,10715.551951340865,0
2014-12-29,2014-12-26,1652062.3406021802,19715.33596510603,32307.67984245331,5,empirical_order_statistic,-83.23230582035706,7136.017082461444,6655.690029593883,-6655.690029593883,0
2014-12-30,2014-12-29,1645406.6505725863,19626.271883041598,32073.48102598884,5,empirical_order_statistic,-76.29149482342926,7107.82725414932,-3192.9211806673557,3192.9211806673557,0
2014-12-31,2014-12-30,1648599.5717532537,19625.956582629355,32184.824722451158,5,empirical_order_statistic,-24.472409232609905,7047.883226796375,11951.94773669145,-11951.94773669145,0
2015-01-02,2014-12-31,1636647.6240165622,19138.584609913873,31308.368646863244,5,empirical_order_statistic,108.54775933020143,6780.269231258673,3436.612615599064,-3436.612615599064,0
2015-01-05,2015-01-02,1633211.0114009632,19118.33610969712,31486.258863172166,5,empirical_order_statistic,102.69535967589869,6820.524395072998,5840.395238908706,-5840.395238908706,0
2015-01-06,2015-01-05,1627370.6161620545,18813.276664166013,31356.242764864444,5,empirical_order_statistic,224.6674291350958,6684.929505396027,479.9697414042894,-479.9697414042894,0
2015-01-07,2015-01-06,1626890.6464206502,18757.272428339347,31480.59054036704,5,empirical_order_statistic,287.4696635109293,6665.181798372328,2797.140172988875,-2797.140172988875,0
2015-01-08,2015-01-07,1624093.5062476613,18924.520548073808,31633.449726163362,5,empirical_order_statistic,247.53634947679146,6736.910651885438,-6945.171262568794,6945.171262568794,0
2015-01-09,2015-01-08,1631038.67751023,19399.997384535614,32121.615400912055,5,empirical_order_statistic,126.61534956293367,6967.407356343962,618.8669494250789,-618.8669494250789,0
2015-01-12,2015-01-09,1630419.810560805,19252.573247336084,32161.554463932152,5,empirical_order_statistic,195.06082119888998,6898.656111285997,-1516.4045843288768,1516.4045843288768,0
2015-01-13,2015-01-12,1631936.215145134,19235.428762960946,32254.062431457685,5,empirical_order_statistic,265.93570829425846,6859.909073173036,4006.8177660671063,-4006.8177660671063,0
2015-01-14,2015-01-13,1627929.3973790668,19121.899101036135,32096.841223907377,5,empirical_order_statistic,321.37406013779577,6805.90391334474,6711.405313699972,-6711.405313699972,0
2015-01-15,2015-01-14,1621217.9920653668,18965.2357999878,31930.31220646212,5,empirical_order_statistic,369.1108872692832,6751.313855848229,-6373.062989219092,6373.062989219092,0
2015-01-16,2015-01-15,1627591.055054586,19402.481399154058,32547.280760644797,5,empirical_order_statistic,395.2681679913383,6839.444854627192,-9956.985947584268,9956.985947584268,0
2015-01-20,2015-01-16,1637548.0410021702,19673.883441857062,33179.15515737422,5,empirical_order_statistic,356.78475582483736,7018.578352398241,-6877.269769910257,6877.269769910257,0
2015-01-21,2015-01-20,1644425.3107720804,19977.735843603034,33666.3706156522,5,empirical_order_statistic,323.24849885844856,7118.736607353547,-2636.842801149469,2636.842801149469,0
2015-01-22,2015-01-21,1647062.15357323,20060.282834067708,33809.52418128638,5,empirical_order_statistic,311.76783775719116,7163.156958502758,-11977.26515892311,11977.26515892311,0
2015-01-23,2015-01-22,1659039.418732153,20579.31347342371,34580.40310962712,5,empirical_order_statistic,171.10857549839375,7488.029621304564,18657.811082883505,-18657.811082883505,0
2015-01-26,2015-01-23,1640381.6076492695,20314.255329228938,34116.613950780404,5,empirical_order_statistic,272.42022508587314,7364.167053475706,9555.90455831238,-9555.90455831238,0
2015-01-27,2015-01-26,1630825.7030909571,20247.784547930583,33878.54196344968,5,empirical_order_statistic,259.5176504485672,7358.772756901997,-5509.065916882129,5509.065916882129,0
2015-01-28,2015-01-27,1636334.7690078393,20320.790861689253,33823.21466746014,5,empirical_order_statistic,359.0368591582072,7186.548053520279,11294.000225919532,-11294.000225919532,0
2015-01-29,2015-01-28,1625040.7687819197,20216.71977271163,33421.01287165219,5,empirical_order_statistic,466.3194169978313,7048.926772131295,10435.755449734163,-10435.755449734163,0
2015-01-30,2015-01-29,1614605.0133321856,19977.214226558106,32916.44466969352,5,empirical_order_statistic,473.12869241738923,6987.800481027957,-5950.17123368266,5950.17123368266,0
2015-02-02,2015-01-30,1620555.1845658682,20323.37106195488,33379.56742492085,5,empirical_order_statistic,474.5395479459814,7033.825275597234,3795.2064121204894,-3795.2064121204894,0
2015-02-03,2015-02-02,1616759.9781537477,20343.58490436268,33324.234052291606,5,empirical_order_statistic,523.9135934596438,7044.280137972182,-4262.053923634347,4262.053923634347,0
2015-02-04,2015-02-03,1621022.032077382,20430.231753900647,33340.659255169936,5,empirical_order_statistic,516.4331886922922,7158.800676660133,-6031.353256892413,6031.353256892413,0
2015-02-05,2015-02-04,1627053.3853342745,20484.69847680442,33287.69736384605,5,empirical_order_statistic,575.103962140148,7066.447367559587,-526.8783762385137,526.8783762385137,0
2015-02-06,2015-02-05,1627580.263710513,21030.97773740557,33647.2839188471,5,empirical_order_statistic,637.3902893858124,7288.03335713279,6700.404779848643,-6700.404779848643,0
2015-02-09,2015-02-06,1620879.8589306644,8066.942527778912,21182.935641386266,5,empirical_order_statistic,-11965.430409964662,7300.253435512005,-10788.691576555604,10788.691576555604,0
2015-02-10,2015-02-09,1631668.55050722,20225.95469499007,32907.18550476725,5,empirical_order_statistic,103.7315053686495,7285.672011790955,-4765.57361107762,4765.57361107762,0
2015-02-11,2015-02-10,1636434.1241182976,20483.305896177888,33261.85084019704,5,empirical_order_statistic,-1.6958072941433637,7484.021444550606,7982.058093264466,-7982.058093264466,0
2015-02-12,2015-02-11,1628452.0660250331,20320.816393369576,32999.59051459576,5,empirical_order_statistic,-18.903133585019503,7449.143256622678,-4318.05232735211,4318.05232735211,0
2015-02-13,2015-02-12,1632770.1183523852,20743.530327042332,33704.53358247657,5,empirical_order_statistic,-122.96844047273183,7779.135061104043,-8225.313045363175,8225.313045363175,0
2015-02-17,2015-02-13,1640995.4313977484,21018.542328658747,34196.0934550195,5,empirical_order_statistic,-220.76245942743543,7937.927716856807,846.2675735594239,-846.2675735594239,0
2015-02-18,2015-02-17,1640149.163824189,20788.494038231205,33700.55837670434,5,empirical_order_statistic,-206.69888893076265,7835.394212766666,1946.6689743155148,-1946.6689743155148,0
2015-02-19,2015-02-18,1638202.4948498735,20866.17131289188,33879.06951949196,5,empirical_order_statistic,-204.7655357946055,7898.889025630461,120.23727744841017,-120.23727744841017,0
2015-02-20,2015-02-19,1638082.257572425,20807.44534657756,33803.79311442226,5,empirical_order_statistic,-221.79424235412526,7883.91624168558,-1062.881923576584,1062.881923576584,0
2015-02-23,2015-02-20,1639145.1394960016,20129.226429877104,34173.40951206205,5,empirical_order_statistic,-285.0742722424604,8122.398549811043,3773.8552151476033,-3773.8552151476033,0
2015-02-24,2015-02-23,1635371.284280854,20193.983974956675,34223.23545358986,5,empirical_order_statistic,-259.1051633432135,8132.994629530129,4240.803052421194,-4240.803052421194,0
2015-02-25,2015-02-24,1631130.4812284329,19771.126865647966,34550.23941675774,5,empirical_order_statistic,-311.2378719193125,8313.89728233578,996.9217775221914,-996.9217775221914,0
2015-02-26,2015-02-25,1630133.5594509107,19895.280060205143,34642.65518367374,5,empirical_order_statistic,-307.21272391726586,8322.19779746637,-5324.013018981088,5324.013018981088,0
2015-02-27,2015-02-26,1635457.5724698917,19970.221388611244,34704.59307596223,5,empirical_order_statistic,-303.1741794289043,8321.49596943998,7149.732288903324,-7149.732288903324,0
2015-03-02,2015-02-27,1628307.8401809884,20034.113886016887,34628.77567268638,5,empirical_order_statistic,-273.9226553195501,8291.413399999266,-5565.073089672485,5565.073089672485,0
2015-03-03,2015-03-02,1633872.913270661,20031.947667051805,35206.63463103222,5,empirical_order_statistic,-315.3994469468775,8529.24433042431,746.9641033636872,-746.9641033636872,0
2015-03-04,2015-03-03,1633125.9491672972,19871.02062886767,34719.81025856636,5,empirical_order_statistic,-267.66171757826163,8353.351953486124,4437.645010410575,-4437.645010410575,0
2015-03-05,2015-03-04,1628688.3041568866,19876.020320824813,34310.230262455065,5,empirical_order_statistic,-204.09862936050678,8199.01779491354,2835.5092868073843,-2835.5092868073843,0
2015-03-06,2015-03-05,1625852.7948700793,19833.275559074013,34499.16179071045,5,empirical_order_statistic,-211.8493870568755,8288.110959472971,17322.15895264526,-17322.15895264526,0
2015-03-09,2015-03-06,1608530.635917434,19989.387809938053,32603.528526916914,5,empirical_order_statistic,-18.99262059654854,7630.056872984027,2892.199323187582,-2892.199323187582,0
2015-03-10,2015-03-09,1605638.4365942464,19811.89282429614,33004.07249905551,5,empirical_order_statistic,-60.86364109307434,7838.389870425024,15746.13883243245,-15746.13883243245,0
2015-03-11,2015-03-10,1589892.297761814,19269.77542280429,31731.852429621948,5,empirical_order_statistic,207.11734857197757,7200.938997209932,9336.23144162749,-9336.23144162749,0
2015-03-12,2015-03-11,1580556.0663201865,19047.531604069984,31449.876381949383,5,empirical_order_statistic,265.7354847915107,7116.908036848788,-1804.7423174800351,1804.7423174800351,0
2015-03-13,2015-03-12,1582360.8086376665,19907.813794607995,32408.79591456894,5,empirical_order_statistic,61.10846899108216,7693.529475713817,-706.7871282114647,706.7871282114647,0
2015-03-16,2015-03-13,1583067.595765878,19546.842282990925,31993.522280753823,5,empirical_order_statistic,176.68902003358536,7437.136386576688,-3057.412858250318,3057.412858250318,0
2015-03-17,2015-03-16,1586125.0086241283,19565.592565904604,33391.47282816497,5,empirical_order_statistic,-22.76951867024787,8154.868346272958,6289.08562392625,-6289.08562392625,0
2015-03-18,2015-03-17,1579835.923000202,19577.18129462283,33091.8796905715,5,empirical_order_statistic,29.224187528367153,8083.894252833323,-11600.63105439907,11600.63105439907,0
2015-03-19,2015-03-18,1591436.5540546011,20323.15520064137,35555.136918190634,5,empirical_order_statistic,-207.853354354118,8929.401133839368,-3698.0294431129005,3698.0294431129005,0
2015-03-20,2015-03-19,1595134.583497714,20228.4338790006,35296.039425775314,5,empirical_order_statistic,-198.66990827505057,8882.541818522584,-6410.650676911231,6410.650676911231,0
2015-03-23,2015-03-20,1601545.2341746252,21705.522137969267,37381.66999470997,5,empirical_order_statistic,-243.71378742587427,9271.584908887788,-4574.657276357291,4574.657276357291,0
2015-03-24,2015-03-23,1606119.8914509825,17020.074574687984,30037.655790882978,5,empirical_order_statistic,-2487.1809601074556,7265.605366961427,-1002.9225382450968,1002.9225382450968,0
2015-03-25,2015-03-24,1607122.8139892276,19580.217647251207,32131.143376268632,5,empirical_order_statistic,-16.300476401018443,7281.011554900067,2743.750267559197,-2743.750267559197,0
2015-03-26,2015-03-25,1604379.0637216684,19037.84837066708,31522.99021013896,5,empirical_order_statistic,114.57391855738965,6972.039963328968,-8971.685625851154,8971.685625851154,0
2015-03-27,2015-03-26,1613350.7493475196,19050.80120646325,31626.30731457467,5,empirical_order_statistic,109.93138349763304,6973.3245753897245,7438.8811679338105,-7438.8811679338105,0
2015-03-30,2015-03-27,1605911.8681795858,19032.309847581433,31629.020481248015,5,empirical_order_statistic,79.02187274647085,6984.160785555484,420.1064982768148,-420.1064982768148,0
2015-03-31,2015-03-30,1605491.761681309,19359.308598787524,31825.938893548027,5,empirical_order_statistic,-7.705716736556962,7166.729628680098,6058.840140888002,-6058.840140888002,0
2015-04-01,2015-03-31,1599432.921540421,18979.109261696925,31430.33084583562,5,empirical_order_statistic,84.898006384945,6979.902461605307,-649.0131597968284,649.0131597968284,0
2015-04-02,2015-04-01,1600081.9347002178,19064.331826543203,31785.34905514191,5,empirical_order_statistic,113.34467182744294,7008.877471759198,-3629.67239993345,3629.67239993345,0
2015-04-06,2015-04-02,1603711.6071001512,19141.90338723478,31855.453849325982,5,empirical_order_statistic,97.05233677995298,7052.931260336956,-14880.945458233822,14880.945458233822,0
2015-04-07,2015-04-06,1618592.552558385,19648.752503216034,32511.768742498058,5,empirical_order_statistic,39.10882006727718,7292.515011043372,8109.944348134566,-8109.944348134566,0
2015-04-08,2015-04-07,1610482.6082102505,19435.253233924275,32262.741311265807,5,empirical_order_statistic,76.68443383369642,7220.956361448338,2149.956935362192,-2149.956935362192,0
2015-04-09,2015-04-08,1608332.6512748883,18975.522784546018,29992.683783022127,5,empirical_order_statistic,-22.271268108479212,7155.7672168975405,309.3337424013298,-309.3337424013298,0
2015-04-10,2015-04-09,1608023.317532487,18085.583174915984,22488.08306073216,5,empirical_order_statistic,-194.74461356116598,6818.875980848209,-4938.149094975088,4938.149094975088,0
2015-04-13,2015-04-10,1612961.466627462,18354.991541809635,22904.019831118592,5,empirical_order_statistic,-241.0815889420081,7044.970163873472,7921.570958363358,-7921.570958363358,0
2015-04-14,2015-04-13,1605039.8956690987,18108.805605859263,22602.220476707862,5,empirical_order_statistic,-143.07429330061098,6840.550378439729,6076.889231203357,-6076.889231203357,0
2015-04-15,2015-04-14,1598963.0064378954,18189.402746815234,22584.23872347139,5,empirical_order_statistic,-155.8758788903905,6899.151530924215,-9053.565736140357,9053.565736140357,0
2015-04-16,2015-04-15,1608016.5721740357,18491.708334423834,22950.937017547945,5,empirical_order_statistic,-227.90643893971247,7136.678645093431,2510.6596506384667,-2510.6596506384667,0
2015-04-17,2015-04-16,1605505.9125233972,18505.048781789374,22894.975513392408,5,empirical_order_statistic,-208.08770752678066,7123.313166077272,3270.1665555625223,-3270.1665555625223,0
2015-04-20,2015-04-17,1602235.7459678347,18008.154289526865,22496.982066352804,5,empirical_order_statistic,-28.271890756787265,6708.732668104226,-3055.3412956192624,3055.3412956192624,0
2015-04-21,2015-04-20,1605291.087263454,18463.852218099404,22777.56259356602,5,empirical_order_statistic,-133.970563421119,7022.276188835711,-1768.0400172080845,1768.0400172080845,0
2015-04-22,2015-04-21,1607059.127280662,18400.01084638154,22811.524169242428,5,empirical_order_statistic,-92.02546151993471,6977.77995093857,1071.4925946989097,-1071.4925946989097,0
2015-04-23,2015-04-22,1605987.6346859632,18620.06660225033,22846.84034316074,5,empirical_order_statistic,-185.0787084277603,7176.691162432308,-3161.3997043133713,3161.3997043133713,0
2015-04-24,2015-04-23,1609149.0343902765,18863.263131743995,23151.71464579217,5,empirical_order_statistic,-212.25352378135315,7364.878041568775,5954.554998976411,-5954.554998976411,0
2015-04-27,2015-04-24,1603194.4793913001,19066.623174901586,23118.285562138073,5,empirical_order_statistic,-234.41554588297382,7497.273605312085,-9394.8569511557,9394.8569511557,0
2015-04-28,2015-04-27,1612589.3363424558,18958.51197075192,23222.19883979079,5,empirical_order_statistic,-177.76394931745995,7339.7813757228005,-10018.242311869748,10018.242311869748,0
2015-04-29,2015-04-28,1622607.5786543256,19266.6208416624,23623.018031497813,5,empirical_order_statistic,-264.4266059747478,7642.685633915523,683.677229285473,-683.677229285473,0
2015-04-30,2015-04-29,1621923.90142504,19033.192249340704,23249.481500352405,5,empirical_order_statistic,-116.36994366163528,7361.864844885885,13387.230544938939,-13387.230544938939,0
2015-05-01,2015-04-30,1608536.6708801012,18266.17525504739,22297.27840096848,5,empirical_order_statistic,175.15086479257513,6712.3755890492785,-9470.539902011165,9470.539902011165,0
2015-05-04,2015-05-01,1618007.2107821123,19202.90159158525,23032.079710086855,5,empirical_order_statistic,-179.0354809930185,7588.048157711164,-8608.313336916734,8608.313336916734,0
2015-05-05,2015-05-04,1626615.524119029,18969.169883405557,23663.647455149934,5,empirical_order_statistic,-231.64524570352165,7998.339902441412,5274.716541938717,-5274.716541938717,0
2015-05-06,2015-05-05,1621340.8075770903,6674.639237547526,11317.859973376942,5,empirical_order_statistic,-11345.721964574415,6611.558059154224,-13848.462111318484,13848.462111318484,0
2015-05-07,2015-05-06,1635189.2696884088,18019.726565414574,22346.519980250905,5,empirical_order_statistic,-69.85511640747963,6610.2999651435,4042.2789699546993,-4042.2789699546993,0
2015-05-08,2015-05-07,1631146.9907184541,18242.479870798066,22368.825191280434,5,empirical_order_statistic,-90.81578627308784,6669.611233772414,-5789.168087305734,5789.168087305734,0
2015-05-11,2015-05-08,1636936.1588057599,18743.89662936842,22977.555853240097,5,empirical_order_statistic,-232.71606887707208,7139.248401238439,-1444.2226586348843,1444.2226586348843,0
2015-05-12,2015-05-11,1638380.3814643947,18435.262913093437,22682.02681066147,5,empirical_order_statistic,-197.476214751801,6917.895169546381,-1866.5839229815174,1866.5839229815174,0
2015-05-13,2015-05-12,1640246.9653873763,18345.600018453086,22723.84630259075,5,empirical_order_statistic,-201.21773081003687,6863.66566820128,-9561.918257236248,9561.918257236248,0
2015-05-14,2015-05-13,1649808.8836446125,18491.10035628965,23067.2020368841,5,empirical_order_statistic,-224.95223421184158,6971.532798117254,-8785.337909800699,8785.337909800699,0
2015-05-15,2015-05-14,1658594.2215544132,19048.644347907975,23653.729080154142,5,empirical_order_statistic,-304.21825514620076,7351.887570152605,2300.1857192213647,-2300.1857192213647,0
2015-05-18,2015-05-15,1656294.0358351918,19221.033710404066,23813.589699278913,5,empirical_order_statistic,-336.89867643457234,7439.152313051168,-8437.340868283762,8437.340868283762,0
2015-05-19,2015-05-18,1664731.3767034756,19305.438611689024,23943.862149754586,5,empirical_order_statistic,-365.8422013885118,7539.985283008663,8674.630481962813,-8674.630481962813,0
2015-05-20,2015-05-19,1656056.7462215128,19170.056931201834,23681.65168974595,5,empirical_order_statistic,-331.0452493600226,7489.166245117933,3524.0713911147323,-3524.0713911147323,0
2015-05-21,2015-05-20,1652532.674830398,19088.413777647307,23676.64270528024,5,empirical_order_statistic,-327.896819240144,7488.518500932045,5360.131139147095,-5360.131139147095,0
2015-05-22,2015-05-21,1647172.543691251,19274.279351961566,23835.65282148896,5,empirical_order_statistic,-340.8530552544617,7660.624933488817,1191.4005302065052,-1191.4005302065052,0
2015-05-26,2015-05-22,1645981.1431610445,19198.110904436326,23733.140990184573,5,empirical_order_statistic,-328.187807128537,7594.255000734444,20954.001499152742,-20954.001499152742,1
2015-05-27,2015-05-26,1625027.1416618917,19106.076590701705,23100.376584182075,5,empirical_order_statistic,-120.26605083914566,7073.800290417116,-3378.6378323859535,3378.6378323859535,0
2015-05-28,2015-05-27,1628405.7794942777,19438.162843071623,23705.59474128741,5,empirical_order_statistic,-260.07125828264884,7463.043781996362,699.3800776691642,-699.3800776691642,0
2015-05-29,2015-05-28,1627706.3994166085,19475.990965853212,23703.18614640115,5,empirical_order_statistic,-228.36268657340807,7437.502155294159,3186.6771085802466,-3186.6771085802466,0
2015-06-01,2015-05-29,1624519.7223080283,19349.901507727103,23362.27288232669,5,empirical_order_statistic,-166.24710733581892,7188.262807894346,-5215.408282642486,5215.408282642486,0
2015-06-02,2015-06-01,1629735.1305906707,19403.76652544667,23497.454673909535,5,empirical_order_statistic,-205.46129122890903,7275.4421585592245,-5063.597545058234,5063.597545058234,0
2015-06-03,2015-06-02,1634798.728135729,19446.08151016198,23532.23459287118,5,empirical_order_statistic,-176.5155878579174,7255.398142623695,-8511.953894963488,8511.953894963488,0
2015-06-04,2015-06-03,1643310.6820306925,19469.97582543525,23666.420774338905,5,empirical_order_statistic,-235.1955407335344,7418.632812259862,11202.718387080124,-11202.718387080124,0
2015-06-05,2015-06-04,1632107.9636436123,19204.88862256636,23025.98262969875,5,empirical_order_statistic,-72.70120016408852,7029.17775045325,-547.996460596798,547.996460596798,0
2015-06-08,2015-06-05,1632655.9601042091,19134.908470504917,22844.7762333469,5,empirical_order_statistic,-93.64876328980317,6967.1981808170995,5112.33282732009,-5112.33282732009,0
2015-06-09,2015-06-08,1627543.627276889,18954.72239914094,22538.8330107674,5,empirical_order_statistic,51.646936519974844,6701.852760018788,-5196.253934772452,5196.253934772452,0
2015-06-10,2015-06-09,1632739.8812116615,19083.76331209764,22571.340985163068,5,empirical_order_statistic,28.51278852204187,6741.427268207521,-16813.94573597773,16813.94573597773,0
2015-06-11,2015-06-10,1649553.8269476392,19413.552303670673,23692.113589524197,5,empirical_order_statistic,-232.3487529332866,7537.131072689868,7021.982179576997,-7021.982179576997,0
2015-06-12,2015-06-11,1642531.8447680622,19463.930313623743,24182.055217611418,5,empirical_order_statistic,-270.3604243841646,7815.361310032089,7407.810931045329,-7407.810931045329,0
2015-06-15,2015-06-12,1635124.033837017,19619.711380036548,23355.020030408912,5,empirical_order_statistic,-94.64813027001591,7405.4906323595205,2632.4095206107013,-2632.4095206107013,0
2015-06-16,2015-06-15,1632491.6243164062,20053.78677135054,23152.505312411533,5,empirical_order_statistic,130.64581911041074,7160.744715626787,157.00657171267085,-157.00657171267085,0
2015-06-17,2015-06-16,1632334.6177446935,18924.929037712747,20429.218545239837,5,empirical_order_statistic,-114.45554661398846,7578.705846207208,-2539.227231274126,2539.227231274126,0
2015-06-18,2015-06-17,1634873.8449759677,8370.763694451656,9636.210595613486,5,empirical_order_statistic,-9676.352855325142,6340.225594791543,-25540.564317502547,25540.564317502547,0
2015-06-19,2015-06-18,1660414.4092934702,18130.888774401974,19380.493464382133,5,empirical_order_statistic,-232.57448938455573,6518.132454234942,8714.517642539693,-8714.517642539693,0
2015-06-22,2015-06-19,1651699.8916509305,18004.203506437596,19314.28640288594,5,empirical_order_statistic,-154.59956225188589,6416.490014518661,-871.9928829919081,871.9928829919081,0
2015-06-23,2015-06-22,1652571.8845339224,17571.483685568208,18402.427731698983,5,empirical_order_statistic,-265.5283359818077,6433.013027586858,1175.9987353712786,-1175.9987353712786,0
2015-06-24,2015-06-23,1651395.8857985511,17496.380814381642,18372.113100438983,5,empirical_order_statistic,-310.7061192914699,6425.930778152052,10396.44387412956,-10396.44387412956,0
2015-06-25,2015-06-24,1640999.4419244216,17321.814569104696,18020.08589326432,5,empirical_order_statistic,-176.65380955595103,6181.690758224619,223.42856359807774,-223.42856359807774,0
2015-06-26,2015-06-25,1640776.0133608235,17247.36221367726,17896.07274764716,5,empirical_order_statistic,-117.37649795174552,6085.770914822198,-6290.318373037735,6290.318373037735,0
2015-06-29,2015-06-26,1647066.3317338612,17263.611963870004,17880.221085304813,5,empirical_order_statistic,-137.36930609952284,6080.015247829297,17130.077246412868,-17130.077246412868,0
2015-06-30,2015-06-29,1629936.2544874484,16465.739040692104,17394.66910614669,5,empirical_order_statistic,79.25139816875243,5812.946982775551,-2552.8943712448236,2552.8943712448236,0
2015-07-01,2015-06-30,1632489.1488586932,16597.413753766567,17402.115521042793,5,empirical_order_statistic,70.83824130782112,5815.396536725258,-2607.7763573389966,2607.7763573389966,0
2015-07-02,2015-07-01,1635096.9252160322,16911.570452630287,17510.86943297931,5,empirical_order_statistic,13.124575286911336,5894.157605341142,4511.872459842591,-4511.872459842591,0
2015-07-06,2015-07-02,1630585.0527561896,16843.268276777584,17472.803411854664,5,empirical_order_statistic,62.965714481503234,5860.979318989997,6779.30414458923,-6779.30414458923,0
2015-07-07,2015-07-06,1623805.7486116004,16801.32950806804,17464.776241393993,5,empirical_order_statistic,101.6995992602855,5843.017556241239,5134.475548230577,-5134.475548230577,0
2015-07-08,2015-07-07,1618671.2730633698,16957.440546503058,17522.914800855797,5,empirical_order_statistic,124.7430117373988,5817.1429456014375,6365.214782371186,-6365.214782371186,0
2015-07-09,2015-07-08,1612306.0582809986,16419.67455891939,17205.306530584396,5,empirical_order_statistic,244.02742076436803,5630.757949255561,-9221.179382591508,9221.179382591508,0
2015-07-10,2015-07-09,1621527.2376635901,16485.49771199841,17259.880239497077,5,empirical_order_statistic,237.3606709442348,5662.138287989633,-8879.31707107462,8879.31707107462,0
2015-07-13,2015-07-10,1630406.5547346647,16977.150638129096,17503.393861533375,5,empirical_order_statistic,143.04532791828876,5815.534478780136,-2006.802110239165,2006.802110239165,0
2015-07-14,2015-07-13,1632413.356844904,17408.544222814264,17892.280860372353,5,empirical_order_statistic,5.894802955489606,6029.959164111719,4136.613824941218,-4136.613824941218,0
2015-07-15,2015-07-14,1628276.7430199627,17547.394958597142,18163.637624285555,5,empirical_order_statistic,-16.357534484008326,6157.661111446016,5882.001369282836,-5882.001369282836,0
2015-07-16,2015-07-15,1622394.7416506798,17537.28322817036,18141.80885625938,5,empirical_order_statistic,1.6140465428540482,6142.525104101843,323.67611928936094,-323.67611928936094,0
2015-07-17,2015-07-16,1622071.0655313905,17960.812797656516,18822.734189135394,5,empirical_order_statistic,-84.80747342488216,6455.608295861447,8151.604738768656,-8151.604738768656,0
2015-07-20,2015-07-17,1613919.4607926218,17982.164960536873,18872.30162326256,5,empirical_order_statistic,-75.43169802186358,6500.253809984704,12127.888944315957,-12127.888944315957,0
2015-07-21,2015-07-20,1601791.5718483059,17882.52261444507,18725.828250964452,5,empirical_order_statistic,-54.89366444251127,6470.495101171835,5572.270306392806,-5572.270306392806,0
2015-07-22,2015-07-21,1596219.301541913,17613.796519884607,18322.31507547684,5,empirical_order_statistic,15.346828564941417,6264.340599217493,3171.292675355682,-3171.292675355682,0
2015-07-23,2015-07-22,1593048.0088665574,17514.48636499094,18129.874308242135,5,empirical_order_statistic,43.16789681922784,6166.347419991773,8078.371014405973,-8078.371014405973,0
2015-07-24,2015-07-23,1584969.6378521514,17063.89359094086,17523.94043074651,5,empirical_order_statistic,161.09246765234508,5859.069261242655,-1991.5915057042148,1991.5915057042148,0
2015-07-27,2015-07-24,1586961.2293578556,16394.893766923342,16760.112525910885,5,empirical_order_statistic,272.29151513684775,5495.732321529841,6356.753060538555,-6356.753060538555,0
2015-07-28,2015-07-27,1580604.476297317,16091.612488595769,16472.22243950949,5,empirical_order_statistic,336.7137388851885,5365.66296633704,-7163.7327100345865,7163.7327100345865,0
2015-07-29,2015-07-28,1587768.2090073517,16624.857709804317,16979.5756597721,5,empirical_order_statistic,305.18982682293233,5611.285649436815,-3931.7434670440853,3931.7434670440853,0
2015-07-30,2015-07-29,1591699.9524743957,17141.30621444783,17518.70973998089,5,empirical_order_statistic,217.7602575649619,5974.314401048188,7155.659978627693,-7155.659978627693,0
2015-07-31,2015-07-30,1584544.292495768,7814.790628476767,8588.603207430337,5,empirical_order_statistic,-9333.854771587208,6006.521074058951,-5763.275370116346,5763.275370116346,0
2015-08-03,2015-07-31,1590307.5678658844,17445.039996832842,17890.884712160005,5,empirical_order_statistic,-41.49208124543354,6090.137229933057,7225.281571712578,-7225.281571712578,0
2015-08-04,2015-08-03,1583082.2862941718,17297.1850405382,17651.8984840943,5,empirical_order_statistic,-1.3785304323900491,5973.084120713163,-4240.936666389694,4240.936666389694,0
2015-08-05,2015-08-04,1587323.2229605615,17193.48049929971,17511.54975233362,5,empirical_order_statistic,35.67887688316591,5897.940449379639,-764.8359294582624,764.8359294582624,0
2015-08-06,2015-08-05,1588088.0588900198,17292.99974180828,17676.489603333408,5,empirical_order_statistic,-0.2130209587700665,5985.670302153502,3720.635377142811,-3720.635377142811,0
2015-08-07,2015-08-06,1584367.423512877,16881.34862643946,17251.147425051684,5,empirical_order_statistic,109.25851950669708,5759.101081415614,2640.46701566549,-2640.46701566549,0
2015-08-10,2015-08-07,1581726.9564972115,16859.07472334546,17232.29253028473,5,empirical_order_statistic,119.85336950384313,5736.111359019149,-14418.187148637138,14418.187148637138,0
2015-08-11,2015-08-10,1596145.1436458486,17647.71904782555,18061.54733372489,5,empirical_order_statistic,-8.606078181331977,6167.865834869016,5363.661054741591,-5363.661054741591,0
2015-08-12,2015-08-11,1590781.482591107,17234.181139955064,17575.65240801163,5,empirical_order_statistic,124.31739642691798,5895.522170913394,-6668.598065324826,6668.598065324826,0
2015-08-13,2015-08-12,1597450.0806564318,17454.708808347816,17776.798723324064,5,empirical_order_statistic,123.60124603444896,5973.756797136668,-888.2388596059754,888.2388596059754,0
