,VaR_MC,mean_pnl_sim,std_pnl_sim
2022-11-14,16690.357273604837,418.40441478479556,8269.7311337752
2022-11-15,18277.938211470595,473.3446034782106,9001.048840669675
2022-11-16,17107.323890989916,651.3776746669993,8599.179761837013
2022-11-17,16900.71325865237,350.84560663327954,8525.174490041483
2022-11-18,18477.544191739198,639.9542616907926,9451.047974556279
2022-11-21,18482.65222401739,751.5590604111077,9613.548246066124
2022-11-22,22367.840223435116,566.6465279411226,11111.24233143566
2022-11-23,25323.400420857957,869.2441380796367,11981.821649870382
2022-11-25,25508.994325377487,684.9630369547369,12055.636541877238
2022-11-28,21836.252739982567,486.6133826300217,11018.726686669728
2022-11-29,21958.367917739633,717.4302821439375,11242.658787258897
2022-11-30,28708.26046771501,434.5409073761125,12859.527502486986
2022-12-01,29680.496432344236,575.9258451130528,12976.787307679255
2022-12-02,29340.01499927649,548.0148257163722,13128.350841410354
2022-12-05,28542.497826911283,780.153903599502,12918.159485978484
2022-12-06,11408.591722915122,276.12590132151144,5133.304971045567
2022-12-07,11328.953674238073,261.8749849112901,5115.937152993581
2022-12-08,11475.99496400972,384.07165685130786,5289.440534411037
2022-12-09,11662.921872324612,318.64034313230644,5141.840236001387
2022-12-12,12040.256720947613,294.7249546937515,5482.974822997061
2022-12-13,13168.436842543037,473.9792859682009,6169.558745258731
2022-12-14,12066.231771509763,590.2171916183901,5845.2400671943515
2022-12-15,11182.355430953667,195.0991281331792,4939.235136730653
2022-12-16,11406.544206984217,134.32192501597805,4960.981712974898
2022-12-19,11633.642667882888,140.66094545596923,5095.662749589453
2022-12-20,11304.912536971671,89.7022020233971,5137.270783098438
2022-12-21,10776.794529571105,309.2497910598907,4838.037608491684
2022-12-22,11395.039489531217,190.97258188974104,5075.553570687216
2022-12-23,10960.70924450018,261.9783287818307,4912.084484379093
2022-12-27,11533.381362802129,77.55478445071897,5048.416911283297
2022-12-28,12337.486237213176,91.7603768508907,5517.045658271166
2022-12-29,11235.065436087505,209.57388410337995,4941.607811958516
2022-12-30,11171.811851144115,87.46971900355919,5000.781871741315
2023-01-03,11690.39620561432,-28.347619746838916,5071.555032998462
2023-01-04,11065.786927131565,7.842187364198998,4907.592994453425
2023-01-05,11924.801673199338,28.705271251031213,5471.758921218071
2023-01-06,10887.48396613488,173.07285993776847,4944.495056465665
2023-01-09,11516.888599936488,55.171580502133885,5009.901536070924
2023-01-10,11430.665282547314,277.1298093962355,5321.134403477337
2023-01-11,13572.943648640823,298.51553634444195,6943.031350854914
2023-01-12,14381.034318294185,724.2391501235118,7971.391969044163
2023-01-13,16326.673215251909,836.1069563269417,9259.792985964425
2023-01-17,16232.482162822971,760.0306546771172,9217.17171737874
2023-01-18,12574.696187567526,141.8276827803293,6361.866559871721
2023-01-19,9536.36333383396,2809.3064254799733,5797.066895707234
2023-01-20,11678.264305451314,487.787441935453,5334.308359231645
2023-01-23,12456.081375453115,552.5818312713938,5981.970913935004
2023-01-24,12575.505317509704,605.6020290569975,6006.050491723656
2023-01-25,12514.985127702688,542.358031464462,5965.730197741845
2023-01-26,13963.748402504027,747.2369211993371,7001.869533188523
2023-01-27,14170.706492228985,791.5034143181945,7255.837465211581
2023-01-30,12346.460099883492,547.124887610482,5940.441876594824
2023-01-31,14444.522218120252,624.5217754191472,7361.063853332672
2023-02-01,17234.886802883753,795.3012773253528,8840.15072046327
2023-02-02,20568.18823597135,852.7794508988131,10133.053064924092
2023-02-03,18170.217968792287,801.4616655753091,9431.544768279584
2023-02-06,16569.061225599635,708.6540372767162,8452.310953521932
2023-02-07,19565.721997934495,992.8871544658035,10175.55815726534
2023-02-08,17598.657581299893,677.9621025600335,8919.755514025854
2023-02-09,15833.373116300487,526.4368915074875,7923.842993607628
2023-02-10,16192.108479217399,744.2355245390751,8406.637550886224
2023-02-13,18947.78547504305,676.26875073375,9718.702668675829
2023-02-14,19483.074275381532,632.7296776017481,10144.155195057945
2023-02-15,21111.93506196833,669.3065552207464,10845.723821950289
2023-02-16,17121.976554532317,679.960519256065,9056.041469494927
2023-02-17,16598.823135738334,647.4472530312909,9044.535653033849
2023-02-21,12936.786146397897,134.38230706062973,6233.001837208549
2023-02-22,12924.635184347348,195.4034304610575,6231.047354911395
2023-02-23,13966.734398156374,387.24913278279473,7185.455967241976
2023-02-24,12122.547915273586,4.798734933116438,5772.847526623928
2023-02-27,12759.031555199328,268.967955812403,6559.2532075375975
2023-02-28,12322.630954801461,238.4242291707291,6240.795934616801
2023-03-01,12136.229254658194,166.42255254571612,5913.13387220425
2023-03-02,13638.848773307604,390.22763849309405,7694.407640744692
2023-03-03,19708.67168576323,1734.7962317532208,11562.304814776107
2023-03-06,11389.355680730563,625.1501817055449,5333.418016938373
2023-03-07,11007.99206370969,371.6342450814351,4961.689455174739
2023-03-08,10957.171814181007,469.57454041533424,4977.430863500305
2023-03-09,12151.663391234659,91.73793892641552,5278.503071605582
2023-03-10,12572.317110294764,-22.40348792385837,5616.882880702835
2023-03-13,13301.522377898847,-106.82381807170133,5766.707601851076
2023-03-14,12289.214651092801,50.52995258067271,5286.087407956099
2023-03-15,12395.229281774094,-67.28430960586888,5466.84222946367
2023-03-16,11658.321969542447,52.685577696040575,5040.442135097209
2023-03-17,12104.630447097567,-62.8141868060407,5331.303733510786
2023-03-20,11623.753872969408,104.81377677208458,5157.174557837021
2023-03-21,11343.508361953813,231.85479354816997,5054.571114465733
2023-03-22,11614.879612068135,125.67913461562125,5153.324403542011
2023-03-23,11758.330889783034,138.95106141117816,5205.334366802204
2023-03-24,11487.758894260169,171.8752442668036,4998.955915521514
2023-03-27,11217.307180174184,270.8893785377993,5046.507551802627
2023-03-28,11250.606217772929,314.3872094620926,5021.422481560255
2023-03-29,11585.519562104957,383.82042784027385,5345.745513329485
2023-03-30,11681.406366304842,576.4339218707332,5780.964742737009
2023-03-31,14348.417431352998,596.7574630742329,7645.2307749603015
2023-04-03,15970.937786862622,531.9401320055505,8329.010464053892
2023-04-04,14453.956176430962,603.2904193123935,7542.7295514215875
2023-04-05,13912.402717094115,552.427270903081,7378.694324121485
2023-04-06,15212.881064919658,673.8363220972008,8234.933016315877
2023-04-10,16194.533225132222,518.988827447621,8679.273478289077
2023-04-11,16361.327410808204,506.87338253035193,8929.703351582852
2023-04-12,15370.313211761135,493.6699598165498,8676.833283031798
2023-04-13,22234.443777418615,559.2675037512654,11955.946924572732
2023-04-14,22914.383385197296,681.7260444881981,12403.39908825717
2023-04-17,24187.36940622549,1005.0593245387968,13027.40008079104
2023-04-18,11815.13536954101,645.2378308386782,5582.787556698075
2023-04-19,11561.229686654056,683.2624767584199,5492.475079221453
2023-04-20,11342.852624410252,676.8033345802728,5289.288975084786
