,VaR_MC_GARCH_COPULA_V2
2016-06-06,11598.243550242718
2016-06-07,12098.90279126654
2016-06-08,12248.146443698663
2016-06-09,13072.882918811141
2016-06-10,12715.624505844675
2016-06-13,13363.600300850865
2016-06-14,13037.006358647284
2016-06-15,12021.195865681591
2016-06-16,11708.826900017055
2016-06-17,12765.111867398533
2016-06-20,12972.296312809944
2016-06-21,13745.94485047266
2016-06-22,13226.158354739438
2016-06-23,12659.099351249659
2016-06-24,12930.72702426849
2016-06-27,10706.65845614389
2016-06-28,13353.58181889832
2016-06-29,12183.479154129152
2016-06-30,13393.279507613262
2016-07-01,14804.641475044744
2016-07-05,14336.962899330489
2016-07-06,14055.50089957213
2016-07-07,13909.119337202868
2016-07-08,13405.045289411191
2016-07-11,16038.436022906928
2016-07-12,15953.959365302717
2016-07-13,16414.326992818693
2016-07-14,16144.263506250816
2016-07-15,16251.720352582523
2016-07-18,11492.168687073197
2016-07-19,11239.491545891031
2016-07-20,11286.301550062162
2016-07-21,10957.983886515913
2016-07-22,11465.28155934369
2016-07-25,11512.977763803894
2016-07-26,11955.103203085406
2016-07-27,11651.881814115186
2016-07-28,11743.61161557293
2016-07-29,11181.185912778878
2016-08-01,11314.350189915638
2016-08-02,11898.135141521663
2016-08-03,11621.515873410652
2016-08-04,11281.811105762241
2016-08-05,11066.615884985555
2016-08-08,10339.199141139332
2016-08-09,9880.722290139998
2016-08-10,10001.249083899775
2016-08-11,9957.64024843884
2016-08-12,9970.277629908509
2016-08-15,10487.799495404248
2016-08-16,11383.202039279957
2016-08-17,11870.048175268832
2016-08-18,11932.934676574438
2016-08-19,11529.914784617298
2016-08-22,11174.611944885317
2016-08-23,12012.928656577393
2016-08-24,11591.287943462652
2016-08-25,14595.144166086942
2016-08-26,13353.602000381172
2016-08-29,11604.35834728783
2016-08-30,11586.101302288711
2016-08-31,12779.017990648696
2016-09-01,12910.807067918737
2016-09-02,12180.334636487445
2016-09-06,14002.950081778734
2016-09-07,15058.320019318073
2016-09-08,14135.621671163499
2016-09-09,13964.356660129131
2016-09-12,13635.12235124019
2016-09-13,15325.933305178149
2016-09-14,13980.149840385238
2016-09-15,13466.880551846141
2016-09-16,13880.14170154339
2016-09-19,12862.838848092872
2016-09-20,13008.412320907968
2016-09-21,12467.556041459666
2016-09-22,13757.553701476454
2016-09-23,13878.543430927359
2016-09-26,13454.390126817125
2016-09-27,13382.834807648309
2016-09-28,13500.714613421454
2016-09-29,14029.369209352895
2016-09-30,12851.54476922063
2016-10-03,14060.682250512886
2016-10-04,13108.532922320523
2016-10-05,14158.143562752726
2016-10-06,14550.890616759436
2016-10-07,13582.558297251968
2016-10-10,13591.13904616976
2016-10-11,13926.810439243274
2016-10-12,14493.600309491385
2016-10-13,14299.940905369876
2016-10-14,13752.418769038637
2016-10-17,13160.004300101442
2016-10-18,12893.633556941313
2016-10-19,13577.530297390354
2016-10-20,13680.04429971649
2016-10-21,13424.877209611674
2016-10-24,13451.02918949434
2016-10-25,13850.542420343894
2016-10-26,12760.180635836985
2016-10-27,12392.59506025617
2016-10-28,12799.087527880209
2016-10-31,13036.288018381223
2016-11-01,12649.13007241372
2016-11-02,12318.700864327146
2016-11-03,12309.81816417374
2016-11-04,12157.124278301619
2016-11-07,12755.542755637358
2016-11-08,10838.133948580005
2016-11-09,10995.209810708542
2016-11-10,12409.301415532973
2016-11-11,12519.890706124552
2016-11-14,14764.743084048536
2016-11-15,13823.499129835278
2016-11-16,15408.54860975724
2016-11-17,15364.625041141491
2016-11-18,15964.164688996549
2016-11-21,15161.285794426462
2016-11-22,14423.823658346932
2016-11-23,14133.778591652044
2016-11-25,13496.851542405033
2016-11-28,13733.208976447715
2016-11-29,13351.669712322493
2016-11-30,13142.950020230064
2016-12-01,12641.267882628983
2016-12-02,12012.922827766568
2016-12-05,12207.788302666071
2016-12-06,11955.699679520023
2016-12-07,12334.951177510378
2016-12-08,14510.63884495353
2016-12-09,14789.802102767617
2016-12-12,14643.633257202406
2016-12-13,13561.631480237678
2016-12-14,14209.912558102691
2016-12-15,16403.037582716748
2016-12-16,15611.611767832866
2016-12-19,15368.767910212246
2016-12-20,13876.407390916811
2016-12-21,14373.148877455586
2016-12-22,14791.85014047441
2016-12-23,14725.181188483963
2016-12-27,14048.630181897315
2016-12-28,14625.393711451143
2016-12-29,16353.783466900715
2016-12-30,15707.597039054654
2017-01-03,15617.838852529898
2017-01-04,17518.425349452136
2017-01-05,19457.53423357391
2017-01-06,12352.51038677985
2017-01-09,12269.804842823516
2017-01-10,11613.797026991064
2017-01-11,11147.743997919702
2017-01-12,12257.962367302702
2017-01-13,11324.629519596574
2017-01-17,12416.7420615313
2017-01-18,11590.134197543775
2017-01-19,11126.515694708201
2017-01-20,11070.197729350011
2017-01-23,11763.886843246208
2017-01-24,11242.403299054758
2017-01-25,12363.482979432505
2017-01-26,12981.119134951181
2017-01-27,12953.880759208738
2017-01-30,12400.196028845481
2017-01-31,12228.47398919474
2017-02-01,11834.733435657614
2017-02-02,11919.725186074933
2017-02-03,10983.635504694152
2017-02-06,12926.822809003776
2017-02-07,12130.034068081975
2017-02-08,12246.01229405199
2017-02-09,12147.068636356003
2017-02-10,12803.09955247296
2017-02-13,14144.56982563476
2017-02-14,14253.344604327714
2017-02-15,14787.679450012145
2017-02-16,16442.639778801822
2017-02-17,15662.568578433848
2017-02-21,12246.111039924679
2017-02-22,12710.342417470494
2017-02-23,11907.751111019938
2017-02-24,12061.174131010259
2017-02-27,11698.739410496602
2017-02-28,11494.961178808155
2017-03-01,11589.662485919416
2017-03-02,18321.668345669943
2017-03-03,17719.368254912853
2017-03-06,17077.778625886254
2017-03-07,15668.106704954116
2017-03-08,15810.11128152283
2017-03-09,13967.490735352198
2017-03-10,13943.679458380744
2017-03-13,14072.452067828857
2017-03-14,14159.546394574943
2017-03-15,14817.866315794983
2017-03-16,17446.16558857014
2017-03-17,16297.371241359378
2017-03-20,16452.590141179648
2017-03-21,15853.131891486019
2017-03-22,14172.346464693781
2017-03-23,14353.391494215939
2017-03-24,13361.524564095766
2017-03-27,13481.097305016652
2017-03-28,12099.125324698776
2017-03-29,13763.61697834629
2017-03-30,13402.395830545343
2017-03-31,14681.394387194297
2017-04-03,12150.977191763974
2017-04-04,11272.559535765356
2017-04-05,10941.814871118924
2017-04-06,10286.432207160928
2017-04-07,10044.836182787978
2017-04-10,10156.207183604187
2017-04-11,10345.833752437116
2017-04-12,10179.473389741697
2017-04-13,9669.176108386613
2017-04-17,10111.087621516492
2017-04-18,10640.714285038937
2017-04-19,10116.569739943874
2017-04-20,9814.623023370841
2017-04-21,11325.459645385063
2017-04-24,10953.330342044383
2017-04-25,11838.598852802766
2017-04-26,12763.516853302073
2017-04-27,11954.203488915358
2017-04-28,11902.1423695578
2017-05-01,11058.039587292442
2017-05-02,11235.579936467899
2017-05-03,11348.553826163383
2017-05-04,11296.91963536813
2017-05-05,11814.260919048364
2017-05-08,12661.334378271506
2017-05-09,12503.771644163613
2017-05-10,12573.643151200655
2017-05-11,12910.069140761894
2017-05-12,12889.102459337122
2017-05-15,13260.748024613504
2017-05-16,15484.55448333996
2017-05-17,11571.979875356676
2017-05-18,10335.237118418821
2017-05-19,9786.487987467732
2017-05-22,9826.929474858687
2017-05-23,11033.997838165807
2017-05-24,10232.208897835004
2017-05-25,10198.537596151185
2017-05-26,10217.46087225734
2017-05-30,10464.980133806428
2017-05-31,10842.593887252091
2017-06-01,10562.742782085914
2017-06-02,12001.717367180245
2017-06-05,12558.413088855748
2017-06-06,11671.724741158396
2017-06-07,11480.122218990697
2017-06-08,11166.57212707895
2017-06-09,11143.910652913864
2017-06-12,11466.734852864154
2017-06-13,11441.239437640588
2017-06-14,12209.85876298909
2017-06-15,13152.47886189126
2017-06-16,12943.770394310743
2017-06-19,12956.561508997018
2017-06-20,14812.10368001886
2017-06-21,16687.648272429495
2017-06-22,15203.564061748868
2017-06-23,15641.959104280177
2017-06-26,14690.624271468761
2017-06-27,15682.417187170264
2017-06-28,13421.490574632639
2017-06-29,12250.586496813907
2017-06-30,12299.551233146174
2017-07-03,12393.647475477284
2017-07-05,11781.081985275267
2017-07-06,11173.552563682946
2017-07-07,11863.26742561227
2017-07-10,11072.313508452582
2017-07-11,10807.019741093687
2017-07-12,10691.603810937177
2017-07-13,11340.252434018712
2017-07-14,10811.713835578941
2017-07-17,11618.280101054894
2017-07-18,11225.63792522606
2017-07-19,10875.400555440841
2017-07-20,12321.401348710864
2017-07-21,11551.144179362578
2017-07-24,12064.943189913978
2017-07-25,11039.99746506856
2017-07-26,11657.66097009203
2017-07-27,11113.923361241272
2017-07-28,10785.416605377017
2017-07-31,10401.290916770058
2017-08-01,10199.95636331762
2017-08-02,10480.576329265998
2017-08-03,10643.669391134152
2017-08-04,10175.751756212705
2017-08-07,10566.409268415062
2017-08-08,10508.435906362005
2017-08-09,10650.045364381775
2017-08-10,10132.236950230266
2017-08-11,8174.720286530431
2017-08-14,8454.60907207387
2017-08-15,8769.883749593027
2017-08-16,8717.204337341564
2017-08-17,8998.083071407948
2017-08-18,8645.422211097624
2017-08-21,8568.768470059787
2017-08-22,8380.058334423427
2017-08-23,10378.167287692833
2017-08-24,9631.686717055101
2017-08-25,9114.4203564811
2017-08-28,8574.759140166343
2017-08-29,11271.29268725559
2017-08-30,11355.833217075617
2017-08-31,11674.720376293128
2017-09-01,12462.32874059499
2017-09-05,12999.410224963638
2017-09-06,12180.317593590938
2017-09-07,12604.7488361079
2017-09-08,12670.542465749648
2017-09-11,11261.771371530935
2017-09-12,14053.629469005946
2017-09-13,14185.15060491323
2017-09-14,13926.418682480064
2017-09-15,13247.391069492067
2017-09-18,12519.641530625182
2017-09-19,12717.245406030655
2017-09-20,12170.706501300412
2017-09-21,12577.277499689942
2017-09-22,13900.741283477792
2017-09-25,11182.522417848646
2017-09-26,10896.800554060974
2017-09-27,11437.308598391219
2017-09-28,10975.176251805016
2017-09-29,10690.66943779525
2017-10-02,10562.912641667172
2017-10-03,10945.283376206518
2017-10-04,10956.1567370132
2017-10-05,10756.456629515487
2017-10-06,10460.332785547203
2017-10-09,10103.765466231554
2017-10-10,10031.139244543818
2017-10-11,9927.531900130483
2017-10-12,10492.526611205709
2017-10-13,10819.632661542459
2017-10-16,10133.011932413978
2017-10-17,9982.083570969979
2017-10-18,10245.721367139035
2017-10-19,10021.45622475637
2017-10-20,10004.603534381227
2017-10-23,11460.75011309021
2017-10-24,12541.572327017297
2017-10-25,12000.948853521415
2017-10-26,13140.408503460701
2017-10-27,12164.66927583186
2017-10-30,14258.031767031853
2017-10-31,14985.38659062358
2017-11-01,13935.132692971965
2017-11-02,13580.087220556707
2017-11-03,12852.1904196684
2017-11-06,8254.866964335471
2017-11-07,8288.202884794524
2017-11-08,8390.083145812638
2017-11-09,8513.02207040731
2017-11-10,8269.171562856653
2017-11-13,7633.538602496602
2017-11-14,8089.189714547492
2017-11-15,7374.155169437708
2017-11-16,7531.419504970071
2017-11-17,9765.160470827383
2017-11-20,8904.319972752435
2017-11-21,9766.23169315947
2017-11-22,10810.647383508822
2017-11-24,10290.847295520402
2017-11-27,10205.55830754397
2017-11-28,10261.851141478974
2017-11-29,14585.748035629853
2017-11-30,13292.504880968247
2017-12-01,16455.528514268684
2017-12-04,15039.706601776506
2017-12-05,14178.773402052459
2017-12-06,14934.446026900396
2017-12-07,14275.155304130243
2017-12-08,14443.705837002164
2017-12-11,14215.266986824829
2017-12-12,15388.476777177235
2017-12-13,15629.876201994151
2017-12-14,13998.765471925066
2017-12-15,14911.320697539395
2017-12-18,17221.346907165695
2017-12-19,11589.947870063485
2017-12-20,11031.873481751802
2017-12-21,10718.360516296449
2017-12-22,10476.856639490274
2017-12-26,10408.976446623246
2017-12-27,10076.818152284006
2017-12-28,9956.81269633023
2017-12-29,10598.721437488031
2018-01-02,9856.607418389014
2018-01-03,13258.729424388728
2018-01-04,14842.287304070618
2018-01-05,15316.680003658857
2018-01-08,16432.69466875923
2018-01-09,16488.178927718425
2018-01-10,15841.626652499745
2018-01-11,14453.897580239915
2018-01-12,18124.97871705937
2018-01-16,21878.36403919243
2018-01-17,19337.485942471896
2018-01-18,22307.150379406117
2018-01-19,21057.792348515955
2018-01-22,20967.0887636779
2018-01-23,24022.325705661635
2018-01-24,22344.848317222328
2018-01-25,21598.28214516473
2018-01-26,19905.807659720525
2018-01-29,24706.155693815348
2018-01-30,25087.069178548172
2018-01-31,27301.46292242684
2018-02-01,26081.178326609926
2018-02-02,16087.056842113469
2018-02-05,17577.623714545956
2018-02-06,18211.936048161653
2018-02-07,17848.299275380585
2018-02-08,17030.198248485834
2018-02-09,17989.90726932109
2018-02-12,17909.434288214205
2018-02-13,18386.765034500553
2018-02-14,18615.271111711554
2018-02-15,19015.722375939222
2018-02-16,20929.664144616178
2018-02-20,19824.89349991917
2018-02-21,18799.736190941232
2018-02-22,17649.594052814977
2018-02-23,17139.75693838962
2018-02-26,17772.488540289065
2018-02-27,18898.817249832107
2018-02-28,17660.525926101982
2018-03-01,15827.00465925913
2018-03-02,17429.827812087566
2018-03-05,16544.17517289517
2018-03-06,18039.60506982165
2018-03-07,16969.070662592556
2018-03-08,16544.34029513235
2018-03-09,15731.986325581394
2018-03-12,17664.31092446479
2018-03-13,17517.7498047353
2018-03-14,16330.51964798902
2018-03-15,14008.180189195316
2018-03-16,14320.867821990383
2018-03-19,17281.65389632777
2018-03-20,15824.387263685969
2018-03-21,15484.875539352837
2018-03-22,14364.965622498274
2018-03-23,15379.076278524984
2018-03-26,15758.277714879227
2018-03-27,20023.52332627401
2018-03-28,19820.070751051277
2018-03-29,19248.307764120687
2018-04-02,19656.21533798711
2018-04-03,17782.88743950173
2018-04-04,17528.271627911206
2018-04-05,17445.991809569095
2018-04-06,17112.574538012806
2018-04-09,16387.176425902268
2018-04-10,16236.41642108918
2018-04-11,17370.401392862273
2018-04-12,16779.81273643399
2018-04-13,16282.199801767296
2018-04-16,15535.769305968548
2018-04-17,15498.801119084408
2018-04-18,16040.236289321245
2018-04-19,15468.850855793542
2018-04-20,14128.444614619619
2018-04-23,12959.304770933584
2018-04-24,12695.986759280811
2018-04-25,12216.300264271642
2018-04-26,11452.764974835756
2018-04-27,11474.58827120861
2018-04-30,10976.81858226919
2018-05-01,15030.67863521441
2018-05-02,14880.511546192198
2018-05-03,14432.62996120641
2018-05-04,13940.902638722833
2018-05-07,16970.531752340343
2018-05-08,16899.643034720073
2018-05-09,15431.320905671091
2018-05-10,16756.797908336463
2018-05-11,19563.77423945082
2018-05-14,19106.85650598628
2018-05-15,17702.90664399782
2018-05-16,16249.0890569396
2018-05-17,16659.151630630276
2018-05-18,15891.787613885246
2018-05-21,16415.579214831276
2018-05-22,18302.981079646783
2018-05-23,16514.656007736245
2018-05-24,17295.31791042092
2018-05-25,15950.31992980525
2018-05-29,15498.474641519235
2018-05-30,17959.77370579187
2018-05-31,25011.791547421537
2018-06-01,23107.820627989244
2018-06-04,27258.504747232833
2018-06-05,27349.871833520927
2018-06-06,25810.531081964582
2018-06-07,27976.871596705743
2018-06-08,25021.804141360375
2018-06-11,24090.746293692773
2018-06-12,23939.029599991893
2018-06-13,13607.726984727982
2018-06-14,13388.502689930083
2018-06-15,13183.110758901626
2018-06-18,15539.215667673187
2018-06-19,14619.269978215714
2018-06-20,14741.126963503257
2018-06-21,14127.870506734042
2018-06-22,14668.070426225842
2018-06-25,13667.547446323746
2018-06-26,14074.769006975395
2018-06-27,14237.450960528697
2018-06-28,14795.109696340121
2018-06-29,15531.939738213488
2018-07-02,14774.676633696912
2018-07-03,14403.133772327063
2018-07-05,13461.733467032973
2018-07-06,14019.762213374926
2018-07-09,15459.728586353074
2018-07-10,17497.244394292327
2018-07-11,17245.148496810365
2018-07-12,18515.562222608878
2018-07-13,20014.790366459118
2018-07-16,20228.198300028354
2018-07-17,18679.7805047472
2018-07-18,18935.14884528831
2018-07-19,18604.539500530333
2018-07-20,18086.549604228636
2018-07-23,18408.964075870445
2018-07-24,17952.649406515015
2018-07-25,17916.13296914764
2018-07-26,14198.646027936076
2018-07-27,13771.926740245608
2018-07-30,14228.32018168836
2018-07-31,12779.895300037224
2018-08-01,13181.739726451231
2018-08-02,12190.3908248997
2018-08-03,13305.723035507353
2018-08-06,12285.441617773233
2018-08-07,12501.99030654208
2018-08-08,13220.828861514578
2018-08-09,12565.898929384946
2018-08-10,12639.543410923434
2018-08-13,13145.440871869634
2018-08-14,13756.03811538806
2018-08-15,14160.32792424091
2018-08-16,16265.692818721178
2018-08-17,18742.8918339829
2018-08-20,17548.58275150961
2018-08-21,17530.69515314958
2018-08-22,17444.110707845768
2018-08-23,18064.766351918923
2018-08-24,17404.6755440501
2018-08-27,19486.927835564435
2018-08-28,22721.7658085089
2018-08-29,22130.528638849537
2018-08-30,24960.0940603514
2018-08-31,24520.24968448888
2018-09-04,24405.66349468458
2018-09-05,22607.707883451596
2018-09-06,21751.703421205435
2018-09-07,15173.391325579054
2018-09-10,15526.497994522328
2018-09-11,14030.407821385608
2018-09-12,15043.248768408761
2018-09-13,13894.617376699107
2018-09-14,15128.908191226405
2018-09-17,15144.947519844864
2018-09-18,13368.477965809141
2018-09-19,14438.650032119933
2018-09-20,15405.472929222893
2018-09-21,17570.756499669307
2018-09-24,17054.078914097237
2018-09-25,16469.553415017253
2018-09-26,16166.327625594693
2018-09-27,15531.311894148424
2018-09-28,15491.93737746529
2018-10-01,14918.310385319593
2018-10-02,15015.550208793424
2018-10-03,14416.073164699952
2018-10-04,13156.207546221927
2018-10-05,12613.767007281987
2018-10-08,12122.612644231816
2018-10-09,12445.34656276522
2018-10-10,11509.793264229887
2018-10-11,12356.140912791028
2018-10-12,10751.316088678035
2018-10-15,11138.072506481443
2018-10-16,10152.858683329638
2018-10-17,10513.578379562372
2018-10-18,9881.376716126266
2018-10-19,16380.157183414129
2018-10-22,15338.88606498242
2018-10-23,13964.74352547163
2018-10-24,12889.620449630964
2018-10-25,13568.548850542782
2018-10-26,16462.941630245732
2018-10-29,15867.531571620417
2018-10-30,13708.839303237057
2018-10-31,15492.608114695133
2018-11-01,15913.331751766387
2018-11-02,16438.05600418761
2018-11-05,14679.073860103545
2018-11-06,14393.920993573985
2018-11-07,14411.31748167975
2018-11-08,21190.752721317916
2018-11-09,19002.000848817264
2018-11-12,19751.66573601754
2018-11-13,17836.35192167012
2018-11-14,16591.159809327608
2018-11-15,14674.650204102427
2018-11-16,16039.19197871234
2018-11-19,15510.81699152993
2018-11-20,14302.436578443901
2018-11-21,13136.739125751985
2018-11-23,12253.67017651243
2018-11-26,12056.130668044174
2018-11-27,11991.985225356573
2018-11-28,12189.063367525809
2018-11-29,15398.10879991192
2018-11-30,13251.687656363376
2018-12-03,18406.917451173264
2018-12-04,20365.07163013732
2018-12-06,19116.84301467323
2018-12-07,17760.167673575703
2018-12-10,15979.144275552904
2018-12-11,15434.222379805087
2018-12-12,14437.52090505559
2018-12-13,13760.837240647093
2018-12-14,12287.691026549957
2018-12-17,13637.291575207564
2018-12-18,13243.894341372272
2018-12-19,11887.15845105564
2018-12-20,13649.16308211677
2018-12-21,12257.70816667442
2018-12-24,13008.509430431866
2018-12-26,12351.066310398577
2018-12-27,17543.440236305745
2018-12-28,15496.076817233243
2018-12-31,13974.697186368041
2019-01-02,13840.200310217711
2019-01-03,13095.970803083022
2019-01-04,12525.50016674399
2019-01-07,13522.479724391396
2019-01-08,13282.67762439178
2019-01-09,12739.48615025386
2019-01-10,12560.317029806392
2019-01-11,11359.080639032638
2019-01-14,11259.065472818718
2019-01-15,10328.89409387282
2019-01-16,10392.832609593568
2019-01-17,16745.753862845948
2019-01-18,17533.534863076282
2019-01-22,20322.888749291964
2019-01-23,17775.20646717087
2019-01-24,17946.726297075213
2019-01-25,16556.492451610804
2019-01-28,18537.34877221329
2019-01-29,16763.01582490008
2019-01-30,16028.195307363916
2019-01-31,21676.105889621733
2019-02-01,21830.689750817364
2019-02-04,21175.075673978776
2019-02-05,22156.797500129895
2019-02-06,21794.82812989189
2019-02-07,19949.001584601818
2019-02-08,20018.062210422424
2019-02-11,19582.179555582938
2019-02-12,19449.60945492886
2019-02-13,24913.271275771403
2019-02-14,23196.64010182394
2019-02-15,21832.50110138511
2019-02-19,26036.790409361067
2019-02-20,25654.334199465575
2019-02-21,23287.66141668279
2019-02-22,23176.6531783376
2019-02-25,23635.211079309385
2019-02-26,21334.21967914258
2019-02-27,18866.108629551356
2019-02-28,18568.51417339513
2019-03-01,17659.386045947747
2019-03-04,10944.977979318068
2019-03-05,10867.559347611494
2019-03-06,10457.387663282581
2019-03-07,10738.60845626675
2019-03-08,11872.466341780153
2019-03-11,10802.128091942237
2019-03-12,13746.638482809476
2019-03-13,13051.871940243194
2019-03-14,14775.442140045665
2019-03-15,13583.51871675875
2019-03-18,13961.072616682164
2019-03-19,14095.883335455244
2019-03-20,14025.77716423481
2019-03-21,12713.699187997057
2019-03-22,17351.443815338233
2019-03-25,20009.64466365311
2019-03-26,16392.281460949875
2019-03-27,17828.80619984759
2019-03-28,16843.870568081922
2019-03-29,16308.7402732922
2019-04-01,18273.376235303953
2019-04-02,23675.553479665927
2019-04-03,21134.76644133871
2019-04-04,20452.983728258343
2019-04-05,20300.60132982771
2019-04-08,21913.72840290785
2019-04-09,21568.76002563099
2019-04-10,20161.57363337811
2019-04-11,19432.57818874182
2019-04-12,19351.93938470557
2019-04-15,12385.209568875222
2019-04-16,11966.841386782064
2019-04-17,11791.276666412807
2019-04-18,11009.786127950172
2019-04-22,10978.207076315266
2019-04-23,11469.864888683067
2019-04-24,12613.807053486495
2019-04-25,12184.381861868962
2019-04-26,11691.755381232399
2019-04-29,12392.541254950973
2019-04-30,11883.319034183547
2019-05-01,11319.69615557008
2019-05-02,12101.567601030414
2019-05-03,11551.065567376405
2019-05-06,15195.193076192363
2019-05-07,13374.586437503767
2019-05-08,14347.2206752206
2019-05-09,13759.08081075076
2019-05-10,12216.456024916486
2019-05-13,12890.011209846463
2019-05-14,12565.536399023702
2019-05-15,12157.90138755419
2019-05-16,12207.690413026567
2019-05-17,13364.76778470909
2019-05-20,12534.719961581504
2019-05-21,11163.095778924842
2019-05-22,11507.998179983842
2019-05-23,10560.847442648623
2019-05-24,9841.02242862089
2019-05-28,8467.344495206122
2019-05-29,15206.700105833814
2019-05-30,14008.20767634234
2019-05-31,13255.045026812937
2019-06-03,13092.458886411958
2019-06-04,12467.209652862166
2019-06-05,18490.603732929947
2019-06-06,20350.497171100782
2019-06-07,21220.1901731122
2019-06-10,24372.595016127692
2019-06-11,23262.548144888904
2019-06-12,21331.169068565505
2019-06-13,19662.246002588392
2019-06-14,20038.711058308232
2019-06-17,19240.919195602644
2019-06-18,17276.663943564286
2019-06-19,21802.752636836463
2019-06-20,21101.96612704212
2019-06-21,27397.3788224419
2019-06-24,26342.920450686626
2019-06-25,22854.50451927001
2019-06-26,24007.596470720637
2019-06-27,22905.281668675732
2019-06-28,24104.88031292046
2019-07-01,23657.685899809494
2019-07-02,24864.769011526747
2019-07-03,22146.240357574967
2019-07-05,24553.87916875147
2019-07-08,22279.74274853167
2019-07-09,23812.891366837106
2019-07-10,22102.836212262595
2019-07-11,13321.502908777376
2019-07-12,13230.968243783578
2019-07-15,13376.886555444638
2019-07-16,13154.022753526646
2019-07-17,12355.947040845675
2019-07-18,11476.34114515595
2019-07-19,12252.71609413244
2019-07-22,12330.010293910418
2019-07-23,12848.791806873127
2019-07-24,14279.612449863713
2019-07-25,15050.506110749106
2019-07-26,14294.375260776604
2019-07-29,15177.357841915678
2019-07-30,15373.390720426407
2019-07-31,13823.614119468415
2019-08-01,15708.699127826558
2019-08-02,14815.448514029578
2019-08-05,14111.168521271771
2019-08-06,13648.68405634023
2019-08-07,14835.570588068707
2019-08-08,14288.916127698574
2019-08-09,17595.805367268233
2019-08-12,15890.91944243037
2019-08-13,15059.982936114626
2019-08-14,15546.76597480186
2019-08-15,15818.556279201646
2019-08-16,13643.275639554438
2019-08-19,13990.151257343014
2019-08-20,13660.816164492033
2019-08-21,13783.651001361812
2019-08-22,19414.434344719153
2019-08-23,18943.79819127687
2019-08-26,16445.36385673164
2019-08-27,16828.616800029555
2019-08-28,16269.185289060973
2019-08-29,16212.887551508255
2019-08-30,17795.599897111195
2019-09-03,16597.945858399824
2019-09-04,16030.1192413049
2019-09-05,16934.01299193038
2019-09-06,20416.950515175737
2019-09-09,19777.195572684268
2019-09-10,19038.310800214153
2019-09-11,18455.573880474218
2019-09-12,19341.868474939096
2019-09-13,20463.270879367927
2019-09-16,19632.03070574255
2019-09-17,18061.263219109824
2019-09-18,16861.59916367346
2019-09-19,16903.49549503659
2019-09-20,16144.133968434016
2019-09-23,15314.668942070031
2019-09-24,15143.585773708946
2019-09-25,14365.786964149807
2019-09-26,15542.730458871132
2019-09-27,15165.207933790096
2019-09-30,14709.08355980089
2019-10-01,16506.83573085576
2019-10-02,15628.757079566174
2019-10-03,10275.880434900377
2019-10-04,13372.12991911882
2019-10-07,15842.377984642824
2019-10-08,14527.944882253583
2019-10-09,13260.732762926402
2019-10-10,15315.665158693491
2019-10-11,15531.97797821655
2019-10-14,16743.117603788058
2019-10-15,16047.519049835315
2019-10-16,18526.80391127376
2019-10-17,16733.543729233406
2019-10-18,16417.965100437174
2019-10-21,16035.435928684792
2019-10-22,16299.00968487518
2019-10-23,15276.788947604193
2019-10-24,15010.569196985061
2019-10-25,14608.128749219977
2019-10-28,15851.323363248079
2019-10-29,15234.811300253685
2019-10-30,15533.105319090073
2019-10-31,14897.759958161523
2019-11-01,14102.73825345543
2019-11-04,17801.396852953905
2019-11-05,18037.845647318587
2019-11-06,18801.24594531801
2019-11-07,18418.99416066071
2019-11-08,16113.76332388599
2019-11-11,17089.96827292123
2019-11-12,15967.100966316342
2019-11-13,15550.837177188085
2019-11-14,15316.677364915407
2019-11-15,8884.613915517246
2019-11-18,10306.129786929609
2019-11-19,10212.820816238731
2019-11-20,9612.399203934814
2019-11-21,11243.316674907466
2019-11-22,11005.835722515569
2019-11-25,10369.43561743812
2019-11-26,11727.776777401352
2019-11-27,11028.710768573686
2019-11-29,11445.419949144167
2019-12-02,10338.919974651737
2019-12-03,10331.098758658902
2019-12-04,9401.890426628066
2019-12-05,10301.200115439404
2019-12-06,10319.400114905406
2019-12-09,12262.103166108052
2019-12-10,10339.48786038383
2019-12-11,10114.455185676556
2019-12-12,10720.569156173024
2019-12-13,15793.263807498704
2019-12-16,14619.689089422698
2019-12-17,17222.12857250788
2019-12-18,16696.586771371007
2019-12-19,15185.899251149785
2019-12-20,16517.97445813795
2019-12-23,16844.53588301038
2019-12-24,16308.445078454242
2019-12-26,15778.026252998485
2019-12-27,18887.878866339237
2019-12-30,17560.394459157425
2019-12-31,11150.129024410498
2020-01-02,11456.128995487024
2020-01-03,15285.920623103504
2020-01-06,12553.37230837851
2020-01-07,14111.642437419414
2020-01-08,13493.154696828986
2020-01-09,13546.783082924225
2020-01-10,14296.895227180052
2020-01-13,13291.102292592243
2020-01-14,14702.91845206147
2020-01-15,13546.431212270343
2020-01-16,13226.170085799356
2020-01-17,16506.13949081618
2020-01-21,17108.01599584234
2020-01-22,14963.797868360984
2020-01-23,14895.24090161406
2020-01-24,14292.073580598964
2020-01-27,16097.941387623428
2020-01-28,16233.157161423083
2020-01-29,19835.9633224767
2020-01-30,18066.415224651737
2020-01-31,17640.106102278576
2020-02-03,16698.031798204654
2020-02-04,18708.29204018194
2020-02-05,26416.568159100105
2020-02-06,32821.108106187756
2020-02-07,31898.76532153139
2020-02-10,31734.535699734606
2020-02-11,32624.339808773126
2020-02-12,28064.132336411727
2020-02-13,12655.312848907619
2020-02-14,11631.597985279897
