,VaR_MC_GARCH_COPULA_V3
2014-11-26,27618.43626397869
2014-11-28,26717.31363737271
2014-12-01,28132.247867341914
2014-12-02,28905.224520056778
2014-12-03,28707.518335142482
2014-12-04,28687.90532639818
2014-12-05,28789.175858745017
2014-12-08,27851.47432368868
2014-12-09,29153.572447934795
2014-12-10,28075.021908767332
2014-12-11,27318.393963379633
2014-12-12,27194.715476687696
2014-12-15,28476.28004709369
2014-12-16,29008.924254332564
2014-12-17,28708.24959300654
2014-12-18,28836.319227725868
2014-12-19,29919.165258239882
2014-12-22,28592.33240174462
2014-12-23,26263.180321897256
2014-12-24,25574.034619524267
2014-12-26,22873.94036065541
2014-12-29,40015.158072190425
2014-12-30,35086.71787394571
2014-12-31,27040.81946431103
2015-01-02,31802.592392185255
2015-01-05,32263.589124317943
2015-01-06,28518.4297205932
2015-01-07,27223.419583626885
2015-01-08,27522.239085315534
2015-01-09,26901.942082427388
2015-01-12,26376.461412442266
2015-01-13,27317.49308617134
2015-01-14,27305.816869700386
2015-01-15,27904.925772645463
2015-01-16,28270.592766972448
2015-01-20,27781.736400542508
2015-01-21,28129.316810372
2015-01-22,28835.1394342556
2015-01-23,30755.105620259426
2015-01-26,30410.911649305046
2015-01-27,30996.883881079953
2015-01-28,30493.25696198552
2015-01-29,30339.67326231532
2015-01-30,31241.770034037454
2015-02-02,32277.864374753186
2015-02-03,29599.996151855892
2015-02-04,28937.287031076296
2015-02-05,29587.138835657177
2015-02-06,28852.185774381887
2015-02-09,30801.673006347577
2015-02-10,30697.016329905422
2015-02-11,28807.76314112385
2015-02-12,29444.376973238697
2015-02-13,30995.09419465921
2015-02-17,30761.56769866744
2015-02-18,31947.33223424577
2015-02-19,31365.570837688298
2015-02-20,31478.366545654393
2015-02-23,32043.08570520087
2015-02-24,32502.879731570334
2015-02-25,31967.784991919198
2015-02-26,31656.844668003934
2015-02-27,31600.481566151728
2015-03-02,32658.81300088787
2015-03-03,31197.55210011094
2015-03-04,30455.51363603302
2015-03-05,30423.44033128093
2015-03-06,29738.245402238368
2015-03-09,38763.298332812876
2015-03-10,34870.49076791645
2015-03-11,37551.95449392725
2015-03-12,33471.47892225416
2015-03-13,30625.328048100153
2015-03-16,30563.252214965592
2015-03-17,30216.742428451013
2015-03-18,28818.67324374982
2015-03-19,38791.21585440893
2015-03-20,37163.27863261896
2015-03-23,35579.47252389026
2015-03-24,35886.33265456634
2015-03-25,33822.36938959206
2015-03-26,34823.502756420494
2015-03-27,33585.75805250526
2015-03-30,33118.24444486
2015-03-31,30423.79978173488
2015-04-01,28695.20221156989
2015-04-02,29897.506941420354
2015-04-06,29481.226656002258
2015-04-07,30750.58268417977
2015-04-08,30883.573097127217
2015-04-09,31117.754428384134
2015-04-10,31533.21158025721
2015-04-13,29906.367921881774
2015-04-14,31524.402219036023
2015-04-15,31468.088087590957
2015-04-16,32309.705726730765
2015-04-17,31840.424235339462
2015-04-20,31274.830057527506
2015-04-21,31661.945860410706
2015-04-22,30633.957107432827
2015-04-23,27536.914281191806
2015-04-24,27053.662268855634
2015-04-27,26002.1359484286
2015-04-28,25820.69984591473
2015-04-29,25661.777817819653
2015-04-30,25874.82684270171
2015-05-01,27732.51129939698
2015-05-04,28436.182912406948
2015-05-05,27004.765953312068
2015-05-06,27358.587679209886
2015-05-07,27141.86888146454
2015-05-08,25336.003905545163
2015-05-11,27567.137868061363
2015-05-12,27422.4087383001
2015-05-13,28176.69189126353
2015-05-14,27292.142641635885
2015-05-15,28356.522947733578
2015-05-18,28629.217790447223
2015-05-19,28199.311063407626
2015-05-20,28435.948917836235
2015-05-21,16062.540581423746
2015-05-22,13607.75571963954
2015-05-26,19499.092071674306
2015-05-27,29477.73525839877
2015-05-28,28359.855575627676
2015-05-29,27531.930300005413
2015-06-01,28029.64407623817
2015-06-02,26488.591427178737
2015-06-03,26318.486580362398
2015-06-04,23483.639461305662
2015-06-05,24664.38548812987
2015-06-08,26399.461456081757
2015-06-09,25252.976228795407
2015-06-10,24742.412762047352
2015-06-11,26741.057558829943
2015-06-12,26086.4105488916
2015-06-15,27244.777491371737
2015-06-16,26417.76017815864
2015-06-17,24852.59946476466
2015-06-18,25257.13745698048
2015-06-19,29555.016657433174
2015-06-22,28037.47172847963
2015-06-23,27429.011407894366
2015-06-24,27624.762648807206
2015-06-25,28572.56916359872
2015-06-26,27684.768997195344
2015-06-29,28169.334066116036
2015-06-30,30913.882398187037
2015-07-01,28229.733185975027
2015-07-02,28088.237092818228
2015-07-06,27292.906075785766
2015-07-07,26431.462822825048
2015-07-08,24887.65693701437
2015-07-09,26307.37978071838
2015-07-10,25391.015744932636
2015-07-13,25479.93206931511
2015-07-14,24431.82766263259
2015-07-15,24386.692375323863
2015-07-16,25134.27430476276
2015-07-17,24768.694740281786
2015-07-20,23224.127476046062
2015-07-21,25305.071683949584
2015-07-22,25103.946885239882
2015-07-23,24487.815276435962
2015-07-24,24384.076947138725
2015-07-27,23773.06729897132
2015-07-28,23819.976033794897
2015-07-29,26167.00037647337
2015-07-30,24692.255727273634
2015-07-31,23548.155799935495
2015-08-03,11327.011610516385
2015-08-04,20724.854474501906
2015-08-05,20675.717016839033
2015-08-06,21404.526586417855
2015-08-07,19535.035400133194
2015-08-10,20265.228200076785
2015-08-11,25694.97869461984
2015-08-12,25255.698921686544
2015-08-13,24981.980599110044
2015-08-14,23540.726106156595
2015-08-17,23568.526534561985
2015-08-18,23095.067556716327
2015-08-19,23268.118366653343
2015-08-20,22529.00319346539
2015-08-21,21307.596132294584
2015-08-24,22265.834605060947
2015-08-25,28368.688184719445
2015-08-26,27187.484383294337
2015-08-27,29131.003215331948
2015-08-28,28637.053381885413
2015-08-31,26840.125900584222
2015-09-01,24912.850454497897
2015-09-02,26858.161456058027
2015-09-03,24997.757679071838
2015-09-04,23158.947900884235
2015-09-08,23364.71835360912
2015-09-09,25319.664400243553
2015-09-10,24603.320710008586
2015-09-11,23521.099801686538
2015-09-14,22388.84790678667
2015-09-15,21971.604991458324
2015-09-16,22015.046187203687
2015-09-17,22802.377104614276
2015-09-18,22612.36455880831
2015-09-21,22586.69513601566
2015-09-22,22391.30742386035
2015-09-23,24042.678155593196
2015-09-24,23270.382144662188
2015-09-25,24338.21038071415
2015-09-28,23660.13411216665
2015-09-29,28766.987142038084
2015-09-30,26411.941009382786
2015-10-01,26002.16229610769
2015-10-02,26137.97878057093
2015-10-05,28703.647804072792
2015-10-06,30344.97406196644
2015-10-07,29996.06945287475
2015-10-08,30103.503954172105
2015-10-09,29199.758957356415
2015-10-12,29216.136061625464
2015-10-13,33810.305456739494
2015-10-14,24538.749114829963
2015-10-15,24210.593149734636
2015-10-16,25596.408313631047
2015-10-19,24792.703829374317
2015-10-20,25061.251407490636
2015-10-21,24174.602563005414
2015-10-22,24975.47390296548
2015-10-23,27675.504078443257
2015-10-26,26201.055930631417
2015-10-27,25984.230220149195
2015-10-28,26018.329852704555
2015-10-29,25129.247788304634
2015-10-30,26525.582926752504
2015-11-02,26970.078574201234
2015-11-03,26392.72283229689
2015-11-04,26978.560203007946
2015-11-05,27832.201119986566
2015-11-06,27444.63744965928
2015-11-09,27271.74691316082
2015-11-10,28150.40337428335
2015-11-11,27390.07374021436
2015-11-12,26259.00685516467
2015-11-13,27531.361318070405
2015-11-16,27910.017980536715
2015-11-17,28593.02650287254
2015-11-18,30006.0129212044
2015-11-19,31067.73063240014
2015-11-20,31516.713146709677
2015-11-23,30501.551355412772
2015-11-24,26624.709681113876
2015-11-25,25165.736286164494
2015-11-27,24502.196365066196
2015-11-30,24569.042984994776
2015-12-01,23895.637074664042
2015-12-02,25225.752744779962
2015-12-03,26820.814762777438
2015-12-04,27980.865595197472
2015-12-07,34988.332848811224
2015-12-08,34452.155999726936
2015-12-09,33317.8659559762
2015-12-10,31543.183207426504
2015-12-11,31292.43166107874
2015-12-14,30945.95989666988
2015-12-15,30973.384578727753
2015-12-16,31134.404530460644
2015-12-17,32538.321959652447
2015-12-18,33753.17578943483
2015-12-21,33797.2717561936
2015-12-22,32723.93055515879
2015-12-23,12206.438805494849
2015-12-24,17061.300048831727
2015-12-28,19771.02336823106
2015-12-29,23350.570157492744
2015-12-30,23320.39616227466
2015-12-31,27366.324297204395
2016-01-04,27310.554211969516
2016-01-05,23784.149372233507
2016-01-06,22416.528194712893
2016-01-07,20165.666529400078
2016-01-08,19699.68424352631
2016-01-11,19926.235291771056
2016-01-12,19882.297637777574
2016-01-13,18777.084239782696
2016-01-14,21615.751561545967
2016-01-15,20564.102138178307
2016-01-19,20807.76043622267
2016-01-20,19591.49291628316
2016-01-21,19711.44878922309
2016-01-22,19095.27873373938
2016-01-25,19473.54045442964
2016-01-26,20102.52402811313
2016-01-27,22482.437319722376
2016-01-28,22226.50737845094
2016-01-29,21949.051766143635
2016-02-01,27438.359949782825
2016-02-02,24769.747741258303
2016-02-03,25403.900516791866
2016-02-04,24828.23513148221
2016-02-05,25435.097759339118
2016-02-08,25270.9284399471
2016-02-09,24850.654262817625
2016-02-10,24564.834118058043
2016-02-11,24620.81673875953
2016-02-12,26517.920410122948
2016-02-16,26295.816671564557
2016-02-17,27749.972082013406
2016-02-18,28507.859835086794
2016-02-19,28406.3788529172
2016-02-22,28639.78200853697
2016-02-23,26465.88942157938
2016-02-24,26647.31531073061
2016-02-25,27530.700617908442
2016-02-26,27104.695360729507
2016-02-29,27604.984418643628
2016-03-01,27090.0826746571
2016-03-02,27367.333766743755
2016-03-03,27471.739963722353
2016-03-04,28472.607055624496
2016-03-07,28625.06149972438
2016-03-08,32178.32375024938
2016-03-09,33942.37261263917
2016-03-10,31241.620054472114
2016-03-11,30745.484528382847
2016-03-14,25385.945674277424
2016-03-15,26968.68487339651
2016-03-16,27811.90958397521
2016-03-17,33695.019871768614
2016-03-18,34523.00625805426
2016-03-21,33055.95414284914
2016-03-22,33583.49003859177
2016-03-23,33537.96742575988
2016-03-24,34937.29777426696
2016-03-28,34149.35836310996
2016-03-29,34918.59180789526
2016-03-30,39723.00086245363
2016-03-31,38166.27102803681
2016-04-01,37770.181237527824
2016-04-04,37070.81165902678
2016-04-05,35867.942614563355
2016-04-06,29900.231966699655
2016-04-07,29680.41904212609
2016-04-08,29203.271699986297
2016-04-11,29019.044334209313
2016-04-12,28283.8204963815
2016-04-13,28274.6737357423
2016-04-14,27925.98674010865
2016-04-15,27145.90943961918
2016-04-18,28709.186033967886
2016-04-19,28798.69834100724
2016-04-20,29123.66058274995
2016-04-21,28119.253561962938
2016-04-22,27816.252823037386
2016-04-25,28072.477808700438
2016-04-26,27487.12372951356
2016-04-27,27644.925924216484
2016-04-28,27466.477050618156
2016-04-29,26028.004577481235
2016-05-02,27016.576923468296
2016-05-03,25978.459977919112
2016-05-04,25328.508474387996
2016-05-05,26156.27001973384
2016-05-06,25527.650374688634
2016-05-09,24772.700061714382
2016-05-10,26581.16111200384
2016-05-11,26668.623120632186
2016-05-12,26360.832534553232
2016-05-13,26013.378343193333
2016-05-16,25550.55260778423
2016-05-17,24508.880910900083
2016-05-18,13330.717073968068
2016-05-19,27562.083040771904
2016-05-20,29781.533321805233
2016-05-23,29933.513368210723
2016-05-24,29665.895459357493
2016-05-25,25852.87362775134
2016-05-26,25111.478550393487
2016-05-27,25136.81254206507
2016-05-31,24389.890076852476
2016-06-01,24003.13518928586
2016-06-02,24473.66932508753
2016-06-03,24352.681311733766
2016-06-06,28106.66176445096
2016-06-07,27882.53138230453
2016-06-08,28280.241236792397
2016-06-09,29565.71760039547
2016-06-10,27501.826078086207
2016-06-13,27602.398685156157
2016-06-14,27543.12639197466
2016-06-15,26921.201037799783
2016-06-16,25963.87133081494
2016-06-17,26569.296760411722
2016-06-20,25871.310940115043
2016-06-21,25964.950660086866
2016-06-22,26687.969452757774
2016-06-23,28760.028868613383
2016-06-24,26517.917734313352
2016-06-27,23750.442236726285
2016-06-28,24851.572636119898
2016-06-29,25745.660672219787
2016-06-30,24619.377942910058
2016-07-01,25724.13608748379
2016-07-05,25212.776033112124
2016-07-06,25333.351612424518
2016-07-07,25324.255794445544
2016-07-08,25780.54282509702
2016-07-11,26975.00758387073
2016-07-12,26773.638442842785
2016-07-13,28119.13822631431
2016-07-14,28824.94125514257
2016-07-15,28505.060159674405
2016-07-18,29331.054310992717
2016-07-19,29786.37051325413
2016-07-20,30014.652591309223
2016-07-21,29405.357208790418
2016-07-22,30125.511164607367
2016-07-25,29597.194468486963
2016-07-26,30360.35238805473
2016-07-27,30421.29505585122
2016-07-28,31190.498898409518
2016-07-29,19902.940545240086
2016-08-01,41807.30706205616
2016-08-02,35898.48096366644
2016-08-03,30490.6561732601
2016-08-04,30315.612460788307
2016-08-05,29835.883095498837
2016-08-08,30811.242805021353
2016-08-09,30254.87743505047
2016-08-10,31945.19927717124
2016-08-11,31096.32439082923
2016-08-12,24543.953926413407
2016-08-15,24340.3485490263
2016-08-16,24755.61557212039
2016-08-17,23598.680990983605
2016-08-18,23235.588311854866
2016-08-19,25031.26282554846
2016-08-22,26431.026618960033
2016-08-23,26007.165268887173
2016-08-24,25509.233812712453
2016-08-25,28426.990988857986
2016-08-26,28411.343311286604
2016-08-29,27787.470915149934
2016-08-30,27486.558203574197
2016-08-31,28586.752260775207
2016-09-01,27731.47973563801
2016-09-02,27895.805416791904
2016-09-06,28677.336559159477
2016-09-07,30746.344553355346
2016-09-08,29502.62205181724
2016-09-09,29572.979961705707
2016-09-12,37726.96382584124
2016-09-13,37252.237973947886
2016-09-14,37186.32477789858
2016-09-15,35311.96187918783
2016-09-16,33962.46831723705
2016-09-19,32340.603765227912
2016-09-20,31752.91656274237
2016-09-21,31200.167875335595
2016-09-22,33113.283851463
2016-09-23,32366.850163540374
2016-09-26,32432.580961090163
2016-09-27,32115.760488701955
2016-09-28,30833.25798169214
2016-09-29,30875.827601826764
2016-09-30,30912.227771336806
2016-10-03,30190.43210736373
2016-10-04,29317.951232343534
2016-10-05,33549.416537370336
2016-10-06,33400.52983331546
2016-10-07,32034.75505300506
2016-10-10,18898.583149213755
2016-10-11,28304.729351762737
2016-10-12,35760.982806984786
2016-10-13,32565.363310066172
2016-10-14,31494.569106509593
2016-10-17,30532.82193077238
2016-10-18,29421.732756275793
2016-10-19,32026.82073086784
2016-10-20,30531.303635683595
2016-10-21,30532.602579524115
2016-10-24,29355.397486064165
2016-10-25,29135.940062965434
2016-10-26,25712.21042186557
2016-10-27,26872.898758381227
2016-10-28,25945.514619650698
2016-10-31,25977.110134582865
2016-11-01,25429.145319455332
2016-11-02,24668.28641694022
2016-11-03,25306.48587978108
2016-11-04,24489.897362931963
2016-11-07,23174.679005093545
2016-11-08,20795.748076630385
2016-11-09,21946.440496639694
2016-11-10,20964.716470155818
2016-11-11,23282.12570047395
2016-11-14,26293.113450479523
2016-11-15,25875.743450763253
2016-11-16,27107.99967855192
2016-11-17,26639.280909159857
2016-11-18,26727.385638331605
2016-11-21,28448.426113623624
2016-11-22,29874.810223545064
2016-11-23,28586.658058990903
2016-11-25,30796.3889963078
2016-11-28,29040.700407289118
2016-11-29,30265.063457537526
2016-11-30,28850.167042348392
2016-12-01,28759.99846182321
2016-12-02,29268.601100920474
2016-12-05,30389.20428321695
2016-12-06,30716.420420560207
2016-12-07,31534.766407758365
2016-12-08,33765.10226240696
2016-12-09,34209.555511053055
2016-12-12,33072.72477350932
2016-12-13,33855.899774592544
2016-12-14,33379.438392565884
2016-12-15,36661.07789809072
2016-12-16,35692.780632818605
2016-12-19,35384.46079341133
2016-12-20,36403.531711199146
2016-12-21,26565.274445343188
2016-12-22,26087.471874627703
2016-12-23,25437.32677257665
2016-12-27,26894.56775608492
2016-12-28,26326.685754455575
2016-12-29,25014.10553550114
2016-12-30,22107.621903619212
2017-01-03,22701.84496895919
2017-01-04,24778.841831581452
2017-01-05,24915.5523033615
2017-01-06,25880.875992110545
2017-01-09,25412.325164455837
2017-01-10,24735.526483274083
2017-01-11,24603.63065457076
2017-01-12,24746.810744617604
2017-01-13,24147.598757728323
2017-01-17,24069.66077039507
2017-01-18,23741.16253111858
2017-01-19,22866.011601468163
2017-01-20,24361.746434238594
2017-01-23,23545.457419145972
2017-01-24,24539.007025030325
2017-01-25,25242.17742872032
2017-01-26,24518.193205541425
2017-01-27,24637.59401428279
2017-01-30,23950.238195090387
2017-01-31,22884.07363348347
2017-02-01,23295.736454912534
2017-02-02,22159.87359636653
2017-02-03,23062.41185719168
2017-02-06,23713.189307190405
2017-02-07,24038.436077946462
2017-02-08,23955.725613329945
2017-02-09,24348.404069242744
2017-02-10,24292.10962158032
2017-02-13,23644.760575275985
2017-02-14,24231.021119053876
2017-02-15,24117.94989801726
2017-02-16,24712.37529711022
2017-02-17,26073.418047738833
2017-02-21,26942.06233138696
2017-02-22,26346.219359392264
2017-02-23,27022.94748818206
2017-02-24,27470.707219496504
2017-02-27,27999.933017337393
2017-02-28,27206.47266059875
2017-03-01,28886.789417563286
2017-03-02,29765.511436820936
2017-03-03,32936.3321324005
2017-03-06,29185.744430326522
2017-03-07,34578.48810778086
2017-03-08,37255.266164375775
2017-03-09,37233.64711687296
2017-03-10,36499.452851714865
2017-03-13,36389.84611308813
2017-03-14,35937.77400415456
2017-03-15,36660.79951011651
2017-03-16,40964.82111305845
2017-03-17,39543.654567542646
2017-03-20,30733.89692007463
2017-03-21,29273.54506016375
2017-03-22,29055.89838837295
2017-03-23,27688.689127436915
2017-03-24,28342.868945787923
2017-03-27,26563.841329383493
2017-03-28,27422.731061043607
2017-03-29,26891.982009525902
2017-03-30,25895.75164722693
2017-03-31,24891.223752646532
2017-04-03,25048.923525972117
2017-04-04,24803.162980044403
2017-04-05,24586.61093583634
2017-04-06,24013.944200868886
2017-04-07,24526.837461784333
2017-04-10,24287.263830423148
2017-04-11,23636.214771901028
2017-04-12,24441.042841538438
2017-04-13,24097.17019742865
2017-04-17,23344.91904034225
2017-04-18,23480.395495991335
2017-04-19,23391.247114149857
2017-04-20,23744.452264225987
2017-04-21,23585.4681041318
2017-04-24,22922.105212552753
2017-04-25,24490.919652381595
2017-04-26,23744.464222723967
2017-04-27,24465.90471135971
2017-04-28,23334.692587379173
2017-05-01,22647.635700937764
2017-05-02,22432.359903857727
2017-05-03,21774.851062501024
2017-05-04,22671.997270060096
2017-05-05,23642.237302452504
2017-05-08,24029.928324512974
2017-05-09,23959.419755627143
2017-05-10,24029.159035863475
2017-05-11,23958.682198165254
2017-05-12,23586.38511416235
2017-05-15,24331.84241197543
2017-05-16,27091.543607528834
2017-05-17,27696.957324055857
2017-05-18,17066.531520902197
2017-05-19,17042.68939777011
2017-05-22,18247.699138071024
2017-05-23,20015.09365409138
2017-05-24,20586.780898107532
2017-05-25,20379.51489736723
2017-05-26,21111.50341896651
2017-05-30,21073.610304998485
2017-05-31,20993.756307540334
2017-06-01,23631.57932826596
2017-06-02,25702.46742883066
2017-06-05,26568.827272039278
2017-06-06,25879.200276380663
2017-06-07,26213.976068203487
2017-06-08,27303.101872653107
2017-06-09,26970.119314049763
2017-06-12,29399.477239212858
2017-06-13,30332.467621572658
2017-06-14,23151.851670419543
2017-06-15,21401.17190558254
2017-06-16,21969.02950423999
2017-06-19,23297.581025716696
2017-06-20,21833.031017998685
2017-06-21,22178.970326819628
2017-06-22,21853.412452162276
2017-06-23,21811.72914736984
2017-06-26,20699.579852091643
2017-06-27,21199.112355977613
2017-06-28,22332.532211882597
2017-06-29,22089.234388445646
2017-06-30,23499.29234696407
2017-07-03,24069.03314002674
2017-07-05,24143.178640557282
2017-07-06,23322.088900102764
2017-07-07,25066.44333017051
2017-07-10,24558.453821918738
2017-07-11,23712.044138260546
2017-07-12,24516.971828256257
2017-07-13,24752.275104739154
2017-07-14,25858.425354823277
2017-07-17,26896.20757097926
2017-07-18,25493.697994839033
2017-07-19,27729.359096491604
2017-07-20,28679.55985331944
2017-07-21,28241.51322350453
2017-07-24,29256.374567995586
2017-07-25,31192.167950634666
2017-07-26,30067.754054724333
2017-07-27,18176.98349047021
2017-07-28,21139.61413625721
2017-07-31,17727.490370202555
2017-08-01,18030.70677241689
2017-08-02,19671.156043410785
2017-08-03,20663.428997366293
2017-08-04,19182.831159661397
2017-08-07,19170.78197715812
2017-08-08,18237.395153921236
2017-08-09,18405.365116757624
2017-08-10,18967.256677704634
2017-08-11,19494.93259658537
2017-08-14,20083.81682408068
2017-08-15,19211.269702514117
2017-08-16,20329.83377446757
2017-08-17,19708.060551881506
2017-08-18,20867.256460726923
2017-08-21,19977.026209508032
2017-08-22,19356.64645856941
2017-08-23,19462.676045476317
2017-08-24,19233.03800311147
2017-08-25,18222.164773705346
2017-08-28,18184.732673873303
2017-08-29,20682.16394799077
2017-08-30,20557.87310770561
2017-08-31,21044.630958892612
2017-09-01,22175.112612357763
2017-09-05,21386.483999217067
2017-09-06,21315.433518405756
2017-09-07,19800.247267960323
2017-09-08,21766.212048389498
2017-09-11,21690.79750828945
2017-09-12,22247.63501819849
2017-09-13,22133.771156354884
2017-09-14,21341.203465456714
2017-09-15,22132.448706533847
2017-09-18,22011.751596073256
2017-09-19,22309.245622027258
2017-09-20,22582.694914635355
2017-09-21,22159.823220218786
2017-09-22,23643.85583488387
2017-09-25,23884.13775213025
2017-09-26,23803.252076672485
2017-09-27,23832.17583255075
2017-09-28,23927.902491809833
2017-09-29,24732.100419187016
2017-10-02,26287.284365317035
2017-10-03,26740.04094792025
2017-10-04,26986.710603448882
2017-10-05,28100.354439191666
2017-10-06,19053.673692475157
2017-10-09,18123.87976420926
2017-10-10,25428.130043503803
2017-10-11,26809.06066696271
2017-10-12,28665.28884297645
2017-10-13,28581.279133196145
2017-10-16,29222.220480483
2017-10-17,29408.715728460164
2017-10-18,29952.00194933346
2017-10-19,29916.147860334862
2017-10-20,21694.17633389912
2017-10-23,20621.867356976498
2017-10-24,20474.594238467253
2017-10-25,20688.656759688944
2017-10-26,21858.74107977629
2017-10-27,21297.46991842549
2017-10-30,22302.383423890722
2017-10-31,21202.76190792996
2017-11-01,20528.10667535089
2017-11-02,20927.60319769235
2017-11-03,21189.605731159987
2017-11-06,20653.645799283273
2017-11-07,20709.18723071883
2017-11-08,20986.685866489406
2017-11-09,20538.97653802633
2017-11-10,20209.26809312801
2017-11-13,20828.150974470773
2017-11-14,19814.926407549123
2017-11-15,19701.385014861127
2017-11-16,20303.515613590487
2017-11-17,20271.014236870407
2017-11-20,20459.516460520095
2017-11-21,22895.86828560034
2017-11-22,23273.184518028695
2017-11-24,23168.46693763389
2017-11-27,23533.416640978
2017-11-28,27297.77044981731
2017-11-29,29111.11265983292
2017-11-30,30576.96712467555
2017-12-01,30555.201845255124
2017-12-04,21847.719076658388
2017-12-05,21461.991233372275
2017-12-06,21688.016691234257
2017-12-07,21546.08620698344
2017-12-08,22051.5067727733
2017-12-11,22516.921613005474
2017-12-12,21806.898431568046
2017-12-13,21538.03391859397
2017-12-14,21212.980545543393
2017-12-15,22144.114546065804
2017-12-18,23261.35878196959
2017-12-19,21886.7328411079
2017-12-20,24182.277974928456
2017-12-21,23326.84181370756
2017-12-22,23570.804053356107
2017-12-26,21534.128801250376
2017-12-27,20729.282599169685
2017-12-28,21197.788012224923
2017-12-29,21665.378219921673
2018-01-02,21941.165717468444
2018-01-03,26502.288321737466
2018-01-04,27659.102931424375
2018-01-05,28910.088344077238
2018-01-08,29774.72643975895
2018-01-09,30582.983504500964
2018-01-10,29378.786309738425
2018-01-11,27499.68181783481
2018-01-12,28320.407268517833
2018-01-16,31099.835486734763
2018-01-17,30241.912585374095
2018-01-18,23304.02401795211
2018-01-19,23630.85387262405
2018-01-22,24822.83719483095
2018-01-23,25438.532858300445
2018-01-24,24968.670556688132
2018-01-25,24502.920112300417
2018-01-26,24323.111721819623
2018-01-29,25727.282244292324
2018-01-30,25673.219290802423
2018-01-31,28137.988777499682
2018-02-01,27451.71974171088
2018-02-02,24989.132378258702
2018-02-05,34303.55972387397
2018-02-06,49871.23523093454
2018-02-07,45386.47844430316
2018-02-08,41708.427455816156
2018-02-09,50052.48150080186
2018-02-12,50165.04600004326
2018-02-13,45422.84279311061
2018-02-14,42381.17900318346
2018-02-15,40647.14171592697
2018-02-16,39664.758177965974
2018-02-20,35688.68597959198
2018-02-21,34280.94447834314
2018-02-22,34094.80552642891
2018-02-23,30859.630070504223
2018-02-26,33475.92523206906
2018-02-27,33377.51909363915
2018-02-28,33144.60334920621
2018-03-01,33593.69854928671
2018-03-02,38338.16079034086
2018-03-05,31943.97292892575
2018-03-06,31436.623671893736
2018-03-07,27959.396740562912
2018-03-08,26312.89151541061
2018-03-09,24820.24588281926
2018-03-12,28394.491441104125
2018-03-13,25556.723704797456
2018-03-14,24126.48929738517
2018-03-15,23881.652121325642
2018-03-16,22308.89529002772
2018-03-19,21816.385171901766
2018-03-20,25781.090730570275
2018-03-21,23615.062772023037
2018-03-22,22005.186372903652
2018-03-23,31453.705978159513
2018-03-26,31917.605754925018
2018-03-27,38568.595182762816
2018-03-28,36533.78514385311
2018-03-29,32117.4499470985
2018-04-02,31614.400213593137
2018-04-03,30906.872533586273
2018-04-04,30808.2864179444
2018-04-05,27360.349699547507
2018-04-06,26490.211579790815
2018-04-09,29415.719563401242
2018-04-10,28645.16408115183
2018-04-11,28127.595047012703
2018-04-12,26009.390924337218
2018-04-13,23072.017179765706
2018-04-16,23077.242614634168
2018-04-17,22024.29110718447
2018-04-18,23886.786033572163
2018-04-19,21831.254044166966
2018-04-20,20966.24831147981
2018-04-23,24208.682396487187
2018-04-24,22525.878398408364
2018-04-25,26221.396211380335
2018-04-26,24139.576968690162
2018-04-27,24018.401117192996
2018-04-30,22644.47803973352
2018-05-01,23965.357883234057
2018-05-02,21663.424328551195
2018-05-03,22872.854673872702
2018-05-04,23055.65520030535
2018-05-07,25733.130601708366
2018-05-08,24776.39372241399
2018-05-09,23466.309976030614
2018-05-10,24202.352450002934
2018-05-11,28017.178630058934
2018-05-14,18951.870500164452
2018-05-15,24162.059405686665
2018-05-16,33712.37157965445
2018-05-17,31782.8686082246
2018-05-18,29117.25506686051
2018-05-21,30498.355669906592
2018-05-22,30600.15963983363
2018-05-23,30154.675042364008
2018-05-24,31198.488723758383
2018-05-25,28287.006849308265
2018-05-29,23398.196132988855
2018-05-30,26488.18288823526
2018-05-31,26739.110142360165
2018-06-01,27155.999771401068
2018-06-04,25959.68673285994
2018-06-05,25380.964280424967
2018-06-06,25640.418765010127
2018-06-07,25585.37203717757
2018-06-08,26057.232393341044
2018-06-11,25588.371481082773
2018-06-12,25217.365761667617
2018-06-13,23800.480734113073
2018-06-14,24552.88723819186
2018-06-15,24642.60626104584
2018-06-18,25113.517446422604
2018-06-19,24645.715747235932
2018-06-20,25971.47516207266
2018-06-21,23221.735609034582
2018-06-22,24479.773079595423
2018-06-25,22916.660966638596
2018-06-26,27087.883499428972
2018-06-27,25827.003928667153
2018-06-28,26139.048767325494
2018-06-29,25994.33327957427
2018-07-02,25310.761648620988
2018-07-03,23582.764561745436
2018-07-05,23551.431876289684
2018-07-06,27865.36170937502
2018-07-09,31866.07206478018
2018-07-10,32174.338771011855
2018-07-11,23021.78411771592
2018-07-12,24360.700960132497
2018-07-13,25424.566342348036
2018-07-16,24461.64323727088
2018-07-17,23830.620569937142
2018-07-18,21335.460516195424
2018-07-19,21256.410066059187
2018-07-20,21787.273332341538
2018-07-23,21339.33759201734
2018-07-24,20626.596506970975
2018-07-25,26783.7351499517
2018-07-26,24982.851313596173
2018-07-27,23091.859551080786
2018-07-30,23213.504287700744
2018-07-31,23403.64736296558
2018-08-01,25877.192153815096
2018-08-02,26614.04785291613
2018-08-03,25481.972117252986
2018-08-06,26258.26810761332
2018-08-07,25946.21331153203
2018-08-08,25413.187520481075
2018-08-09,25033.35407541083
