,VaR_full,VaR_no_drift,mu_deltaV,sigma_deltaV
2021-08-13,17481.787525722528,17887.722418656904,405.9348929343745,7689.186393084937
2021-08-16,17478.812798620715,17894.92513058612,416.1123319654077,7692.282538768733
2021-08-17,17476.087912047045,17894.520458162748,418.43254611570376,7692.108586958735
2021-08-18,17495.082382467077,17901.775757499032,406.6933750319553,7695.227337777236
2021-08-19,17505.55381438541,17906.106201193423,400.55238680801267,7697.088815049278
2021-08-20,17519.108897462876,17909.888945087023,390.7800476241475,7698.714859002468
2021-08-23,17518.529385417063,17910.10336000177,391.57397458470496,7698.80702703853
2021-08-24,17517.053655922788,17924.08235545717,407.0286995343822,7704.816014607151
2021-08-25,17511.18712995372,17924.84189305359,413.65476309987196,7705.142508165959
2021-08-26,17506.184243213003,17922.418838707632,416.2345954946278,7704.100938083944
2021-08-27,17513.038284579223,17924.792884183644,411.75459960442186,7705.121441295224
2021-08-30,17498.803039984792,17932.404125380985,433.6010853961928,7708.39319668584
2021-08-31,17496.521959193724,17932.45585870519,435.93389951146634,7708.4154346859195
2021-09-01,17484.717664502357,17927.552845575694,442.8351810733379,7706.30783367568
2021-09-02,17457.13741323411,17918.502008949345,461.3645957152324,7702.417256205583
2021-09-03,17457.369390195785,17912.922604743555,455.55321454777095,7700.018902860389
2021-09-06,17457.150406854962,17912.411543843333,455.26113698836974,7699.799219077958
2021-09-07,17443.600292435407,17906.8243897924,463.2240973569923,7697.397534397313
2021-09-08,17440.195836262686,17904.976760302314,464.7809240396277,7696.603315479884
2021-09-09,17456.723809503008,17905.22822306588,448.5044135628715,7696.711408842175
2021-09-10,17454.005674791628,17905.298449181893,451.29277439026646,7696.741596122762
2021-09-13,17465.536816002063,17897.76486796196,432.22805195989594,7693.503223519936
2021-09-14,17463.08745376071,17902.638563130924,439.55110937021453,7695.598221960776
2021-09-15,17468.14495088485,17898.570277297495,430.42532641264603,7693.849435427675
2021-09-16,17468.41067684195,17898.422554797828,430.0118779558752,7693.785935681435
2021-09-17,17491.47714894734,17907.472745498286,415.9955965509476,7697.6762354949105
2021-09-20,17521.448563920905,17923.310977642104,401.8624137211975,7704.484431431792
2021-09-21,17563.26606776669,17943.320853142497,380.0547853758086,7713.085842993526
2021-09-22,17558.570739509803,17947.799164572956,389.2284250631545,7715.010882442884
2021-09-23,17559.710977299303,17946.855049564198,387.1440722648946,7714.605046746817
2021-09-24,17560.52002372755,17946.392527069034,385.872503341483,7714.40622760187
2021-09-27,17565.898886439165,17948.006830102673,382.1079436635072,7715.100149199605
2021-09-28,17567.895275559837,17948.348112502706,380.45283694286906,7715.246852280361
2021-09-29,17649.912702642847,18003.7702854786,353.85758283575524,7739.070534711667
2021-09-30,17657.477453515647,18001.523710937086,344.04625742143827,7738.104825942751
2021-10-01,17670.40399052869,18003.490266142173,333.0862756134829,7738.950166068803
2021-10-04,17671.08663151294,17999.339935590448,328.25330407750863,7737.16611193054
2021-10-05,17705.42411471935,18014.880790828538,309.4566761091866,7743.846477928895
2021-10-06,17684.740779155334,18007.616799022435,322.8760198671016,7740.72399057988
2021-10-07,17692.38880434007,18009.970330430322,317.58152609025325,7741.7356756481995
2021-10-08,17684.911123032474,18009.56031671237,324.6491936798953,7741.559427838263
2021-10-11,17681.359627662907,18008.217867937095,326.85824027418994,7740.982365056614
2021-10-12,17684.18329541503,18009.33808416957,325.15478875453715,7741.463899329702
2021-10-13,17686.91328745943,18008.97047185559,322.05718439616123,7741.305878116245
2021-10-14,17683.882975856042,18017.484371945786,333.6013960897421,7744.965648946394
2021-10-15,17687.469185321523,18036.03353300244,348.56434768091464,7752.939160244357
2021-10-18,17690.00380638913,18033.949836463144,343.9460300740155,7752.043465940616
2021-10-19,17697.405350760786,18034.98614687672,337.5807961159334,7752.4889325989525
2021-10-20,17693.982385024912,18037.349471873036,343.367086848125,7753.504827522789
2021-10-21,17686.726583299307,18037.65711925027,350.930535950964,7753.637072308991
2021-10-22,17693.536968878972,18040.634516185113,347.0975473061403,7754.91693116762
2021-10-25,17689.235888966108,18043.366931461645,354.1310424955375,7756.091482621004
2021-10-26,17688.473972943375,18044.360159297215,355.88618635384205,7756.518429874532
2021-10-27,17691.916335504437,18044.172163681684,352.2558281772476,7756.437618394171
2021-10-28,17695.97322634997,18045.190776441254,349.2175500912835,7756.875477568605
2021-10-29,17691.287369004796,18048.339042650136,357.05167364534094,7758.228786007128
2021-11-01,17689.87453962924,18047.78353037703,357.9089907477905,7757.989994432014
2021-11-02,17672.575800108414,18045.920884338262,373.34508422984624,7757.189320526123
2021-11-03,17673.46391297451,18042.384988780825,368.9210758063153,7755.669386385193
2021-11-04,17674.937543658412,18040.00911641536,365.07157275694715,7754.648097870274
2021-11-05,17667.37235184027,18044.220116986366,376.84776514609797,7756.45823152139
2021-11-08,17666.619064473773,18045.574230294857,378.9551658210841,7757.040308399745
2021-11-09,17657.910737514645,18042.054905210996,384.1441676963497,7755.527497214827
2021-11-10,17658.197902169202,18042.050695124697,383.85279295549515,7755.5256874741835
2021-11-11,17685.036441646822,18048.277311576072,363.2408699292502,7758.202250391045
2021-11-12,17687.693722138756,18047.467149344106,359.7734272053502,7757.853995411208
2021-11-15,17687.699273759856,18048.441455294826,360.7421815349687,7758.272808935011
2021-11-16,17695.926602109692,18049.27873846348,353.35213635378733,7758.632722075259
2021-11-17,17696.655472079685,18049.550306261506,352.89483418182084,7758.749457753984
2021-11-18,17689.495230932494,18047.90483256216,358.40960162966286,7758.042137186106
2021-11-19,17688.57436638049,18048.07364043696,359.4992740564698,7758.114700656378
2021-11-22,17697.351632482518,18050.0308967931,352.67926431058544,7758.956043594802
2021-11-23,17744.379676017143,18078.382847654226,334.0031716370814,7771.143365696324
2021-11-24,17756.081845691755,18081.47685423617,325.39500854441604,7772.4733501825085
2021-11-25,17765.11741199481,18084.684091333547,319.5666793387403,7773.852007748372
2021-11-26,17770.588198410933,18081.8587025484,311.2705041374668,7772.637490858326
2021-11-29,17834.458440572995,18121.707791237273,287.24935066428026,7789.766953366294
2021-11-30,17821.546518298866,18121.56473962777,300.01822132890356,7789.705461441075
2021-12-01,17852.081258895872,18134.849061844623,282.76780294875107,7795.415837935101
2021-12-02,17856.376723599948,18135.727589694336,279.3508660943883,7795.793480444856
2021-12-03,17851.257702546383,18124.622429966566,273.36472742018236,7791.019835087818
2021-12-06,17837.83161780063,18119.781782030135,281.95016422950306,7788.939042274994
2021-12-07,17838.063597866287,18119.202478518844,281.1388806525592,7788.6900238380895
2021-12-08,17851.681282577185,18154.036375849202,302.35509327201663,7803.6636645902145
2021-12-09,17852.68335352517,18154.13726358399,301.4539100588201,7803.707032022881
2021-12-10,17871.102585789577,18159.19621497543,288.0936291858534,7805.881664393169
2021-12-13,17865.575301051864,18160.550662253692,294.97536120182957,7806.463884831212
2021-12-14,17873.77430505272,18162.085517406314,288.3112123535938,7807.123655095904
2021-12-15,17892.848600407557,18170.679323682547,277.8307232749909,7810.817774265323
2021-12-16,17894.36888275947,18185.932931249994,291.5640484905234,7817.374664461179
2021-12-17,17894.66932342708,18185.762176446668,291.0928530195895,7817.301264087471
2021-12-20,17918.373743599008,18196.335935860294,277.9621922612876,7821.846482595683
2021-12-21,17941.77114005502,18208.63676641561,266.86562636058954,7827.134097011642
2021-12-22,17937.802977827556,18216.89330205367,279.0903242261142,7830.683237589538
2021-12-23,17935.9802225385,18225.109520723854,289.12929818535486,7834.215047583163
2021-12-24,17932.921894802068,18228.137824744223,295.215929942153,7835.516789276295
2021-12-27,17929.9707488355,18227.514059972622,297.54331113712044,7835.248658796515
2021-12-28,17891.393530231893,18212.511415557245,321.1178853253524,7828.799647200791
2021-12-29,17896.226502780635,18211.45565207512,315.22914929448467,7828.345818478997
2021-12-30,17903.10441880729,18212.844999798926,309.74058099163796,7828.943041164094
2021-12-31,17900.42095925351,18212.85960132806,312.4386420745456,7828.9493177529475
2022-01-03,17872.353727427075,18198.374381359758,326.02065393268396,7822.7227253632445
2022-01-04,17876.856550641056,18197.061344798785,320.20479415772775,7822.158305666765
2022-01-05,17876.971346000217,18193.766171739877,316.7948257396598,7820.74184809579
2022-01-06,17904.723516600785,18200.409717302682,295.6862007018988,7823.597631462044
2022-01-07,17921.952340012802,18204.279168083925,282.3268280711253,7825.260947092704
2022-01-10,17915.660587364946,18201.567815481372,285.9072281164264,7824.09544960507
2022-01-11,17919.94127930257,18201.635541604242,281.6942623016728,7824.124562242792
2022-01-12,17921.430613358316,18215.44224364556,294.0116302872445,7830.059488053065
2022-01-13,17919.960253091594,18222.05405245579,302.0937993641951,7832.901629112022
2022-01-14,17924.868723925516,18224.547964192505,299.6792402669899,7833.973657833325
2022-01-17,17928.41720704873,18225.468758120445,297.05155107171555,7834.36946876866
2022-01-18,17929.882865020707,18225.711528268657,295.8286632479487,7834.473825537879
2022-01-19,17978.29589992701,18257.632958241098,279.33705831409117,7848.195517950542
2022-01-20,17985.44056110534,18257.139344269228,271.69878316388855,7847.983333875504
2022-01-21,17992.84876753197,18260.36335005395,267.5145825219806,7849.369199601219
2022-01-24,18016.809161484627,18273.84813596045,257.03897447582034,7855.165747081056
2022-01-25,17920.174779060526,18204.96263248605,284.78785342552516,7825.554739955651
2022-01-26,17868.15046977986,18168.209675280017,300.0592055001577,7809.756175340206
2022-01-27,17892.191319747468,18179.108300715703,286.91698096823626,7814.4410402124395
2022-01-28,17798.51315714291,18105.766617306843,307.25346016393325,7782.914507045469
2022-01-31,17774.823998157925,18099.549357151576,324.7253589936507,7780.241966010379
2022-02-01,17759.846988421967,18078.469378851973,318.62239043000653,7771.180561852028
2022-02-02,17754.24446132412,18081.473551561838,327.2290902377175,7772.471930500453
2022-02-03,17709.55287012961,18016.893854358892,307.34098422928207,7744.7118100457365
2022-02-04,17709.36524957101,18016.75348782489,307.3882382538824,7744.651472322576
2022-02-07,17696.312858489666,18014.92915629495,318.6162978052837,7743.867268227265
2022-02-08,17285.86650750142,17673.1185506387,387.2520431372782,7596.937133886467
2022-02-09,17263.42957706434,17631.705147708704,368.27557064436496,7579.1352378793745
2022-02-10,16976.545306506858,17414.73632346021,438.1910169533519,7485.869382557564
2022-02-11,15552.260475481304,16099.109561408406,546.8490859271028,6920.336266580986
2022-02-14,15480.396714801724,15981.112971208882,500.716256407159,6869.614449987595
2022-02-15,14519.923802746747,15112.917137367216,592.9933346204685,6496.413243267974
2022-02-16,14413.544177342017,14977.892159730936,564.3479823889191,6438.3716325772475
2022-02-17,13944.676065771282,14580.401117720567,635.7250519492853,6267.506799142026
2022-02-18,13972.430564441305,14595.864433534278,623.4338690929724,6274.153834173314
2022-02-21,13968.274483844118,14593.317981730297,625.0434978861791,6273.059220666712
2022-02-22,13969.889099810833,14579.967686329777,610.0785865189446,6267.320485050473
2022-02-23,13148.22817347754,13642.977797189566,494.74962371202446,5864.547580965122
2022-02-24,13176.456234487905,13640.947929589145,464.4916951012409,5863.675025478871
2022-02-25,12990.217733188798,13397.318444762586,407.10071157378786,5758.948863263339
2022-02-28,12947.228219780047,13391.935977106106,444.70775732605983,5756.635164733321
2022-03-01,12926.65817011533,13337.04626354896,410.38809343363044,5733.040364415773
2022-03-02,12838.870017799696,13265.959982532451,427.0899647327552,5702.483334742892
2022-03-03,12581.300523201331,13051.813325189265,470.5128019879337,5610.430611359258
2022-03-04,12587.088789269497,13025.754905937392,438.66611666789476,5599.229182913129
2022-03-07,12585.1924450117,13024.23596726092,439.0435222492189,5598.576254478211
2022-03-08,12361.912319381729,12694.25812407401,332.3458046922813,5456.732531590051
2022-03-09,12363.677086081507,12702.899266226394,339.2221801448866,5460.446998479895
2022-03-10,12430.719407990151,12788.09311987454,357.3737118843886,5497.06828569098
2022-03-11,12390.38329911631,12709.426934141024,319.04363502471256,5463.252970874424
2022-03-14,12433.938109694505,12735.849479822391,301.9113701278856,5474.610922097545
2022-03-15,12434.122544905853,12735.94672111506,301.8241762092074,5474.652722076712
2022-03-16,12385.76038763386,12670.459560773688,284.6991731398279,5446.502521037509
2022-03-17,12370.743818486817,12709.837539681874,339.09372119505764,5463.429473084361
2022-03-18,12362.390539567563,12715.833022920346,353.4424833527825,5466.006681465521
2022-03-21,12346.4089451448,12689.979368394628,343.57042324982774,5454.893272841552
2022-03-22,12333.695575979242,12680.896971525926,347.2013955466853,5450.989128938549
2022-03-23,12250.854293069477,12625.220625978674,374.36633290919843,5427.0561883115115
2022-03-24,12237.793342728262,12582.404295177541,344.6109524492788,5408.651232079939
2022-03-25,12236.669875722895,12592.247145658528,355.57726993563307,5412.882263298796
2022-03-28,12242.975745069227,12586.42267354467,343.4469284754425,5410.378565473182
2022-03-29,12247.213469849505,12571.873235613779,324.65976576427465,5404.12436845766
2022-03-30,12282.325587713483,12626.571951506903,344.2463637934191,5427.637066839314
2022-03-31,12222.744093237174,12533.812062386825,311.067969149651,5387.763456295009
2022-04-01,12176.52864760058,12496.12685273219,319.5982051316102,5371.564155203733
2022-04-04,12125.34773302846,12460.749391808124,335.40165877966234,5356.356859115803
2022-04-05,12120.78551905266,12463.478814041135,342.69329498847424,5357.530123984513
2022-04-06,12237.430580394093,12546.679515999342,309.2489356052491,5393.294638349121
2022-04-07,12238.843729756341,12547.791714634459,308.94798487811784,5393.772726191239
2022-04-08,12211.623328907664,12499.703289377234,288.0799604695695,5373.101516268668
2022-04-11,12205.057033448966,12475.667463427773,270.61042997880696,5362.769516391233
2022-04-12,12241.771910584272,12499.77716059523,258.005250010957,5373.133270426685
2022-04-13,12210.152498656866,12477.80267485267,267.6501761958042,5363.687354797399
2022-04-14,12207.097925304603,12491.331620379728,284.2336950751243,5369.502884657754
2022-04-15,12224.233219119655,12500.845410243452,276.61219112379786,5373.592466430921
2022-04-18,12230.25470486066,12498.789704125273,268.5349992646128,5372.7088040427125
2022-04-19,12153.865005930786,12384.338631442764,230.4736255119785,5323.511057669679
2022-04-20,12147.768188571208,12382.44386231316,234.67567374195153,5322.696575385774
2022-04-21,12123.753045078593,12348.65615953848,224.90311445988684,5308.172650072751
2022-04-22,12111.027022511273,12339.401170201894,228.37414769062246,5304.194315860633
2022-04-25,12206.312196401646,12406.306704265928,199.99450786428108,5332.954216652176
2022-04-26,12208.690208129461,12407.155242753499,198.46503462403854,5333.318967984958
2022-04-27,12316.496800180345,12462.531009413091,146.03420923274626,5357.12270227488
2022-04-28,12301.086891156094,12422.453185995706,121.36629483961258,5339.894916239694
2022-04-29,12323.693142376991,12458.49844887752,134.8053065005292,5355.38927255847
2022-05-02,12413.44574669728,12519.639914415817,106.19416771853692,5381.6714405096
2022-05-03,12408.369047977638,12490.084223694008,81.71517571636976,5368.966680808089
2022-05-04,12408.520772473288,12490.754023072059,82.23325059877057,5369.25459964668
2022-05-05,12467.066423384913,12565.315604345089,98.24918096017544,5401.30551606595
2022-05-06,12630.545548522727,12695.345202112278,64.79965358955039,5457.19982113449
2022-05-09,12643.6338386294,12684.83787489227,41.20403626287067,5452.68315905774
2022-05-10,12754.973146462651,12749.568757853249,-5.404388609402231,5480.508267969136
2022-05-11,12740.09344716185,12747.076952154046,6.983504992196359,5479.437144545589
2022-05-12,12751.214443728726,12748.240977848905,-2.9734658798198024,5479.9375106807865
2022-05-13,12375.373610176603,12424.110517289619,48.736907113016265,5340.607333893307
2022-05-16,12380.53114748816,12431.929412462468,51.39826497430759,5343.968351073971
2022-05-17,12379.952596967816,12432.195140798762,52.24254383094578,5344.082576611457
2022-05-18,12371.465791005872,12420.358224393647,48.89243338777409,5338.994379554946
2022-05-19,12448.628148081929,12475.575822570621,26.94767448869203,5362.730123805896
2022-05-20,12444.553977820333,12484.175893911699,39.62191609136637,5366.426936065594
2022-05-23,12441.91418117264,12496.394158338724,54.47997716608347,5371.679058743964
2022-05-24,12452.151983221675,12512.020027411305,59.86804418963055,5378.395968646797
2022-05-25,12446.952866218671,12497.706234839488,50.75336862081747,5372.24306575057
2022-05-26,12353.054117126629,12432.207919323217,79.15380219658772,5344.088069566573
2022-05-27,12357.263435687,12439.321387060083,82.05795137308355,5347.145852891347
2022-05-30,12324.461967792748,12439.905784570337,115.4438167775889,5347.397061026113
2022-05-31,12322.985945506103,12427.488106182645,104.50216067654246,5342.059218596673
2022-06-01,12353.575188034829,12442.348183664442,88.77299562961359,5348.446946609159
2022-06-02,12366.272554885547,12448.536633793618,82.26407890806969,5351.107103414695
2022-06-03,12386.790727709282,12477.644337469985,90.85360976070382,5363.6192921553275
2022-06-06,12437.345212323411,12511.17598299776,73.8307706743486,5378.033149129147
2022-06-07,12419.050869954362,12474.329511813206,55.27864185884476,5362.194386751554
2022-06-08,12399.686595405752,12470.380122800405,70.69352739465366,5360.49670900659
2022-06-09,12435.906022743318,12485.451114712256,49.545091968936525,5366.975100342652
2022-06-10,12499.953534530947,12532.21453923482,32.26100470387197,5387.0767476690835
2022-06-13,12614.658155592928,12610.635176490954,-4.0229791019740135,5420.786511428499
2022-06-14,12956.757520989704,12905.620520962286,-51.13700002741893,5547.588417438775
2022-06-15,12979.619800849203,12898.648728834187,-80.97107201501642,5544.591534553848
2022-06-16,13019.364634369249,12951.223621511632,-68.14101285761755,5567.191289845872
2022-06-17,13072.562845587892,12991.295700294326,-81.26714529356607,5584.416606502014
2022-06-20,13075.02753041274,12987.065857352654,-87.96167306008677,5582.598373301007
2022-06-21,13076.050694657943,12976.199578597952,-99.85111605998969,5577.927412918875
2022-06-22,13082.310095685316,12987.529332031167,-94.78076365414942,5582.797601749892
2022-06-23,13078.314534234309,12973.58146724833,-104.73306698597916,5576.801995960029
2022-06-24,13071.592851134425,12971.827086330088,-99.76576480433738,5576.04786071748
2022-06-27,13097.642540966186,13022.278092888884,-75.3644480773025,5597.7346458805105
2022-06-28,13077.612585890462,12975.092530820839,-102.52005506962266,5577.451539215949
2022-06-29,13098.309687471025,12986.177873341103,-112.1318141299222,5582.2166659813665
2022-06-30,13108.327687404279,12978.934338117491,-129.39334928678687,5579.102972064631
2022-07-01,13085.605715512862,12962.821915148075,-122.78380036478633,5572.176912918787
2022-07-04,13073.819960257446,12967.624289748159,-106.19567050928623,5574.241253619364
2022-07-05,13065.568232289092,12942.744036609569,-122.8241956795219,5563.546269685008
2022-07-06,13127.38729303662,12970.520753751587,-156.86653928503267,5575.486322783675
2022-07-07,13162.334160471242,12984.854566796443,-177.47959367479905,5581.647831646904
2022-07-08,13164.12439899606,12987.957170309293,-176.16722868676771,5582.981511595406
2022-07-11,13151.879671059427,12984.550680920958,-167.32899013846873,5581.517203773542
2022-07-12,13197.1706389047,13014.153263336408,-183.01737556829218,5594.242120259927
2022-07-13,13155.486945878263,12983.24178320037,-172.2451626778935,5580.954563192056
2022-07-14,13142.848670705393,12952.290002338526,-190.5586683668661,5567.649682521704
2022-07-15,13191.200451786313,12978.004247613082,-213.19620417323222,5578.703164918508
2022-07-18,13207.70932592591,13015.87158994433,-191.83773598158123,5594.980757257041
2022-07-19,13198.296599708374,12994.393955415859,-203.9026442925142,5585.748417258309
2022-07-20,13263.806537954735,13082.76868208943,-181.03785586530427,5623.737029219454
2022-07-21,13234.030315839273,13064.927141937671,-169.10317390160162,5616.067694658253
2022-07-22,13244.674575709629,13092.547709945524,-152.12686576410456,5627.94062575169
2022-07-25,13236.392577041828,13091.185719854016,-145.20685718781203,5627.355162972583
2022-07-26,13237.258503688154,13081.535136322613,-155.72336736554135,5623.206779302585
2022-07-27,13279.493689399998,13106.312262093641,-173.18142730635654,5633.857433079482
2022-07-28,13315.84788605874,13155.032247129097,-160.8156389296441,5654.800124230324
2022-07-29,13306.62037144178,13175.58903017015,-131.03134127163133,5663.636628551299
2022-08-01,13313.706930469203,13186.54913979648,-127.1577906727242,5668.347922914722
2022-08-02,13312.689974909623,13192.622790344212,-120.06718456541022,5670.958732164494
2022-08-03,13365.745534081942,13221.152722896544,-144.59281118539693,5683.222561177639
2022-08-04,13364.06846332969,13217.793000175674,-146.27546315401645,5681.778356397108
2022-08-05,13238.26515759242,13133.529312515513,-104.73584507690582,5645.556908779389
2022-08-08,13261.976937704061,13147.738549870428,-114.23838783363298,5651.664867745231
2022-08-09,13260.177737857559,13148.403040281737,-111.774697575821,5651.950504480272
2022-08-10,13231.493598430767,13128.533298363112,-102.96030006765506,5643.409330505241
2022-08-11,13250.731013751387,13153.274391288987,-97.45662246240039,5654.044495263683
2022-08-12,13235.291671030163,13145.795380565925,-89.49629046423789,5650.829580243226
2022-08-15,13251.933452593072,13172.497124290478,-79.43632830259408,5662.307547069474
2022-08-16,13263.22917133411,13166.695978651578,-96.53319268253169,5659.813876323308
2022-08-17,13268.74992007356,13165.913260754036,-102.83665931952444,5659.477418519093
2022-08-18,13301.818881312287,13186.126687707243,-115.69219360504451,5668.1663283673415
2022-08-19,13300.169339527552,13185.538304735128,-114.6310347924245,5667.913407048617
2022-08-22,13374.89713814931,13241.892045243423,-133.0050929058876,5692.137531538824
2022-08-23,13369.607702641772,13237.376904821773,-132.2307978199986,5690.196660841009
2022-08-24,13371.850954337611,13237.621494669087,-134.22945966852387,5690.301799823035
2022-08-25,13310.633357489189,13199.336581427217,-111.29677606197251,5673.844711152384
2022-08-26,13322.281080671035,13224.913043517685,-97.36803715335076,5684.838966300494
2022-08-29,13501.286193694112,13363.055345142395,-138.23084855171757,5744.220584658697
2022-08-30,13486.649987892466,13322.151299484158,-164.49868840830877,5726.637640115159
2022-08-31,13491.505892181083,13321.240298337485,-170.26559384359857,5726.246038688374
2022-09-01,13502.941102356323,13327.580342072153,-175.3607602841701,5728.971359267216
2022-09-02,13532.582297377685,13337.459783696237,-195.1225136814474,5733.218119493546
2022-09-05,13536.584834726102,13339.817477808332,-196.7673569177699,5734.231593934924
2022-09-06,13530.472557098625,13317.988275937723,-212.48428116090219,5724.848129787452
2022-09-07,13525.818005658855,13314.978033170099,-210.83997248875764,5723.554151874168
2022-09-08,13542.0149889652,13340.869725201053,-201.14526376414713,5734.683911236418
2022-09-09,13540.352565666559,13332.302243655984,-208.0503220105749,5731.001107971836
2022-09-12,13572.668891918469,13377.458508124897,-195.21038379357284,5750.411904169946
2022-09-13,13583.11936344588,13394.355288058368,-188.76407538751124,5757.675125686392
2022-09-14,13792.149311970546,13572.442308022639,-219.70700394790754,5834.227313754007
2022-09-15,13789.414078893724,13571.948276367759,-217.4658025259653,5834.0149501344495
2022-09-16,13816.26950901501,13591.15354231962,-225.11596669538963,5842.270493583548
2022-09-19,13822.66566465753,13592.589958051733,-230.07570660579736,5842.887948843847
2022-09-20,13809.324695287487,13593.355319178492,-215.96937610899556,5843.216945695651
2022-09-21,13863.785411480158,13624.187830434674,-239.59758104548308,5856.470557333117
2022-09-22,13898.374124422411,13642.79112802964,-255.58299639277163,5864.467339672747
2022-09-23,13916.211749467471,13652.72728011123,-263.48446935624054,5868.7384773613385
2022-09-26,14041.639657123967,13743.635115067147,-298.0045420568198,5907.815967005228
2022-09-27,14072.446938273873,13769.258877268425,-303.1880610054479,5918.830554499733
2022-09-28,14090.412488589975,13779.850007697269,-310.5624808927053,5923.383240083444
2022-09-29,14010.79133935072,13775.208777313059,-235.58256203766186,5921.3881685655515
2022-09-30,14047.258432201043,13793.626044209033,-253.63238799201005,5929.304984060555
2022-10-03,14036.785549883907,13787.647356263036,-249.13819362087105,5926.734995275682
2022-10-04,14108.065974962952,13877.790856300513,-230.27511866243862,5965.483929191958
2022-10-05,14223.047992112355,14012.581363880492,-210.4666282318626,6023.424750977072
2022-10-06,14228.431040492289,13990.796583899795,-237.634456592494,6014.0603819487815
2022-10-07,14218.870191554985,13932.801660979054,-286.06853057593037,5989.130781536095
2022-10-10,14334.275416424216,14015.904272708469,-318.371143715748,6024.853130999276
2022-10-11,14360.216492016425,14022.129596464189,-338.0868955522372,6027.529138240147
2022-10-12,14380.649723695074,14031.958814174448,-348.69090952062726,6031.754309299017
2022-10-13,14383.997353156039,14028.111388891337,-355.88596426470156,6030.100461512087
2022-10-14,14380.333673110517,14053.700222144464,-326.6334509660536,6041.1000345074535
2022-10-17,14429.415569733917,14064.745845014968,-364.66972471894957,6045.848087450764
2022-10-18,14463.905907548846,14112.53821604338,-351.3676915054654,6066.392035998492
2022-10-19,14465.843109912474,14130.87430920734,-334.9688007051335,6074.273958289035
2022-10-20,14493.902454328265,14150.725204408376,-343.17724991988916,6082.807030845615
2022-10-21,14516.561446121212,14157.869968979741,-358.6914771414711,6085.8782673752385
2022-10-24,14569.699875290667,14236.190103177918,-333.50977211274864,6119.544829058525
2022-10-25,14562.050769712418,14240.075261052738,-321.9755086596803,6121.214896514116
2022-10-26,14602.863026388844,14298.290422832497,-304.57260355634793,6146.239168433792
2022-10-27,14603.03220081288,14309.327289767569,-293.7049110453117,6150.983457565366
2022-10-28,14607.309089911727,14309.852669820719,-297.456420091008,6151.209296554888
2022-10-31,14607.32628327969,14310.188219168196,-297.13806411149443,6151.3535352352765
2022-11-01,14609.253446578168,14311.568008704984,-297.6854378731837,6151.946649254115
2022-11-02,14583.238175305512,14268.847339212516,-314.39083609299604,6133.582813832432
2022-11-03,14647.250188001894,14306.598370086193,-340.65181791570154,6149.810408722659
2022-11-04,14681.999231758353,14321.970919754556,-360.0283120037961,6156.418427170761
2022-11-07,14775.612750093867,14447.568694730633,-328.04405536323424,6210.407676318574
2022-11-08,14777.194977610498,14461.976812585426,-315.21816502507136,6216.601125722926
2022-11-09,14812.85542203398,14517.278436974411,-295.5769850595678,6240.372989340609
2022-11-10,14835.666273642893,14532.553905596666,-303.1123680462287,6246.939276692861
2022-11-11,15264.5985154695,15034.4078190341,-230.19069643540084,6462.665359209368
2022-11-14,15303.74205895459,15100.319689537248,-203.42236941734262,6490.99812544723
2022-11-15,15310.978462695963,15102.639020463872,-208.33944223208985,6491.995109153969
2022-11-16,15299.647602199564,15083.758344408352,-215.88925779121251,6483.879093373954
2022-11-17,15302.279719776981,15078.577644115874,-223.7020756611076,6481.652126225022
2022-11-18,15304.71605188422,15064.601502772732,-240.1145491114878,6475.644365520314
2022-11-21,15304.661294645026,15064.589058714677,-240.0722359303482,6475.639016338365
2022-11-22,15294.557210029187,15057.74753727796,-236.8096727512264,6472.698131394604
2022-11-23,15295.331972111591,15075.819917349769,-219.51205476182207,6480.466694417131
2022-11-24,15302.620102511579,15090.656659557673,-211.9634429539048,6486.844391567874
2022-11-25,15302.38171171194,15091.056306616849,-211.32540509509175,6487.016183183236
2022-11-28,15299.85219472771,15093.345707325507,-206.50648740220302,6488.000301136618
2022-11-29,15344.634365653605,15111.180017033817,-233.45434861978782,6495.666527631512
2022-11-30,15349.01462252933,15108.61956494745,-240.395057581879,6494.565895986976
2022-12-01,15391.359450918662,15173.8832380865,-217.47621283216105,6522.6200291917785
2022-12-02,15403.408176025878,15202.078752368692,-201.32942365718515,6534.740105727545
2022-12-05,15397.445456125717,15202.382535160174,-195.06292096554304,6534.870689289389
2022-12-06,15485.885773286333,15259.62500812571,-226.26076516062298,6559.476842824847
2022-12-07,15502.112439934665,15260.08037345319,-242.03206648147525,6559.672585401682
2022-12-08,15501.817452347817,15263.596187639083,-238.22126470873516,6561.183887397882
2022-12-09,15501.827567102304,15264.117386069094,-237.71018103320938,6561.4079288818875
2022-12-12,15496.28769211515,15262.369415275965,-233.9182768391847,6560.656549084982
2022-12-13,15463.194124006652,15244.59569981535,-218.59842419130095,6553.016369531894
2022-12-14,15488.13762654084,15287.518304635776,-200.61932190506406,6571.467008535367
2022-12-15,15489.921848205837,15286.68925078808,-203.23259741775593,6571.110632837242
2022-12-16,15601.915447532825,15366.791843881081,-235.12360365174428,6605.543399315053
2022-12-19,15561.29603595554,15339.010532119464,-222.285503836075,6593.601371180902
2022-12-20,15577.808706581642,15347.42775015932,-230.38095642232085,6597.2195824268565
2022-12-21,15576.012877905701,15343.797847760814,-232.21503014488752,6595.659238662705
