,VaR_EVT,VaR_EVT_raw,VaR_EVT_mle_raw,xi,xi_raw,xi_clamped,sigma_gpd,N_u,f_u_hat,threshold_u,ks_pvalue,fallback_type,ES_EVT,ES_EVT_raw,ES_EVT_mle_raw,ES_fallback_type
2016-03-10,16828.920225905113,16828.920225905113,16828.920225905113,-0.1853649169276088,-0.1853649169276088,False,4546.046027208986,50,0.9,8308.5470281191,0.8372450391793607,none,19331.66660792102,19331.66660792102,19331.66660792102,none
2016-03-11,16828.920225905113,16828.920225905113,16828.920225905113,-0.1853649169276088,-0.1853649169276088,False,4546.046027208986,50,0.9,8308.5470281191,0.8372450391793607,none,19331.66660792102,19331.66660792102,19331.66660792102,none
2016-03-14,16828.920225905113,16828.920225905113,16828.920225905113,-0.1853649169276088,-0.1853649169276088,False,4546.046027208986,50,0.9,8308.5470281191,0.8372450391793607,none,19331.66660792102,19331.66660792102,19331.66660792102,none
2016-03-15,16808.716017714796,16808.716017714796,16808.716017714796,-0.1782547686265517,-0.1782547686265517,False,4500.854979561051,50,0.9,8308.5470281191,0.8634904232696046,none,19342.683545395044,19342.683545395044,19342.683545395044,none
2016-03-16,16808.716017714796,16808.716017714796,16808.716017714796,-0.1782547686265517,-0.1782547686265517,False,4500.854979561051,50,0.9,8308.5470281191,0.8634904232696046,none,19342.683545395044,19342.683545395044,19342.683545395044,none
2016-03-17,16808.716017714796,16808.716017714796,16808.716017714796,-0.1782547686265517,-0.1782547686265517,False,4500.854979561051,50,0.9,8308.5470281191,0.8634904232696046,none,19342.683545395044,19342.683545395044,19342.683545395044,none
2016-03-18,16750.90845626481,16750.90845626481,16750.90845626481,-0.17499208655674334,-0.17499208655674334,False,4529.514208866092,50,0.9,8166.601555311363,0.7679926187953041,none,19327.375538265536,19327.375538265536,19327.375538265536,none
2016-03-21,16750.90845626481,16750.90845626481,16750.90845626481,-0.17499208655674334,-0.17499208655674334,False,4529.514208866092,50,0.9,8166.601555311363,0.7679926187953041,none,19327.375538265536,19327.375538265536,19327.375538265536,none
2016-03-22,16722.570374758958,16722.570374758958,16722.570374758958,-0.16720228854619723,-0.16720228854619723,False,4504.3490776653725,50,0.9,8114.110387197641,0.8308077655764488,none,19348.503254572224,19348.503254572224,19348.503254572224,none
2016-03-23,16722.570374758958,16722.570374758958,16722.570374758958,-0.16720228854619723,-0.16720228854619723,False,4504.3490776653725,50,0.9,8114.110387197641,0.8308077655764488,none,19348.503254572224,19348.503254572224,19348.503254572224,none
2016-03-24,17198.806193612887,17198.806193612887,17198.806193612887,-0.187104234458999,-0.187104234458999,False,4828.104632363099,50,0.9,8166.601555311363,0.7292763828321549,none,19842.332184796654,19842.332184796654,19842.332184796654,none
2016-03-28,17198.806193612887,17198.806193612887,17198.806193612887,-0.187104234458999,-0.187104234458999,False,4828.104632363099,50,0.9,8166.601555311363,0.7292763828321549,none,19842.332184796654,19842.332184796654,19842.332184796654,none
2016-03-29,17198.806193612887,17198.806193612887,17198.806193612887,-0.187104234458999,-0.187104234458999,False,4828.104632363099,50,0.9,8166.601555311363,0.7292763828321549,none,19842.332184796654,19842.332184796654,19842.332184796654,none
2016-03-30,17198.806193612887,17198.806193612887,17198.806193612887,-0.187104234458999,-0.187104234458999,False,4828.104632363099,50,0.9,8166.601555311363,0.7292763828321549,none,19842.332184796654,19842.332184796654,19842.332184796654,none
2016-03-31,17198.806193612887,17198.806193612887,17198.806193612887,-0.187104234458999,-0.187104234458999,False,4828.104632363099,50,0.9,8166.601555311363,0.7292763828321549,none,19842.332184796654,19842.332184796654,19842.332184796654,none
2016-04-01,17198.806193612887,17198.806193612887,17198.806193612887,-0.187104234458999,-0.187104234458999,False,4828.104632363099,50,0.9,8166.601555311363,0.7292763828321549,none,19842.332184796654,19842.332184796654,19842.332184796654,none
2016-04-04,17142.2725339272,17142.2725339272,17142.2725339272,-0.16825227328177148,-0.16825227328177148,False,4729.303754380214,50,0.9,8114.110387197641,0.8381183175405984,none,19890.21920867956,19890.21920867956,19890.21920867956,none
2016-04-05,17142.2725339272,17142.2725339272,17142.2725339272,-0.16825227328177148,-0.16825227328177148,False,4729.303754380214,50,0.9,8114.110387197641,0.8381183175405984,none,19890.21920867956,19890.21920867956,19890.21920867956,none
2016-04-06,17142.2725339272,17142.2725339272,17142.2725339272,-0.16825227328177148,-0.16825227328177148,False,4729.303754380214,50,0.9,8114.110387197641,0.8381183175405984,none,19890.21920867956,19890.21920867956,19890.21920867956,none
2016-04-07,17142.2725339272,17142.2725339272,17142.2725339272,-0.16825227328177148,-0.16825227328177148,False,4729.303754380214,50,0.9,8114.110387197641,0.8381183175405984,none,19890.21920867956,19890.21920867956,19890.21920867956,none
2016-04-08,17142.2725339272,17142.2725339272,17142.2725339272,-0.16825227328177148,-0.16825227328177148,False,4729.303754380214,50,0.9,8114.110387197641,0.8381183175405984,none,19890.21920867956,19890.21920867956,19890.21920867956,none
2016-04-11,17142.2725339272,17142.2725339272,17142.2725339272,-0.16825227328177148,-0.16825227328177148,False,4729.303754380214,50,0.9,8114.110387197641,0.8381183175405984,none,19890.21920867956,19890.21920867956,19890.21920867956,none
2016-04-12,17110.832368344138,17110.832368344138,17110.832368344138,-0.15487786628054892,-0.15487786628054892,False,4662.067982130828,50,0.9,8081.528347778733,0.830018423947006,none,19936.783697672374,19936.783697672374,19936.783697672374,none
2016-04-13,17110.832368344138,17110.832368344138,17110.832368344138,-0.15487786628054892,-0.15487786628054892,False,4662.067982130828,50,0.9,8081.528347778733,0.830018423947006,none,19936.783697672374,19936.783697672374,19936.783697672374,none
2016-04-14,17110.832368344138,17110.832368344138,17110.832368344138,-0.15487786628054892,-0.15487786628054892,False,4662.067982130828,50,0.9,8081.528347778733,0.830018423947006,none,19936.783697672374,19936.783697672374,19936.783697672374,none
2016-04-15,17090.632597345877,17090.632597345877,17090.632597345877,-0.14361496030312482,-0.14361496030312482,False,4578.496564406378,50,0.9,8114.110387197641,0.803311330277796,none,19966.892350597052,19966.892350597052,19966.892350597052,none
2016-04-18,17090.632597345877,17090.632597345877,17090.632597345877,-0.14361496030312482,-0.14361496030312482,False,4578.496564406378,50,0.9,8114.110387197641,0.803311330277796,none,19966.892350597052,19966.892350597052,19966.892350597052,none
2016-04-19,17090.632597345877,17090.632597345877,17090.632597345877,-0.14361496030312482,-0.14361496030312482,False,4578.496564406378,50,0.9,8114.110387197641,0.803311330277796,none,19966.892350597052,19966.892350597052,19966.892350597052,none
2016-04-20,17090.632597345877,17090.632597345877,17090.632597345877,-0.14361496030312482,-0.14361496030312482,False,4578.496564406378,50,0.9,8114.110387197641,0.803311330277796,none,19966.892350597052,19966.892350597052,19966.892350597052,none
2016-04-21,17090.632597345877,17090.632597345877,17090.632597345877,-0.14361496030312482,-0.14361496030312482,False,4578.496564406378,50,0.9,8114.110387197641,0.803311330277796,none,19966.892350597052,19966.892350597052,19966.892350597052,none
2016-04-22,17090.632597345877,17090.632597345877,17090.632597345877,-0.14361496030312482,-0.14361496030312482,False,4578.496564406378,50,0.9,8114.110387197641,0.803311330277796,none,19966.892350597052,19966.892350597052,19966.892350597052,none
2016-04-25,17090.632597345877,17090.632597345877,17090.632597345877,-0.14361496030312482,-0.14361496030312482,False,4578.496564406378,50,0.9,8114.110387197641,0.803311330277796,none,19966.892350597052,19966.892350597052,19966.892350597052,none
2016-04-26,17090.632597345877,17090.632597345877,17090.632597345877,-0.14361496030312482,-0.14361496030312482,False,4578.496564406378,50,0.9,8114.110387197641,0.803311330277796,none,19966.892350597052,19966.892350597052,19966.892350597052,none
2016-04-27,17090.632597345877,17090.632597345877,17090.632597345877,-0.14361496030312482,-0.14361496030312482,False,4578.496564406378,50,0.9,8114.110387197641,0.803311330277796,none,19966.892350597052,19966.892350597052,19966.892350597052,none
2016-04-28,17090.632597345877,17090.632597345877,17090.632597345877,-0.14361496030312482,-0.14361496030312482,False,4578.496564406378,50,0.9,8114.110387197641,0.803311330277796,none,19966.892350597052,19966.892350597052,19966.892350597052,none
2016-04-29,17090.632597345877,17090.632597345877,17090.632597345877,-0.14361496030312482,-0.14361496030312482,False,4578.496564406378,50,0.9,8114.110387197641,0.803311330277796,none,19966.892350597052,19966.892350597052,19966.892350597052,none
2016-05-02,17090.632597345877,17090.632597345877,17090.632597345877,-0.14361496030312482,-0.14361496030312482,False,4578.496564406378,50,0.9,8114.110387197641,0.803311330277796,none,19966.892350597052,19966.892350597052,19966.892350597052,none
2016-05-03,17090.632597345877,17090.632597345877,17090.632597345877,-0.14361496030312482,-0.14361496030312482,False,4578.496564406378,50,0.9,8114.110387197641,0.803311330277796,none,19966.892350597052,19966.892350597052,19966.892350597052,none
2016-05-04,17090.632597345877,17090.632597345877,17090.632597345877,-0.14361496030312482,-0.14361496030312482,False,4578.496564406378,50,0.9,8114.110387197641,0.803311330277796,none,19966.892350597052,19966.892350597052,19966.892350597052,none
2016-05-05,17090.632597345877,17090.632597345877,17090.632597345877,-0.14361496030312482,-0.14361496030312482,False,4578.496564406378,50,0.9,8114.110387197641,0.803311330277796,none,19966.892350597052,19966.892350597052,19966.892350597052,none
2016-05-06,17090.632597345877,17090.632597345877,17090.632597345877,-0.14361496030312482,-0.14361496030312482,False,4578.496564406378,50,0.9,8114.110387197641,0.803311330277796,none,19966.892350597052,19966.892350597052,19966.892350597052,none
2016-05-09,17090.632597345877,17090.632597345877,17090.632597345877,-0.14361496030312482,-0.14361496030312482,False,4578.496564406378,50,0.9,8114.110387197641,0.803311330277796,none,19966.892350597052,19966.892350597052,19966.892350597052,none
2016-05-10,17212.23352374236,17212.23352374236,17212.23352374236,-0.184429972572609,-0.184429972572609,False,4828.41398075977,50,0.9,8153.579159320284,0.8457017056932601,none,19878.264169628506,19878.264169628506,19878.264169628506,none
2016-05-11,17150.64678337679,17150.64678337679,17150.64678337679,-0.16090984118073037,-0.16090984118073037,False,4696.344707575271,50,0.9,8114.110387197641,0.7537669403063814,none,19943.522643525033,19943.522643525033,19943.522643525033,none
2016-05-12,17150.64678337679,17150.64678337679,17150.64678337679,-0.16090984118073037,-0.16090984118073037,False,4696.344707575271,50,0.9,8114.110387197641,0.7537669403063814,none,19943.522643525033,19943.522643525033,19943.522643525033,none
2016-05-13,17150.64678337679,17150.64678337679,17150.64678337679,-0.16090984118073037,-0.16090984118073037,False,4696.344707575271,50,0.9,8114.110387197641,0.7537669403063814,none,19943.522643525033,19943.522643525033,19943.522643525033,none
2016-05-16,17150.64678337679,17150.64678337679,17150.64678337679,-0.16090984118073037,-0.16090984118073037,False,4696.344707575271,50,0.9,8114.110387197641,0.7537669403063814,none,19943.522643525033,19943.522643525033,19943.522643525033,none
2016-05-17,17150.64678337679,17150.64678337679,17150.64678337679,-0.16090984118073037,-0.16090984118073037,False,4696.344707575271,50,0.9,8114.110387197641,0.7537669403063814,none,19943.522643525033,19943.522643525033,19943.522643525033,none
2016-05-18,17150.64678337679,17150.64678337679,17150.64678337679,-0.16090984118073037,-0.16090984118073037,False,4696.344707575271,50,0.9,8114.110387197641,0.7537669403063814,none,19943.522643525033,19943.522643525033,19943.522643525033,none
2016-05-19,17150.64678337679,17150.64678337679,17150.64678337679,-0.16090984118073037,-0.16090984118073037,False,4696.344707575271,50,0.9,8114.110387197641,0.7537669403063814,none,19943.522643525033,19943.522643525033,19943.522643525033,none
2016-05-20,17109.62530392366,17109.62530392366,17109.62530392366,-0.14176563498637823,-0.14176563498637823,False,4595.543462523854,50,0.9,8081.528347778733,0.6287765726051693,none,20013.60967971628,20013.60967971628,20013.60967971628,none
2016-05-23,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-05-24,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-05-25,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-05-26,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-05-27,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-05-31,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-06-01,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-06-02,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-06-03,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-06-06,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-06-07,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-06-08,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-06-09,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-06-10,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-06-13,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-06-14,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-06-15,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-06-16,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-06-17,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-06-20,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-06-21,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-06-22,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-06-23,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-06-24,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-06-27,17152.022712885602,17152.022712885602,17152.022712885602,-0.16673579580173015,-0.16673579580173015,False,4790.705945614738,50,0.9,7991.689385378556,0.722439463247083,none,19949.014534158476,19949.014534158476,19949.014534158476,none
2016-06-28,17384.421730640966,17384.421730640966,17384.421730640966,-0.20941053778774313,-0.20941053778774313,False,5092.2353183504265,50,0.9,8081.528347778733,0.6541689793239185,none,19984.12738378868,19984.12738378868,19984.12738378868,none
2016-06-29,17384.421730640966,17384.421730640966,17384.421730640966,-0.20941053778774313,-0.20941053778774313,False,5092.2353183504265,50,0.9,8081.528347778733,0.6541689793239185,none,19984.12738378868,19984.12738378868,19984.12738378868,none
2016-06-30,17419.65318617826,17419.65318617826,17419.65318617826,-0.2282243002976592,-0.2282243002976592,False,5264.154179968741,50,0.9,7991.689385378556,0.7573335601814388,none,19953.769908624858,19953.769908624858,19953.769908624858,none
2016-07-01,17419.65318617826,17419.65318617826,17419.65318617826,-0.2282243002976592,-0.2282243002976592,False,5264.154179968741,50,0.9,7991.689385378556,0.7573335601814388,none,19953.769908624858,19953.769908624858,19953.769908624858,none
2016-07-05,17419.65318617826,17419.65318617826,17419.65318617826,-0.2282243002976592,-0.2282243002976592,False,5264.154179968741,50,0.9,7991.689385378556,0.7573335601814388,none,19953.769908624858,19953.769908624858,19953.769908624858,none
2016-07-06,17419.65318617826,17419.65318617826,17419.65318617826,-0.2282243002976592,-0.2282243002976592,False,5264.154179968741,50,0.9,7991.689385378556,0.7573335601814388,none,19953.769908624858,19953.769908624858,19953.769908624858,none
2016-07-07,17419.65318617826,17419.65318617826,17419.65318617826,-0.2282243002976592,-0.2282243002976592,False,5264.154179968741,50,0.9,7991.689385378556,0.7573335601814388,none,19953.769908624858,19953.769908624858,19953.769908624858,none
2016-07-08,17369.892028514103,17369.892028514103,17369.892028514103,-0.21180802341975782,-0.21180802341975782,False,5181.663153252619,50,0.9,7927.619671853626,0.6732887877543308,none,19995.48457065494,19995.48457065494,19995.48457065494,none
2016-07-11,17369.892028514103,17369.892028514103,17369.892028514103,-0.21180802341975782,-0.21180802341975782,False,5181.663153252619,50,0.9,7927.619671853626,0.6732887877543308,none,19995.48457065494,19995.48457065494,19995.48457065494,none
2016-07-12,17369.892028514103,17369.892028514103,17369.892028514103,-0.21180802341975782,-0.21180802341975782,False,5181.663153252619,50,0.9,7927.619671853626,0.6732887877543308,none,19995.48457065494,19995.48457065494,19995.48457065494,none
2016-07-13,17369.892028514103,17369.892028514103,17369.892028514103,-0.21180802341975782,-0.21180802341975782,False,5181.663153252619,50,0.9,7927.619671853626,0.6732887877543308,none,19995.48457065494,19995.48457065494,19995.48457065494,none
2016-07-14,17369.892028514103,17369.892028514103,17369.892028514103,-0.21180802341975782,-0.21180802341975782,False,5181.663153252619,50,0.9,7927.619671853626,0.6732887877543308,none,19995.48457065494,19995.48457065494,19995.48457065494,none
2016-07-15,17369.892028514103,17369.892028514103,17369.892028514103,-0.21180802341975782,-0.21180802341975782,False,5181.663153252619,50,0.9,7927.619671853626,0.6732887877543308,none,19995.48457065494,19995.48457065494,19995.48457065494,none
2016-07-18,17369.892028514103,17369.892028514103,17369.892028514103,-0.21180802341975782,-0.21180802341975782,False,5181.663153252619,50,0.9,7927.619671853626,0.6732887877543308,none,19995.48457065494,19995.48457065494,19995.48457065494,none
2016-07-19,17369.892028514103,17369.892028514103,17369.892028514103,-0.21180802341975782,-0.21180802341975782,False,5181.663153252619,50,0.9,7927.619671853626,0.6732887877543308,none,19995.48457065494,19995.48457065494,19995.48457065494,none
2016-07-20,17369.892028514103,17369.892028514103,17369.892028514103,-0.21180802341975782,-0.21180802341975782,False,5181.663153252619,50,0.9,7927.619671853626,0.6732887877543308,none,19995.48457065494,19995.48457065494,19995.48457065494,none
2016-07-21,17369.892028514103,17369.892028514103,17369.892028514103,-0.21180802341975782,-0.21180802341975782,False,5181.663153252619,50,0.9,7927.619671853626,0.6732887877543308,none,19995.48457065494,19995.48457065494,19995.48457065494,none
2016-07-22,17369.892028514103,17369.892028514103,17369.892028514103,-0.21180802341975782,-0.21180802341975782,False,5181.663153252619,50,0.9,7927.619671853626,0.6732887877543308,none,19995.48457065494,19995.48457065494,19995.48457065494,none
2016-07-25,17369.892028514103,17369.892028514103,17369.892028514103,-0.21180802341975782,-0.21180802341975782,False,5181.663153252619,50,0.9,7927.619671853626,0.6732887877543308,none,19995.48457065494,19995.48457065494,19995.48457065494,none
2016-07-26,17369.892028514103,17369.892028514103,17369.892028514103,-0.21180802341975782,-0.21180802341975782,False,5181.663153252619,50,0.9,7927.619671853626,0.6732887877543308,none,19995.48457065494,19995.48457065494,19995.48457065494,none
2016-07-27,17267.86103229212,17267.86103229212,17267.86103229212,-0.16595404642576556,-0.16595404642576556,False,4888.502737542104,50,0.9,7912.649574878081,0.5910369199614602,none,20129.009420808783,20129.009420808783,20129.009420808783,none
2016-07-28,17267.86103229212,17267.86103229212,17267.86103229212,-0.16595404642576556,-0.16595404642576556,False,4888.502737542104,50,0.9,7912.649574878081,0.5910369199614602,none,20129.009420808783,20129.009420808783,20129.009420808783,none
2016-07-29,17267.86103229212,17267.86103229212,17267.86103229212,-0.16595404642576556,-0.16595404642576556,False,4888.502737542104,50,0.9,7912.649574878081,0.5910369199614602,none,20129.009420808783,20129.009420808783,20129.009420808783,none
2016-08-01,17267.86103229212,17267.86103229212,17267.86103229212,-0.16595404642576556,-0.16595404642576556,False,4888.502737542104,50,0.9,7912.649574878081,0.5910369199614602,none,20129.009420808783,20129.009420808783,20129.009420808783,none
2016-08-02,17267.86103229212,17267.86103229212,17267.86103229212,-0.16595404642576556,-0.16595404642576556,False,4888.502737542104,50,0.9,7912.649574878081,0.5910369199614602,none,20129.009420808783,20129.009420808783,20129.009420808783,none
2016-08-03,17267.86103229212,17267.86103229212,17267.86103229212,-0.16595404642576556,-0.16595404642576556,False,4888.502737542104,50,0.9,7912.649574878081,0.5910369199614602,none,20129.009420808783,20129.009420808783,20129.009420808783,none
2016-08-04,17267.86103229212,17267.86103229212,17267.86103229212,-0.16595404642576556,-0.16595404642576556,False,4888.502737542104,50,0.9,7912.649574878081,0.5910369199614602,none,20129.009420808783,20129.009420808783,20129.009420808783,none
2016-08-05,17267.86103229212,17267.86103229212,17267.86103229212,-0.16595404642576556,-0.16595404642576556,False,4888.502737542104,50,0.9,7912.649574878081,0.5910369199614602,none,20129.009420808783,20129.009420808783,20129.009420808783,none
2016-08-08,17267.86103229212,17267.86103229212,17267.86103229212,-0.16595404642576556,-0.16595404642576556,False,4888.502737542104,50,0.9,7912.649574878081,0.5910369199614602,none,20129.009420808783,20129.009420808783,20129.009420808783,none
2016-08-09,17267.86103229212,17267.86103229212,17267.86103229212,-0.16595404642576556,-0.16595404642576556,False,4888.502737542104,50,0.9,7912.649574878081,0.5910369199614602,none,20129.009420808783,20129.009420808783,20129.009420808783,none
2016-08-10,17267.86103229212,17267.86103229212,17267.86103229212,-0.16595404642576556,-0.16595404642576556,False,4888.502737542104,50,0.9,7912.649574878081,0.5910369199614602,none,20129.009420808783,20129.009420808783,20129.009420808783,none
2016-08-11,17273.371759714268,17273.371759714268,17273.371759714268,-0.16976627873194017,-0.16976627873194017,False,4923.481064206668,50,0.9,7889.838745292821,0.6187429517532822,none,20120.499124849426,20120.499124849426,20120.499124849426,none
2016-08-12,17273.371759714268,17273.371759714268,17273.371759714268,-0.16976627873194017,-0.16976627873194017,False,4923.481064206668,50,0.9,7889.838745292821,0.6187429517532822,none,20120.499124849426,20120.499124849426,20120.499124849426,none
2016-08-15,17273.371759714268,17273.371759714268,17273.371759714268,-0.16976627873194017,-0.16976627873194017,False,4923.481064206668,50,0.9,7889.838745292821,0.6187429517532822,none,20120.499124849426,20120.499124849426,20120.499124849426,none
2016-08-16,17273.371759714268,17273.371759714268,17273.371759714268,-0.16976627873194017,-0.16976627873194017,False,4923.481064206668,50,0.9,7889.838745292821,0.6187429517532822,none,20120.499124849426,20120.499124849426,20120.499124849426,none
2016-08-17,17273.371759714268,17273.371759714268,17273.371759714268,-0.16976627873194017,-0.16976627873194017,False,4923.481064206668,50,0.9,7889.838745292821,0.6187429517532822,none,20120.499124849426,20120.499124849426,20120.499124849426,none
2016-08-18,17273.371759714268,17273.371759714268,17273.371759714268,-0.16976627873194017,-0.16976627873194017,False,4923.481064206668,50,0.9,7889.838745292821,0.6187429517532822,none,20120.499124849426,20120.499124849426,20120.499124849426,none
2016-08-19,17273.371759714268,17273.371759714268,17273.371759714268,-0.16976627873194017,-0.16976627873194017,False,4923.481064206668,50,0.9,7889.838745292821,0.6187429517532822,none,20120.499124849426,20120.499124849426,20120.499124849426,none
2016-08-22,17273.371759714268,17273.371759714268,17273.371759714268,-0.16976627873194017,-0.16976627873194017,False,4923.481064206668,50,0.9,7889.838745292821,0.6187429517532822,none,20120.499124849426,20120.499124849426,20120.499124849426,none
2016-08-23,17273.371759714268,17273.371759714268,17273.371759714268,-0.16976627873194017,-0.16976627873194017,False,4923.481064206668,50,0.9,7889.838745292821,0.6187429517532822,none,20120.499124849426,20120.499124849426,20120.499124849426,none
2016-08-24,17273.371759714268,17273.371759714268,17273.371759714268,-0.16976627873194017,-0.16976627873194017,False,4923.481064206668,50,0.9,7889.838745292821,0.6187429517532822,none,20120.499124849426,20120.499124849426,20120.499124849426,none
2016-08-25,17328.63903192507,17328.63903192507,17328.63903192507,-0.19739795254830816,-0.19739795254830816,False,5088.821671782496,50,0.9,7912.649574878081,0.7402794564756943,none,20026.259004358293,20026.259004358293,20026.259004358293,none
2016-08-26,17328.63903192507,17328.63903192507,17328.63903192507,-0.19739795254830816,-0.19739795254830816,False,5088.821671782496,50,0.9,7912.649574878081,0.7402794564756943,none,20026.259004358293,20026.259004358293,20026.259004358293,none
2016-08-29,17328.63903192507,17328.63903192507,17328.63903192507,-0.19739795254830816,-0.19739795254830816,False,5088.821671782496,50,0.9,7912.649574878081,0.7402794564756943,none,20026.259004358293,20026.259004358293,20026.259004358293,none
2016-08-30,17328.63903192507,17328.63903192507,17328.63903192507,-0.19739795254830816,-0.19739795254830816,False,5088.821671782496,50,0.9,7912.649574878081,0.7402794564756943,none,20026.259004358293,20026.259004358293,20026.259004358293,none
2016-08-31,17328.63903192507,17328.63903192507,17328.63903192507,-0.19739795254830816,-0.19739795254830816,False,5088.821671782496,50,0.9,7912.649574878081,0.7402794564756943,none,20026.259004358293,20026.259004358293,20026.259004358293,none
2016-09-01,17328.63903192507,17328.63903192507,17328.63903192507,-0.19739795254830816,-0.19739795254830816,False,5088.821671782496,50,0.9,7912.649574878081,0.7402794564756943,none,20026.259004358293,20026.259004358293,20026.259004358293,none
2016-09-02,17328.63903192507,17328.63903192507,17328.63903192507,-0.19739795254830816,-0.19739795254830816,False,5088.821671782496,50,0.9,7912.649574878081,0.7402794564756943,none,20026.259004358293,20026.259004358293,20026.259004358293,none
