"date","VaR_95","VaR_99","realised_pnl","exception_95","exception_99","cop_engine","refit_used","refit_id"
2015-07-13,12174.191414203,20535.6051231561,2006.80211023919,FALSE,FALSE,"vine",FALSE,35
2015-07-14,12850.4471132829,21209.7904131326,-4136.61382494143,FALSE,FALSE,"vine",FALSE,35
2015-07-15,12876.0837694037,21482.2897332518,-5882.00136928265,FALSE,FALSE,"vine",FALSE,35
2015-07-16,13083.4772642526,22219.8558377106,-323.676119289426,FALSE,FALSE,"vine",FALSE,35
2015-07-17,14355.229687683,24432.3151568366,-8151.60473876858,FALSE,FALSE,"vine",FALSE,35
2015-07-20,14314.2239209823,22275.2552003402,-12127.8889443159,FALSE,FALSE,"vine",FALSE,35
2015-07-21,14300.6040633467,22434.768324567,-5572.27030639254,FALSE,FALSE,"vine",FALSE,35
2015-07-22,13261.9734311149,22411.3249647085,-3171.29267535611,FALSE,FALSE,"vine",FALSE,35
2015-07-23,12058.7456164863,19989.103084421,-8078.3710144059,FALSE,FALSE,"vine",FALSE,35
2015-07-24,10440.4937947721,19388.4789714547,1991.59150570425,FALSE,FALSE,"vine",FALSE,35
2015-07-27,9111.96803135924,19142.6075395275,-6356.75306053853,FALSE,FALSE,"vine",FALSE,35
2015-07-28,8258.5813597577,18446.9113068312,7163.73271003461,FALSE,FALSE,"vine",FALSE,35
2015-07-29,8434.9139124129,17802.2857408153,3931.74346704423,FALSE,FALSE,"vine",FALSE,35
2015-07-30,9039.22139500067,17935.0856604221,-7155.65997862792,FALSE,FALSE,"vine",FALSE,35
2015-07-31,8865.62379232623,17761.522348988,5763.2753701164,FALSE,FALSE,"vine",FALSE,35
2015-08-03,11076.0530183818,15512.5616631374,-7225.28157171258,FALSE,FALSE,"vine",TRUE,36
2015-08-04,13343.8972582471,19476.7176033348,4240.93666638979,FALSE,FALSE,"vine",FALSE,36
2015-08-05,13660.1694151539,18884.4314282522,764.835929458002,FALSE,FALSE,"vine",FALSE,36
2015-08-06,14285.5344798621,19266.9124471462,-3720.63537714295,FALSE,FALSE,"vine",FALSE,36
2015-08-07,13096.4554911707,17994.3470504286,-2640.46701566532,FALSE,FALSE,"vine",FALSE,36
2015-08-10,12412.9236657956,17050.4652091151,14418.1871486372,FALSE,FALSE,"vine",FALSE,36
2015-08-11,14624.2705733556,19771.0028498301,-5363.66105474126,FALSE,FALSE,"vine",FALSE,36
2015-08-12,13088.2684741802,18332.5622872507,6668.59806532457,FALSE,FALSE,"vine",FALSE,36
2015-08-13,12946.0406725498,18043.8412909074,888.238859605768,FALSE,FALSE,"vine",FALSE,36
2015-08-14,12487.8266474623,17601.5773209755,1370.23033684657,FALSE,FALSE,"vine",FALSE,36
2015-08-17,12989.7195685423,18276.9533632764,-354.146156933452,FALSE,FALSE,"vine",FALSE,36
2015-08-18,14279.1669751122,19686.0555199454,1447.77691353289,FALSE,FALSE,"vine",FALSE,36
2015-08-19,13242.9836510408,18126.9953500743,-2015.1515189757,FALSE,FALSE,"vine",FALSE,36
2015-08-20,12410.0214925085,16984.1544655748,3146.95438818887,FALSE,FALSE,"vine",FALSE,36
2015-08-21,10657.7195286897,15350.363000393,-1355.70064606751,FALSE,FALSE,"vine",FALSE,36
2015-08-24,10623.407633763,14959.3152182274,-9183.97810932232,FALSE,FALSE,"vine",FALSE,36
2015-08-25,10747.9705298289,15496.714311707,1575.77934054122,FALSE,FALSE,"vine",FALSE,36
2015-08-26,10400.8956212392,14309.5949565582,1176.56685472646,FALSE,FALSE,"vine",FALSE,36
2015-08-27,9914.55191120011,14496.0357660948,-246.714191258826,FALSE,FALSE,"vine",FALSE,36
2015-08-28,9913.05022238367,14444.0391253889,3261.02906228898,FALSE,FALSE,"vine",FALSE,36
2015-08-31,9778.77979885864,14594.3976065217,-643.128469685642,FALSE,FALSE,"vine",FALSE,36
2015-09-01,9417.60272313992,14070.4188737286,-5481.44693671905,FALSE,FALSE,"vine",FALSE,36
2015-09-02,9843.19597534526,14559.3906924492,2734.30855332065,FALSE,FALSE,"vine",FALSE,36
2015-09-03,9826.93073864221,13893.7516663998,-6167.11673140813,FALSE,FALSE,"vine",FALSE,36
2015-09-04,9520.2244536917,13357.7736058774,-9187.55817677894,FALSE,FALSE,"vine",FALSE,36
2015-09-08,10182.2817974968,14647.0084555946,8603.46461857393,FALSE,FALSE,"vine",FALSE,36
2015-09-09,9359.7767969323,13910.8748733451,-6581.52461143547,FALSE,FALSE,"vine",FALSE,36
2015-09-10,9869.91592505448,14582.9969489104,3121.08032977805,FALSE,FALSE,"vine",FALSE,36
2015-09-11,10198.6404303942,14651.885245415,-556.82531516513,FALSE,FALSE,"vine",FALSE,36
2015-09-14,10075.5356053462,14546.4109159168,-2937.58404331144,FALSE,FALSE,"vine",FALSE,36
2015-09-15,10359.7413694562,14538.9403507999,8100.63170233566,FALSE,FALSE,"vine",FALSE,36
2015-09-16,18287.0723441616,24543.6761861677,11054.6043773565,FALSE,FALSE,"vine",FALSE,36
2015-09-17,20148.3181729385,26494.7120948,-963.972992458554,FALSE,FALSE,"vine",FALSE,36
2015-09-18,19309.8293284988,26169.5043711827,-7562.16951145663,FALSE,FALSE,"vine",FALSE,36
2015-09-21,17001.21627833,22486.3156585434,-891.335817149926,FALSE,FALSE,"vine",FALSE,36
2015-09-22,17243.1162692713,23575.9566182611,-13939.7443793453,FALSE,FALSE,"vine",FALSE,36
2015-09-23,15825.107407588,21968.4237184948,593.322506733334,FALSE,FALSE,"vine",FALSE,36
2015-09-24,15093.2977227396,21041.493760023,8993.71547470892,FALSE,FALSE,"vine",FALSE,36
2015-09-25,14634.749166456,20445.7754947542,-1235.58200554436,FALSE,FALSE,"vine",FALSE,36
2015-09-28,14551.3764158956,20102.3124173822,-17755.1847357543,TRUE,FALSE,"vine",FALSE,36
2015-09-29,13148.5190207567,18927.2310880408,-5415.03228851356,FALSE,FALSE,"vine",FALSE,36
2015-09-30,12763.2617304256,18826.5271127424,1254.97524920375,FALSE,FALSE,"vine",FALSE,36
2015-10-01,13918.3478984496,19790.2875335699,-3625.30276118923,FALSE,FALSE,"vine",FALSE,36
2015-10-02,13092.900061207,18803.1460084845,12618.7301151366,FALSE,FALSE,"vine",FALSE,36
2015-10-05,14581.3681940594,20661.6289405472,12905.4633649396,FALSE,FALSE,"vine",FALSE,36
2015-10-06,17534.3662492665,23944.2752944349,999.344295753981,FALSE,FALSE,"vine",FALSE,36
2015-10-07,16454.5735536341,22474.2171460644,6429.03814523456,FALSE,FALSE,"vine",FALSE,36
2015-10-08,17696.2031040519,23821.0377938601,4545.24680260357,FALSE,FALSE,"vine",FALSE,36
2015-10-09,20148.9229694703,26214.4041437589,9340.08284294004,FALSE,FALSE,"vine",FALSE,36
2015-10-12,20235.5101428936,26289.9615223562,5324.90639167452,FALSE,FALSE,"vine",FALSE,36
2015-10-13,10125.0031046629,14774.381873157,-7207.7419008078,FALSE,FALSE,"vine",TRUE,37
2015-10-14,22433.5291687467,31336.8258929486,2065.35904849027,FALSE,FALSE,"vine",FALSE,37
2015-10-15,29291.62626065,39436.2539916829,12756.2479158318,FALSE,FALSE,"vine",FALSE,37
2015-10-16,36801.6104134254,49475.55474716,-3052.06592747043,FALSE,FALSE,"vine",FALSE,37
2015-10-19,41937.4600038649,59376.8247733876,-2277.58548562418,FALSE,FALSE,"vine",FALSE,37
2015-10-20,46553.2511318385,62679.3724575576,3841.3063754318,FALSE,FALSE,"vine",FALSE,37
2015-10-21,50250.197168807,64580.507591283,-11606.2524627326,FALSE,FALSE,"vine",FALSE,37
2015-10-22,52886.7189056759,74134.3144720352,13914.0851576176,FALSE,FALSE,"vine",FALSE,37
2015-10-23,57864.905090098,79763.4939264602,4982.13772449932,FALSE,FALSE,"vine",FALSE,37
2015-10-26,60884.4138224582,87040.6571208052,-9987.85446257562,FALSE,FALSE,"vine",FALSE,37
2015-10-27,63552.3741957934,88618.8422306637,220.928318609343,FALSE,FALSE,"vine",FALSE,37
2015-10-28,64089.8430797134,84020.2766571816,2474.82255922433,FALSE,FALSE,"vine",FALSE,37
2015-10-29,65282.1446290176,80931.6949660229,-1811.08670513087,FALSE,FALSE,"vine",FALSE,37
2015-10-30,66639.7816746606,87677.9876994594,-4837.34151737752,FALSE,FALSE,"vine",FALSE,37
2015-11-02,68242.3738651007,92836.5233594287,5658.77709515763,FALSE,FALSE,"vine",FALSE,37
2015-11-03,72413.5964556698,89933.505443354,-4226.68068093709,FALSE,FALSE,"vine",FALSE,37
2015-11-04,73134.6433742534,90930.3900092888,-5850.14221503781,FALSE,FALSE,"vine",FALSE,37
2015-11-05,73812.9020458641,89061.4823581645,-4151.15647373041,FALSE,FALSE,"vine",FALSE,37
2015-11-06,75943.0111975428,111879.674213671,-3600.31578011114,FALSE,FALSE,"vine",FALSE,37
2015-11-09,76488.1683744552,103641.780222543,-4712.36461553489,FALSE,FALSE,"vine",FALSE,37
2015-11-10,77784.8941649428,106337.895299422,-3303.96580163691,FALSE,FALSE,"vine",FALSE,37
2015-11-11,79853.0877907952,101168.915593265,-4235.29823147965,FALSE,FALSE,"vine",FALSE,37
2015-11-12,82279.4672968566,102879.836788238,-4741.10786965631,FALSE,FALSE,"vine",FALSE,37
2015-11-13,81717.3983191629,100402.363283341,-6290.08292545525,FALSE,FALSE,"vine",FALSE,37
2015-11-16,83268.1416086199,117708.609186151,2726.03441640964,FALSE,FALSE,"vine",FALSE,37
2015-11-17,87378.7592241131,110182.904503825,-8966.00901764876,FALSE,FALSE,"vine",FALSE,37
2015-11-18,87810.9479674262,123301.459890325,7594.31749703087,FALSE,FALSE,"vine",FALSE,37
2015-11-19,89311.7090712349,117422.755709422,3195.98193038343,FALSE,FALSE,"vine",FALSE,37
2015-11-20,89138.4803467545,106116.023389984,1111.16259664823,FALSE,FALSE,"vine",FALSE,37
2015-11-23,90501.160078679,108299.201347201,-7054.76715920993,FALSE,FALSE,"vine",FALSE,37
2015-11-24,92904.4362836512,124901.923921812,3246.22179412158,FALSE,FALSE,"vine",FALSE,37
2015-11-25,90927.2079417805,111582.92415122,-3779.32888663212,FALSE,FALSE,"vine",FALSE,37
2015-11-27,93551.641278374,116293.882858153,-6350.7518687212,FALSE,FALSE,"vine",FALSE,37
2015-11-30,94269.7281515002,126625.198053998,-740.169773568612,FALSE,FALSE,"vine",FALSE,37
2015-12-01,94536.2395311137,113581.176960157,3491.28869864622,FALSE,FALSE,"vine",FALSE,37
2015-12-02,97431.5827394982,132536.633443341,-11848.3805564039,FALSE,FALSE,"vine",FALSE,37
2015-12-03,97143.396515802,128346.309625106,6812.19059589112,FALSE,FALSE,"vine",FALSE,37
2015-12-04,94114.7607128514,115513.861215218,23104.4915497628,FALSE,FALSE,"vine",FALSE,37
2015-12-07,98183.3694958766,129509.307987925,-15235.8464959588,FALSE,FALSE,"vine",FALSE,37
2015-12-08,100029.216143125,124354.233795156,11031.8994159021,FALSE,FALSE,"vine",FALSE,37
2015-12-09,97639.7612713296,134711.16012428,-3200.2183945873,FALSE,FALSE,"vine",FALSE,37
2015-12-10,99682.6748575289,124130.269764959,3765.80393802595,FALSE,FALSE,"vine",FALSE,37
2015-12-11,101934.299983695,122393.061837678,-10330.0383949428,FALSE,FALSE,"vine",FALSE,37
2015-12-14,100935.549014615,126777.727069441,983.843852202373,FALSE,FALSE,"vine",FALSE,37
2015-12-15,99946.3348985785,122918.229474808,5267.69173784286,FALSE,FALSE,"vine",FALSE,37
2015-12-16,101842.013113426,124265.436450371,9692.53397308557,FALSE,FALSE,"vine",FALSE,37
2015-12-17,100066.980472116,119047.826061295,-22770.449305022,FALSE,FALSE,"vine",FALSE,37
2015-12-18,100581.13049766,122479.381377938,-2977.04080137028,FALSE,FALSE,"vine",FALSE,37
2015-12-21,102056.340105753,123878.147417736,8294.50198930495,FALSE,FALSE,"vine",FALSE,37
2015-12-22,104466.648882821,126234.339921272,2775.60710594505,FALSE,FALSE,"vine",FALSE,37
2015-12-23,9161.2143988809,13751.2871846743,6016.56628776341,FALSE,FALSE,"vine",TRUE,38
2015-12-24,9669.04511037918,14063.6890741506,524.969070861118,FALSE,FALSE,"vine",FALSE,38
2015-12-28,9095.46472071802,13003.3513691015,-5235.84107363408,FALSE,FALSE,"vine",FALSE,38
2015-12-29,8512.38593077353,12047.2402794923,9691.23918676193,FALSE,FALSE,"vine",FALSE,38
2015-12-30,8968.14135135312,12838.8336892649,-8841.03196836359,FALSE,FALSE,"vine",FALSE,38
2015-12-31,8555.97851072595,11747.0087467534,-7542.75919823062,FALSE,FALSE,"vine",FALSE,38
2016-01-04,8269.23791979178,11562.5494515678,997.400108820395,FALSE,FALSE,"vine",FALSE,38
2016-01-05,7985.83227817062,11139.8280071334,1071.71783207825,FALSE,FALSE,"vine",FALSE,38
2016-01-06,7889.01969333378,11159.7049131708,-2453.74961881156,FALSE,FALSE,"vine",FALSE,38
2016-01-07,7688.22310659136,10599.0085312025,1480.78145908539,FALSE,FALSE,"vine",FALSE,38
2016-01-08,7478.65859536813,10498.2264520895,-3037.99165865428,FALSE,FALSE,"vine",FALSE,38
2016-01-11,7579.4862678303,10649.028005315,-2272.85195040505,FALSE,FALSE,"vine",FALSE,38
2016-01-12,7532.32781072562,10579.0677702276,-5918.13835313384,FALSE,FALSE,"vine",FALSE,38
2016-01-13,7645.60883704354,10678.0656297227,-3906.13242850016,FALSE,FALSE,"vine",FALSE,38
2016-01-14,7545.68109850453,10653.1889126867,-3803.28550691938,FALSE,FALSE,"vine",FALSE,38
2016-01-15,7512.98174708002,10415.3442698116,-3261.72800750294,FALSE,FALSE,"vine",FALSE,38
2016-01-19,7597.9475947391,10598.6483860632,1456.90090942333,FALSE,FALSE,"vine",FALSE,38
2016-01-20,7488.00341825622,10242.3639867487,2599.05583644912,FALSE,FALSE,"vine",FALSE,38
2016-01-21,7720.66900408587,10678.6482211145,464.300568493164,FALSE,FALSE,"vine",FALSE,38
2016-01-22,7714.75688561662,10561.7173016575,-1963.4640228409,FALSE,FALSE,"vine",FALSE,38
2016-01-25,7277.23528254007,10118.4925863401,-4183.81632590808,FALSE,FALSE,"vine",FALSE,38
2016-01-26,7610.71662718096,11191.7849059668,9564.73215266447,FALSE,FALSE,"vine",FALSE,38
2016-01-27,7602.70252888878,11113.4520062214,-1375.39885806072,FALSE,FALSE,"vine",FALSE,38
2016-01-28,7654.43417839445,10731.5969926698,-4479.17404978035,FALSE,FALSE,"vine",FALSE,38
2016-01-29,7722.29785795536,10781.3038147113,9044.05140217172,FALSE,FALSE,"vine",FALSE,38
2016-02-01,8437.92050409166,12074.4605858735,4017.43076577962,FALSE,FALSE,"vine",FALSE,38
2016-02-02,8174.15828412547,12215.5042675763,-12827.461415388,TRUE,TRUE,"vine",FALSE,38
2016-02-03,7994.59429011871,11149.8213682659,8700.82359420664,FALSE,FALSE,"vine",FALSE,38
2016-02-04,8026.78172103963,11456.5765783977,10356.2238537535,FALSE,FALSE,"vine",FALSE,38
2016-02-05,7891.31243049359,11173.1165507733,2003.4786203985,FALSE,FALSE,"vine",FALSE,38
2016-02-08,7709.39413547742,10849.2409015856,-5295.18346882577,FALSE,FALSE,"vine",FALSE,38
2016-02-09,7621.78089435333,10825.0780240748,-1218.11830489417,FALSE,FALSE,"vine",FALSE,38
2016-02-10,7672.22576893142,10523.3756038354,3705.09572496688,FALSE,FALSE,"vine",FALSE,38
2016-02-11,7568.92009760364,10722.089538309,11853.7271185117,FALSE,FALSE,"vine",FALSE,38
2016-02-12,7747.83572253115,10937.6507192974,9851.66782205202,FALSE,FALSE,"vine",FALSE,38
2016-02-16,8189.35392561418,11694.4642409536,-9744.3425898233,TRUE,FALSE,"vine",FALSE,38
2016-02-17,8649.15271245698,12335.3929839171,11053.390436523,FALSE,FALSE,"vine",FALSE,38
2016-02-18,9215.75102821778,13053.2556769118,5925.57233096324,FALSE,FALSE,"vine",FALSE,38
2016-02-19,8803.0298999924,13411.4934579276,-3963.2740126844,FALSE,FALSE,"vine",FALSE,38
2016-02-22,8793.95641777961,12879.5144813537,-1854.14346984535,FALSE,FALSE,"vine",FALSE,38
2016-02-23,9596.10624519736,14055.5121619655,-3003.99039308313,FALSE,FALSE,"vine",FALSE,38
2016-02-24,9269.8924879953,13248.9563987807,4639.5169572684,FALSE,FALSE,"vine",FALSE,38
2016-02-25,9226.32257905359,13771.877454334,5017.8004996495,FALSE,FALSE,"vine",FALSE,38
2016-02-26,10221.6367534738,14977.1291510005,-2690.96289350548,FALSE,FALSE,"vine",FALSE,38
2016-02-29,9733.8209544247,14182.8222629521,-1483.80585252612,FALSE,FALSE,"vine",FALSE,38
2016-03-01,9413.53123508289,13687.3281790401,15933.6472188917,FALSE,FALSE,"vine",FALSE,38
2016-03-02,12048.2338432864,17341.5588848209,7655.75795530632,FALSE,FALSE,"vine",FALSE,38
2016-03-03,11305.8687248047,16361.7101321168,12212.6731850949,FALSE,FALSE,"vine",FALSE,38
2016-03-04,11272.7929506657,15948.8512728682,6721.11639660944,FALSE,FALSE,"vine",FALSE,38
2016-03-07,10762.6225543669,15244.4143801931,5536.64498350008,FALSE,FALSE,"vine",FALSE,38
2016-03-08,12028.3331971866,16277.6793917029,-11605.2061282203,FALSE,FALSE,"vine",TRUE,39
2016-03-09,9452.14995152822,13080.351554405,1710.06497330498,FALSE,FALSE,"vine",FALSE,39
2016-03-10,9902.55063394721,13337.5553405758,9842.61289866791,FALSE,FALSE,"vine",FALSE,39
2016-03-11,10133.2914056568,13431.3530828684,4268.75741213321,FALSE,FALSE,"vine",FALSE,39
2016-03-14,12003.215664735,16217.9644593915,-8735.92830651829,FALSE,FALSE,"vine",FALSE,39
2016-03-15,11871.1363192025,15854.4149666156,-2282.87125121916,FALSE,FALSE,"vine",FALSE,39
2016-03-16,12056.6846684491,15830.1439205435,13490.7881767916,FALSE,FALSE,"vine",FALSE,39
2016-03-17,12403.5047379639,16856.9728509486,952.822282556081,FALSE,FALSE,"vine",FALSE,39
2016-03-18,13922.9323680643,18588.9498128972,429.737730570161,FALSE,FALSE,"vine",FALSE,39
2016-03-21,15049.3898359005,19797.9964853249,-1603.38579129218,FALSE,FALSE,"vine",FALSE,39
2016-03-22,15486.5260824947,20522.4919586324,1366.41593374856,FALSE,FALSE,"vine",FALSE,39
2016-03-23,15444.66531302,20464.5279406707,-20786.6376114411,TRUE,TRUE,"vine",FALSE,39
2016-03-24,14731.1289196846,19687.3180336006,-448.917085611705,FALSE,FALSE,"vine",FALSE,39
2016-03-28,14873.2871607256,19463.594597641,230.709741520323,FALSE,FALSE,"vine",FALSE,39
2016-03-29,14854.4919544942,19539.3622372535,11513.8809216978,FALSE,FALSE,"vine",FALSE,39
2016-03-30,17095.8979046721,21678.5647244481,-1761.83450646016,FALSE,FALSE,"vine",FALSE,39
2016-03-31,18346.2348015984,23835.5952714128,-1651.52716520582,FALSE,FALSE,"vine",FALSE,39
2016-04-01,18086.143421537,23836.7853430957,3134.28992125537,FALSE,FALSE,"vine",FALSE,39
2016-04-04,20330.3112845322,26177.4082503787,-6318.94211768121,FALSE,FALSE,"vine",FALSE,39
2016-04-05,19425.6259904272,25055.8666875763,-3136.15733572052,FALSE,FALSE,"vine",FALSE,39
2016-04-06,17114.7692998879,22387.8160776293,5782.55490379841,FALSE,FALSE,"vine",FALSE,39
2016-04-07,20318.5253450036,25844.6415316451,-3801.45044646801,FALSE,FALSE,"vine",FALSE,39
2016-04-08,16936.3280395924,21555.1266827794,1080.47542515313,FALSE,FALSE,"vine",FALSE,39
2016-04-11,18130.6296551821,22632.9218887485,7216.07584572155,FALSE,FALSE,"vine",FALSE,39
2016-04-12,17931.5627360539,22521.7399455337,10841.8576868311,FALSE,FALSE,"vine",FALSE,39
2016-04-13,21755.5148602156,26649.3223850059,-13.9385764680637,FALSE,FALSE,"vine",FALSE,39
2016-04-14,24638.5572418664,31723.0950261379,-8171.34894428559,FALSE,FALSE,"vine",FALSE,39
2016-04-15,25240.5785393965,32169.0125128495,106.47828572146,FALSE,FALSE,"vine",FALSE,39
2016-04-18,25766.9535281155,32153.6351249156,7277.55703382708,FALSE,FALSE,"vine",FALSE,39
2016-04-19,27369.1165387538,36538.8033978818,7223.07580012186,FALSE,FALSE,"vine",FALSE,39
2016-04-20,27595.0926105791,37782.8555194271,2025.23394406328,FALSE,FALSE,"vine",FALSE,39
2016-04-21,10294.6701456801,13526.4948785942,744.180118533817,FALSE,FALSE,"vine",FALSE,39
2016-04-22,9625.90530100185,12729.4765048313,-7911.65831004636,FALSE,FALSE,"vine",FALSE,39
2016-04-25,9315.67334257229,12243.6517969528,1523.65151608992,FALSE,FALSE,"vine",FALSE,39
2016-04-26,9314.00880625142,12324.4956311129,5244.13940213529,FALSE,FALSE,"vine",FALSE,39
2016-04-27,9224.82391813304,12566.3269124114,-1413.34901655682,FALSE,FALSE,"vine",FALSE,39
2016-04-28,9448.7704663601,12581.2943072289,6480.30018004335,FALSE,FALSE,"vine",FALSE,39
2016-04-29,8551.84044756376,11709.1600667119,8314.28644518628,FALSE,FALSE,"vine",FALSE,39
2016-05-02,8380.07005737438,11591.2222706156,6180.71047924724,FALSE,FALSE,"vine",FALSE,39
2016-05-03,8691.36548472211,12161.0867450161,-7468.77315109018,FALSE,FALSE,"vine",FALSE,39
2016-05-04,7920.2257328771,10943.2874885011,-7210.27933846072,FALSE,FALSE,"vine",FALSE,39
2016-05-05,7251.40238654745,10226.4464235482,-3014.67061254747,FALSE,FALSE,"vine",FALSE,39
2016-05-06,7243.49833946412,10112.0973109667,5560.79850155971,FALSE,FALSE,"vine",FALSE,39
2016-05-09,7407.92903611046,10186.407038343,-13425.1115949299,TRUE,TRUE,"vine",FALSE,39
2016-05-10,7439.72082451625,10579.7468200078,5696.16415795035,FALSE,FALSE,"vine",FALSE,39
2016-05-11,8341.52098987554,11430.8232193414,-1715.0708228181,FALSE,FALSE,"vine",FALSE,39
2016-05-12,7326.17334314269,10331.6279589635,-3059.71474075617,FALSE,FALSE,"vine",FALSE,39
2016-05-13,7256.06728370709,10171.7957866288,-3650.47567148722,FALSE,FALSE,"vine",FALSE,39
2016-05-16,6589.20220700785,9214.49139279143,4360.27398701931,FALSE,FALSE,"vine",FALSE,39
2016-05-17,6997.85930166951,9630.33272466,-816.626126106104,FALSE,FALSE,"vine",FALSE,39
2016-05-18,6782.636382378,9842.87352496861,-3066.66556279531,FALSE,FALSE,"vine",TRUE,40
2016-05-19,5490.76290502722,8533.09622957113,-5686.29078155584,TRUE,FALSE,"vine",FALSE,40
2016-05-20,4673.89501953601,7632.32057898477,275.755716463733,FALSE,FALSE,"vine",FALSE,40
2016-05-23,4168.32169973557,7327.75162479467,-2507.37279507765,FALSE,FALSE,"vine",FALSE,40
2016-05-24,3998.13754261228,7391.38204025953,-5358.27403410475,TRUE,FALSE,"vine",FALSE,40
2016-05-25,4184.79836088738,7940.55434569558,-255.447295831391,FALSE,FALSE,"vine",FALSE,40
2016-05-26,4315.11154718651,8311.45654491429,-4575.00514588766,TRUE,FALSE,"vine",FALSE,40
2016-05-27,4026.26776080458,7661.04312318562,-1422.47777171936,FALSE,FALSE,"vine",FALSE,40
2016-05-31,4488.51969354672,7967.59336156102,637.491489926008,FALSE,FALSE,"vine",FALSE,40
2016-06-01,3230.74719075353,7411.24110042206,12455.3620048863,FALSE,FALSE,"vine",FALSE,40
2016-06-02,3710.12423739414,7826.1595055379,-1776.61657167163,FALSE,FALSE,"vine",FALSE,40
2016-06-03,9743.37125535131,13535.100638396,6778.45929917427,FALSE,FALSE,"vine",FALSE,40
2016-06-06,8570.86855854056,12413.5063077511,7812.0738709904,FALSE,FALSE,"vine",FALSE,40
2016-06-07,9982.7218838745,13598.6616958384,489.192654027627,FALSE,FALSE,"vine",FALSE,40
2016-06-08,10342.2203923325,13918.9607382359,9394.14356089972,FALSE,FALSE,"vine",FALSE,40
2016-06-09,10835.0986615951,14442.4104190659,1353.98533129933,FALSE,FALSE,"vine",FALSE,40
2016-06-10,10812.6227020825,14431.3906572125,-5438.20545448098,FALSE,FALSE,"vine",FALSE,40
2016-06-13,9336.64080243429,12728.7965311866,703.662581283438,FALSE,FALSE,"vine",FALSE,40
2016-06-14,9369.6039693018,13031.7994402897,-166.47759750645,FALSE,FALSE,"vine",FALSE,40
2016-06-15,8499.32988003774,11898.7403564655,746.225816199018,FALSE,FALSE,"vine",FALSE,40
2016-06-16,7740.48715030785,11352.1556956109,-7157.12008290458,FALSE,FALSE,"vine",FALSE,40
2016-06-17,7804.04760380472,11130.4649289257,8471.08222088237,FALSE,FALSE,"vine",FALSE,40
2016-06-20,7104.29673709206,10847.6112516481,3325.68242916755,FALSE,FALSE,"vine",FALSE,40
2016-06-21,7438.78429249582,10855.2969082285,-7731.18753232222,TRUE,FALSE,"vine",FALSE,40
2016-06-22,8108.83212043951,12140.7635618347,-1647.92197472145,FALSE,FALSE,"vine",FALSE,40
2016-06-23,8118.88513268517,11829.762128728,4418.77738547857,FALSE,FALSE,"vine",FALSE,40
2016-06-24,9556.38155588385,13415.6083102376,5034.26023665617,FALSE,FALSE,"vine",FALSE,40
2016-06-27,6385.63506192892,10872.5689190173,-17128.69547831,TRUE,TRUE,"vine",FALSE,40
2016-06-28,4823.69482309214,8949.64054566541,-4182.55539760616,FALSE,FALSE,"vine",FALSE,40
2016-06-29,4529.62216365503,9258.71151918928,10448.5172932728,FALSE,FALSE,"vine",FALSE,40
2016-06-30,4947.49428410284,9306.98829085993,9499.1239295061,FALSE,FALSE,"vine",FALSE,40
2016-07-01,6590.636569384,11510.3210884256,7122.24888772754,FALSE,FALSE,"vine",FALSE,40
2016-07-05,6691.96195163133,11266.5258042094,-5070.26020028182,FALSE,FALSE,"vine",FALSE,40
2016-07-06,5666.57313907194,10585.1837003441,5224.02851444625,FALSE,FALSE,"vine",FALSE,40
2016-07-07,5801.07021357578,10209.7184894999,-1184.63614348192,FALSE,FALSE,"vine",FALSE,40
2016-07-08,5650.31682955839,10366.3045502249,9525.54916054426,FALSE,FALSE,"vine",FALSE,40
2016-07-11,9758.999518002,14500.2034124522,-110.825398062341,FALSE,FALSE,"vine",FALSE,40
2016-07-12,11020.9679653086,16765.5176168298,3512.67657110852,FALSE,FALSE,"vine",FALSE,40
2016-07-13,15344.8860682923,19916.5822517274,1627.94516452477,FALSE,FALSE,"vine",FALSE,40
2016-07-14,15012.7068082275,20120.203017978,5215.34073959587,FALSE,FALSE,"vine",FALSE,40
2016-07-15,17967.4920939772,23950.8437078917,2003.4539261964,FALSE,FALSE,"vine",FALSE,40
2016-07-18,9175.37343930766,13867.0895076697,-240.70271481064,FALSE,FALSE,"vine",FALSE,40
2016-07-19,9449.02163555773,14630.6394072939,-1792.85435362586,FALSE,FALSE,"vine",FALSE,40
2016-07-20,8901.56879116837,13987.7597744814,-5794.12399057081,FALSE,FALSE,"vine",FALSE,40
2016-07-21,9580.88777277072,14297.8350147629,6681.08851824941,FALSE,FALSE,"vine",FALSE,40
2016-07-22,9248.86591578668,13632.7668402125,-2894.04976423185,FALSE,FALSE,"vine",FALSE,40
2016-07-25,9787.05582616814,14738.7982222206,-5868.06147944457,FALSE,FALSE,"vine",FALSE,40
2016-07-26,9216.69091257208,13763.8910186606,2387.04122873147,FALSE,FALSE,"vine",FALSE,40
2016-07-27,9520.37816386351,13923.8488285661,5429.24159077165,FALSE,FALSE,"vine",FALSE,40
2016-07-28,9050.93781725204,14076.2934109985,580.08874737713,FALSE,FALSE,"vine",FALSE,40
2016-07-29,6750.29065612764,10531.5882665476,2189.41094918738,FALSE,FALSE,"vine",TRUE,41
2016-08-01,8724.25906828084,11722.620609509,5965.94653616771,FALSE,FALSE,"vine",FALSE,41
2016-08-02,7700.89710853096,10667.2685229429,4721.13931259475,FALSE,FALSE,"vine",FALSE,41
