Date,EURUSD,GLD,IEF,SPY
2016-05-12,1.142700433731079,121.16000366210938,88.36499786376953,175.4911651611328
2016-05-13,1.1376951932907104,121.70999908447266,88.70098114013672,173.96197509765625
2016-05-16,1.1316953897476196,121.80000305175781,88.38103485107422,175.67813110351562
2016-05-17,1.1316057443618774,122.22000122070312,88.26101684570312,174.03843688964844
2016-05-18,1.1316057443618774,120.0999984741211,87.54907989501953,174.0894012451172
2016-05-19,1.122296690940857,119.87000274658203,87.6371078491211,173.48617553710938
2016-05-20,1.1205987930297852,119.70999908447266,87.69310760498047,174.5821533203125
2016-05-23,1.1221708059310913,119.37000274658203,87.74908447265625,174.3442840576172
2016-05-24,1.121604323387146,117.30000305175781,87.6051025390625,176.60418701171875
2016-05-25,1.113796591758728,116.9800033569336,87.56514739990234,177.8020782470703
2016-05-26,1.1158970594406128,116.58000183105469,87.83708953857422,177.85305786132812
2016-05-27,1.1192066669464111,115.62000274658203,87.66908264160156,178.61767578125
2016-05-30,1.1110000610351562,115.62000274658203,87.66908264160156,178.61767578125
2016-05-31,1.1148396730422974,116.05999755859375,87.77306365966797,178.27783203125
2016-06-01,1.113598108291626,115.94000244140625,87.74342346191406,178.64315795898438
2016-06-02,1.1189061403274536,115.66999816894531,88.01585388183594,179.18692016601562
2016-06-03,1.115200161933899,118.87999725341797,88.83294677734375,178.65167236328125
2016-06-06,1.1350995302200317,118.91999816894531,88.60062408447266,179.5607147216797
2016-06-07,1.1364023685455322,118.81999969482422,88.72880554199219,179.8411102294922
2016-06-08,1.1357828378677368,120.58000183105469,88.83294677734375,180.42730712890625
2016-06-09,1.140706181526184,121.25,88.96912384033203,180.1809539794922
2016-06-10,1.1315033435821533,121.73999786376953,89.2815170288086,178.47325134277344
2016-06-13,1.1239995956420898,122.63999938964844,89.4577865600586,177.09690856933594
2016-06-14,1.1291015148162842,122.7699966430664,89.43376922607422,176.7485809326172
2016-06-15,1.1213024854660034,123.68000030517578,89.70611572265625,176.50221252441406
2016-06-16,1.1262656450271606,122.37999725341797,89.80223846435547,177.0289764404297
2016-06-17,1.1252011060714722,123.94999694824219,89.49787139892578,176.3697052001953
2016-06-20,1.13490629196167,123.20999908447266,89.11329650878906,177.50550842285156
2016-06-21,1.1322976350784302,120.83999633789062,88.91304779052734,178.00933837890625
2016-06-22,1.1250618696212769,120.9000015258789,89.08929443359375,177.718994140625
2016-06-23,1.1328235864639282,120.11000061035156,88.66474151611328,180.0333709716797
2016-06-24,1.1324002742767334,126.0,89.890380859375,173.56854248046875
2016-06-27,1.103594422340393,126.68000030517578,90.66741943359375,170.4599609375
2016-06-28,1.1015034914016724,125.31999969482422,90.65141296386719,173.53433227539062
2016-06-29,1.1073951721191406,125.83999633789062,90.28288269042969,176.48922729492188
2016-06-30,1.1128050088882446,126.47000122070312,90.48320007324219,178.89752197265625
2016-07-01,1.1106051206588745,128.41000366210938,90.72222900390625,179.27333068847656
2016-07-04,1.1131023168563843,128.41000366210938,90.72222900390625,179.27333068847656
